timestamp,load,ram_usage
993003706,0.656558,0.7095141
994006003,0.65459,0.7095141
995007845,0.653494,0.7095141
996009302,0.643363,0.7095141
997010320,0.658701,0.7095141
998013725,0.652047,0.7095141
999015450,0.660051,0.7095141
1000016668,0.656455,0.7095141
1001018056,0.656545,0.7095141
1002019660,0.651745,0.7095141
1003021818,0.65303,0.7095141
1004023239,0.655219,0.7095141
1005025465,0.657664,0.7095141
1006027494,0.668902,0.7095141
1007029163,0.65956,0.7095141
1008030835,0.663291,0.7095141
1009032450,0.645409,0.7095141
1010034868,0.65933,0.7095141
1011036797,0.653721,0.7095141
1012038093,0.661878,0.7095141
1013039402,0.660835,0.7095141
1014042368,0.65443,0.7095141
1015043653,0.661689,0.7095141
1016044785,0.649385,0.7095141
1017046932,0.657879,0.7095141
1018050178,0.655379,0.7095141
1019051381,0.660651,0.7095141
1020053126,0.659743,0.7095141
1021055395,0.65898,0.7095141
1022057519,0.648184,0.7095141
1023059585,0.654312,0.7095141
1024061039,0.659067,0.7095141
1026974653,0.984339,0.7095141
1027979400,0.659714,0.7095141
1028980458,0.650054,0.7095141
1029982936,0.661323,0.7095141
1030985569,0.656518,0.7095141
1031987255,0.659563,0.7095141
1032988389,0.658757,0.7095141
1033990290,0.656475,0.7095141
1034992473,0.654351,0.7095141
1035994008,0.652308,0.7095141
1036995735,0.665443,0.7095141
1037998096,0.660828,0.7095141
1039003075,0.660764,0.7095141
1040005574,0.64944303,0.7095141
1041006235,0.65889,0.7095141
1042009033,0.652999,0.7095141
1043010076,0.654495,0.7095141
1044016457,0.663567,0.7095141
1045018539,0.65408,0.7095141
1046019466,0.66636,0.7095141
1047020510,0.652949,0.7095141
1048023113,0.662715,0.7095141
1049025727,0.652326,0.7095141
1050026693,0.661179,0.7095141
1051027832,0.65945,0.7095141
1052029419,0.658545,0.7095141
1053032048,0.661745,0.7095141
1054033933,0.656094,0.7095141
1055035376,0.665917,0.7095141
1056036659,0.65641,0.7095141
1057038675,0.660173,0.7095141
1058039942,0.661148,0.7095141
1059041603,0.66013,0.7095141
1060044613,0.660254,0.7095141
1061045766,0.663201,0.7095141
1062046971,0.657955,0.7095141
1063049384,0.6503,0.7095141
1064050074,0.661165,0.7095141
1065051744,0.657276,0.7095141
1066053966,0.65827,0.7095141
1067057382,0.660533,0.7095141
1068061779,0.653926,0.7095141
1069064568,0.65214,0.7095141
1070065776,0.650464,0.7095141
1071066964,0.658032,0.7095141
1072068706,0.658004,0.7095141
1073070603,0.655036,0.7095141
1074072817,0.660125,0.7095141
1075074328,0.657036,0.7095141
1076075115,0.651459,0.7095141
1077077107,0.656056,0.7095141
1078078840,0.663069,0.7095141
1079081059,0.656712,0.7095141
1080082859,0.657325,0.7095141
1081085338,0.660712,0.7095141
1082086920,0.648492,0.7095141
1083092118,0.657018,0.7095141
1084093006,0.657297,0.7095141
1085093969,0.66072,0.7095141
1086096427,0.662551,0.7095141
1087098233,0.659738,0.7095141
1088099257,0.65734,0.7095141
1089102057,0.645948,0.7095141
1090103502,0.656093,0.7095141
1091104671,0.656514,0.7095141
1092106713,0.66486,0.7095141
1093108296,0.659019,0.7095141
1094109794,0.657087,0.7095141
1097508679,0.778607,0.7095141
1098513861,0.652474,0.7095141
1099516026,0.65641,0.7095141
1100517968,0.659709,0.7095141
1101518968,0.666704,0.7095141
1102520215,0.666031,0.7095141
1103522177,0.660757,0.7095141
1106538773,0.903073,0.7095141
1107540028,0.695125,0.7095141
1108542768,0.660289,0.7095141
1109543968,0.669781,0.7095141
1110548306,0.653306,0.7095141
1111549907,0.667059,0.7095141
1112551571,0.655105,0.7095141
1113553507,0.662543,0.7095141
1114556263,0.659957,0.7095141
1115557927,0.658849,0.7095141
1116559769,0.662201,0.7095141
1117560408,0.660594,0.7095141
1118562619,0.67145,0.7095141
1119563593,0.667918,0.7095141
1120565040,0.664234,0.7095141
1121567127,0.70498,0.7095141
1122567968,0.658159,0.7095141
1123569912,0.670346,0.7095141
1124571655,0.670954,0.7095141
1125573856,0.661163,0.7095141
1126576176,0.664373,0.7095141
1130285951,0.687657,0.7095141
1131294537,0.724621,0.7095141
1132297124,0.734577,0.7095141
1133298970,0.730322,0.7095141
1135301447,0.738992,0.7095141
1136302689,0.697795,0.7095141
1137304593,0.658733,0.7095141
1138307018,0.658578,0.7095141
1139307971,0.668964,0.7095141
1140309412,0.665645,0.7095141
1141311040,0.667787,0.7095141
1142312841,0.658283,0.7095141
1145723547,0.76822,0.7095141
1146724620,0.656545,0.7095141
1147726186,0.61786,0.7095141
1148727514,0.623257,0.7095141
1149728257,0.618341,0.7095141
1150729307,0.627063,0.7095141
1151731939,0.619498,0.7095141
1152734723,0.62464,0.7095141
1153738816,0.614429,0.7095141
1154741195,0.615188,0.7095141
1155743167,0.626606,0.7095141
1156745078,0.6227,0.7095141
1157746015,0.627519,0.7095141
1158747861,0.623281,0.7095141
1159749825,0.619954,0.7095141
1160751809,0.616944,0.7095141
1161754003,0.619829,0.7095141
1162756522,0.626179,0.7095141
1163760460,0.627401,0.7095141
1164761414,0.649968,0.7095141
1165764286,0.626248,0.7095141
1166765837,0.621849,0.7095141
1167767648,0.61858803,0.7095141
1168769568,0.619333,0.7095141
1169771600,0.624895,0.7095141
1170772644,0.621768,0.7095141
1171774431,0.626071,0.7095141
1172775186,0.628903,0.7095141
1173776714,0.616464,0.7095141
1174778644,0.625397,0.7095141
1175779772,0.620886,0.7095141
1176783088,0.623891,0.7095141
1177784826,0.622905,0.7095141
1178786076,0.626354,0.7095141
1179787257,0.631174,0.7095141
1180789521,0.616426,0.7095141
1181792230,0.618949,0.7095141
1182792971,0.620065,0.7095141
1183794648,0.636705,0.7095141
1184795894,0.654253,0.7095141
1185799568,0.679159,0.7095141
1186800177,0.685639,0.7095141
1187802199,0.663957,0.7095141
1188803198,0.667309,0.7095141
1189804267,0.663207,0.7095141
1190806178,0.67206,0.7095141
1192811030,0.666345,0.7095141
1193811964,0.635954,0.7095141
1194812971,0.621155,0.7095141
1195816682,0.631459,0.7095141
1196819857,0.621758,0.7095141
1197822957,0.630924,0.7095141
1198825310,0.624082,0.7095141
1199827554,0.6301,0.7095141
1200828028,0.663818,0.7095141
1201830196,0.660497,0.7095141
1202831546,0.670881,0.7095141
1203833129,0.667422,0.7095141
1204834286,0.667124,0.7095141
1205836001,0.663353,0.7095141
1206837403,0.660727,0.7095141
1207840780,0.659604,0.7095141
1208841965,0.669707,0.7095141
1209843028,0.671727,0.7095141
1210844524,0.664963,0.7095141
1211936513,0.677383,0.7095141
1212937849,0.65564,0.7095141
1213939187,0.657633,0.7095141
1214940600,0.65592,0.7095141
1215941304,0.671878,0.7095141
1216942637,0.672061,0.7095141
1217945130,0.66694,0.7095141
1218946592,0.667611,0.7095141
1219949033,0.668351,0.7095141
1220950618,0.662774,0.7095141
1221952444,0.659168,0.7095141
1222954068,0.661086,0.7095141
1223955036,0.667367,0.7095141
1224956576,0.666259,0.7095141
1227922413,0.927896,0.7095141
1228923663,0.730538,0.7095141
1229924944,0.73326,0.7095141
1230927382,0.736432,0.7095141
1231929276,0.738848,0.7095141
1232930029,0.680986,0.7095141
1233931696,0.665958,0.7095141
1234932780,0.664419,0.7095141
1235936601,0.663148,0.7095141
1236938393,0.652749,0.7095141
1237939050,0.661965,0.7095141
1238939971,0.66064,0.7095141
1239942401,0.667811,0.7095141
1240943583,0.66245,0.7095141
1241946292,0.661141,0.7095141
1244936293,0.917642,0.7095141
1245951965,0.659421,0.7110921
1246953471,0.607217,0.7110921
1247954824,0.602144,0.7095141
1248956464,0.619212,0.7095141
1249956982,0.615681,0.7095141
1250958597,0.615218,0.7095141
1251959982,0.628773,0.7095141
1252961317,0.623369,0.7095141
1253963977,0.622194,0.7095141
1254964965,0.619572,0.7095141
1255967013,0.625938,0.7095141
1256968149,0.622963,0.7095141
1257970446,0.626144,0.7095141
1258971820,0.62841,0.7095141
1259974299,0.626257,0.7095141
1260975984,0.623606,0.7095141
1261977359,0.619087,0.7095141
1262979834,0.627924,0.7095141
1263981796,0.627904,0.7095141
1264983335,0.62805,0.7095141
1265984538,0.624781,0.7095141
1266985616,0.628982,0.7095141
1267989609,0.621199,0.7095141
1268990824,0.619836,0.7095141
1269992202,0.629189,0.7095141
1270992985,0.627218,0.7095141
1271996304,0.632435,0.7095141
1272996997,0.625084,0.7095141
1274002624,0.622001,0.7095141
1275004335,0.62185,0.7095141
1276005797,0.626324,0.7095141
1277009308,0.62802,0.7095141
1278013483,0.626354,0.7095141
1279016044,0.626465,0.7095141
1280018345,0.622548,0.7095141
1281019578,0.622455,0.7095141
1282021009,0.61216,0.7095141
1283023042,0.622467,0.7095141
1284024213,0.625319,0.7095141
1285025387,0.623818,0.7095141
1286028514,0.630124,0.7095141
1287029827,0.625335,0.7095141
1288031587,0.618832,0.7095141
1289032383,0.6215,0.7095141
1290033950,0.623765,0.7095141
1291036211,0.626744,0.7095141
1292037516,0.625433,0.7095141
1293039827,0.630783,0.7095141
1294041040,0.621953,0.7095141
1295043380,0.644123,0.7095141
1296045625,0.667276,0.7095141
1297047352,0.664571,0.7095141
1298048941,0.674611,0.7095141
1299052051,0.668603,0.7095141
1300056418,0.673334,0.7095141
1301057629,0.661547,0.7095141
1302059220,0.660825,0.7095141
1303061814,0.666018,0.7095141
1304062821,0.668031,0.7095141
1307029293,0.982275,0.7095141
1308030456,0.724947,0.7095141
1309031534,0.729725,0.7095141
1310033314,0.733667,0.7095141
1311034982,0.734199,0.7095141
1312035998,0.757927,0.7095141
1313037371,0.667257,0.7095141
1314039802,0.678009,0.7095141
1315040963,0.670164,0.7095141
1316042344,0.680727,0.7095141
1317044724,0.679124,0.7095141
1318045919,0.675438,0.7095141
1319048442,0.678451,0.7095141
1320049582,0.673871,0.7095141
1321052374,0.676972,0.7095141
1322053971,0.653469,0.7095141
1323055505,0.656749,0.7095141
1324057089,0.622295,0.7095141
1325059048,0.625679,0.7095141
1326061329,0.664058,0.7095141
1329540655,0.73883903,0.7095141
1330545503,0.654229,0.7095141
1331546411,0.616407,0.7095141
1332547672,0.632916,0.7095141
1333550439,0.623412,0.7095141
1334551676,0.630474,0.7095141
1335554219,0.624305,0.7095141
1336555820,0.626924,0.7095141
1337556824,0.620675,0.7095141
1338559970,0.613809,0.7095141
1339561300,0.62535,0.7095141
1340562318,0.626847,0.7095141
1341563477,0.633122,0.7095141
1342563827,0.62202,0.7095141
1343565119,0.627539,0.7095141
1344565939,0.620401,0.7095141
1345567046,0.61831,0.7095141
1346571057,0.617783,0.7095141
1347576172,0.617486,0.7095141
1348576827,0.616448,0.7095141
1349577827,0.617168,0.7095141
1350580621,0.616951,0.7095141
1351582033,0.612518,0.7095141
1352584033,0.620329,0.7095141
1353585176,0.612539,0.7095141
1354587428,0.623076,0.7095141
1355588628,0.617718,0.7095141
