timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
200513321,1533046412800487,405525024,-746632209,13824,-20599,0.33,2.7266579,0.96000004,1.7600001,0.74,1.01,92,128,0.014,-0.004,0.013,-0.048,0.0,0,3,1,16
200710299,1533046413000487,405525023,-746632210,13822,-20601,0.323,2.726661,0.96000004,1.7630001,0.74,1.01,92,128,0.13100001,-0.11100001,0.069000006,-0.11000001,0.0,0,3,1,16
200914321,1533046413200487,405525023,-746632212,13769,-20654,0.32700002,2.7266645,0.96000004,1.7650001,0.74,1.01,92,128,0.023000002,0.013,0.019000001,-0.13100001,0.0,0,3,1,16
201115429,1533046413400488,405525023,-746632215,13752,-20671,0.32500002,2.7266676,0.96000004,1.7670001,0.74,1.01,93,98,0.003,0.0,-0.003,-0.10700001,0.0,0,3,1,16
201315375,1533046413600488,405525023,-746632219,13727,-20696,0.30600002,2.7266707,0.96000004,1.7700001,0.74,1.01,93,98,0.041,-0.012,-0.040000003,-0.076000005,0.0,0,3,1,16
201515401,1533046413800488,405525022,-746632222,13707,-20716,0.333,2.7266743,0.96000004,1.771,0.74,1.01,93,98,0.035,-0.012,0.033,-0.126,0.0,0,3,1,16
201717335,1533046414000488,405525022,-746632224,13684,-20739,0.33400002,2.7266774,0.96000004,1.7720001,0.74,1.01,93,98,0.065000005,-0.038000003,0.052,-0.165,0.0,0,3,1,16
202109472,1533046414400489,405525021,-746632229,13598,-20825,0.33100003,2.7266843,0.95900005,1.7720001,0.74,1.01,92,102,0.023000002,-0.014,0.018000001,-0.075,0.0,0,3,1,16
202314323,1533046414600489,405525022,-746632233,13524,-20899,0.317,2.7266872,0.95900005,1.771,0.74,1.01,92,102,0.025,0.009000001,0.023000002,-0.082,0.0,0,3,1,16
202514453,1533046414800489,405525022,-746632237,13448,-20974,0.32500002,2.7266908,0.95800006,1.771,0.74,1.01,92,102,0.075,-0.069000006,0.031000001,-0.127,0.0,0,3,1,16
202714331,1533046415000489,405525021,-746632239,13418,-21005,0.307,2.7266939,0.95800006,1.7720001,0.74,1.01,92,102,0.027,0.025,0.011000001,-0.076000005,0.0,0,3,1,16
202915371,1533046415200489,405525021,-746632242,13367,-21056,0.328,2.726697,0.95800006,1.771,0.71,0.96,92,102,0.078,-0.044000003,0.065000005,-0.123,0.0,0,3,1,17
203116496,1533046415400490,405525020,-746632243,13361,-21062,0.32500002,2.7267005,0.95800006,1.7720001,0.74,1.01,93,95,0.040000003,-0.040000003,0.003,-0.125,0.0,0,3,1,16
203509322,1533046415800490,405525020,-746632250,13215,-21208,0.29900002,2.726706,0.95600003,1.769,0.71,0.96,93,95,0.054,-0.019000001,0.051000003,-0.029000001,0.0,0,3,1,17
203716955,1533046416000490,405525019,-746632254,13130,-21293,0.201,2.7267082,0.95600003,1.7680001,0.71,0.96,93,95,0.059000004,-0.049000002,-0.033,-0.011000001,0.0,0,3,1,17
203915381,1533046416200490,405525019,-746632258,13036,-21387,0.32500002,2.7267113,0.95500004,1.766,0.71,0.96,93,95,0.051000003,-0.035,0.037,-0.13900001,0.0,0,3,1,17
204115353,1533046416400491,405525018,-746632262,12999,-21424,0.31,2.7267144,0.95400006,1.7650001,0.71,0.96,92,116,0.016,0.016,0.002,-0.086,0.0,0,3,1,17
204315395,1533046416600491,405525018,-746632266,12945,-21478,0.303,2.7267177,0.95300007,1.7630001,0.71,0.96,92,116,0.025,-0.011000001,-0.023000002,-0.060000002,0.0,0,3,1,17
204515373,1533046416800491,405525018,-746632270,12857,-21566,0.324,2.726721,0.95300007,1.7620001,0.71,0.96,92,116,0.054,-0.047000002,0.028,-0.094000004,0.0,0,3,1,17
204716298,1533046417000491,405525018,-746632275,12750,-21672,0.316,2.7267241,0.952,1.761,0.71,0.96,92,116,0.043,-0.022000002,0.036000002,-0.039,0.0,0,3,1,17
204913381,1533046417200491,405525017,-746632278,12699,-21724,0.32200003,2.7267275,0.95100003,1.7600001,0.74,1.01,92,116,0.013,-0.007,0.011000001,-0.104,0.0,0,3,1,16
205113330,1533046417400491,405525018,-746632283,12640,-21783,0.29000002,2.72673,0.95000005,1.7590001,0.74,1.01,92,98,0.046000004,0.027,-0.038000003,-0.062000003,0.0,0,3,1,16
205314578,1533046417600492,405525018,-746632288,12567,-21856,0.21700001,2.7267325,0.95000005,1.7590001,0.74,1.01,92,98,0.024,-0.009000001,-0.022000002,-0.003,0.0,0,3,1,16
205514421,1533046417800492,405525018,-746632292,12508,-21915,0.294,2.7267354,0.94900006,1.7580001,0.74,1.01,92,98,0.014,0.010000001,0.010000001,-0.027,0.0,0,3,1,16
205712298,1533046418000492,405525017,-746632295,12445,-21978,0.323,2.7267385,0.9480001,1.7570001,0.74,1.01,92,98,0.060000002,-0.045,0.040000003,-0.082,0.0,0,3,1,16
205913301,1533046418200492,405525017,-746632298,12378,-22045,0.316,2.7267418,0.9480001,1.7570001,0.74,1.01,92,98,0.07300001,-0.029000001,0.067,-0.07700001,0.0,0,3,1,16
206116340,1533046418400492,405525017,-746632302,12301,-22122,0.31100002,2.726745,0.947,1.7550001,0.74,1.01,92,103,0.032,-0.031000001,-0.0050000004,-0.065000005,0.0,0,3,1,16
206309406,1533046418600493,405525017,-746632305,12261,-22161,0.307,2.726748,0.94600004,1.7530001,0.74,1.01,92,103,0.052,0.004,0.052,-0.094000004,0.0,0,3,1,16
206513301,1533046418800493,405525018,-746632309,12176,-22247,0.31,2.726751,0.94500005,1.7520001,0.74,1.01,92,103,0.019000001,0.012,-0.015000001,-0.116000004,0.0,0,3,1,16
206716209,1533046419000493,405525020,-746632315,12056,-22367,0.28500003,2.726754,0.94500005,1.7490001,0.74,1.01,92,103,0.049000002,0.046000004,-0.016,0.015000001,0.0,0,3,1,16
206914328,1533046419200493,405525021,-746632321,11941,-22482,0.259,2.7267563,0.94400007,1.746,0.74,1.01,92,103,0.042000003,-0.042000003,-0.006,-0.023000002,0.0,0,3,1,16
207114308,1533046419400493,405525020,-746632325,11857,-22566,0.287,2.7267594,0.94500005,1.746,0.74,1.01,92,114,0.097,-0.095000006,0.020000001,-0.047000002,0.0,0,3,1,16
207312328,1533046419600494,405525019,-746632329,11790,-22633,0.32700002,2.7267625,0.94500005,1.7470001,0.74,1.01,92,114,0.055000003,-0.037,0.040000003,-0.097,0.0,0,3,1,16
207513296,1533046419800494,405525019,-746632332,11738,-22685,0.326,2.726766,0.94600004,1.7470001,0.74,1.01,92,114,0.053000003,-0.027,0.046000004,-0.17300001,0.0,0,3,1,16
207712300,1533046420000494,405525019,-746632335,11687,-22736,0.27600002,2.726769,0.947,1.7470001,0.74,1.01,92,114,0.033,-0.014,-0.030000001,-0.037,0.0,0,3,1,16
207913509,1533046420200494,405525019,-746632340,11621,-22802,0.298,2.7267716,0.9480001,1.746,0.74,1.01,92,114,0.024,0.021000002,-0.012,-0.037,0.0,0,3,1,16
208116373,1533046420400494,405525020,-746632344,11527,-22896,0.328,2.7267752,0.9480001,1.746,0.74,1.01,92,109,0.038000003,-0.026,0.028,-0.104,0.0,0,3,1,16
208315371,1533046420600495,405525020,-746632347,11456,-22967,0.326,2.7267783,0.94900006,1.7450001,0.74,1.01,92,109,0.076000005,-0.049000002,0.058000002,-0.079,0.0,0,3,1,16
208512329,1533046420800495,405525020,-746632349,11412,-23011,0.31500003,2.7267814,0.95000005,1.7450001,0.74,1.01,92,109,0.006,0.006,0.002,-0.067,0.0,0,3,1,16
208716597,1533046421000495,405525020,-746632354,11340,-23083,0.25500003,2.726784,0.95000005,1.7440001,0.74,1.01,92,109,0.025,-0.004,-0.025,-0.015000001,0.0,0,3,1,16
208913317,1533046421200495,405525020,-746632357,11293,-23130,0.30200002,2.726787,0.95100003,1.7440001,0.74,1.01,92,109,0.027,0.026,-0.0050000004,-0.062000003,0.0,0,3,1,16
209114330,1533046421400495,405525021,-746632362,11216,-23207,0.29200003,2.7267902,0.95100003,1.743,0.74,1.01,92,106,0.063,0.034,-0.053000003,-0.013,0.0,0,3,1,16
209314321,1533046421600495,405525022,-746632367,11122,-23301,0.30900002,2.7267933,0.952,1.741,0.71,0.96,92,106,0.002,0.002,-0.001,-0.045,0.0,0,3,1,17
209514386,1533046421800496,405525022,-746632371,11045,-23378,0.31,2.7267964,0.952,1.741,0.71,0.96,92,106,0.043,-0.015000001,0.040000003,-0.028,0.0,0,3,1,17
209715372,1533046422000496,405525022,-746632374,10975,-23448,0.312,2.7267992,0.952,1.7400001,0.71,0.96,92,106,0.094000004,-0.058000002,0.074,-0.034,0.0,0,3,1,17
209934444,1533046422200496,405525022,-746632378,10892,-23530,0.291,2.7268023,0.95300007,1.7400001,0.71,0.96,92,106,0.081,0.071,-0.041,-0.014,0.0,0,4,1,17
210116411,1533046422400496,405525023,-746632383,10829,-23593,0.294,2.7268052,0.95400006,1.741,0.74,1.01,92,111,0.034,-0.001,-0.034,0.033,0.0,0,4,1,16
210313408,1533046422600496,405525023,-746632387,10746,-23677,0.31500003,2.7268083,0.95500004,1.7400001,0.71,0.96,92,111,0.012,-0.002,0.011000001,-0.029000001,0.0,0,4,1,17
210517297,1533046422800497,405525023,-746632392,10678,-23745,0.32000002,2.7268114,0.95500004,1.738,0.71,0.96,92,111,0.07300001,-0.042000003,0.059000004,-0.10300001,0.0,0,4,1,17
210717380,1533046423000497,405525023,-746632396,10610,-23813,0.30900002,2.7268143,0.95500004,1.7370001,0.71,0.96,92,111,0.033,0.003,-0.033,-0.113000005,0.0,0,4,1,17
210918302,1533046423200497,405525024,-746632401,10559,-23864,0.30100003,2.7268174,0.95500004,1.7360001,0.71,0.96,92,111,0.036000002,0.0050000004,-0.036000002,-0.063,0.0,0,4,1,17
211115351,1533046423400497,405525024,-746632405,10506,-23917,0.29200003,2.7268205,0.95500004,1.7360001,0.71,0.96,92,110,0.036000002,0.026,0.025,-0.075,0.0,0,4,1,17
211315398,1533046423600497,405525024,-746632408,10473,-23950,0.32200003,2.726824,0.95500004,1.7350001,0.71,0.96,92,110,0.030000001,-0.025,0.017,-0.057000004,0.0,0,4,1,17
211518407,1533046423800498,405525024,-746632412,10420,-24003,0.321,2.7268271,0.95500004,1.7340001,0.71,0.96,92,110,0.058000002,-0.030000001,0.049000002,-0.098000005,0.0,0,4,1,17
211712423,1533046424000498,405525024,-746632415,10395,-24028,0.312,2.7268302,0.95500004,1.733,0.71,0.96,92,110,0.020000001,0.006,-0.019000001,-0.086,0.0,0,4,1,17
211934297,1533046424200498,405525025,-746632418,10362,-24061,0.268,2.726833,0.95500004,1.733,0.71,0.96,92,110,0.022000002,-0.008,-0.020000001,-0.021000002,0.0,0,4,1,17
212117340,1533046424400498,405525025,-746632422,10339,-24084,0.314,2.7268362,0.95500004,1.7320001,0.71,0.96,92,106,0.014,-0.011000001,-0.009000001,-0.062000003,0.0,0,4,1,17
212317318,1533046424600498,405525026,-746632425,10303,-24119,0.291,2.726839,0.95500004,1.7310001,0.71,0.96,92,106,0.028,0.028,0.006,-0.056,0.0,0,4,1,17
212518342,1533046424800498,405525027,-746632430,10253,-24170,0.31800002,2.7268422,0.95500004,1.7310001,0.71,0.96,92,106,0.057000004,-0.055000003,0.011000001,-0.172,0.0,0,4,1,17
212718307,1533046425000499,405525026,-746632433,10234,-24189,0.32500002,2.7268457,0.95500004,1.7310001,0.71,0.96,92,106,0.027,-0.017,0.021000002,-0.085,0.0,0,4,1,17
212916536,1533046425200499,405525026,-746632435,10232,-24191,0.32500002,2.7268488,0.95500004,1.7310001,0.71,0.96,92,106,0.028,-0.016,0.023000002,-0.09200001,0.0,0,4,1,17
213116373,1533046425400499,405525027,-746632438,10206,-24217,0.31800002,2.726852,0.95500004,1.7320001,0.71,0.96,93,102,0.020000001,-0.019000001,0.006,-0.076000005,0.0,0,4,1,17
213317322,1533046425600499,405525028,-746632440,10180,-24243,0.303,2.726855,0.95500004,1.7310001,0.71,0.96,93,102,0.007,0.0050000004,-0.006,-0.064,0.0,0,4,1,17
213517323,1533046425800499,405525028,-746632443,10167,-24256,0.31100002,2.7268584,0.95500004,1.7310001,0.71,0.96,93,102,0.051000003,-0.051000003,0.006,-0.083000004,0.0,0,4,1,17
213717383,1533046426000500,405525028,-746632445,10147,-24275,0.303,2.7268615,0.95500004,1.7320001,0.71,0.96,93,102,0.034,0.030000001,0.016,-0.12200001,0.0,0,4,1,17
213935389,1533046426199500,405525029,-746632447,10149,-24273,0.28500003,2.726864,0.95500004,1.7320001,0.71,0.96,93,102,0.048,0.024,-0.041,-0.0050000004,0.0,0,4,1,17
214115382,1533046426399500,405525029,-746632451,10125,-24298,0.319,2.7268677,0.95500004,1.7320001,0.71,0.96,92,109,0.027,-0.026,0.007,-0.053000003,0.0,0,4,1,17
214316456,1533046426599500,405525029,-746632454,10101,-24322,0.32700002,2.7268708,0.95500004,1.7320001,0.71,0.96,92,109,0.054,-0.039,0.037,-0.13000001,0.0,0,4,1,17
214513292,1533046426799500,405525030,-746632457,10068,-24355,0.323,2.7268739,0.95500004,1.7320001,0.71,0.96,92,109,0.063,-0.059000004,0.024,-0.13100001,0.0,0,4,1,17
214716299,1533046426999502,405525030,-746632462,10058,-24365,0.30800003,2.7268772,0.95400006,1.7310001,0.71,0.96,92,109,0.028,0.020000001,0.019000001,-0.15100001,0.0,0,4,1,17
214917297,1533046427199501,405525030,-746632465,10074,-24349,0.326,2.7268803,0.95300007,1.7290001,0.71,0.96,92,109,0.048,-0.025,0.042000003,-0.08400001,0.0,0,4,1,17
215118317,1533046427399501,405525030,-746632470,10049,-24374,0.296,2.7268834,0.952,1.728,0.71,0.96,92,103,0.058000002,-0.057000004,-0.009000001,-0.08400001,0.0,0,4,1,17
215316586,1533046427599501,405525030,-746632475,10005,-24418,0.29000002,2.7268863,0.95000005,1.7270001,0.71,0.96,92,103,0.07700001,-0.072000004,0.029000001,-0.033,0.0,0,4,1,17
215515372,1533046427799501,405525030,-746632480,9983,-24440,0.266,2.726889,0.94900006,1.7260001,0.71,0.96,92,103,0.023000002,0.003,-0.023000002,-0.032,0.0,0,4,1,17
215716613,1533046427999503,405525031,-746632486,9932,-24491,0.32200003,2.7268922,0.947,1.7240001,0.71,0.96,92,103,0.059000004,-0.039,0.044000003,-0.09,0.0,0,4,1,17
215928318,1533046428199502,405525030,-746632489,9950,-24473,0.29700002,2.7268949,0.94600004,1.723,0.71,0.96,92,103,0.047000002,-0.047000002,-0.002,-0.062000003,0.0,0,4,1,17
216116333,1533046428399502,405525031,-746632493,9951,-24472,0.29900002,2.726898,0.94500005,1.723,0.71,0.96,92,116,0.059000004,0.021000002,0.056,-0.091000006,0.0,0,4,1,17
216317322,1533046428599502,405525031,-746632496,9966,-24457,0.31800002,2.7269013,0.94400007,1.7220001,0.71,0.96,92,116,0.023000002,0.001,0.023000002,-0.117000006,0.0,0,4,1,17
216516182,1533046428799502,405525031,-746632499,9966,-24457,0.323,2.7269046,0.94200003,1.7220001,0.71,0.96,92,116,0.083000004,-0.072000004,0.042000003,-0.11100001,0.0,0,4,1,17
216716415,1533046428999503,405525031,-746632502,9970,-24453,0.324,2.7269077,0.94100004,1.7220001,0.71,0.96,92,116,0.046000004,-0.029000001,0.036000002,-0.15100001,0.0,0,4,1,17
216915378,1533046429199503,405525032,-746632505,9964,-24459,0.32500002,2.7269113,0.94000006,1.7210001,0.71,0.96,92,116,0.09200001,-0.05,0.07700001,-0.11400001,0.0,0,4,1,17
217116375,1533046429399503,405525032,-746632507,9982,-24440,0.324,2.7269144,0.93900007,1.7210001,0.71,0.96,92,109,0.036000002,-0.021000002,0.030000001,-0.141,0.0,0,4,1,17
217312612,1533046429599503,405525032,-746632509,9972,-24451,0.31500003,2.7269175,0.938,1.7210001,0.71,0.96,92,109,0.07300001,-0.028,0.068,-0.066,0.0,0,4,1,17
217516298,1533046429799503,405525033,-746632511,9969,-24454,0.326,2.7269208,0.93700004,1.72,0.71,0.96,92,109,0.074,-0.060000002,0.043,-0.11800001,0.0,0,4,1,17
217717321,1533046429999504,405525033,-746632513,9979,-24444,0.326,2.7269242,0.93700004,1.72,0.71,0.96,92,109,0.049000002,-0.040000003,0.028,-0.078,0.0,0,4,1,17
217932835,1533046430199504,405525033,-746632516,9978,-24445,0.31800002,2.7269273,0.93600005,1.72,0.71,0.96,92,109,0.012,-0.010000001,0.0050000004,-0.105000004,0.0,0,4,1,17
218116255,1533046430399504,405525034,-746632518,9979,-24444,0.321,2.7269306,0.93500006,1.7190001,0.71,0.96,93,122,0.007,-0.002,0.006,-0.069000006,0.0,0,4,1,17
218315371,1533046430599504,405525033,-746632520,9991,-24432,0.30400002,2.7269337,0.934,1.7190001,0.71,0.96,93,122,0.08800001,-0.082,0.032,-0.064,0.0,0,4,1,17
218515401,1533046430799504,405525033,-746632521,10003,-24420,0.323,2.726937,0.933,1.7190001,0.71,0.96,93,122,0.07,-0.028,0.064,-0.091000006,0.0,0,4,1,17
218711396,1533046430999505,405525033,-746632523,10010,-24413,0.326,2.7269404,0.93200004,1.7190001,0.71,0.96,93,122,0.068,-0.062000003,0.027,-0.194,0.0,0,4,1,17
218916294,1533046431199505,405525034,-746632526,10008,-24415,0.31300002,2.7269435,0.93200004,1.7190001,0.71,0.96,93,122,0.029000001,-0.020000001,-0.022000002,-0.12900001,0.0,0,4,1,17
219114342,1533046431399505,405525034,-746632528,10014,-24409,0.323,2.7269466,0.93100005,1.718,0.71,0.96,93,105,0.034,-0.013,0.032,-0.072000004,0.0,0,4,1,17
219314333,1533046431599505,405525035,-746632529,10031,-24392,0.31100002,2.7269497,0.93000007,1.7170001,0.71,0.96,93,105,0.053000003,-0.007,0.053000003,-0.071,0.0,0,4,1,17
219516359,1533046431799505,405525035,-746632530,10041,-24382,0.296,2.7269526,0.93000007,1.718,0.71,0.96,93,105,0.011000001,-0.007,-0.008,0.021000002,0.0,0,4,1,17
219715377,1533046431999506,405525034,-746632532,10077,-24346,0.294,2.7269554,0.93000007,1.718,0.71,0.96,93,105,0.07700001,-0.07700001,0.002,-0.065000005,0.0,0,4,1,17
219934296,1533046432199506,405525034,-746632533,10085,-24338,0.32500002,2.7269588,0.93100005,1.7190001,0.71,0.96,93,105,0.063,-0.040000003,0.048,-0.16800001,0.0,0,4,1,17
220112352,1533046432399506,405525035,-746632535,10084,-24339,0.26900002,2.7269611,0.93100005,1.7190001,0.71,0.96,93,98,0.046000004,-0.043,-0.016,-0.043,0.0,0,4,1,17
220316324,1533046432599506,405525035,-746632535,10102,-24320,0.27400002,2.726964,0.93100005,1.7190001,0.71,0.96,93,98,0.042000003,0.035,0.023000002,-0.056,0.0,0,4,1,17
220516313,1533046432799506,405525036,-746632535,10102,-24321,0.303,2.726967,0.93100005,1.7190001,0.71,0.96,93,98,0.08800001,-0.057000004,0.067,-0.024,0.0,0,4,1,17
220717297,1533046432999507,405525036,-746632535,10088,-24334,0.31300002,2.72697,0.93100005,1.7190001,0.71,0.96,93,98,0.021000002,0.021000002,-0.001,0.039,0.0,0,4,1,17
220914413,1533046433199506,405525037,-746632535,10112,-24311,0.28500003,2.726973,0.93100005,1.72,0.71,0.96,93,98,0.028,0.027,-0.006,0.012,0.0,0,4,1,17
221114408,1533046433399507,405525037,-746632536,10093,-24330,0.303,2.7269762,0.93100005,1.72,0.71,0.96,93,100,0.07700001,-0.061000004,0.048,-0.023000002,0.0,0,4,1,17
221315344,1533046433599507,405525038,-746632536,10083,-24340,0.28,2.726979,0.93100005,1.72,0.71,0.96,93,100,0.029000001,0.028,0.006,-0.045,0.0,0,4,1,17
221516336,1533046433799507,405525039,-746632536,10088,-24335,0.32000002,2.726982,0.93200004,1.7210001,0.71,0.96,93,100,0.080000006,-0.006,0.080000006,-0.142,0.0,0,4,1,17
221716318,1533046433999508,405525039,-746632536,10105,-24318,0.272,2.726985,0.93200004,1.7220001,0.71,0.96,93,100,0.080000006,-0.080000006,-0.010000001,-0.049000002,0.0,0,4,1,17
221937293,1533046434199507,405525039,-746632537,10108,-24315,0.279,2.7269878,0.93200004,1.7220001,0.71,0.96,93,100,0.039,-0.033,-0.020000001,-0.043,0.0,0,4,1,17
222115468,1533046434399508,405525039,-746632538,10107,-24316,0.31800002,2.7269912,0.933,1.7220001,0.71,0.96,93,107,0.083000004,-0.080000006,0.019000001,-0.124000005,0.0,0,4,1,17
222314394,1533046434599508,405525039,-746632538,10116,-24307,0.252,2.7269938,0.933,1.7220001,0.71,0.96,93,107,0.016,-0.014,-0.007,-0.009000001,0.0,0,4,1,17
222514322,1533046434799508,405525039,-746632537,10132,-24291,0.326,2.7269971,0.934,1.7220001,0.71,0.96,93,107,0.089,-0.027,0.085,-0.11400001,0.0,0,4,1,17
222715365,1533046434999509,405525040,-746632536,10127,-24296,0.30400002,2.7270002,0.93500006,1.723,0.71,0.96,93,107,0.023000002,0.011000001,-0.021000002,-0.120000005,0.0,0,4,1,17
222915400,1533046435199508,405525041,-746632538,10130,-24293,0.25800002,2.7270029,0.93600005,1.723,0.71,0.96,93,107,0.057000004,0.002,-0.057000004,-0.058000002,0.0,0,4,1,17
223115520,1533046435399509,405525041,-746632537,10162,-24261,0.316,2.727006,0.93700004,1.7240001,0.71,0.96,93,101,0.078,0.017,0.076000005,-0.19900002,0.0,0,4,1,17
223316294,1533046435599509,405525043,-746632537,10156,-24267,0.319,2.727009,0.93700004,1.7240001,0.71,0.96,93,101,0.009000001,-0.002,0.009000001,-0.17600001,0.0,0,4,1,17
223515856,1533046435799509,405525044,-746632538,10135,-24288,0.24100001,2.7270114,0.938,1.725,0.71,0.96,93,101,0.029000001,-0.006,-0.028,0.008,0.0,0,4,1,17
223717450,1533046435999510,405525043,-746632537,10175,-24248,0.33,2.727015,0.93900007,1.7260001,0.71,0.96,93,101,0.023000002,-0.019000001,0.014,-0.087000005,0.0,0,4,1,17
223933357,1533046436199509,405525044,-746632536,10191,-24232,0.307,2.727018,0.94000006,1.728,0.71,0.96,93,101,0.044000003,0.028,0.034,-0.098000005,0.0,0,4,1,17
224114317,1533046436399510,405525045,-746632536,10191,-24232,0.29900002,2.7270212,0.94200003,1.7290001,0.71,0.96,93,108,0.025,-0.001,-0.025,-0.068,0.0,0,4,1,17
224316363,1533046436599510,405525047,-746632536,10188,-24235,0.33800003,2.7270243,0.943,1.7300001,0.71,0.96,93,108,0.047000002,-0.023000002,0.041,-0.096,0.0,0,4,1,17
224516316,1533046436799510,405525048,-746632536,10182,-24240,0.29500002,2.7270277,0.94500005,1.7320001,0.71,0.96,93,108,0.05,0.016,-0.047000002,-0.091000006,0.0,0,4,1,17
224716320,1533046436999511,405525049,-746632535,10193,-24230,0.34,2.727031,0.947,1.7340001,0.71,0.96,93,108,0.048,-0.018000001,0.044000003,-0.072000004,0.0,0,4,1,17
224916321,1533046437199510,405525048,-746632534,10220,-24203,0.30600002,2.727034,0.94900006,1.7370001,0.71,0.96,93,108,0.046000004,-0.046000004,0.001,-0.007,0.0,0,4,1,17
225117442,1533046437399510,405525048,-746632533,10211,-24212,0.354,2.7270377,0.952,1.7400001,0.71,0.96,93,73,0.025,0.014,-0.020000001,0.031000001,0.0,0,4,1,17
225316275,1533046437599511,405525049,-746632532,10184,-24239,0.347,2.7270412,0.95400006,1.743,0.71,0.96,93,73,0.064,-0.031000001,0.056,-0.044000003,0.0,0,4,1,17
225511341,1533046437799511,405525050,-746632531,10204,-24218,0.22600001,2.7270434,0.95600003,1.7450001,0.71,0.96,93,73,0.058000002,-0.023000002,-0.053000003,-0.040000003,0.0,0,4,1,17
225718297,1533046437999512,405525050,-746632532,10224,-24198,0.293,2.727046,0.95800006,1.7450001,0.71,0.96,93,73,0.025,0.009000001,-0.023000002,-0.060000002,0.0,0,4,1,17
225935368,1533046438199511,405525051,-746632532,10210,-24213,0.344,2.7270498,0.96000004,1.746,0.71,0.96,93,73,0.062000003,-0.043,0.045,-0.14600001,0.0,0,4,1,17
226116447,1533046438399511,405525051,-746632531,10223,-24200,0.326,2.7270532,0.961,1.748,0.71,0.96,93,96,0.002,-0.002,-0.001,-0.054,0.0,0,4,1,17
226316324,1533046438599512,405525053,-746632531,10217,-24206,0.30100003,2.7270563,0.96300006,1.7490001,0.71,0.96,93,96,0.053000003,0.038000003,-0.036000002,-0.059000004,0.0,0,4,1,17
226516327,1533046438799512,405525053,-746632530,10230,-24192,0.33200002,2.7270596,0.96400005,1.751,0.71,0.96,93,96,0.094000004,-0.049000002,0.080000006,-0.040000003,0.0,0,4,1,17
226716565,1533046438999513,405525053,-746632527,10231,-24192,0.344,2.7270632,0.96500003,1.7520001,0.71,0.96,93,96,0.106000006,-0.057000004,0.089,-0.11400001,0.0,0,4,1,17
226913297,1533046439199512,405525052,-746632525,10255,-24168,0.33600003,2.7270663,0.96500003,1.7520001,0.71,0.96,93,96,0.008,-0.007,0.004,-0.025,0.0,0,4,1,17
227115436,1533046439399512,405525052,-746632525,10245,-24178,0.31800002,2.7270694,0.966,1.7540001,0.71,0.96,93,103,0.033,-0.032,-0.009000001,-0.081,0.0,0,4,1,17
227316317,1533046439599513,405525052,-746632525,10255,-24167,0.33100003,2.727073,0.96700007,1.756,0.71,0.96,93,103,0.037,-0.033,0.017,-0.17400001,0.0,0,4,1,17
227516318,1533046439799513,405525053,-746632525,10237,-24186,0.33400002,2.727076,0.96800005,1.7570001,0.71,0.96,93,103,0.029000001,-0.012,0.027,-0.106000006,0.0,0,4,1,17
227716314,1533046439999514,405525054,-746632526,10216,-24206,0.29200003,2.7270792,0.96900004,1.7590001,0.71,0.96,93,103,0.061000004,0.032,-0.052,-0.083000004,0.0,0,4,1,17
227934340,1533046440199513,405525054,-746632526,10255,-24168,0.333,2.7270823,0.97,1.7620001,0.71,0.96,93,103,0.038000003,0.002,0.038000003,-0.163,0.0,0,4,1,17
228117330,1533046440399513,405525055,-746632526,10242,-24181,0.342,2.7270858,0.9710001,1.7650001,0.71,0.96,93,108,0.061000004,-0.055000003,0.027,-0.202,0.0,0,4,1,17
228314314,1533046440599514,405525056,-746632527,10214,-24209,0.29700002,2.7270887,0.97300005,1.7680001,0.71,0.96,93,108,0.032,-0.020000001,-0.025,-0.060000002,0.0,0,4,1,17
228518583,1533046440799514,405525056,-746632526,10218,-24205,0.349,2.727092,0.97400004,1.7700001,0.71,0.96,93,108,0.076000005,-0.023000002,0.07300001,-0.13000001,0.0,0,4,1,17
228715446,1533046440999515,405525056,-746632526,10195,-24228,0.33,2.7270956,0.9760001,1.7730001,0.71,0.96,93,108,0.010000001,-0.006,-0.008,-0.102000006,0.0,0,4,1,17
228916365,1533046441199514,405525056,-746632525,10209,-24214,0.35000002,2.7270992,0.97700006,1.7750001,0.71,0.96,93,108,0.071,-0.061000004,0.037,-0.165,0.0,0,4,1,17
229117324,1533046441399514,405525055,-746632525,10204,-24219,0.363,2.7271025,0.97800004,1.7780001,0.71,0.96,93,101,0.054,-0.047000002,0.027,-0.064,0.0,0,4,1,17
229316320,1533046441599514,405525055,-746632524,10183,-24240,0.354,2.727106,0.98,1.7810001,0.71,0.96,93,101,0.052,-0.042000003,0.031000001,-0.102000006,0.0,0,4,1,17
229516344,1533046441799515,405525055,-746632524,10147,-24276,0.33600003,2.7271097,0.98200005,1.7830001,0.71,0.96,93,101,0.033,0.004,0.033,-0.069000006,0.0,0,4,1,17
229712629,1533046441999516,405525053,-746632523,10152,-24271,0.37500003,2.7271135,0.9850001,1.7860001,0.71,0.96,93,101,0.098000005,-0.08400001,0.05,-0.075,0.0,0,4,1,17
