timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
261191870,0.0,0.0,0.0
261392479,0.0,0.0,0.0
261592515,0.0,0.0,0.0
261797304,0.0,0.0,0.0
261997991,0.0,0.0,0.0
262197923,0.0,0.0,0.0
262402900,0.0,0.0,0.0
262603364,0.0,0.0,0.0
262807655,0.0,0.0,0.0
263008835,0.0,0.0,0.0
263208344,0.0,0.0,0.0
263413256,0.0,0.0,0.0
263617970,0.0,0.0,0.0
263818159,0.0,0.0,0.0
264018870,0.0,0.0,0.0
264219540,0.0,0.0,0.0
264419730,0.0,0.0,0.0
264620143,0.0,0.0,0.0
264825603,0.0,0.0,0.0
265025841,0.0,0.0,0.0
265226100,0.0,0.0,0.0
265431639,0.0,0.0,0.0
265631190,0.0,0.0,0.0
265835843,0.0,0.0,0.0
266036563,0.0,0.0,0.0
266236480,0.0,0.0,0.0
266441247,0.0,0.0,0.0
266845794,0.0,0.0,0.0
267051450,0.0,0.0,0.0
267254880,0.0,0.0,0.0
267455631,0.0,0.0,0.0
267656974,0.0,0.0,0.0
267860516,0.0,0.0,0.0
268061574,0.0,0.0,0.0
268262243,0.0,0.0,0.0
268466178,0.0,0.0,0.0
268666585,0.0,0.0,0.0
268872003,0.0,0.0,0.0
269071528,0.0,0.0,0.0
269276237,0.0,0.0,0.0
269477568,0.0,0.0,0.0
269677503,0.0,0.0,0.0
269882192,0.0,0.0,0.0
270085983,0.0,0.0,0.0
270287427,0.0,0.0,0.0
270491660,0.0,0.0,0.0
270692359,0.0,0.0,0.0
270896549,0.0,0.0,0.0
271097294,0.0,0.0,0.0
271297631,0.0,0.0,0.0
271497938,0.0,0.0,0.0
271703439,0.0,0.0,0.0
271903388,0.0,0.0,0.0
272308519,0.0,0.0,0.0
272508734,0.0,0.0,0.0
272709203,0.0,0.0,0.0
272913303,0.0,0.0,0.0
273113661,0.0,0.0,0.0
273318749,0.0,0.0,0.0
273519195,0.0,0.0,0.0
273719693,0.0,0.0,0.0
273924479,0.0,0.0,0.0
274128399,0.0,0.0,0.0
274329324,0.0,0.0,0.0
274533956,0.0,0.0,0.0
274734673,0.0,0.0,0.0
274935218,0.0,0.0,0.0
275138835,0.0,0.0,0.0
275339480,0.0,0.0,0.0
275540565,0.0,0.0,0.0
275744728,0.0,0.0,0.0
275945342,0.0,0.0,0.0
276145887,0.0,0.0,0.0
276350310,0.0,0.0,0.0
276551210,0.0,0.0,0.0
276751912,0.0,0.0,0.0
276955555,0.0,0.0,0.0
277156510,0.0,0.0,0.0
277356260,0.0,0.0,0.0
277561277,0.0,0.0,0.0
277762145,0.0,0.0,0.0
277966158,0.0,0.0,0.0
278167239,0.0,0.0,0.0
278368286,0.0,0.0,0.0
278571662,0.0,0.0,0.0
278777882,0.0,0.0,0.0
278977133,0.0,0.0,0.0
279182663,0.0,0.0,0.0
279382374,0.0,0.0,0.0
279585639,0.0,0.0,0.0
279790876,0.0,0.0,0.0
279992301,0.0,0.0,0.0
280195685,0.0,0.0,0.0
280400785,0.0,0.0,0.0
280601180,0.0,0.0,0.0
280805540,0.0,0.0,0.0
281006455,0.0,0.0,0.0
281206745,0.0,0.0,0.0
281410447,0.0,0.0,0.0
281611668,0.0,0.0,0.0
281811673,0.0,0.0,0.0
282016359,0.0,0.0,0.0
282216939,0.0,0.0,0.0
282417353,0.0,0.0,0.0
282622366,0.0,0.0,0.0
282822754,0.0,0.0,0.0
283023490,0.0,0.0,0.0
283227548,0.0,0.0,0.0
283427722,0.0,0.0,0.0
283628168,0.0,0.0,0.0
283833336,0.0,0.0,0.0
284033745,0.0,0.0,0.0
284235160,0.0,0.0,0.0
284439550,0.0,0.0,0.0
284642971,0.0,0.0,0.0
284843712,0.0,0.0,0.0
285048662,0.0,0.0,0.0
285248831,0.0,0.0,0.0
285449476,0.0,0.0,0.0
285654616,0.0,0.0,0.0
285854413,0.0,0.0,0.0
286058895,0.0,0.0,0.0
286263369,0.0,0.0,0.0
286464624,0.0,0.0,0.0
286667718,0.0,0.0,0.0
286868555,0.0,0.0,0.0
287068944,0.0,0.0,0.0
287273537,0.0,0.0,0.0
287474569,0.0,0.0,0.0
287674922,0.0,0.0,0.0
287878611,0.0,0.0,0.0
288079418,0.0,0.0,0.0
288279490,0.0,0.0,0.0
288484428,0.0,0.0,0.0
288685579,0.0,0.0,0.0
288885590,0.0,0.0,0.0
289089642,0.0,0.0,0.0
289290585,0.0,0.0,0.0
289490566,0.0,0.0,0.0
289695591,0.0,0.0,0.0
289895591,0.0,0.0,0.0
290096381,0.0,0.0,0.0
290301621,0.0,0.0,0.0
290505553,0.0,0.0,0.0
290705790,0.0,0.0,0.0
290911133,0.0,0.0,0.0
291110903,0.0,0.0,0.0
291315535,0.0,0.0,0.0
291520148,0.0,0.0,0.0
291720750,0.0,0.0,0.0
291926013,0.0,0.0,0.0
292128945,0.0,0.0,0.0
292329786,0.0,0.0,0.0
292535566,0.0,0.0,0.0
292734855,0.0,0.0,0.0
292939577,0.0,0.0,0.0
293144446,0.0,0.0,0.0
293344810,0.0,0.0,0.0
293549225,0.0,0.0,0.0
293753759,0.0,0.0,0.0
293954815,0.0,0.0,0.0
294155513,0.0,0.0,0.0
294358653,0.0,0.0,0.0
294559996,0.0,0.0,0.0
294763919,0.0,0.0,0.0
294876168,0.0,0.0,0.0
311251352,0.0,0.0,0.0
311456375,0.0,0.0,0.0
311657625,0.0,0.0,0.0
311861048,0.0,0.0,0.0
312061980,0.0,0.0,0.0
312354894,0.0,0.0,0.0
312558736,0.0,0.0,0.0
312759919,0.0,0.0,0.0
312960747,0.0,0.0,0.0
313160795,0.0,0.0,0.0
313361160,0.0,0.0,0.0
313564847,0.0,0.0,0.0
313766010,0.0,0.0,0.0
313966448,0.0,0.0,0.0
314168472,0.0,0.0,0.0
314368240,0.0,0.0,0.0
314573216,0.0,0.0,0.0
314774140,0.0,0.0,0.0
314974027,0.0,0.0,0.0
315178436,0.0,0.0,0.0
315379919,0.0,0.0,0.0
315579699,0.0,0.0,0.0
315784304,0.0,0.0,0.0
315988427,0.0,0.0,0.0
316189265,0.0,0.0,0.0
316394054,0.0,0.0,0.0
316593970,0.0,0.0,0.0
316794404,0.0,0.0,0.0
316999014,0.0,0.0,0.0
317199870,0.0,0.0,0.0
317400347,0.0,0.0,0.0
317604151,0.0,0.0,0.0
317805272,0.0,0.0,0.0
318005119,0.0,0.0,0.0
318209907,0.0,0.0,0.0
318409941,0.0,0.0,0.0
318615037,0.0,0.0,0.0
318819593,0.0,0.0,0.0
319019524,0.0,0.0,0.0
319224437,0.0,0.0,0.0
319425138,0.0,0.0,0.0
319624814,0.0,0.0,0.0
319830203,0.0,0.0,0.0
320033567,0.0,0.0,0.0
320439727,0.0,0.0,0.0
320639997,0.0,0.0,0.0
320840684,0.0,0.0,0.0
321043960,0.0,0.0,0.0
321249436,0.0,0.0,0.0
321450321,0.0,0.0,0.0
321653552,0.0,0.0,0.0
321854397,0.0,0.0,0.0
322054748,0.0,0.0,0.0
322259516,0.0,0.0,0.0
322460332,0.0,0.0,0.0
322660302,0.0,0.0,0.0
322865338,0.0,0.0,0.0
323065440,0.0,0.0,0.0
323266246,0.0,0.0,0.0
323470361,0.0,0.0,0.0
323675021,0.0,0.0,0.0
323876021,0.0,0.0,0.0
324080259,0.0,0.0,0.0
324280833,0.0,0.0,0.0
324480740,0.0,0.0,0.0
324685420,0.0,0.0,0.0
324886020,0.0,0.0,0.0
325090341,0.0,0.0,0.0
325294993,0.0,0.0,0.0
325495594,0.0,0.0,0.0
325699346,0.0,0.0,0.0
325900648,0.0,0.0,0.0
326100846,0.0,0.0,0.0
326306617,0.0,0.0,0.0
326510338,0.0,0.0,0.0
326710978,0.0,0.0,0.0
326914862,0.0,0.0,0.0
327115618,0.0,0.0,0.0
327320037,0.0,0.0,0.0
327520843,0.0,0.0,0.0
327724461,0.0,0.0,0.0
327925495,0.0,0.0,0.0
328126920,0.0,0.0,0.0
328330030,0.0,0.0,0.0
328530905,0.0,0.0,0.0
328735173,0.0,0.0,0.0
328936040,0.0,0.0,0.0
329140476,0.0,0.0,0.0
329344763,0.0,0.0,0.0
329545230,0.0,0.0,0.0
329750340,0.0,0.0,0.0
329950368,0.0,0.0,0.0
330151207,0.0,0.0,0.0
330354881,0.0,0.0,0.0
330555699,0.0,0.0,0.0
330756296,0.0,0.0,0.0
331161254,0.0,0.0,0.0
331361548,0.0,0.0,0.0
331565909,0.0,0.0,0.0
331766915,0.0,0.0,0.0
331966552,0.0,0.0,0.0
332171255,0.0,0.0,0.0
332375977,0.0,0.0,0.0
332576423,0.0,0.0,0.0
332777801,0.0,0.0,0.0
332981284,0.0,0.0,0.0
333181746,0.0,0.0,0.0
333385928,0.0,0.0,0.0
333587205,0.0,0.0,0.0
333787611,0.0,0.0,0.0
333992054,0.0,0.0,0.0
334192344,0.0,0.0,0.0
334396413,0.0,0.0,0.0
334801741,0.0,0.0,0.0
335006360,0.0,0.0,0.0
335207621,0.0,0.0,0.0
335407552,0.0,0.0,0.0
335812465,0.0,0.0,0.0
336012053,0.0,0.0,0.0
336217240,0.0,0.0,0.0
336421615,0.0,0.0,0.0
336622801,0.0,0.0,0.0
336826556,0.0,0.0,0.0
337026745,0.0,0.0,0.0
337227372,0.0,0.0,0.0
337431550,0.0,0.0,0.0
337632813,0.0,0.0,0.0
337833150,0.0,0.0,0.0
338037078,0.0,0.0,0.0
338238130,0.0,0.0,0.0
338438116,0.0,0.0,0.0
338643191,0.0,0.0,0.0
338843689,0.0,0.0,0.0
339043662,0.0,0.0,0.0
339248327,0.0,0.0,0.0
339449077,0.0,0.0,0.0
339649289,0.0,0.0,0.0
339854395,0.0,0.0,0.0
340054690,0.0,0.0,0.0
340255769,0.0,0.0,0.0
340459772,0.0,0.0,0.0
340860036,0.0,0.0,0.0
341064995,0.0,0.0,0.0
341265604,0.0,0.0,0.0
341465555,0.0,0.0,0.0
341867576,0.0,0.0,0.0
342070853,0.0,0.0,0.0
342271773,0.0,0.0,0.0
342475620,0.0,0.0,0.0
342676454,0.0,0.0,0.0
342877905,0.0,0.0,0.0
343081300,0.0,0.0,0.0
343281633,0.0,0.0,0.0
343486336,0.0,0.0,0.0
343690851,0.0,0.0,0.0
343891257,0.0,0.0,0.0
344095826,0.0,0.0,0.0
344296548,0.0,0.0,0.0
344496987,0.0,0.0,0.0
344697591,0.0,0.0,0.0
344898447,0.0,0.0,0.0
345098419,0.0,0.0,0.0
345299716,0.0,0.0,0.0
345502834,0.0,0.0,0.0
345705250,0.0,0.0,0.0
345903902,0.0,0.0,0.0
346309356,0.0,0.0,0.0
346510290,0.0,0.0,0.0
346711745,0.0,0.0,0.0
346914838,0.0,0.0,0.0
347114537,0.0,0.0,0.0
347319936,0.0,0.0,0.0
347523687,0.0,0.0,0.0
347724191,0.0,0.0,0.0
347928487,0.0,0.0,0.0
348129489,0.0,0.0,0.0
348329734,0.0,0.0,0.0
348534397,0.0,0.0,0.0
348735200,0.0,0.0,0.0
348935140,0.0,0.0,0.0
349139336,0.0,0.0,0.0
349340472,0.0,0.0,0.0
349540456,0.0,0.0,0.0
349745183,0.0,0.0,0.0
349945356,0.0,0.0,0.0
350146305,0.0,0.0,0.0
350351138,0.0,0.0,0.0
350551175,0.0,0.0,0.0
350751965,0.0,0.0,0.0
350955706,0.0,0.0,0.0
351156500,0.0,0.0,0.0
351356036,0.0,0.0,0.0
351561288,0.0,0.0,0.0
351762128,0.0,0.0,0.0
351961629,0.0,0.0,0.0
352167429,0.0,0.0,0.0
352370567,0.0,0.0,0.0
352571369,0.0,0.0,0.0
352777121,0.0,0.0,0.0
352980489,0.0,0.0,0.0
353181399,0.0,0.0,0.0
353384825,0.0,0.0,0.0
353585646,0.0,0.0,0.0
353790701,0.0,0.0,0.0
353994920,0.0,0.0,0.0
354195257,0.0,0.0,0.0
354399948,0.0,0.0,0.0
354600569,0.0,0.0,0.0
354800851,0.0,0.0,0.0
355005159,0.0,0.0,0.0
355206109,0.0,0.0,0.0
355405941,0.0,0.0,0.0
355610440,0.0,0.0,0.0
355815161,0.0,0.0,0.0
356015679,0.0,0.0,0.0
356220450,0.0,0.0,0.0
356424391,0.0,0.0,0.0
356625295,0.0,0.0,0.0
356829637,0.0,0.0,0.0
357030729,0.0,0.0,0.0
357234429,0.0,0.0,0.0
357438924,0.0,0.0,0.0
357639859,0.0,0.0,0.0
357843484,0.0,0.0,0.0
358044485,0.0,0.0,0.0
358244945,0.0,0.0,0.0
358449141,0.0,0.0,0.0
358650320,0.0,0.0,0.0
358850306,0.0,0.0,0.0
359055537,0.0,0.0,0.0
359258794,0.0,0.0,0.0
359459664,0.0,0.0,0.0
359664740,0.0,0.0,0.0
359868452,0.0,0.0,0.0
360069259,0.0,0.0,0.0
360273538,0.0,0.0,0.0
360474123,0.0,0.0,0.0
360879522,0.0,0.0,0.0
361080242,0.0,0.0,0.0
361283653,0.0,0.0,0.0
361484508,0.0,0.0,0.0
361685281,0.0,0.0,0.0
361889533,0.0,0.0,0.0
362290448,0.0,0.0,0.0
362490734,0.0,0.0,0.0
362694540,0.0,0.0,0.0
362896283,0.0,0.0,0.0
363096799,0.0,0.0,0.0
363300304,0.0,0.0,0.0
363500860,0.0,0.0,0.0
363701282,0.0,0.0,0.0
363905954,0.0,0.0,0.0
364107385,0.0,0.0,0.0
364306863,0.0,0.0,0.0
364513006,0.0,0.0,0.0
364715656,0.0,0.0,0.0
364916504,0.0,0.0,0.0
365120746,0.0,0.0,0.0
365321349,0.0,0.0,0.0
365521677,0.0,0.0,0.0
365726087,0.0,0.0,0.0
365926920,0.0,0.0,0.0
366127611,0.0,0.0,0.0
366331346,0.0,0.0,0.0
366531663,0.0,0.0,0.0
366732469,0.0,0.0,0.0
366937561,0.0,0.0,0.0
367137606,0.0,0.0,0.0
367338061,0.0,0.0,0.0
367489729,0.0,0.0,0.0
407815518,0.0,0.0,0.0
408019713,0.0,0.0,0.0
408224169,0.0,0.0,0.0
408425042,0.0,0.0,0.0
408628436,0.0,0.0,0.0
408929155,0.0,0.0,0.0
409130647,0.0,0.0,0.0
409330723,0.0,0.0,0.0
409534559,0.0,0.0,0.0
409739808,0.0,0.0,0.0
409939633,0.0,0.0,0.0
410144575,0.0,0.0,0.0
410345187,0.0,0.0,0.0
410545194,0.0,0.0,0.0
410750112,0.0,0.0,0.0
410954404,0.0,0.0,0.0
411154553,0.0,0.0,0.0
411359180,0.0,0.0,0.0
411559992,0.0,0.0,0.0
411760562,0.0,0.0,0.0
412165276,0.0,0.0,0.0
412365255,0.0,0.0,0.0
412570371,0.0,0.0,0.0
412770552,0.0,0.0,0.0
412975450,0.0,0.0,0.0
413176328,0.0,0.0,0.0
413379654,0.0,0.0,0.0
413580194,0.0,0.0,0.0
413781574,0.0,0.0,0.0
413981822,0.0,0.0,0.0
414182726,0.0,0.0,0.0
414385750,0.0,0.0,0.0
414590951,0.0,0.0,0.0
414791703,0.0,0.0,0.0
414995973,0.0,0.0,0.0
415196660,0.0,0.0,0.0
415396161,0.0,0.0,0.0
415601270,0.0,0.0,0.0
415801749,0.0,0.0,0.0
416006264,0.0,0.0,0.0
416210924,0.0,0.0,0.0
416410847,0.0,0.0,0.0
416616245,0.0,0.0,0.0
416816784,0.0,0.0,0.0
417016529,0.0,0.0,0.0
417221128,0.0,0.0,0.0
417425282,0.0,0.0,0.0
417625650,0.0,0.0,0.0
417830753,0.0,0.0,0.0
418031096,0.0,0.0,0.0
418232023,0.0,0.0,0.0
418436346,0.0,0.0,0.0
418641328,0.0,0.0,0.0
418841549,0.0,0.0,0.0
419044832,0.0,0.0,0.0
419245946,0.0,0.0,0.0
419450760,0.0,0.0,0.0
419654743,0.0,0.0,0.0
419855671,0.0,0.0,0.0
420059352,0.0,0.0,0.0
420260728,0.0,0.0,0.0
420460831,0.0,0.0,0.0
420665559,0.0,0.0,0.0
420866142,0.0,0.0,0.0
421066088,0.0,0.0,0.0
421270736,0.0,0.0,0.0
421471973,0.0,0.0,0.0
421671699,0.0,0.0,0.0
421876488,0.0,0.0,0.0
422080779,0.0,0.0,0.0
422281661,0.0,0.0,0.0
422482719,0.0,0.0,0.0
422685734,0.0,0.0,0.0
422886873,0.0,0.0,0.0
423091192,0.0,0.0,0.0
423291341,0.0,0.0,0.0
423492145,0.0,0.0,0.0
423696378,0.0,0.0,0.0
423897320,0.0,0.0,0.0
424097230,0.0,0.0,0.0
424302196,0.0,0.0,0.0
424503057,0.0,0.0,0.0
424703193,0.0,0.0,0.0
424907698,0.0,0.0,0.0
425112735,0.0,0.0,0.0
425313571,0.0,0.0,0.0
425514055,0.0,0.0,0.0
425714674,0.0,0.0,0.0
425914084,0.0,0.0,0.0
426120229,0.0,0.0,0.0
426320544,0.0,0.0,0.0
426521159,0.0,0.0,0.0
426723770,0.0,0.0,0.0
426924627,0.0,0.0,0.0
427125195,0.0,0.0,0.0
427328980,0.0,0.0,0.0
427529740,0.0,0.0,0.0
427730888,0.0,0.0,0.0
427935186,0.0,0.0,0.0
428135567,0.0,0.0,0.0
428339232,0.0,0.0,0.0
428544366,0.0,0.0,0.0
428745072,0.0,0.0,0.0
428945306,0.0,0.0,0.0
429150119,0.0,0.0,0.0
429350109,0.0,0.0,0.0
429550866,0.0,0.0,0.0
429755172,0.0,0.0,0.0
429955692,0.0,0.0,0.0
430156037,0.0,0.0,0.0
430360852,0.0,0.0,0.0
430561192,0.0,0.0,0.0
430761140,0.0,0.0,0.0
430965912,0.0,0.0,0.0
431166748,0.0,0.0,0.0
431367195,0.0,0.0,0.0
431571701,0.0,0.0,0.0
431775973,0.0,0.0,0.0
431976740,0.0,0.0,0.0
432181582,0.0,0.0,0.0
432581928,0.0,0.0,0.0
432786685,0.0,0.0,0.0
432850533,0.0,0.0,0.0
459799713,0.0,0.0,0.0
460000422,0.0,0.0,0.0
460204463,0.0,0.0,0.0
460405285,0.0,0.0,0.0
460606042,0.0,0.0,0.0
460905736,0.0,0.0,0.0
461106438,0.0,0.0,0.0
461307708,0.0,0.0,0.0
461513367,0.0,0.0,0.0
461712025,0.0,0.0,0.0
461914082,0.0,0.0,0.0
462114258,0.0,0.0,0.0
462314825,0.0,0.0,0.0
462518050,0.0,0.0,0.0
462718892,0.0,0.0,0.0
462919724,0.0,0.0,0.0
463123788,0.0,0.0,0.0
463324777,0.0,0.0,0.0
463525254,0.0,0.0,0.0
463728848,0.0,0.0,0.0
463929741,0.0,0.0,0.0
464130132,0.0,0.0,0.0
464334441,0.0,0.0,0.0
464536149,0.0,0.0,0.0
464735542,0.0,0.0,0.0
465141651,0.0,0.0,0.0
465341373,0.0,0.0,0.0
465453311,0.0,0.0,0.0
475763695,0.0,0.0,0.0
475963139,0.0,0.0,0.0
476168502,0.0,0.0,0.0
476372316,0.0,0.0,0.0
476573483,0.0,0.0,0.0
476878056,0.0,0.0,0.0
477082376,0.0,0.0,0.0
477282405,0.0,0.0,0.0
477483663,0.0,0.0,0.0
477688345,0.0,0.0,0.0
477888716,0.0,0.0,0.0
478089094,0.0,0.0,0.0
478292792,0.0,0.0,0.0
478494015,0.0,0.0,0.0
478699351,0.0,0.0,0.0
478902697,0.0,0.0,0.0
479103443,0.0,0.0,0.0
479308266,0.0,0.0,0.0
479508531,0.0,0.0,0.0
479709752,0.0,0.0,0.0
479913881,0.0,0.0,0.0
480113913,0.0,0.0,0.0
480318617,0.0,0.0,0.0
480522337,0.0,0.0,0.0
480723566,0.0,0.0,0.0
480928241,0.0,0.0,0.0
481132307,0.0,0.0,0.0
481332772,0.0,0.0,0.0
481537925,0.0,0.0,0.0
481737840,0.0,0.0,0.0
481942663,0.0,0.0,0.0
482144479,0.0,0.0,0.0
482343456,0.0,0.0,0.0
482548308,0.0,0.0,0.0
482752256,0.0,0.0,0.0
482953192,0.0,0.0,0.0
483158283,0.0,0.0,0.0
483361894,0.0,0.0,0.0
483562732,0.0,0.0,0.0
483767847,0.0,0.0,0.0
483967838,0.0,0.0,0.0
484172277,0.0,0.0,0.0
484373282,0.0,0.0,0.0
484573040,0.0,0.0,0.0
484777556,0.0,0.0,0.0
484982246,0.0,0.0,0.0
485182928,0.0,0.0,0.0
485387528,0.0,0.0,0.0
485591550,0.0,0.0,0.0
485792355,0.0,0.0,0.0
485997044,0.0,0.0,0.0
486197087,0.0,0.0,0.0
486401571,0.0,0.0,0.0
486606671,0.0,0.0,0.0
486806985,0.0,0.0,0.0
487011163,0.0,0.0,0.0
487215811,0.0,0.0,0.0
487416448,0.0,0.0,0.0
487621163,0.0,0.0,0.0
487821136,0.0,0.0,0.0
488021560,0.0,0.0,0.0
488227364,0.0,0.0,0.0
488427003,0.0,0.0,0.0
488631497,0.0,0.0,0.0
488832328,0.0,0.0,0.0
489031944,0.0,0.0,0.0
489237455,0.0,0.0,0.0
489441160,0.0,0.0,0.0
489641850,0.0,0.0,0.0
489846340,0.0,0.0,0.0
490046743,0.0,0.0,0.0
490247515,0.0,0.0,0.0
490452235,0.0,0.0,0.0
490652798,0.0,0.0,0.0
490853096,0.0,0.0,0.0
491058331,0.0,0.0,0.0
491258272,0.0,0.0,0.0
491463374,0.0,0.0,0.0
491666709,0.0,0.0,0.0
491867552,0.0,0.0,0.0
492072811,0.0,0.0,0.0
492476782,0.0,0.0,0.0
492681921,0.0,0.0,0.0
492881797,0.0,0.0,0.0
493086962,0.0,0.0,0.0
493288407,0.0,0.0,0.0
493487647,0.0,0.0,0.0
493692292,0.0,0.0,0.0
493893043,0.0,0.0,0.0
494093382,0.0,0.0,0.0
494293875,0.0,0.0,0.0
494497591,0.0,0.0,0.0
494698355,0.0,0.0,0.0
494899549,0.0,0.0,0.0
495103416,0.0,0.0,0.0
495304682,0.0,0.0,0.0
495504737,0.0,0.0,0.0
495709258,0.0,0.0,0.0
495910547,0.0,0.0,0.0
496113564,0.0,0.0,0.0
496320049,0.0,0.0,0.0
496520340,0.0,0.0,0.0
496723459,0.0,0.0,0.0
496928577,0.0,0.0,0.0
497129414,0.0,0.0,0.0
497332768,0.0,0.0,0.0
497534029,0.0,0.0,0.0
497738726,0.0,0.0,0.0
497942629,0.0,0.0,0.0
498143672,0.0,0.0,0.0
498347520,0.0,0.0,0.0
498548314,0.0,0.0,0.0
498749038,0.0,0.0,0.0
498953026,0.0,0.0,0.0
499153909,0.0,0.0,0.0
499354368,0.0,0.0,0.0
499558973,0.0,0.0,0.0
499759608,0.0,0.0,0.0
499960621,0.0,0.0,0.0
500163945,0.0,0.0,0.0
500365187,0.0,0.0,0.0
500565031,0.0,0.0,0.0
500769882,0.0,0.0,0.0
500970586,0.0,0.0,0.0
501170357,0.0,0.0,0.0
501375426,0.0,0.0,0.0
501576638,0.0,0.0,0.0
501776599,0.0,0.0,0.0
501981436,0.0,0.0,0.0
502182273,0.0,0.0,0.0
502385912,0.0,0.0,0.0
502591019,0.0,0.0,0.0
502791848,0.0,0.0,0.0
502995472,0.0,0.0,0.0
503196392,0.0,0.0,0.0
503396279,0.0,0.0,0.0
503597090,0.0,0.0,0.0
503802631,0.0,0.0,0.0
504002258,0.0,0.0,0.0
504206742,0.0,0.0,0.0
504407857,0.0,0.0,0.0
504607789,0.0,0.0,0.0
504812466,0.0,0.0,0.0
505016652,0.0,0.0,0.0
505217148,0.0,0.0,0.0
505422618,0.0,0.0,0.0
505826684,0.0,0.0,0.0
506031807,0.0,0.0,0.0
506231816,0.0,0.0,0.0
506436497,0.0,0.0,0.0
506640588,0.0,0.0,0.0
506841196,0.0,0.0,0.0
507046258,0.0,0.0,0.0
507246216,0.0,0.0,0.0
507446787,0.0,0.0,0.0
507651554,0.0,0.0,0.0
507851368,0.0,0.0,0.0
508056572,0.0,0.0,0.0
508461456,0.0,0.0,0.0
508665885,0.0,0.0,0.0
508870260,0.0,0.0,0.0
509070867,0.0,0.0,0.0
509271978,0.0,0.0,0.0
509475669,0.0,0.0,0.0
509675936,0.0,0.0,0.0
509877598,0.0,0.0,0.0
510080772,0.0,0.0,0.0
510281745,0.0,0.0,0.0
510686663,0.0,0.0,0.0
510887796,0.0,0.0,0.0
511091470,0.0,0.0,0.0
511291992,0.0,0.0,0.0
511496762,0.0,0.0,0.0
511701390,0.0,0.0,0.0
511901947,0.0,0.0,0.0
512105793,0.0,0.0,0.0
512306713,0.0,0.0,0.0
512507171,0.0,0.0,0.0
512712659,0.0,0.0,0.0
512913023,0.0,0.0,0.0
513113765,0.0,0.0,0.0
513317080,0.0,0.0,0.0
513518616,0.0,0.0,0.0
513718358,0.0,0.0,0.0
513922774,0.0,0.0,0.0
514123515,0.0,0.0,0.0
514323167,0.0,0.0,0.0
514528451,0.0,0.0,0.0
514729046,0.0,0.0,0.0
514929022,0.0,0.0,0.0
515133544,0.0,0.0,0.0
515337829,0.0,0.0,0.0
515538389,0.0,0.0,0.0
515743744,0.0,0.0,0.0
515943797,0.0,0.0,0.0
516144450,0.0,0.0,0.0
516349462,0.0,0.0,0.0
516549827,0.0,0.0,0.0
516750243,0.0,0.0,0.0
517154722,0.0,0.0,0.0
517355531,0.0,0.0,0.0
517559856,0.0,0.0,0.0
517760418,0.0,0.0,0.0
518169133,0.0,0.0,0.0
518369928,0.0,0.0,0.0
518574629,0.0,0.0,0.0
518774853,0.0,0.0,0.0
518975939,0.0,0.0,0.0
519179378,0.0,0.0,0.0
519380549,0.0,0.0,0.0
519580787,0.0,0.0,0.0
519785256,0.0,0.0,0.0
519985944,0.0,0.0,0.0
520186365,0.0,0.0,0.0
520390794,0.0,0.0,0.0
520591873,0.0,0.0,0.0
520791420,0.0,0.0,0.0
520996294,0.0,0.0,0.0
521197129,0.0,0.0,0.0
521396762,0.0,0.0,0.0
521601570,0.0,0.0,0.0
521806238,0.0,0.0,0.0
522006828,0.0,0.0,0.0
522211507,0.0,0.0,0.0
522411494,0.0,0.0,0.0
522616813,0.0,0.0,0.0
522821406,0.0,0.0,0.0
523021465,0.0,0.0,0.0
523225962,0.0,0.0,0.0
523426695,0.0,0.0,0.0
523626669,0.0,0.0,0.0
523832005,0.0,0.0,0.0
524035185,0.0,0.0,0.0
524236326,0.0,0.0,0.0
524441156,0.0,0.0,0.0
524641127,0.0,0.0,0.0
524846172,0.0,0.0,0.0
525047057,0.0,0.0,0.0
525247032,0.0,0.0,0.0
525451562,0.0,0.0,0.0
525655821,0.0,0.0,0.0
525856595,0.0,0.0,0.0
526061034,0.0,0.0,0.0
526261428,0.0,0.0,0.0
526462166,0.0,0.0,0.0
526665960,0.0,0.0,0.0
526866793,0.0,0.0,0.0
527067579,0.0,0.0,0.0
527271615,0.0,0.0,0.0
527472824,0.0,0.0,0.0
527673541,0.0,0.0,0.0
527877083,0.0,0.0,0.0
528078269,0.0,0.0,0.0
528278443,0.0,0.0,0.0
528482750,0.0,0.0,0.0
528683429,0.0,0.0,0.0
529088747,0.0,0.0,0.0
529292291,0.0,0.0,0.0
529493157,0.0,0.0,0.0
529697806,0.0,0.0,0.0
530098729,0.0,0.0,0.0
530303791,0.0,0.0,0.0
530503879,0.0,0.0,0.0
530708191,0.0,0.0,0.0
530912515,0.0,0.0,0.0
531114100,0.0,0.0,0.0
531317880,0.0,0.0,0.0
531522220,0.0,0.0,0.0
531722340,0.0,0.0,0.0
531927449,0.0,0.0,0.0
532127811,0.0,0.0,0.0
532328582,0.0,0.0,0.0
532733139,0.0,0.0,0.0
532933595,0.0,0.0,0.0
533338693,0.0,0.0,0.0
533538673,0.0,0.0,0.0
533743455,0.0,0.0,0.0
533944948,0.0,0.0,0.0
534144572,0.0,0.0,0.0
534349114,0.0,0.0,0.0
534550198,0.0,0.0,0.0
534753897,0.0,0.0,0.0
534958969,0.0,0.0,0.0
535159010,0.0,0.0,0.0
535359569,0.0,0.0,0.0
