timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
419185028,419184902,-0.066597804,0.0046608667,0.038683917,0.1,0.0,0.0,0.0,-1.0
419289120,419288929,-0.067277804,0.005056996,0.038845327,0.1,0.0,0.0,0.0,-1.0
419389028,419388903,-0.06695787,0.005108034,0.038674362,0.1,0.0,0.0,0.0,-1.0
419489883,419489703,-0.06750786,0.004967387,0.038949877,0.1,0.0,0.0,0.0,-1.0
419593875,419593703,-0.06677352,0.0053300704,0.0388486,0.1,0.0,0.0,0.0,-1.0
419693866,419693703,-0.06705818,0.0049999235,0.038770728,0.1,0.0,0.0,0.0,-1.0
419794776,419794503,-0.067239314,0.0046960674,0.039004922,0.1,0.0,0.0,0.0,-1.0
419898645,419898503,-0.066533886,0.005696547,0.038586162,0.1,0.0,0.0,0.0,-1.0
419998671,419998503,-0.06633517,0.005309914,0.038642265,0.1,0.0,0.0,0.0,-1.0
420098688,420098504,-0.06747104,0.00463942,0.03903854,0.1,0.0,0.0,0.0,-1.0
420203467,420203303,-0.0670768,0.0052265716,0.038812876,0.1,0.0,0.0,0.0,-1.0
420303431,420303303,-0.06710867,0.0053560017,0.038461626,0.1,0.0,0.0,0.0,-1.0
420403429,420403303,-0.06751105,0.004778902,0.039174158,0.1,0.0,0.0,0.0,-1.0
420508297,420508106,-0.06679027,0.0057918737,0.038187105,0.1,0.0,0.0,0.0,-1.0
420608238,420608106,-0.06698237,0.0053811544,0.038279817,0.1,0.0,0.0,0.0,-1.0
420708237,420708106,-0.06681552,0.004764819,0.038429663,0.1,0.0,0.0,0.0,-1.0
420809032,420808903,-0.06709262,0.004592686,0.03871227,0.1,0.0,0.0,0.0,-1.0
420913187,420912904,-0.067309454,0.0049146195,0.038626213,0.1,0.0,0.0,0.0,-1.0
421013076,421012903,-0.0669125,0.005466737,0.038421854,0.1,0.0,0.0,0.0,-1.0
421113873,421113703,-0.06744806,0.0055462876,0.038517203,0.1,0.0,0.0,0.0,-1.0
421217874,421217703,-0.06685727,0.0055468343,0.03820904,0.1,0.0,0.0,0.0,-1.0
421317866,421317703,-0.06715888,0.0051144664,0.038551435,0.1,0.0,0.0,0.0,-1.0
421421881,421421703,-0.06814031,0.005629783,0.03874729,0.1,0.0,0.0,0.0,-1.0
421522666,421522503,-0.068050385,0.005400086,0.038589794,0.1,0.0,0.0,0.0,-1.0
421622629,421622503,-0.06770127,0.0050413394,0.03894391,0.1,0.0,0.0,0.0,-1.0
421722687,421722503,-0.0681418,0.0044599376,0.03872549,0.1,0.0,0.0,0.0,-1.0
421827435,421827303,-0.06854152,0.0049294285,0.03905003,0.1,0.0,0.0,0.0,-1.0
421927435,421927303,-0.06754227,0.0060392986,0.03840462,0.1,0.0,0.0,0.0,-1.0
422027429,422027303,-0.06771521,0.005494617,0.038459804,0.1,0.0,0.0,0.0,-1.0
422132254,422132107,-0.06824267,0.005563797,0.038765635,0.1,0.0,0.0,0.0,-1.0
422232242,422232110,-0.068232,0.0051421234,0.03876322,0.1,0.0,0.0,0.0,-1.0
422332234,422332106,-0.0680053,0.0049698316,0.038549837,0.1,0.0,0.0,0.0,-1.0
422436288,422436111,-0.06810815,0.0049642804,0.03873656,0.1,0.0,0.0,0.0,-1.0
422537026,422536903,-0.06814795,0.00534379,0.038607698,0.1,0.0,0.0,0.0,-1.0
422637087,422636903,-0.06785039,0.005053975,0.03856524,0.1,0.0,0.0,0.0,-1.0
422741076,422740903,-0.06776688,0.005287418,0.038624983,0.1,0.0,0.0,0.0,-1.0
422841873,422841703,-0.067447335,0.0051077013,0.038644444,0.1,0.0,0.0,0.0,-1.0
422941873,422941703,-0.06736664,0.0050105336,0.038351767,0.1,0.0,0.0,0.0,-1.0
423045834,423045703,-0.06809511,0.005144203,0.038547024,0.1,0.0,0.0,0.0,-1.0
423146666,423146503,-0.06860452,0.004825861,0.038745835,0.1,0.0,0.0,0.0,-1.0
423246626,423246503,-0.06765783,0.005907138,0.03835153,0.1,0.0,0.0,0.0,-1.0
423346829,423346505,-0.0684633,0.005295513,0.038654096,0.1,0.0,0.0,0.0,-1.0
423451482,423451303,-0.06840859,0.004584799,0.038505208,0.1,0.0,0.0,0.0,-1.0
423551450,423551322,-0.06858989,0.004586711,0.038605824,0.1,0.0,0.0,0.0,-1.0
423651492,423651306,-0.06837395,0.00484549,0.038461942,0.1,0.0,0.0,0.0,-1.0
423755434,423755303,-0.068985865,0.0046740035,0.038783137,0.1,0.0,0.0,0.0,-1.0
423856251,423856110,-0.06883903,0.004691968,0.038462423,0.1,0.0,0.0,0.0,-1.0
423956283,423956108,-0.06865101,0.004322739,0.038528454,0.1,0.0,0.0,0.0,-1.0
424060280,424060106,-0.068401374,0.0048932442,0.038546048,0.1,0.0,0.0,0.0,-1.0
424165085,424164903,-0.068543345,0.004755396,0.038572583,0.1,0.0,0.0,0.0,-1.0
424265141,424264903,-0.06927727,0.0046078097,0.038475998,0.1,0.0,0.0,0.0,-1.0
424365082,424364903,-0.06968241,0.0038470607,0.03891662,0.1,0.0,0.0,0.0,-1.0
424469866,424469703,-0.06886837,0.00525574,0.038626343,0.1,0.0,0.0,0.0,-1.0
424569875,424569703,-0.06919505,0.0047823084,0.03846325,0.1,0.0,0.0,0.0,-1.0
424669885,424669705,-0.06948386,0.0045027114,0.03899104,0.1,0.0,0.0,0.0,-1.0
424773871,424773703,-0.069300175,0.0050351177,0.03856223,0.1,0.0,0.0,0.0,-1.0
424874829,424874503,-0.069444805,0.0049419105,0.0384925,0.1,0.0,0.0,0.0,-1.0
424974673,424974503,-0.06925086,0.004719337,0.038699925,0.1,0.0,0.0,0.0,-1.0
425078837,425078503,-0.06923227,0.004604614,0.03856253,0.1,0.0,0.0,0.0,-1.0
425179472,425179303,-0.06996146,0.004477627,0.03874396,0.1,0.0,0.0,0.0,-1.0
425279473,425279303,-0.06938496,0.004716337,0.038669504,0.1,0.0,0.0,0.0,-1.0
425383488,425383303,-0.069759,0.004210313,0.038745724,0.1,0.0,0.0,0.0,-1.0
425484290,425484117,-0.06956512,0.0046388153,0.03869207,0.1,0.0,0.0,0.0,-1.0
425584315,425584134,-0.07028852,0.0053336653,0.038761362,0.1,0.0,0.0,0.0,-1.0
425688245,425688106,-0.06958987,0.0041618943,0.03900533,0.1,0.0,0.0,0.0,-1.0
425789086,425788905,-0.0695245,0.003962225,0.03861453,0.1,0.0,0.0,0.0,-1.0
425889084,425888903,-0.069344625,0.0042902366,0.038494937,0.1,0.0,0.0,0.0,-1.0
425993099,425992903,-0.06982802,0.0047037234,0.03846134,0.1,0.0,0.0,0.0,-1.0
426093082,426092903,-0.07047548,0.004389087,0.039016604,0.1,0.0,0.0,0.0,-1.0
426193830,426193703,-0.06992923,0.004767238,0.03881668,0.1,0.0,0.0,0.0,-1.0
426293880,426293703,-0.07028501,0.004744088,0.038818672,0.1,0.0,0.0,0.0,-1.0
426397827,426397703,-0.061907604,-0.033084188,-0.09406927,0.0,0.0,0.0,0.0,-1.0
426498676,426498503,-0.06195541,-0.033866405,-0.09407046,0.0,0.0,0.0,0.0,-1.0
426598676,426598505,-0.061503217,-0.033178627,-0.09421296,0.0,0.0,0.0,0.0,-1.0
426702677,426702503,-0.061656043,-0.03382805,-0.09380331,0.0,0.0,0.0,0.0,-1.0
426803427,426803303,-0.061611325,-0.033610545,-0.094226435,0.0,0.0,0.0,0.0,-1.0
426903474,426903303,-0.061654728,-0.033171944,-0.094565384,0.0,0.0,0.0,0.0,-1.0
427007472,427007303,-0.062373765,-0.033352304,-0.09408497,0.0,0.0,0.0,0.0,-1.0
427107429,427107303,-0.061670814,-0.033035174,-0.09432104,0.0,0.0,0.0,0.0,-1.0
427208241,427208106,-0.06257518,-0.032889612,-0.09383472,0.0,0.0,0.0,0.0,-1.0
427312249,427312106,-0.061540607,-0.032962915,-0.09424215,0.0,0.0,0.0,0.0,-1.0
427412282,427412106,-0.070451535,0.0022200602,3.5539935e-05,0.1,0.0,0.0,0.0,-1.0
427513082,427512903,-0.07023293,0.0026230998,-0.00025684212,0.1,0.0,0.0,0.0,-1.0
427613110,427612903,-0.07062867,0.002602002,-0.00012256601,0.1,0.0,0.0,0.0,-1.0
427717084,427716903,-0.07000953,0.003177319,-0.00044514224,0.1,0.0,0.0,0.0,-1.0
427817866,427817703,-0.071107954,0.0021503982,-2.1799098e-05,0.1,0.0,0.0,0.0,-1.0
427917880,427917703,-0.07090498,0.0037621334,7.311267e-05,0.1,0.0,0.0,0.0,-1.0
428021885,428021703,-0.07070501,0.0030832842,-0.00010838264,0.1,0.0,0.0,0.0,-1.0
428122673,428122503,-0.07072971,0.0030352673,2.905148e-05,0.1,0.0,0.0,0.0,-1.0
428222828,428222503,-0.07060019,0.0032727947,-4.2717005e-05,0.1,0.0,0.0,0.0,-1.0
428326828,428326503,-0.07100115,0.003213045,-0.000116222276,0.1,0.0,0.0,0.0,-1.0
428426666,428426503,-0.070381336,0.0032079213,-0.00022384207,0.1,0.0,0.0,0.0,-1.0
428527433,428527303,-0.07038469,0.0031799143,0.0001289666,0.1,0.0,0.0,0.0,-1.0
428631466,428631303,-0.07088042,0.002765993,6.834e-05,0.1,0.0,0.0,0.0,-1.0
428731428,428731303,-0.070969686,0.003216356,0.00022784623,0.1,0.0,0.0,0.0,-1.0
428832246,428832110,-0.07052646,0.0032394275,-7.773603e-05,0.1,0.0,0.0,0.0,-1.0
428936288,428936106,-0.0707205,0.0032255284,-9.2233095e-05,0.1,0.0,0.0,0.0,-1.0
429036295,429036110,-0.07150197,0.0026759333,0.0005791966,0.1,0.0,0.0,0.0,-1.0
429137077,429136903,-0.07133655,0.0034726304,0.00024411835,0.1,0.0,0.0,0.0,-1.0
429237084,429236903,-0.07041586,0.0024576006,0.00036554746,0.1,0.0,0.0,0.0,-1.0
429341025,429340902,-0.07053487,0.0030858803,-0.000114867675,0.1,0.0,0.0,0.0,-1.0
429441826,429441703,-0.07124035,0.0032071427,0.00035780505,0.1,0.0,0.0,0.0,-1.0
429541884,429541703,-0.07070435,0.0025284903,-0.00014340816,0.1,0.0,0.0,0.0,-1.0
429645874,429645703,-0.07109712,0.0024711178,0.000103147286,0.1,0.0,0.0,0.0,-1.0
429745829,429745703,-0.07018078,0.0030367267,-0.0003675886,0.1,0.0,0.0,0.0,-1.0
429846626,429846503,-0.07145634,0.001789944,0.00029680567,0.1,0.0,0.0,0.0,-1.0
429950634,429950503,-0.07048734,0.0036942242,0.000118264434,0.1,0.0,0.0,0.0,-1.0
430050626,430050503,-0.070963055,0.0029626284,-3.209387e-05,0.1,0.0,0.0,0.0,-1.0
430151428,430151303,-0.07028818,0.003124661,-0.000208107,0.1,0.0,0.0,0.0,-1.0
430255434,430255303,-0.071215376,0.0032480368,0.00038141644,0.1,0.0,0.0,0.0,-1.0
430355495,430355324,-0.07049908,0.0029596935,-0.00014986844,0.1,0.0,0.0,0.0,-1.0
430456241,430456106,-0.070978105,0.0029667483,3.2511936e-05,0.1,0.0,0.0,0.0,-1.0
430560248,430560106,-0.07049441,0.0033813745,-6.18036e-05,0.1,0.0,0.0,0.0,-1.0
430660241,430660106,-0.07061807,0.0026647793,0.00015152486,0.1,0.0,0.0,0.0,-1.0
430760243,430760106,-0.07086091,0.0022489203,0.0001307545,0.1,0.0,0.0,0.0,-1.0
430861086,430860903,-0.06987692,0.0039933734,-0.0003609325,0.1,0.0,0.0,0.0,-1.0
430965025,430964902,-0.06967497,0.0035607072,-0.00021609468,0.1,0.0,0.0,0.0,-1.0
431065086,431064903,-0.07014548,0.0025948074,-0.00024313101,0.1,0.0,0.0,0.0,-1.0
431165835,431165703,-0.07056714,0.0027728998,0.00046408267,0.1,0.0,0.0,0.0,-1.0
431269873,431269703,-0.07041069,0.0026933167,-0.00011736983,0.1,0.0,0.0,0.0,-1.0
431369876,431369703,-0.07087352,0.003223943,-1.5441223e-05,0.1,0.0,0.0,0.0,-1.0
431470669,431470503,-0.070763975,0.003738019,-5.1898864e-05,0.1,0.0,0.0,0.0,-1.0
431574673,431574503,-0.071150385,0.002918759,0.0003646613,0.1,0.0,0.0,0.0,-1.0
431674819,431674503,-0.07056922,0.002678364,0.0001017514,0.1,0.0,0.0,0.0,-1.0
431774683,431774503,-0.07105943,0.0035376982,-3.5941597e-05,0.1,0.0,0.0,0.0,-1.0
431879467,431879303,-0.0710095,0.003352448,0.00021597999,0.1,0.0,0.0,0.0,-1.0
431979426,431979303,-0.07133579,0.003542893,0.0003964575,0.1,0.0,0.0,0.0,-1.0
432079476,432079303,-0.07079765,0.0033576617,-0.00013572715,0.1,0.0,0.0,0.0,-1.0
432184297,432184106,-0.07063354,0.0030220011,-7.8108336e-05,0.1,0.0,0.0,0.0,-1.0
432284285,432284112,-0.07074274,0.0032535454,0.00013704925,0.1,0.0,0.0,0.0,-1.0
432485081,432484906,-0.07104352,0.0028034544,2.3848983e-05,0.1,0.0,0.0,0.0,-1.0
432589077,432588903,-0.070657626,0.0037405933,-0.000348501,0.1,0.0,0.0,0.0,-1.0
432689030,432688903,-0.07112315,0.0033400578,4.5888424e-05,0.1,0.0,0.0,0.0,-1.0
432789882,432789703,-0.070288695,0.0036291673,4.961589e-05,0.1,0.0,0.0,0.0,-1.0
432893877,432893703,-0.07178921,0.0031051324,0.00079226476,0.1,0.0,0.0,0.0,-1.0
432993881,432993703,-0.07065463,0.0033606552,-0.0004423314,0.1,0.0,0.0,0.0,-1.0
433097835,433097703,-0.070849404,0.002747827,0.00036728109,0.1,0.0,0.0,0.0,-1.0
433198689,433198503,-0.070521496,0.003874934,-0.00042970758,0.1,0.0,0.0,0.0,-1.0
433298632,433298503,-0.07183482,0.003949092,0.00017881495,0.1,0.0,0.0,0.0,-1.0
433398829,433398503,-0.070321284,0.003934032,0.00015701783,0.1,0.0,0.0,0.0,-1.0
433503481,433503306,-0.070608124,0.0038593933,4.168342e-05,0.1,0.0,0.0,0.0,-1.0
433603489,433603303,-0.07220378,0.0041050017,0.00046549877,0.1,0.0,0.0,0.0,-1.0
433703491,433703306,-0.06920288,0.0020070493,0.00029157734,0.1,0.0,0.0,0.0,-1.0
433808295,433808106,-0.06997558,0.006094613,0.00048101327,0.1,0.0,0.0,0.0,-1.0
433908287,433908106,-0.07199202,0.0041234777,0.0018986177,0.1,0.0,0.0,0.0,-1.0
434008286,434008106,-0.07300978,0.002977823,-0.0024920024,0.1,0.0,0.0,0.0,-1.0
434108288,434108106,-0.06851084,0.00542092,-0.000808519,0.1,0.0,0.0,0.0,-1.0
434213086,434212905,-0.06435194,0.00070121215,0.0004840076,0.1,0.0,0.0,0.0,-1.0
434313029,434312903,-0.057722982,-0.0018300714,0.013299369,0.1,0.0,0.0,0.0,-1.0
434417091,434416905,-0.06486509,-0.0045016916,-4.786819e-05,0.1,0.0,0.0,0.0,-1.0
434517875,434517703,-0.0655864,0.0050217416,0.0010876082,0.1,0.0,0.0,0.0,-1.0
434617877,434617703,-0.07316876,0.011196907,0.00016533016,0.1,0.0,0.0,0.0,-1.0
434721835,434721703,-0.07006985,0.0037239548,0.0016688597,0.1,0.0,0.0,0.0,-1.0
434822648,434822503,-0.072735235,0.004872513,7.375774e-05,0.1,0.0,0.0,0.0,-1.0
434922676,434922503,-0.06480102,0.005705505,-0.0019097406,0.1,0.0,0.0,0.0,-1.0
435022688,435022503,-0.065347716,0.0053936816,-0.0012714597,0.1,0.0,0.0,0.0,-1.0
435127474,435127303,-0.065602705,0.0014021215,-0.0004620752,0.1,0.0,0.0,0.0,-1.0
435227429,435227303,-0.07237163,0.0017257028,0.00038656886,0.1,0.0,0.0,0.0,-1.0
435327488,435327303,-0.06732334,-0.0031841346,0.0007735555,0.1,0.0,0.0,0.0,-1.0
435431474,435431303,-0.06848221,0.0030652047,0.00030437935,0.1,0.0,0.0,0.0,-1.0
435532287,435532108,-0.065112725,-0.0007645712,-0.00016730868,0.1,0.0,0.0,0.0,-1.0
435632286,435632110,-0.069307044,0.0011767375,-0.0019200154,0.1,0.0,0.0,0.0,-1.0
435736246,435736106,-0.066156805,-0.00018985348,-0.0019009649,0.1,0.0,0.0,0.0,-1.0
435837108,435836903,-0.058101606,-0.0007858213,0.00053835986,0.1,0.0,0.0,0.0,-1.0
435937033,435936903,-0.06597255,0.0023978038,0.0011528394,0.1,0.0,0.0,0.0,-1.0
436041087,436040903,-0.06450773,-0.001625122,0.0020562552,0.1,0.0,0.0,0.0,-1.0
436141880,436141703,-0.070709415,0.009022115,0.00043201397,0.1,0.0,0.0,0.0,-1.0
436241832,436241703,-0.06556718,0.002530802,0.0005617628,0.1,0.0,0.0,0.0,-1.0
436345836,436345703,-0.067991525,0.0074780127,0.0019495211,0.1,0.0,0.0,0.0,-1.0
436445883,436445703,-0.0632284,-9.91117e-05,-0.0007983173,0.1,0.0,0.0,0.0,-1.0
436546767,436546503,-0.06647547,0.0060918173,-0.0024424244,0.1,0.0,0.0,0.0,-1.0
436646687,436646503,-0.066190355,-0.001708731,-0.0001537675,0.1,0.0,0.0,0.0,-1.0
436750678,436750503,-0.0656818,0.0015368833,-0.0011435433,0.1,0.0,0.0,0.0,-1.0
436851432,436851303,-0.09457032,-0.025806544,0.0017661115,0.20285533,0.0,0.0,0.0,-1.0
436951436,436951303,-0.052041117,-0.02244343,0.003468322,0.45021677,0.0,0.0,0.0,-1.0
437055488,437055303,0.06817824,-0.04774801,-0.003660827,0.6446988,0.0,0.0,0.0,-1.0
437156292,437156106,0.08423631,-0.07501245,-0.0032710163,0.6952199,0.0,0.0,0.0,-1.0
437256293,437256109,0.06423474,-0.072468825,0.0075256857,0.7356521,0.0,0.0,0.0,-1.0
437360246,437360106,0.08339545,-0.048475377,0.015211469,0.7494961,0.0,0.0,0.0,-1.0
437461096,437460905,0.12671645,-0.04280809,0.027138136,0.6554473,0.0,0.0,0.0,-1.0
437561032,437560903,0.1285309,-0.0451728,0.034518443,0.6437869,0.0,0.0,0.0,-1.0
437665038,437664908,-0.058387566,-0.017115876,0.047258772,0.6578102,0.0,0.0,0.0,-1.0
437765032,437764903,-0.110060625,-0.021923821,0.037718005,0.6599252,0.0,0.0,0.0,-1.0
437865834,437865703,0.11361719,-0.00016750395,0.030661287,0.6624039,0.0,0.0,0.0,-1.0
437969841,437969703,0.19172603,-0.030487655,0.03339822,0.6452152,0.0,0.0,0.0,-1.0
438069840,438069703,0.009011317,-0.04486045,0.03203062,0.63335955,0.0,0.0,0.0,-1.0
438170827,438170504,-0.09274782,-0.02432771,0.027520355,0.63268983,0.0,0.0,0.0,-1.0
438270693,438270503,0.1012869,-0.037786353,0.017906627,0.6457155,0.0,0.0,0.0,-1.0
438374640,438374503,0.20951292,-0.036312625,0.005424104,0.6346359,0.0,0.0,0.0,-1.0
438475485,438475303,-0.0174939,-0.04417325,0.009924579,0.639989,0.0,0.0,0.0,-1.0
438575526,438575335,-0.14250095,-0.026812611,0.013018368,0.6501235,0.0,0.0,0.0,-1.0
438679477,438679304,0.081109986,-0.011233852,-0.0070310757,0.65962595,0.0,0.0,0.0,-1.0
438779436,438779303,0.19387645,-0.028878022,-0.008042354,0.6719179,0.0,0.0,0.0,-1.0
438880285,438880106,-0.017329391,-0.060322735,0.001717675,0.6621608,0.0,0.0,0.0,-1.0
438984296,438984109,-0.07012504,-0.02362895,0.0066576903,0.6726206,0.0,0.0,0.0,-1.0
439084291,439084106,0.1772635,-0.044694986,-0.019259019,0.60634595,0.0,0.0,0.0,-1.0
439185087,439184903,0.08110912,0.043584518,-0.058562167,0.7744266,0.0,0.0,0.0,-1.0
439289108,439288903,0.023639897,0.04207821,-0.025126263,0.63829935,0.0,0.0,0.0,-1.0
439389087,439388903,0.12683852,0.045720138,-0.030267913,0.6215323,0.0,0.0,0.0,-1.0
439489883,439489703,0.03565369,-0.04260201,-0.02590647,0.63832206,0.0,0.0,0.0,-1.0
439593883,439593703,-0.10220126,-0.092268094,-0.024080867,0.6705336,0.0,0.0,0.0,-1.0
439694092,439693704,-0.0123312995,-0.04389764,-0.037319295,0.6899294,0.0,0.0,0.0,-1.0
439793877,439793703,0.14793092,-0.055844504,-0.04413206,0.67368585,0.0,0.0,0.0,-1.0
439894694,439894503,0.10353262,-0.123747006,-0.03555586,0.64241344,0.0,0.0,0.0,-1.0
440098677,440098503,-0.07324249,-0.10725332,-0.029055333,0.642585,0.0,0.0,0.0,-1.0
440199486,440199303,-0.01974585,-0.032794025,-0.035314266,0.6662524,0.0,0.0,0.0,-1.0
440303435,440303303,0.1695593,-0.04362701,-0.03254571,0.661573,0.0,0.0,0.0,-1.0
440403439,440403303,0.18664429,-0.21139905,0.00067157764,0.46109855,0.0,0.0,0.0,-1.0
440504240,440504106,0.030198893,-0.21446067,0.01718821,0.32201508,0.0,0.0,0.0,-1.0
440608304,440608108,-0.002049446,0.031377956,-0.010195889,0.5269045,0.0,0.0,0.0,-1.0
440708287,440708106,0.048191253,-0.06887948,-0.0073175076,0.63489926,0.0,0.0,0.0,-1.0
440809108,440808905,0.029696407,-0.12008837,-0.013075461,0.6739912,0.0,0.0,0.0,-1.0
440913038,440912903,0.021060962,-0.1100704,-0.015440402,0.63004094,0.0,0.0,0.0,-1.0
441013032,441012903,-0.0074509983,-0.093066126,-0.029140264,0.57885027,0.0,0.0,0.0,-1.0
441113034,441112903,0.03166418,-0.05539359,-0.03607933,0.5712534,0.0,0.0,0.0,-1.0
441217883,441217703,0.039450437,-0.11042127,-0.04831933,0.5734006,0.0,0.0,0.0,-1.0
441321927,441321703,0.05498111,-0.14088011,-0.06102918,0.55309635,0.0,0.0,0.0,-1.0
441421835,441421703,0.050585274,-0.1472504,-0.06769479,0.53895235,0.0,0.0,0.0,-1.0
441522683,441522503,0.041296605,-0.18500206,-0.07721619,0.48595023,0.0,0.0,0.0,-1.0
441626632,441626503,0.019862588,-0.17770393,-0.07844024,0.5034145,0.0,0.0,0.0,-1.0
441726634,441726503,0.02678501,-0.17632179,-0.08457681,0.5176769,0.0,0.0,0.0,-1.0
441827466,441827304,0.100253806,-0.17321503,-0.063749224,0.53563243,0.0,0.0,0.0,-1.0
441931483,441931303,-0.11910047,0.039477482,-0.067740545,0.5333962,0.0,0.0,0.0,-1.0
442031487,442031303,0.034234986,-0.18539958,-0.06395419,0.5962936,0.0,0.0,0.0,-1.0
442131479,442131303,0.07229238,-0.21265872,-0.07042853,0.64816046,0.0,0.0,0.0,-1.0
442236341,442236118,0.0890644,-0.15948015,-0.06314907,0.69070256,0.0,0.0,0.0,-1.0
442336243,442336106,-0.0011194516,-0.089964874,-0.07146827,0.71084636,0.0,0.0,0.0,-1.0
442436311,442436118,0.0712342,-0.04372685,-0.04753224,0.7352461,0.0,0.0,0.0,-1.0
442537035,442536903,0.071353436,-0.028345188,-0.038734898,0.6902585,0.0,0.0,0.0,-1.0
442641096,442640903,-0.01296702,-0.021852277,-0.030716106,0.6617791,0.0,0.0,0.0,-1.0
442741035,442740902,0.029862797,-0.005253859,-0.02071312,0.66925555,0.0,0.0,0.0,-1.0
442841843,442841703,-0.0051440643,-0.023961797,-0.00072783604,0.6540725,0.0,0.0,0.0,-1.0
442945884,442945703,-0.00022496935,-0.008381621,0.0064423885,0.64290905,0.0,0.0,0.0,-1.0
443045832,443045703,0.001603411,0.0013619345,0.016739182,0.6372991,0.0,0.0,0.0,-1.0
443146686,443146503,-0.01137617,-0.026811428,0.024218306,0.6321018,0.0,0.0,0.0,-1.0
443250681,443250503,0.0053000054,0.045316245,0.038806904,0.6074716,0.0,0.0,0.0,-1.0
443350683,443350503,0.020671966,0.026653178,0.047412045,0.6014585,0.0,0.0,0.0,-1.0
443450693,443450503,0.0051924963,0.023125822,0.045625675,0.6023825,0.0,0.0,0.0,-1.0
443555484,443555304,-0.020379558,0.0063941237,0.056965735,0.5962563,0.0,0.0,0.0,-1.0
443655479,443655303,-0.002843573,-0.0067298515,0.073590636,0.5967066,0.0,0.0,0.0,-1.0
443755485,443755303,0.0058326814,0.015016406,0.06919052,0.6015257,0.0,0.0,0.0,-1.0
443860307,443860110,0.0016446577,0.0037317004,0.07204293,0.5909939,0.0,0.0,0.0,-1.0
443960289,443960106,0.023167284,0.014728958,0.06836515,0.615754,0.0,0.0,0.0,-1.0
444060247,444060106,0.013888212,-0.0018696229,0.060285915,0.60852957,0.0,0.0,0.0,-1.0
444161087,444160903,0.005203771,0.0031789534,0.06604802,0.6085838,0.0,0.0,0.0,-1.0
444265116,444264920,0.044041898,0.0058028065,0.0667203,0.6297189,0.0,0.0,0.0,-1.0
444365032,444364903,0.03475156,-0.005810077,0.06191718,0.6132334,0.0,0.0,0.0,-1.0
444465883,444465703,-0.0033646408,0.008312957,0.06217862,0.60446864,0.0,0.0,0.0,-1.0
444569883,444569703,0.009100214,0.002474652,0.055190623,0.60948557,0.0,0.0,0.0,-1.0
444669848,444669705,0.0076490315,-0.005203518,0.05202885,0.6181515,0.0,0.0,0.0,-1.0
444773882,444773703,0.019777425,-0.0035630097,0.055648573,0.617201,0.0,0.0,0.0,-1.0
444874677,444874503,0.046769638,0.022247002,0.04637983,0.6295671,0.0,0.0,0.0,-1.0
444974688,444974505,0.016375508,0.036637135,0.04084867,0.62851685,0.0,0.0,0.0,-1.0
445074696,445074503,-0.0027405864,0.02554801,0.03984368,0.6250949,0.0,0.0,0.0,-1.0
445179492,445179303,0.03335046,0.0065818774,0.029016523,0.64129686,0.0,0.0,0.0,-1.0
445279461,445279314,0.0045608846,-0.03311847,0.01706317,0.6258739,0.0,0.0,0.0,-1.0
445379500,445379303,-0.036174193,-0.007906804,0.012774022,0.62041134,0.0,0.0,0.0,-1.0
445484305,445484106,0.05880289,-0.017656015,-0.004314229,0.6297554,0.0,0.0,0.0,-1.0
445588295,445588106,0.0119476095,-0.024905551,-0.005443627,0.6312274,0.0,0.0,0.0,-1.0
445688242,445688106,0.019718139,-0.013515027,-0.007995801,0.5906393,0.0,0.0,0.0,-1.0
445792300,445792107,0.056390688,-0.006468609,-0.009122716,0.63406783,0.0,0.0,0.0,-1.0
445897126,445896903,0.057921458,-0.013488428,0.0010723053,0.6649984,0.0,0.0,0.0,-1.0
445997090,445996905,0.014401433,-0.0076593263,0.02358121,0.6532037,0.0,0.0,0.0,-1.0
446097036,446096903,0.039421298,-0.030290535,0.008708388,0.66537726,0.0,0.0,0.0,-1.0
446201890,446201705,0.050485704,0.010224844,0.021640828,0.67837423,0.0,0.0,0.0,-1.0
446301844,446301703,-0.044474848,-0.012638485,0.04171674,0.63219047,0.0,0.0,0.0,-1.0
446401876,446401703,0.03425474,-0.0332746,0.05143375,0.6698735,0.0,0.0,0.0,-1.0
446502699,446502504,0.01052783,-0.030132897,0.037824787,0.6573889,0.0,0.0,0.0,-1.0
446606679,446606503,0.011849216,-0.01799235,0.022838678,0.67062616,0.0,0.0,0.0,-1.0
446710677,446710503,-0.0051227137,-0.007780441,0.031542942,0.6280868,0.0,0.0,0.0,-1.0
446811485,446811303,0.0472995,0.007261781,0.017237889,0.65759,0.0,0.0,0.0,-1.0
446915478,446915303,-0.006594733,-0.042047694,-0.0006613396,0.65819013,0.0,0.0,0.0,-1.0
447015488,447015303,0.014305235,0.028302856,0.006755298,0.63188595,0.0,0.0,0.0,-1.0
447115487,447115305,0.0058941734,0.008712052,0.017840583,0.6180631,0.0,0.0,0.0,-1.0
447220261,447220110,0.00077181915,0.02541739,0.020798748,0.6377231,0.0,0.0,0.0,-1.0
447320296,447320106,0.023296556,0.021476544,0.021258514,0.6117424,0.0,0.0,0.0,-1.0
447420292,447420110,0.048377674,0.0076713394,0.031010173,0.6274528,0.0,0.0,0.0,-1.0
447521087,447520903,0.035506174,0.022898033,0.03678348,0.6081551,0.0,0.0,0.0,-1.0
