timestamp,roll,pitch,yaw,thrust
226590655,-0.9308111,0.54759425,-0.015992621,0.1
226622625,-0.9305897,0.5481491,-0.016006004,0.1
226654673,-0.930733,0.548356,-0.015945047,0.1
226687477,-0.9306903,0.5483321,-0.01596978,0.1
226719433,-0.93086356,0.5483185,-0.015922584,0.1
226751460,-0.930745,0.5482691,-0.015979342,0.1
226783455,-0.93047756,0.54844487,-0.015987858,0.1
226815423,-0.9301503,0.54862756,-0.015966943,0.1
226847456,-0.92998224,0.5487905,-0.015926385,0.1
226879423,-0.9298866,0.54902273,-0.015949445,0.1
226911464,-0.9298085,0.5489325,-0.01598876,0.1
226943463,-0.9299104,0.5486135,-0.015951868,0.1
226972233,-0.9298029,0.5487308,-0.01599223,0.1
227004273,-0.9297931,0.54876184,-0.015950458,0.1
227036224,-0.9300236,0.54852605,-0.015964145,0.1
227068268,-0.9302818,0.5485348,-0.015948735,0.1
227100286,-0.9301332,0.54844517,-0.015921902,0.1
227132277,-0.9301646,0.5485573,-0.015979484,0.1
227164272,-0.9301029,0.54843074,-0.015987307,0.1
227196289,-0.9303306,0.54853296,-0.015915975,0.1
227224237,-0.9303214,0.5480698,-0.015953708,0.1
227257070,-0.9302983,0.5482319,-0.015930673,0.1
227289053,-0.93026924,0.5481619,-0.015942294,0.1
227321021,-0.93031776,0.5476571,-0.015917324,0.1
227353070,-0.93069845,0.5477951,-0.01599671,0.1
227385069,-0.9306053,0.54800355,-0.015937828,0.1
227413025,-0.9307433,0.5478598,-0.015944531,0.1
227445052,-0.9308869,0.54806733,-0.015945394,0.1
227477020,-0.9306422,0.5484873,-0.015976937,0.1
227509070,-0.9306202,0.5484872,-0.015969967,0.1
227541854,-0.93058974,0.5487844,-0.015923165,0.1
227573863,-0.9306144,0.54862326,-0.01598791,0.1
227605866,-0.9307117,0.5483708,-0.015933067,0.1
227637881,-0.930728,0.54833275,-0.01595621,0.1
227669952,-0.9304248,0.5483486,-0.015934462,0.1
227701861,-0.9303499,0.5481817,-0.015973553,0.1
227733826,-0.92993814,0.5482228,-0.015978452,0.1
227765980,-0.92998445,0.5482464,-0.015997538,0.1
227797895,-0.9299026,0.54773283,-0.015921684,0.1
227826624,-0.9300001,0.547373,-0.015965305,0.1
227858660,-0.92992026,0.5474819,-0.01592468,0.1
227890653,-0.9300524,0.54758775,-0.015945205,0.1
227922632,-0.93005633,0.5478422,-0.015935607,0.1
227954630,-0.9299672,0.5478425,-0.015901139,0.1
227986660,-0.9300863,0.54813296,-0.015983876,0.1
228018653,-0.9300799,0.547938,-0.015968721,0.1
228046683,-0.9298871,0.5476851,-0.015974773,0.1
228078653,-0.9298328,0.5468293,-0.015881483,0.1
228110624,-0.929679,0.5464808,-0.01590137,0.1
228143417,-0.9297562,0.5464406,-0.015871465,0.1
228175421,-0.9297081,0.5464163,-0.015825996,0.1
228207473,-0.92963815,0.5466055,-0.015882311,0.1
228239464,-0.9301089,0.54636806,-0.015913151,0.1
228271490,-0.93016845,0.54618466,-0.015913736,0.1
228303462,-0.930252,0.5461819,-0.015914358,0.1
228335421,-0.93026364,0.54636204,-0.015946295,0.1
228367456,-0.9302408,0.5457369,-0.015869,0.1
228399460,-0.93035185,0.5458609,-0.015887389,0.1
228427424,-0.93045735,0.54610676,-0.015894702,0.1
228460274,-0.9306784,0.5458327,-0.015921136,0.1
228492276,-0.9305896,0.5459693,-0.015898539,0.1
228524266,-0.93049544,0.5460746,-0.015918279,0.1
228556230,-0.9308845,0.5458319,-0.015873356,0.1
228588264,-0.93083334,0.545544,-0.01592346,0.1
228620265,-0.93118334,0.5453376,-0.01579368,0.1
228652239,-0.9317012,0.5449157,-0.015880546,0.1
228680276,-0.9316943,0.5450285,-0.015893364,0.1
228713073,-0.931694,0.5449501,-0.015886115,0.1
228745052,-0.93184125,0.54514205,-0.015902849,0.1
228777053,-0.93184,0.5447913,-0.015913252,0.1
228809072,-0.932009,0.54538816,-0.015858807,0.1
228841052,-0.93223196,0.54511255,-0.01593339,0.1
228873073,-0.93201154,0.54550415,-0.015933124,0.1
228905019,-0.9324506,0.5451245,-0.01587785,0.1
228937070,-0.93252736,0.54544926,-0.015881808,0.1
228969023,-0.9326753,0.5453796,-0.015943483,0.1
229001031,-0.9327439,0.54532176,-0.015941245,0.1
229033861,-0.9330255,0.5451665,-0.015902085,0.1
229065846,-0.9330048,0.54538757,-0.015920933,0.1
229098022,-0.93330497,0.5452607,-0.015881263,0.1
229129851,-0.93333364,0.5452614,-0.0158981,0.1
229161863,-0.93366694,0.54538256,-0.015906448,0.1
229193860,-0.933611,0.54564434,-0.0159349,0.1
229225820,-0.93362504,0.545721,-0.015965538,0.1
229257825,-0.93389106,0.5460538,-0.015968094,0.1
229285866,-0.93384856,0.5463309,-0.016024698,0.1
229318621,-0.9343535,0.54627573,-0.015907215,0.1
229350631,-0.9343915,0.5463626,-0.016042208,0.1
229382654,-0.9344154,0.54657984,-0.016014164,0.1
229414622,-0.93433666,0.5465224,-0.0160174,0.1
229446626,-0.9344845,0.54663086,-0.015931731,0.1
229474653,-0.93491817,0.54657567,-0.015986154,0.1
229506625,-0.93467575,0.5463349,-0.015962921,0.1
229538653,-0.93502754,0.546328,-0.015984686,0.1
229570676,-0.93504024,0.5465902,-0.01598735,0.1
229602624,-0.9351054,0.54678416,-0.015937155,0.1
229635454,-0.93540466,0.54687965,-0.015997678,0.1
229667422,-0.93555206,0.54655075,-0.01590576,0.1
229695458,-0.9356507,0.5465793,-0.01598382,0.1
229727484,-0.9356317,0.5464342,-0.016010934,0.1
229759419,-0.9355992,0.5466897,-0.016001225,0.1
229791460,-0.9355287,0.54666626,-0.016016474,0.1
229823481,-0.9355859,0.54671705,-0.01599669,0.1
229855460,-0.9354913,0.5465245,-0.015969804,0.1
229883443,-0.9354953,0.54650974,-0.01602274,0.1
229916290,-0.9356846,0.5464725,-0.015989399,0.1
229948269,-0.93572456,0.54623,-0.016033653,0.1
229980275,-0.93612206,0.5466125,-0.015964177,0.1
230012226,-0.93614155,0.5468262,-0.016024848,0.1
230044264,-0.93633276,0.5465981,-0.01600833,0.1
230076278,-0.93651253,0.5463251,-0.015997915,0.1
230108289,-0.9365322,0.54628986,-0.016061062,0.1
230136306,-0.9365197,0.54665,-0.016030554,0.1
230168275,-0.93650836,0.54667664,-0.016022785,0.1
230201053,-0.9361628,0.5468622,-0.016018149,0.1
230233056,-0.935947,0.5467218,-0.016054388,0.1
230265014,-0.9360535,0.54671836,-0.016044958,0.1
230297073,-0.93609977,0.546588,-0.015970519,0.1
230329093,-0.93611884,0.5465732,-0.016026314,0.1
230361014,-0.93666667,0.54643154,-0.01600059,0.1
230393020,-0.9367434,0.5467074,-0.01607632,0.1
230425055,-0.936847,0.54673296,-0.016031874,0.1
230457079,-0.93698925,0.54697263,-0.016032781,0.1
230489860,-0.93745124,0.54667157,-0.01600978,0.1
230521853,-0.9372921,0.5467774,-0.016028853,0.1
230553859,-0.93721205,0.5473046,-0.01603427,0.1
230585940,-0.9373005,0.5473426,-0.016060993,0.1
230617825,-0.93687844,0.5474132,-0.016064717,0.1
230649825,-0.9370489,0.54724485,-0.016024023,0.1
230681820,-0.9371468,0.54717547,-0.015976008,0.1
230713868,-0.93704593,0.5466969,-0.016020076,0.1
230741870,-0.93701965,0.5467011,-0.015991142,0.1
230773820,-0.9369921,0.5468734,-0.016109219,0.1
230806660,-0.9369821,0.5467397,-0.016024208,0.1
230838628,-0.937152,0.5468976,-0.01605934,0.1
230870664,-0.9372335,0.5470132,-0.016033234,0.1
230902660,-0.9374615,0.5470139,-0.016071007,0.1
230934678,-0.9375972,0.5473041,-0.016035255,0.1
230962662,-0.937521,0.5472499,-0.01605846,0.1
230994631,-0.93738496,0.5474962,-0.016072456,0.1
231026652,-0.9377625,0.54731315,-0.016044676,0.1
231058626,-0.93775773,0.54702455,-0.016043609,0.1
231091461,-0.9378219,0.547018,-0.01606361,0.1
231123458,-0.93808955,0.54705375,-0.016058203,0.1
231151462,-0.9381195,0.547065,-0.016046984,0.1
231183411,-0.93816155,0.5469818,-0.016058454,0.1
231215424,-0.9383076,0.5468572,-0.01602855,0.1
231247453,-0.9381742,0.5470984,-0.016088875,0.1
231279422,-0.9382278,0.54700625,-0.016098227,0.1
231311462,-0.93824893,0.5472285,-0.016051129,0.1
231343417,-0.9383123,0.5473115,-0.016121112,0.1
231375456,-0.9383661,0.54721105,-0.016063735,0.1
231408226,-0.93834066,0.54703355,-0.01610358,0.1
231440265,-0.93839335,0.54712015,-0.016077073,0.1
231472276,-0.9385113,0.5470683,-0.016079826,0.1
231504278,-0.93859947,0.54718155,-0.016076654,0.1
231536278,-0.9387279,0.54736775,-0.016116042,0.1
231564236,-0.938711,0.5473417,-0.016110815,0.1
231596275,-0.9384593,0.5476234,-0.016086822,0.1
231628224,-0.93882084,0.5477626,-0.016122257,0.1
231660286,-0.9391098,0.5478251,-0.016067343,0.1
231725054,-0.9388907,0.54801536,-0.016116368,0.1
231757072,-0.93894356,0.5480081,-0.016144644,0.1
231789019,-0.9392434,0.5483466,-0.016091758,0.1
231821019,-0.93926066,0.5487295,-0.01613498,0.1
231853226,-0.939267,0.5489389,-0.016162597,0.1
231885070,-0.9394409,0.548969,-0.016144076,0.1
231917052,-0.9393842,0.54883116,-0.016103726,0.1
231949028,-0.9393528,0.54866195,-0.016138867,0.1
231977852,-0.93971056,0.5485583,-0.016131733,0.1
232009862,-0.940134,0.54859096,-0.016112512,0.1
232041825,-0.9402142,0.5485031,-0.016121656,0.1
232073958,-0.9405611,0.5485125,-0.016183151,0.1
232105859,-0.9405172,0.5487016,-0.016098924,0.1
232137820,-0.94076544,0.54862636,-0.016127767,0.1
232169858,-0.94070643,0.5484408,-0.016142998,0.1
232197826,-0.9406179,0.54862964,-0.016146803,0.1
232229860,-0.9407193,0.54878944,-0.016125917,0.1
232261822,-0.94099045,0.54876196,-0.016159168,0.1
232326661,-0.94150215,0.54922944,-0.016190242,0.1
232358637,-0.94157815,0.54943883,-0.016191805,0.1
232386660,-0.94174635,0.5491324,-0.01617379,0.1
232418628,-0.94164246,0.54916984,-0.016220618,0.1
232450619,-0.9417145,0.5492738,-0.016199658,0.1
232482660,-0.9418006,0.5489966,-0.016193861,0.1
232514664,-0.9416885,0.54891527,-0.01614583,0.1
232546671,-0.94160646,0.54865336,-0.016170042,0.1
232579426,-0.94144475,0.5487813,-0.016222475,0.1
232607414,-0.9414698,0.5486615,-0.016125295,0.1
232639444,-0.9413589,0.548452,-0.016147831,0.1
232671426,-0.9411157,0.54858017,-0.016142616,0.1
232703455,-0.94131833,0.5478438,-0.016077468,0.1
232735428,-0.94134194,0.5480787,-0.016139584,0.1
232767454,-0.9414107,0.5476541,-0.016149487,0.1
232799453,-0.94116235,0.5473653,-0.016131854,0.1
232832231,-0.94110113,0.5475286,-0.016153647,0.1
232864235,-0.941073,0.54755676,-0.016095009,0.1
232896274,-0.9411201,0.54694027,-0.016099729,0.1
232928285,-0.9412964,0.5468506,-0.016094346,0.1
232960261,-0.9412559,0.54649216,-0.01611555,0.1
232992283,-0.94133043,0.5463535,-0.016093664,0.1
233024283,-0.94160753,0.54649216,-0.016075216,0.1
233056268,-0.9417076,0.5460672,-0.016099336,0.1
233088264,-0.94179,0.54577214,-0.01610004,0.1
233120277,-0.9418128,0.5457586,-0.016063722,0.1
233152229,-0.9420373,0.5458288,-0.016069124,0.1
233181069,-0.941652,0.54576695,-0.016087726,0.1
233213071,-0.9415506,0.5457043,-0.01606783,0.1
233245022,-0.94165057,0.54549325,-0.016087873,0.1
233277082,-0.94201577,0.545694,-0.016102483,0.1
233309074,-0.9419547,0.5460584,-0.016114024,0.1
233341076,-0.94177604,0.5461789,-0.01610971,0.1
233373119,-0.94199574,0.5459531,-0.016065637,0.1
233405076,-0.94196945,0.54583126,-0.016128914,0.1
233433011,-0.9419526,0.545418,-0.016095832,0.1
233465945,-0.94229,0.5452322,-0.016040578,0.1
233497852,-0.9425232,0.54510665,-0.016090425,0.1
233529873,-0.942511,0.5447519,-0.016050847,0.1
233561862,-0.94256383,0.5444787,-0.016045118,0.1
233593852,-0.9425824,0.5443797,-0.016073942,0.1
233625858,-0.94283175,0.544166,-0.01608165,0.1
233653963,-0.9432562,0.54396874,-0.01605636,0.1
233685862,-0.94309705,0.5442646,-0.016081598,0.1
233717862,-0.94326127,0.54428226,-0.016037693,0.1
233750624,-0.9433693,0.5443012,-0.016041446,0.1
233782653,-0.94315004,0.54447216,-0.016096206,0.1
233814681,-0.94329786,0.54454243,-0.016081939,0.1
233846620,-0.9429481,0.54491806,-0.016073067,0.1
233878621,-0.94292766,0.54513526,-0.016099306,0.1
233910659,-0.9428906,0.54521257,-0.01610159,0.1
233942665,-0.9430121,0.5450057,-0.01612277,0.1
233974631,-0.9432914,0.5451396,-0.016097715,0.1
234007455,-0.9430433,0.5453049,-0.016094618,0.1
234039477,-0.94291246,0.54517645,-0.016111203,0.1
234071419,-0.94345784,0.545101,-0.016030341,0.1
234103472,-0.94346875,0.54521084,-0.01607753,0.1
234135465,-0.9436426,0.5450988,-0.016087921,0.1
234167418,-0.9435841,0.5451787,-0.01613414,0.1
234199460,-0.9438321,0.5448665,-0.016014973,0.1
234231413,-0.94456077,0.5442339,-0.01602022,0.1
234259416,-0.9448961,0.5442457,-0.016093092,0.1
234291454,-0.9450248,0.54407716,-0.016088696,0.1
234323463,-0.94513535,0.54377604,-0.016041169,0.1
234356226,-0.9448029,0.543975,-0.01602627,0.1
234388265,-0.9446167,0.5435745,-0.016087763,0.1
234420276,-0.94481987,0.5433892,-0.01606728,0.1
234448254,-0.94502217,0.5437099,-0.016048051,0.1
234480232,-0.94516325,0.54358137,-0.01606924,0.1
234512285,-0.9451087,0.54341435,-0.016070249,0.1
234544230,-0.9453058,0.5432754,-0.016052486,0.1
234576285,-0.94542253,0.5434229,-0.016062606,0.1
234608274,-0.9454993,0.5436247,-0.016097018,0.1
234636224,-0.9455457,0.54354936,-0.016083842,0.1
234669070,-0.9455844,0.54335326,-0.016093729,0.1
234701020,-0.9455507,0.5433076,-0.016090166,0.1
234733070,-0.9456783,0.5429113,-0.016084846,0.1
234765025,-0.9454788,0.5425449,-0.016020011,0.1
234797075,-0.9455139,0.5426452,-0.01605117,0.1
234829073,-0.9456097,0.5425302,-0.016040605,0.1
234861022,-0.9455967,0.54252654,-0.016103512,0.1
234889020,-0.94556683,0.54250187,-0.016045239,0.1
234953820,-0.9461064,0.54261714,-0.01608369,0.1
234985872,-0.9460729,0.54272574,-0.016062273,0.1
235017918,-0.94591695,0.5427194,-0.016073428,0.1
235049822,-0.9456643,0.5430232,-0.01608287,0.1
235081868,-0.9456639,0.5432421,-0.016050762,0.1
235109859,-0.94585884,0.54354084,-0.016076947,0.1
235141852,-0.9456029,0.5437115,-0.016117765,0.1
235173822,-0.9451047,0.5439693,-0.016131561,0.1
235205823,-0.9451655,0.54418105,-0.016067019,0.1
235238621,-0.9452328,0.5444677,-0.016101912,0.1
235270625,-0.94547355,0.54442847,-0.016087422,0.1
235298653,-0.94591326,0.5444794,-0.016084481,0.1
235362619,-0.9466528,0.5441316,-0.016053597,0.1
235394629,-0.9464353,0.5447744,-0.016184827,0.1
235426660,-0.945998,0.5448448,-0.016176434,0.1
235458624,-0.9455311,0.5457567,-0.016211212,0.1
235490669,-0.9455846,0.5458278,-0.016107174,0.1
235555424,-0.9453177,0.54599625,-0.016196083,0.1
235587422,-0.9452484,0.54632246,-0.016132092,0.1
235619475,-0.94485337,0.54669565,-0.016142558,0.1
235651454,-0.9454151,0.5468152,-0.016107455,0.1
235683453,-0.94531775,0.54648656,-0.016281066,0.1
235715462,-0.9456698,0.54610276,-0.016088642,0.1
235743446,-0.9453422,0.5462144,-0.016120898,0.1
235775439,-0.945387,0.5460665,-0.016117752,0.1
235807425,-0.9455592,0.5458379,-0.016167486,0.1
235840275,-0.94535124,0.5460189,-0.016119942,0.1
235872278,-0.94585985,0.5457044,-0.016123366,0.1
235904234,-0.94551444,0.5460725,-0.016143832,0.1
235932295,-0.946139,0.546536,-0.01622016,0.1
235964224,-0.94624406,0.5472712,-0.016212234,0.1
235996232,-0.9460999,0.54683256,-0.016168848,0.1
236028276,-0.94610405,0.5475742,-0.016185246,0.1
236060226,-0.9461307,0.54871166,-0.0162824,0.1
236092277,-0.9455278,0.5492773,-0.016277265,0.1
236125077,-0.9456042,0.5490783,-0.016251057,0.1
236153074,-0.9455906,0.5480533,-0.016062276,0.1
236185022,-0.9455296,0.54740095,-0.01615503,0.1
236217022,-0.9453636,0.5477731,-0.01616465,0.1
236249083,-0.9455271,0.54758966,-0.016198678,0.1
236281032,-0.94567615,0.54768234,-0.016212063,0.1
236313054,-0.945713,0.5479717,-0.016198985,0.1
236345072,-0.9456352,0.5474038,-0.01620511,0.1
236377029,-0.9454548,0.5472379,-0.016227515,0.1
236409021,-0.9455129,0.5477217,-0.016213689,0.1
236441863,-0.9455449,0.5476348,-0.016196288,0.1
236473822,-0.9455123,0.54763395,-0.016208025,0.1
236505852,-0.94516283,0.54776704,-0.016216366,0.1
236565859,-0.945362,0.5488325,-0.016210996,0.1
236597915,-0.9454675,0.54879475,-0.016228028,0.1
236629861,-0.9450226,0.5490171,-0.01627387,0.1
236661855,-0.9448732,0.54887855,-0.016225608,0.1
236693844,-0.94490623,0.5487745,-0.016206922,0.1
236726622,-0.9444249,0.54869777,-0.016244464,0.1
236754653,-0.9438922,0.54882014,-0.016217787,0.1
236786662,-0.9435822,0.54911506,-0.016231507,0.1
236818619,-0.94308776,0.5488089,-0.016172819,0.1
236850653,-0.9429231,0.5489848,-0.01624532,0.1
236882626,-0.94245774,0.54925114,-0.016167138,0.1
236914687,-0.94229686,0.54961026,-0.016241582,0.1
236978630,-0.9420932,0.54939073,-0.016226767,0.1
237006651,-0.9420594,0.5496176,-0.016260967,0.1
237039419,-0.94206,0.54956365,-0.016186925,0.1
237071423,-0.94176495,0.54935116,-0.016194858,0.1
237103425,-0.9413376,0.5496927,-0.016236404,0.1
237135461,-0.94073474,0.54989946,-0.01619795,0.1
237167459,-0.9407592,0.549991,-0.016186744,0.1
237199417,-0.9406036,0.54980594,-0.016193787,0.1
237231430,-0.94017065,0.5502846,-0.016174175,0.1
237263454,-0.9403211,0.550479,-0.01622124,0.1
237295423,-0.9404327,0.5504872,-0.016166702,0.1
237328279,-0.94074124,0.55036527,-0.016168833,0.1
237392220,-0.9406374,0.54987234,-0.016193366,0.1
237424229,-0.9403281,0.55049264,-0.016238436,0.1
237456273,-0.9398599,0.55069107,-0.01626762,0.1
237488232,-0.93970764,0.5505445,-0.01623385,0.1
237520276,-0.9400131,0.5507685,-0.016240884,0.1
237552293,-0.9401584,0.551413,-0.016235864,0.1
237584286,-0.9396608,0.55216753,-0.016249456,0.1
237612276,-0.93961567,0.55204993,-0.016221978,0.1
237645022,-0.93956023,0.5521877,-0.01620036,0.1
237677022,-0.9396285,0.55279577,-0.016284123,0.1
237709028,-0.9395479,0.552806,-0.016239198,0.1
237741051,-0.93929183,0.5528527,-0.016310353,0.1
237773072,-0.9393765,0.55256104,-0.016245225,0.1
237805066,-0.9389394,0.5526185,-0.016257105,0.1
237833022,-0.93956524,0.55258584,-0.01616542,0.1
237865048,-0.9392507,0.5531688,-0.016239224,0.1
237897073,-0.9389733,0.55266577,-0.01617922,0.1
237929863,-0.9390365,0.55314505,-0.016260214,0.1
237961855,-0.93965304,0.55341417,-0.01617388,0.1
237993826,-0.9396707,0.5533305,-0.016287487,0.1
238021859,-0.93970215,0.5531117,-0.01630956,0.1
238053855,-0.939444,0.553331,-0.016296836,0.1
238085828,-0.9390993,0.55424875,-0.01633565,0.1
238117855,-0.9391879,0.5541281,-0.016307013,0.1
238181866,-0.9388891,0.5545699,-0.016348958,0.1
238213819,-0.9388912,0.55573,-0.016306723,0.1
238242673,-0.9392069,0.55555785,-0.016304646,0.1
238274651,-0.9395003,0.55595994,-0.016350226,0.1
238306662,-0.939383,0.55617887,-0.016427739,0.1
238338622,-0.93905556,0.5562789,-0.016367054,0.1
238370688,-0.93925685,0.5567339,-0.016385663,0.1
238402636,-0.9395119,0.55709594,-0.01635272,0.1
238434677,-0.9395472,0.5571665,-0.016410057,0.1
238462626,-0.9398211,0.55729413,-0.016347326,0.1
238494673,-0.93949366,0.55717725,-0.016400684,0.1
238527457,-0.9390965,0.557778,-0.016383782,0.1
238559451,-0.9391812,0.55710554,-0.016419854,0.1
238591472,-0.93940586,0.55703956,-0.016389897,0.1
238623514,-0.93883616,0.5574029,-0.01642379,0.1
238655445,-0.9387032,0.5571233,-0.016366828,0.1
238687461,-0.93859476,0.55665284,-0.016274143,0.1
238719421,-0.93873894,0.5570812,-0.0163513,0.1
238751425,-0.93839175,0.55674076,-0.016306883,0.1
238783478,-0.9376844,0.5569738,-0.016406488,0.1
238816291,-0.9379207,0.55699116,-0.016439032,0.1
238848272,-0.9377188,0.55685335,-0.016394962,0.1
238880277,-0.93763393,0.5569934,-0.01633951,0.1
238912276,-0.9375414,0.55642694,-0.016358783,0.1
238944226,-0.9374836,0.5558362,-0.016313497,0.1
238976273,-0.937804,0.55586076,-0.016364833,0.1
239008274,-0.93792236,0.5559611,-0.016409352,0.1
239040233,-0.938018,0.55633444,-0.01625605,0.1
239068282,-0.9378694,0.5562756,-0.016408503,0.1
239100269,-0.9372729,0.55650103,-0.016407594,0.1
239133022,-0.93771344,0.5570681,-0.016383585,0.1
239165072,-0.9380995,0.5562001,-0.016287347,0.1
239197054,-0.9380704,0.5561722,-0.016350185,0.1
239229077,-0.9383356,0.5562204,-0.016328359,0.1
239261050,-0.938658,0.5558476,-0.016306914,0.1
239293074,-0.9387701,0.5554254,-0.016319685,0.1
239325053,-0.938883,0.5550179,-0.016304886,0.1
239357055,-0.93891716,0.5548656,-0.016310683,0.1
239389098,-0.93917006,0.55451727,-0.016271995,0.1
239421828,-0.9391721,0.55382997,-0.016272279,0.1
239449866,-0.93895984,0.5540967,-0.016250521,0.1
239481860,-0.9389271,0.5539412,-0.016324257,0.1
239513819,-0.9387438,0.55391693,-0.016304992,0.1
239545853,-0.9389372,0.5539389,-0.01627568,0.1
239577866,-0.9386398,0.5544703,-0.01629273,0.1
239609854,-0.9388754,0.55463636,-0.01627966,0.1
239641820,-0.9392225,0.5549147,-0.016273908,0.1
239673874,-0.9393486,0.5546924,-0.016279927,0.1
239701865,-0.93911767,0.5546947,-0.016369266,0.1
239734669,-0.93907833,0.5548748,-0.016228706,0.1
239766622,-0.939219,0.5549826,-0.016297078,0.1
239802660,-0.93909574,0.55499375,-0.016328152,0.1
239834684,-0.93865013,0.5545046,-0.016297577,0.1
239862653,-0.9388215,0.55444396,-0.016311338,0.1
239894652,-0.9390788,0.5544158,-0.016214972,0.1
239926622,-0.9388512,0.55402046,-0.01626642,0.1
239958661,-0.93891865,0.5537462,-0.016249796,0.1
239990662,-0.9389027,0.55408996,-0.016248107,0.1
240023429,-0.9390052,0.5545287,-0.016269946,0.1
240055414,-0.9389814,0.5542184,-0.016254544,0.1
240083453,-0.93854415,0.55440676,-0.01627865,0.1
240115452,-0.9385975,0.55401355,-0.016254123,0.1
240147456,-0.9386308,0.55340683,-0.016209168,0.1
240179462,-0.9384049,0.55377764,-0.01626053,0.1
240211454,-0.93845946,0.5534609,-0.016189707,0.1
240243464,-0.938649,0.55331147,-0.016261747,0.1
240275426,-0.938775,0.5528548,-0.016265858,0.1
240303425,-0.9389288,0.55266696,-0.016262205,0.1
240336226,-0.9386907,0.5530652,-0.016235879,0.1
240368275,-0.93889755,0.55278456,-0.016236842,0.1
240400286,-0.9386724,0.5526702,-0.016273716,0.1
240432308,-0.9384836,0.5526031,-0.01620282,0.1
240464276,-0.93853474,0.55215836,-0.016210997,0.1
240496294,-0.93852824,0.55227983,-0.016282924,0.1
240524284,-0.9384026,0.5523209,-0.016209774,0.1
240556224,-0.93841463,0.5525284,-0.016187917,0.1
240588273,-0.938356,0.5524684,-0.016241413,0.1
240621073,-0.93829405,0.5516265,-0.016223188,0.1
240653053,-0.9382193,0.5517454,-0.016171915,0.1
240685029,-0.9381269,0.5515308,-0.016174609,0.1
240713052,-0.93818223,0.5512135,-0.016133828,0.1
240745076,-0.9381847,0.5512066,-0.016159264,0.1
240777074,-0.93856466,0.5508476,-0.016158663,0.1
240809025,-0.93857735,0.5514769,-0.016165182,0.1
240841071,-0.93829346,0.55182004,-0.0162965,0.1
240873123,-0.9380617,0.55138,-0.01620445,0.1
240905868,-0.937706,0.55150276,-0.016158093,0.1
240933959,-0.93799317,0.5511987,-0.016138412,0.1
240965855,-0.9380429,0.55144787,-0.016182385,0.1
240997859,-0.93789303,0.5519537,-0.016270975,0.1
241029853,-0.93787605,0.5520208,-0.016175432,0.1
241061855,-0.9383451,0.5518256,-0.016121646,0.1
241093860,-0.93818396,0.55170053,-0.01620204,0.1
241125952,-0.9380656,0.55203944,-0.016200045,0.1
241157830,-0.9377443,0.552397,-0.01624694,0.1
241185866,-0.93795127,0.5525496,-0.016178796,0.1
241218623,-0.9380264,0.5521913,-0.016185138,0.1
241250660,-0.9380936,0.55223584,-0.01618074,0.1
241282619,-0.9385898,0.55228144,-0.016207548,0.1
241314620,-0.9385091,0.552332,-0.016269675,0.1
241346660,-0.93880194,0.55243254,-0.01621965,0.1
241374661,-0.9386304,0.5529848,-0.016260369,0.1
241406662,-0.93878007,0.5534406,-0.016243031,0.1
241438663,-0.9385105,0.55335176,-0.016272873,0.1
241470631,-0.9388756,0.5530875,-0.016188484,0.1
241502662,-0.9390472,0.5532525,-0.016253263,0.1
241535461,-0.9388601,0.55338657,-0.016252303,0.1
241567428,-0.9388638,0.5535644,-0.01627193,0.1
241599452,-0.93888825,0.5533699,-0.016257182,0.1
241631424,-0.9394053,0.5530581,-0.016294528,0.1
241663417,-0.9396113,0.55317014,-0.016254218,0.1
241695464,-0.9397676,0.553145,-0.016272984,0.1
241727447,-0.9400908,0.5531813,-0.016328188,0.1
241759423,-0.9400177,0.55318195,-0.016276538,0.1
241787452,-0.939902,0.55296975,-0.016265562,0.1
241820224,-0.9399348,0.5528338,-0.016268302,0.1
241852226,-0.94012517,0.55321634,-0.016266288,0.1
241884228,-0.94043446,0.553074,-0.016287837,0.1
241916267,-0.940432,0.5528666,-0.01626839,0.1
241948271,-0.94033056,0.55330896,-0.016261801,0.1
241980286,-0.9404069,0.5530588,-0.016252417,0.1
242008290,-0.94076294,0.55263287,-0.01620486,0.1
242040224,-0.9406605,0.55309725,-0.016277175,0.1
242072230,-0.9405547,0.5527108,-0.01625543,0.1
242104234,-0.94086486,0.55328065,-0.016217362,0.1
242137051,-0.94060487,0.55312526,-0.016300332,0.1
242169020,-0.9405014,0.5529645,-0.016244158,0.1
242197046,-0.94062436,0.5527188,-0.016264495,0.1
242229020,-0.9408132,0.55191684,-0.016263716,0.1
242261022,-0.94095546,0.55163705,-0.016269116,0.1
242293019,-0.94118005,0.55155134,-0.016253581,0.1
242325021,-0.94127816,0.55199677,-0.016239384,0.1
242357097,-0.9412218,0.5520464,-0.016297696,0.1
242389051,-0.94096214,0.5520706,-0.016312256,0.1
242417895,-0.94060796,0.55285466,-0.016319187,0.1
242449819,-0.9408629,0.5532521,-0.016303476,0.1
242481852,-0.9409136,0.55337113,-0.016202377,0.1
242513863,-0.94089717,0.553324,-0.016315406,0.1
242545959,-0.94079083,0.55312896,-0.016254416,0.1
242577852,-0.9410191,0.55274284,-0.016222976,0.1
242609863,-0.941007,0.55288756,-0.016285846,0.1
242641828,-0.9414186,0.5534244,-0.016329974,0.1
242669866,-0.9414793,0.5532904,-0.0162972,0.1
242701945,-0.94165486,0.55355644,-0.016249608,0.1
