timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
87211616,10.286032,10.675685,0.0,0.0,0.0,0.0,0.56147844,1.1013645,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
87716411,10.63756,10.662765,0.0,0.0,0.0,0.0,0.55424863,1.1032082,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
88221223,10.622276,10.679993,0.0,0.0,0.0,0.0,0.56200486,1.1012305,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
88714018,10.377735,10.664795,0.0,0.0,0.0,0.0,0.55710965,1.1024779,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
89219602,10.973805,10.670184,0.0,0.0,0.0,0.0,0.55905753,1.1019812,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
89724597,11.019656,10.68801,0.0,0.0,0.0,0.0,0.564874,1.1005007,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
90217374,10.377735,10.697159,0.0,0.0,0.0,0.0,0.5691741,1.0994089,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
90722040,10.805682,10.68155,0.0,0.0,0.0,0.0,0.56584865,1.1002531,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
91226808,10.209613,10.662686,0.0,0.0,0.0,0.0,0.56432945,1.1006392,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
91719646,10.744547,10.643359,0.0,0.0,0.0,0.0,0.5604194,1.1016343,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
92224632,10.820967,10.6634445,0.0,0.0,0.0,0.0,0.5681451,1.0996699,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
92730022,10.270748,10.66087,0.0,0.0,0.0,0.0,0.5655487,1.1003293,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
93222793,10.194328,10.65332,0.0,0.0,0.0,0.0,0.56110173,1.1014605,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
93728594,10.561141,10.660942,0.0,0.0,0.0,0.0,0.56269056,1.1010561,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
94233211,10.209613,10.6628065,0.0,0.0,0.0,0.0,0.562331,1.1011475,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
94726827,10.820967,10.667535,0.0,0.0,0.0,0.0,0.5632971,1.1009017,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
95231609,10.775115,10.6650095,0.0,0.0,0.0,0.0,0.5616172,1.1013292,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
95736438,10.423586,10.668596,0.0,0.0,0.0,0.0,0.563,1.1009773,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
96229213,10.820967,10.656354,0.0,0.0,0.0,0.0,0.5577753,1.102308,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
96734003,10.83625,10.680239,0.0,0.0,0.0,0.0,0.5667203,1.1000316,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
97240570,10.775115,10.6912565,0.0,0.0,0.0,0.0,0.57084733,1.0989845,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
97733222,10.286032,10.684663,0.0,0.0,0.0,0.0,0.56842166,1.0995997,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
98238417,10.912669,10.694086,0.0,0.0,0.0,0.0,0.5725077,1.0985638,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
98742798,10.286032,10.65586,0.0,0.0,0.0,0.0,0.5576194,1.1023479,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
99236417,10.515289,10.671628,0.0,0.0,0.0,0.0,0.56398755,1.1007261,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
99742018,9.965071,10.650087,0.0,0.0,0.0,0.0,0.55627185,1.1026917,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
100234815,10.943237,10.672007,0.0,0.0,0.0,0.0,0.56586534,1.1002488,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
100739815,10.866818,10.671166,0.0,0.0,0.0,0.0,0.56558543,1.10032,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
101244651,10.958521,10.698351,0.0,0.0,0.0,0.0,0.57564765,1.0977691,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
101737211,10.224896,10.685116,0.0,0.0,0.0,0.0,0.56926614,1.0993855,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
102242006,10.820967,10.694683,0.0,0.0,0.0,0.0,0.5711902,1.0988976,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
102736597,10.973805,10.705092,0.0,0.0,0.0,0.0,0.57316524,1.0983974,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
103241234,10.393019,10.707342,0.0,0.0,0.0,0.0,0.5723241,1.0986104,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
103746017,10.790399,10.680635,0.0,0.0,0.0,0.0,0.56111556,1.1014569,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
104238806,9.949787,10.666576,0.0,0.0,0.0,0.0,0.55547553,1.1028949,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
104743609,10.301315,10.680076,0.0,0.0,0.0,0.0,0.5601986,1.1016904,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
105250008,10.622276,10.694479,0.0,0.0,0.0,0.0,0.56492645,1.1004874,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
105742811,10.790399,10.664399,0.0,0.0,0.0,0.0,0.5534399,1.1034148,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
106248582,10.83625,10.676775,0.0,0.0,0.0,0.0,0.5576976,1.1023278,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
106753234,10.24018,10.672895,0.0,0.0,0.0,0.0,0.5586937,1.1020739,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
107247602,10.805682,10.665171,0.0,0.0,0.0,0.0,0.5617073,1.1013062,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
107752407,10.805682,10.640712,0.0,0.0,0.0,0.0,0.5558947,1.1027879,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
108245391,10.943237,10.639769,0.0,0.0,0.0,0.0,0.5563858,1.1026626,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
108750046,10.744547,10.666845,0.0,0.0,0.0,0.0,0.56737405,1.0998657,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
109254820,10.775115,10.663365,0.0,0.0,0.0,0.0,0.5645564,1.1005815,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
109748412,10.561141,10.667322,0.0,0.0,0.0,0.0,0.565378,1.1003727,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
110253225,10.866818,10.662604,0.0,0.0,0.0,0.0,0.5626419,1.1010684,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
110758006,10.484722,10.648526,0.0,0.0,0.0,0.0,0.55634815,1.1026721,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
111251610,10.775115,10.653292,0.0,0.0,0.0,0.0,0.55737764,1.1024095,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
111758003,10.224896,10.643419,0.0,0.0,0.0,0.0,0.5518673,1.1038167,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
112262847,10.820967,10.648525,0.0,0.0,0.0,0.0,0.5522645,1.1037152,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
112756437,10.851534,10.651633,0.0,0.0,0.0,0.0,0.5529359,1.1035436,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
113261245,10.163761,10.639994,0.0,0.0,0.0,0.0,0.5505374,1.104157,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
113766808,10.851534,10.64573,0.0,0.0,0.0,0.0,0.55404884,1.1032592,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
114259615,10.729263,10.672971,0.0,0.0,0.0,0.0,0.56257564,1.1010852,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
114765134,10.362451,10.676656,0.0,0.0,0.0,0.0,0.56313974,1.1009418,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
115269221,10.408302,10.651181,0.0,0.0,0.0,0.0,0.5539654,1.1032805,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
115762015,10.683412,10.65317,0.0,0.0,0.0,0.0,0.55594,1.1027764,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
116266806,10.71398,10.659767,0.0,0.0,0.0,0.0,0.5601843,1.1016941,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
116760435,10.805682,10.672817,0.0,0.0,0.0,0.0,0.5665,1.1000875,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
117265241,10.775115,10.690477,0.0,0.0,0.0,0.0,0.5740698,1.0981684,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
117770023,10.224896,10.690717,0.0,0.0,0.0,0.0,0.5740469,1.0981741,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
118262810,10.790399,10.660654,0.0,0.0,0.0,0.0,0.5616973,1.1013088,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
118767620,10.744547,10.675035,0.0,0.0,0.0,0.0,0.566871,1.0999935,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
119272434,10.866818,10.692119,0.0,0.0,0.0,0.0,0.5741146,1.0981569,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
119765235,10.958521,10.680094,0.0,0.0,0.0,0.0,0.56878453,1.0995077,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
120271623,10.866818,10.677891,0.0,0.0,0.0,0.0,0.5671223,1.0999296,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
120765223,10.255464,10.662155,0.0,0.0,0.0,0.0,0.56037503,1.1016455,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
121270021,10.530573,10.6609535,0.0,0.0,0.0,0.0,0.5600603,1.1017257,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
121775614,10.775115,10.665648,0.0,0.0,0.0,0.0,0.560767,1.1015457,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
122268607,10.179045,10.657911,0.0,0.0,0.0,0.0,0.5575369,1.1023688,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
122773213,10.790399,10.665624,0.0,0.0,0.0,0.0,0.5604108,1.1016364,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
123278027,10.209613,10.683987,0.0,0.0,0.0,0.0,0.56741935,1.0998541,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
123770806,10.179045,10.639171,0.0,0.0,0.0,0.0,0.54966384,1.1043805,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
124275610,10.973805,10.666198,0.0,0.0,0.0,0.0,0.55964166,1.1018324,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
124780440,10.270748,10.678796,0.0,0.0,0.0,0.0,0.5632146,1.1009227,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
125274836,10.423586,10.671495,0.0,0.0,0.0,0.0,0.56127244,1.1014171,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
125780417,10.744547,10.649185,0.0,0.0,0.0,0.0,0.55411226,1.103243,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
126285217,10.362451,10.655098,0.0,0.0,0.0,0.0,0.55789405,1.1022778,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
126778804,9.980354,10.639937,0.0,0.0,0.0,0.0,0.5529135,1.1035494,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
127283608,10.484722,10.631206,0.0,0.0,0.0,0.0,0.54979545,1.1043469,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
127788612,10.148477,10.636258,0.0,0.0,0.0,0.0,0.5530985,1.103502,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
128293216,10.545857,10.629635,0.0,0.0,0.0,0.0,0.55159646,1.103886,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
128786042,10.729263,10.662847,0.0,0.0,0.0,0.0,0.5638903,1.1007508,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
129291204,10.24018,10.643425,0.0,0.0,0.0,0.0,0.55415803,1.1032313,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
129796430,10.652844,10.636177,0.0,0.0,0.0,0.0,0.54846936,1.1046864,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
130289222,10.744547,10.642419,0.0,0.0,0.0,0.0,0.5486906,1.1046298,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
130794010,10.209613,10.672283,0.0,0.0,0.0,0.0,0.5594619,1.1018782,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
131298824,10.866818,10.657778,0.0,0.0,0.0,0.0,0.55129844,1.1039623,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
131792138,10.820967,10.648886,0.0,0.0,0.0,0.0,0.5471409,1.1050267,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
132296411,10.973805,10.683519,0.0,0.0,0.0,0.0,0.5614484,1.1013721,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
132801245,10.43887,10.674446,0.0,0.0,0.0,0.0,0.56033355,1.1016561,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
133294824,10.729263,10.661812,0.0,0.0,0.0,0.0,0.5570453,1.1024942,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
133800573,10.072058,10.66666,0.0,0.0,0.0,0.0,0.5575617,1.1023625,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
134294018,10.759831,10.691545,0.0,0.0,0.0,0.0,0.5665801,1.1000673,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
134800429,10.943237,10.679022,0.0,0.0,0.0,0.0,0.5611327,1.1014526,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
135293608,10.270748,10.678856,0.0,0.0,0.0,0.0,0.5615142,1.1013554,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
135798021,10.805682,10.664094,0.0,0.0,0.0,0.0,0.55711967,1.1024753,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
136302827,10.790399,10.6708765,0.0,0.0,0.0,0.0,0.56026775,1.1016728,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
136795619,10.148477,10.65218,0.0,0.0,0.0,0.0,0.55622655,1.1027032,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
137301221,10.148477,10.610746,0.0,0.0,0.0,0.0,0.54605323,1.1053056,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
137806002,10.194328,10.5980015,0.0,0.0,0.0,0.0,0.54647857,1.1051965,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
138298807,10.668128,10.590411,0.0,0.0,0.0,0.0,0.5457676,1.1053787,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
138803614,10.545857,10.600793,0.0,0.0,0.0,0.0,0.54728824,1.1049889,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
139308426,10.179045,10.605736,0.0,0.0,0.0,0.0,0.5437048,1.105908,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
139801384,10.790399,10.630333,0.0,0.0,0.0,0.0,0.54615575,1.1052792,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
140306029,10.775115,10.645238,0.0,0.0,0.0,0.0,0.5435894,1.1059376,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
140812444,10.820967,10.667565,0.0,0.0,0.0,0.0,0.54598314,1.1053236,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
141317236,10.576425,10.674367,0.0,0.0,0.0,0.0,0.5473693,1.1049682,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
141810004,10.759831,10.676926,0.0,0.0,0.0,0.0,0.55145246,1.1039228,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
142314961,10.805682,10.666066,0.0,0.0,0.0,0.0,0.55039006,1.1041946,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
142820422,10.377735,10.645108,0.0,0.0,0.0,0.0,0.54578286,1.1053748,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
143314022,10.805682,10.636347,0.0,0.0,0.0,0.0,0.5443528,1.1057417,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
143818848,10.790399,10.598671,0.0,0.0,0.0,0.0,0.53125364,1.1091133,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
144323629,10.912669,10.634804,0.0,0.0,0.0,0.0,0.5450919,1.1055521,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
144828395,10.759831,10.663201,0.0,0.0,0.0,0.0,0.55300885,1.103525,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
145322824,10.026206,10.679658,0.0,0.0,0.0,0.0,0.5573066,1.1024276,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
145827617,10.744547,10.635158,0.0,0.0,0.0,0.0,0.54048234,1.1067358,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
146332422,10.790399,10.619216,0.0,0.0,0.0,0.0,0.5389169,1.1071384,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
146825219,10.606993,10.611183,0.0,0.0,0.0,0.0,0.5384267,1.1072645,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
