timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
165182448,32767,32767,32767,32767,32767,32767,32767
165186448,32767,32767,32767,32767,-40,32767,32767
165190448,32767,32767,32767,32767,32767,32767,32767
165194471,32767,32767,32767,32767,32767,32767,32767
165198448,32767,32767,32767,32767,32767,-63,32767
165202448,32767,32767,32767,32767,32767,32767,32767
165206448,32767,32767,32767,32767,32767,32767,32767
165210448,32767,32767,32767,32767,-66,32767,32767
165214460,32767,32767,32767,32767,32767,32767,32767
165218448,32767,32767,32767,32767,32767,32767,32767
165222448,32767,32767,32767,32767,-71,-84,32767
165226448,32767,32767,32767,32767,32767,32767,32767
165230448,32767,32767,32767,32767,32767,32767,32767
165234462,32767,32767,32767,32767,-70,32767,32767
165238486,32767,32767,32767,32767,32767,32767,32767
165242460,32767,32767,32767,32767,32767,32767,32767
165246448,32767,32767,32767,32767,32767,-83,32767
165250448,32767,32767,32767,32767,32767,32767,32767
165254461,32767,32767,32767,32767,-51,32767,32767
165258448,32767,32767,32767,32767,32767,32767,32767
165262448,32767,32767,32767,32767,32767,32767,32767
165266448,32767,32767,32767,32767,-55,-63,32767
165270448,32767,32767,32767,32767,32767,32767,32767
165274462,32767,32767,32767,32767,-41,32767,32767
165278448,32767,32767,-54,32767,32767,32767,32767
165282448,32767,32767,32767,32767,32767,32767,32767
165286447,32767,32767,32767,32767,32767,-54,32767
165290448,32767,32767,32767,32767,32767,32767,32767
165294463,32767,32767,32767,32767,32767,32767,32767
165298448,32767,32767,32767,32767,-60,32767,32767
165302448,32767,32767,32767,32767,32767,32767,32767
165306448,32767,32767,32767,32767,32767,32767,32767
165310448,32767,32767,32767,32767,-64,-73,32767
165314470,32767,32767,32767,32767,32767,32767,32767
165318448,32767,32767,32767,32767,-40,32767,32767
165322448,32767,32767,32767,32767,32767,32767,32767
165326448,32767,32767,32767,32767,32767,32767,32767
165331248,32767,32767,32767,32767,32767,-62,32767
165336049,32767,32767,32767,32767,32767,32767,32767
165340048,32767,32767,32767,32767,32767,32767,32767
165344048,32767,32767,32767,32767,-67,32767,32767
165348050,32767,32767,32767,32767,32767,32767,32767
165352048,32767,32767,32767,32767,32767,32767,32767
165356048,32767,32767,32767,32767,-67,-77,32767
165360049,32767,32767,32767,32767,32767,32767,32767
165364062,32767,32767,32767,32767,32767,32767,32767
165368048,32767,32767,32767,32767,-67,32767,32767
165372049,32767,32767,32767,32767,32767,32767,32767
165376048,32767,32767,32767,32767,32767,32767,32767
165380052,32767,32767,32767,32767,32767,-77,32767
165384049,32767,32767,32767,32767,32767,32767,32767
165388048,32767,32767,32767,32767,32767,32767,32767
165392049,32767,32767,32767,32767,-68,32767,32767
165396052,32767,32767,32767,32767,32767,32767,32767
165400048,32767,32767,32767,32767,32767,32767,32767
165404050,32767,32767,32767,32767,-68,-77,32767
165408062,32767,32767,32767,32767,32767,32767,32767
165412048,32767,32767,32767,32767,32767,32767,32767
165416047,32767,32767,32767,32767,-69,32767,32767
165420062,32767,32767,32767,32767,32767,32767,32767
165424048,32767,32767,32767,32767,32767,32767,32767
165428048,32767,32767,32767,32767,32767,-77,32767
165432049,32767,32767,32767,32767,32767,32767,32767
165436048,32767,32767,32767,32767,32767,32767,32767
165440049,32767,32767,32767,32767,-69,32767,32767
165444049,32767,32767,32767,32767,32767,32767,32767
165448048,32767,32767,32767,32767,32767,32767,32767
165452048,32767,32767,32767,32767,-67,-76,32767
165456048,32767,32767,32767,32767,32767,32767,32767
165460048,32767,32767,32767,32767,-47,32767,32767
165464050,32767,32767,32767,32767,32767,32767,32767
165468049,32767,32767,32767,32767,32767,32767,32767
165472048,32767,32767,32767,32767,32767,-60,32767
165476050,32767,32767,32767,32767,32767,32767,32767
165480048,32767,32767,-99,32767,32767,32767,32767
165484049,32767,32767,32767,32767,-67,32767,32767
165488049,32767,32767,32767,32767,32767,32767,32767
165492048,32767,32767,32767,32767,32767,32767,32767
165496050,32767,32767,32767,32767,-67,-77,32767
165500048,32767,32767,32767,32767,32767,32767,32767
165504049,32767,32767,32767,32767,-47,32767,32767
165508048,32767,32767,32767,32767,32767,32767,32767
165512048,32767,32767,32767,32767,32767,32767,32767
165516056,32767,32767,32767,32767,32767,-60,32767
165520062,32767,32767,32767,32767,32767,32767,32767
165524048,32767,32767,32767,32767,32767,32767,32767
165528050,32767,32767,32767,32767,-67,32767,32767
165532063,32767,32767,32767,32767,32767,32767,32767
165536048,32767,32767,32767,32767,32767,32767,32767
165540048,32767,32767,32767,32767,-67,-77,32767
165544048,32767,32767,32767,32767,32767,32767,32767
165548062,32767,32767,32767,32767,-47,32767,32767
165552047,32767,32767,32767,32767,32767,32767,32767
165556049,32767,32767,32767,32767,32767,32767,32767
165560056,32767,32767,32767,32767,32767,-59,32767
165564048,32767,32767,32767,32767,32767,32767,32767
165568048,32767,32767,32767,32767,32767,32767,32767
165572049,32767,32767,32767,32767,-66,32767,32767
165576062,32767,32767,32767,32767,32767,32767,32767
165580050,32767,32767,32767,32767,32767,32767,32767
165584048,32767,32767,32767,32767,-67,-77,32767
165588063,32767,32767,32767,32767,32767,32767,32767
165592048,32767,32767,32767,32767,32767,32767,32767
165596048,32767,32767,32767,32767,-73,32767,32767
165600049,32767,32767,32767,32767,32767,32767,32767
165604050,32767,32767,32767,32767,32767,-60,32767
165608048,32767,32767,32767,32767,32767,32767,32767
165612049,32767,32767,32767,32767,32767,32767,32767
165616047,32767,32767,32767,32767,-65,32767,32767
165620048,32767,32767,32767,32767,32767,32767,32767
165624049,32767,32767,32767,32767,-41,-50,32767
165628051,32767,32767,32767,32767,32767,32767,32767
165632049,32767,32767,32767,32767,32767,32767,32767
165636049,32767,32767,32767,32767,-56,32767,32767
165640049,32767,32767,32767,32767,32767,32767,32767
165644050,32767,32767,32767,32767,32767,32767,32767
165648049,32767,32767,32767,32767,32767,-77,32767
165652049,32767,32767,32767,32767,32767,32767,32767
165656048,32767,32767,32767,32767,32767,32767,32767
165660848,32767,32767,32767,32767,-81,32767,32767
165664848,32767,32767,32767,32767,32767,32767,32767
165668848,32767,32767,32767,32767,-49,-58,32767
165672848,32767,32767,32767,32767,32767,32767,32767
165676848,32767,32767,32767,32767,32767,32767,32767
165680848,32767,32767,-103,32767,-64,32767,32767
165684848,32767,32767,32767,32767,32767,32767,32767
165688848,32767,32767,32767,32767,32767,32767,32767
165692848,32767,32767,32767,32767,32767,-73,32767
165696848,32767,32767,32767,32767,32767,32767,32767
165700848,32767,32767,32767,32767,32767,32767,32767
165704848,32767,32767,32767,32767,-64,32767,32767
165708848,32767,32767,32767,32767,32767,32767,32767
165712848,32767,32767,32767,32767,32767,32767,32767
165716848,32767,32767,32767,32767,-63,-73,32767
165720848,32767,32767,32767,32767,32767,32767,32767
165724848,32767,32767,32767,32767,32767,32767,32767
165728848,32767,32767,32767,32767,-63,32767,32767
165732848,32767,32767,32767,32767,32767,32767,32767
165736848,32767,32767,32767,32767,32767,32767,32767
165740848,32767,32767,32767,32767,32767,-87,32767
165744848,32767,32767,32767,32767,32767,32767,32767
165748848,32767,32767,32767,32767,-43,32767,32767
165752848,32767,32767,32767,32767,32767,32767,32767
165756848,32767,32767,32767,32767,32767,32767,32767
165760848,32767,32767,32767,32767,-59,-68,32767
165764848,32767,32767,32767,32767,32767,32767,32767
165768848,32767,32767,32767,32767,32767,32767,32767
165772848,32767,32767,32767,32767,-69,32767,32767
165776848,32767,32767,32767,32767,32767,32767,32767
165780848,32767,32767,32767,32767,32767,-58,32767
165784848,32767,32767,32767,32767,32767,32767,32767
165788848,32767,32767,32767,32767,32767,32767,32767
165792848,32767,32767,32767,32767,-57,32767,32767
165796847,32767,32767,32767,32767,32767,32767,32767
165800848,32767,32767,32767,32767,32767,32767,32767
165804848,32767,32767,32767,32767,-63,-73,32767
165808848,32767,32767,32767,32767,32767,32767,32767
165812848,32767,32767,32767,32767,32767,32767,32767
165816848,32767,32767,32767,32767,-62,32767,32767
165820848,32767,32767,32767,32767,32767,32767,32767
165824848,32767,32767,32767,32767,32767,32767,32767
165828848,32767,32767,32767,32767,32767,-73,32767
165832848,32767,32767,32767,32767,32767,32767,32767
165836886,32767,32767,32767,32767,32767,32767,32767
165840848,32767,32767,32767,32767,-64,32767,32767
165844848,32767,32767,32767,32767,32767,32767,32767
165848848,32767,32767,32767,32767,32767,32767,32767
165852848,32767,32767,32767,32767,-73,-87,32767
165856848,32767,32767,32767,32767,32767,32767,32767
165860848,32767,32767,32767,32767,-44,32767,32767
165864848,32767,32767,32767,32767,32767,32767,32767
165868848,32767,32767,32767,32767,32767,32767,32767
165872888,32767,32767,32767,32767,32767,-58,32767
165876848,32767,32767,32767,32767,32767,32767,32767
165880848,32767,32767,-97,32767,32767,32767,32767
165884847,32767,32767,32767,32767,-69,32767,32767
165888848,32767,32767,32767,32767,32767,32767,32767
165892848,32767,32767,32767,32767,-49,-58,32767
165896848,32767,32767,32767,32767,32767,32767,32767
165900848,32767,32767,32767,32767,32767,32767,32767
165904848,32767,32767,32767,32767,-64,32767,32767
165908848,32767,32767,32767,32767,32767,32767,32767
165912848,32767,32767,32767,32767,32767,32767,32767
165916848,32767,32767,32767,32767,32767,-73,32767
165920848,32767,32767,32767,32767,32767,32767,32767
165924848,32767,32767,32767,32767,32767,32767,32767
165928848,32767,32767,32767,32767,-63,32767,32767
165932851,32767,32767,32767,32767,32767,32767,32767
165936848,32767,32767,32767,32767,32767,32767,32767
165940848,32767,32767,32767,32767,-63,-73,32767
165944848,32767,32767,32767,32767,32767,32767,32767
165948848,32767,32767,32767,32767,32767,32767,32767
165952848,32767,32767,32767,32767,-60,32767,32767
165956848,32767,32767,32767,32767,32767,32767,32767
165960848,32767,32767,32767,32767,32767,32767,32767
165964848,32767,32767,32767,32767,32767,-88,32767
165968848,32767,32767,32767,32767,32767,32767,32767
165972848,32767,32767,32767,32767,-44,32767,32767
165976848,32767,32767,32767,32767,32767,32767,32767
165980848,32767,32767,32767,32767,32767,32767,32767
165984848,32767,32767,32767,32767,-53,-62,32767
165988848,32767,32767,32767,32767,32767,32767,32767
165992848,32767,32767,32767,32767,32767,32767,32767
165996848,32767,32767,32767,32767,-65,32767,32767
166000848,32767,32767,32767,32767,32767,32767,32767
166004848,32767,32767,32767,32767,32767,32767,32767
166008848,32767,32767,32767,32767,32767,-62,32767
166012847,32767,32767,32767,32767,32767,32767,32767
166016848,32767,32767,32767,32767,32767,32767,32767
166020848,32767,32767,32767,32767,-67,32767,32767
166024848,32767,32767,32767,32767,32767,32767,32767
166028848,32767,32767,32767,32767,32767,32767,32767
166032848,32767,32767,32767,32767,-56,-65,32767
166036848,32767,32767,32767,32767,32767,32767,32767
166040848,32767,32767,32767,32767,32767,32767,32767
166044848,32767,32767,32767,32767,-66,32767,32767
166048848,32767,32767,32767,32767,32767,32767,32767
166052848,32767,32767,32767,32767,32767,32767,32767
166056848,32767,32767,32767,32767,32767,-69,32767
166060848,32767,32767,32767,32767,32767,32767,32767
166064848,32767,32767,32767,32767,-44,32767,32767
166068848,32767,32767,32767,32767,32767,32767,32767
166072848,32767,32767,32767,32767,32767,32767,32767
166076848,32767,32767,32767,32767,-55,-63,32767
166080848,32767,32767,-57,32767,32767,32767,32767
166084848,32767,32767,32767,32767,32767,32767,32767
166088851,32767,32767,32767,32767,-63,32767,32767
166092848,32767,32767,32767,32767,32767,32767,32767
166096848,32767,32767,32767,32767,32767,32767,32767
166101651,32767,32767,32767,32767,32767,-81,32767
166105648,32767,32767,32767,32767,32767,32767,32767
166109648,32767,32767,32767,32767,-49,32767,32767
166113648,32767,32767,32767,32767,32767,32767,32767
166117648,32767,32767,32767,32767,32767,32767,32767
166121660,32767,32767,32767,32767,-47,-57,32767
166125648,32767,32767,32767,32767,32767,32767,32767
166129648,32767,32767,32767,32767,32767,32767,32767
166133648,32767,32767,32767,32767,-63,32767,32767
166137648,32767,32767,32767,32767,32767,32767,32767
166141648,32767,32767,32767,32767,32767,32767,32767
166145648,32767,32767,32767,32767,32767,-64,32767
166149660,32767,32767,32767,32767,32767,32767,32767
166153648,32767,32767,32767,32767,32767,32767,32767
166157648,32767,32767,32767,32767,-63,32767,32767
166161648,32767,32767,32767,32767,32767,32767,32767
166165648,32767,32767,32767,32767,32767,32767,32767
166169648,32767,32767,32767,32767,-70,-86,32767
166173648,32767,32767,32767,32767,32767,32767,32767
166177660,32767,32767,32767,32767,-43,32767,32767
166181648,32767,32767,32767,32767,32767,32767,32767
166185648,32767,32767,32767,32767,32767,32767,32767
166189648,32767,32767,32767,32767,32767,-65,32767
166193648,32767,32767,32767,32767,32767,32767,32767
166197648,32767,32767,32767,32767,32767,32767,32767
166201661,32767,32767,32767,32767,-61,32767,32767
166205660,32767,32767,32767,32767,32767,32767,32767
166209648,32767,32767,32767,32767,32767,32767,32767
166213648,32767,32767,32767,32767,-51,-61,32767
166217648,32767,32767,32767,32767,32767,32767,32767
166221648,32767,32767,32767,32767,32767,32767,32767
166225648,32767,32767,32767,32767,-61,32767,32767
166229648,32767,32767,32767,32767,32767,32767,32767
166233660,32767,32767,32767,32767,32767,32767,32767
166237648,32767,32767,32767,32767,32767,-65,32767
166241648,32767,32767,32767,32767,32767,32767,32767
166245648,32767,32767,32767,32767,32767,32767,32767
166249648,32767,32767,32767,32767,-58,32767,32767
166253668,32767,32767,32767,32767,32767,32767,32767
166257648,32767,32767,32767,32767,32767,32767,32767
166261660,32767,32767,32767,32767,-63,-72,32767
166265648,32767,32767,32767,32767,32767,32767,32767
166269648,32767,32767,32767,32767,32767,32767,32767
166273648,32767,32767,32767,32767,-60,32767,32767
166277648,32767,32767,-55,32767,32767,32767,32767
166281648,32767,32767,32767,32767,32767,32767,32767
166285648,32767,32767,32767,32767,32767,-72,32767
166289660,32767,32767,32767,32767,32767,32767,32767
166293648,32767,32767,32767,32767,32767,32767,32767
166297648,32767,32767,32767,32767,-67,32767,32767
166301648,32767,32767,32767,32767,32767,32767,32767
166305648,32767,32767,32767,32767,-47,-55,32767
166309648,32767,32767,32767,32767,32767,32767,32767
166313648,32767,32767,32767,32767,32767,32767,32767
166317660,32767,32767,32767,32767,-63,32767,32767
166321648,32767,32767,32767,32767,32767,32767,32767
166325648,32767,32767,32767,32767,32767,32767,32767
166329648,32767,32767,32767,32767,32767,-70,32767
166333648,32767,32767,32767,32767,32767,32767,32767
166337648,32767,32767,32767,32767,32767,32767,32767
166341648,32767,32767,32767,32767,-70,32767,32767
166345660,32767,32767,32767,32767,32767,32767,32767
166349648,32767,32767,32767,32767,32767,32767,32767
166353648,32767,32767,32767,32767,-66,-85,32767
166357648,32767,32767,32767,32767,32767,32767,32767
166361648,32767,32767,32767,32767,-43,32767,32767
166365648,32767,32767,32767,32767,32767,32767,32767
166369648,32767,32767,32767,32767,32767,32767,32767
166373660,32767,32767,32767,32767,32767,-55,32767
166377648,32767,32767,32767,32767,32767,32767,32767
166381648,32767,32767,32767,32767,32767,32767,32767
166385648,32767,32767,32767,32767,-63,32767,32767
166389648,32767,32767,32767,32767,32767,32767,32767
166393648,32767,32767,32767,32767,32767,32767,32767
166397648,32767,32767,32767,32767,-73,-86,32767
166401660,32767,32767,32767,32767,32767,32767,32767
166405648,32767,32767,32767,32767,-43,32767,32767
166409648,32767,32767,32767,32767,32767,32767,32767
166413648,32767,32767,32767,32767,32767,32767,32767
166417648,32767,32767,32767,32767,32767,-66,32767
166421648,32767,32767,32767,32767,32767,32767,32767
166425648,32767,32767,32767,32767,32767,32767,32767
166429660,32767,32767,32767,32767,-68,32767,32767
166433648,32767,32767,32767,32767,32767,32767,32767
166437648,32767,32767,32767,32767,-47,-55,32767
166441648,32767,32767,32767,32767,32767,32767,32767
166445648,32767,32767,32767,32767,32767,32767,32767
166449648,32767,32767,32767,32767,-61,32767,32767
166453648,32767,32767,32767,32767,32767,32767,32767
166457660,32767,32767,32767,32767,32767,32767,32767
166461648,32767,32767,32767,32767,32767,-73,32767
166465648,32767,32767,32767,32767,32767,32767,32767
166469648,32767,32767,32767,32767,32767,32767,32767
166473648,32767,32767,32767,32767,-57,32767,32767
166477648,32767,32767,32767,32767,32767,32767,32767
166481648,32767,32767,-55,32767,32767,32767,32767
166485660,32767,32767,32767,32767,-72,-86,32767
166489648,32767,32767,32767,32767,32767,32767,32767
166493648,32767,32767,32767,32767,-42,32767,32767
166497648,32767,32767,32767,32767,32767,32767,32767
166501648,32767,32767,32767,32767,32767,32767,32767
166505648,32767,32767,32767,32767,32767,-55,32767
166509648,32767,32767,32767,32767,32767,32767,32767
166513660,32767,32767,32767,32767,32767,32767,32767
166517655,32767,32767,32767,32767,-69,32767,32767
166521648,32767,32767,32767,32767,32767,32767,32767
166525648,32767,32767,32767,32767,32767,32767,32767
166529648,32767,32767,32767,32767,-70,-86,32767
166533648,32767,32767,32767,32767,32767,32767,32767
166538448,32767,32767,32767,32767,-50,32767,32767
166543248,32767,32767,32767,32767,32767,32767,32767
166547248,32767,32767,32767,32767,32767,32767,32767
166551248,32767,32767,32767,32767,32767,-71,32767
166555248,32767,32767,32767,32767,32767,32767,32767
166559248,32767,32767,32767,32767,-47,32767,32767
166563248,32767,32767,32767,32767,32767,32767,32767
166567248,32767,32767,32767,32767,32767,32767,32767
166571248,32767,32767,32767,32767,-54,-62,32767
166575248,32767,32767,32767,32767,32767,32767,32767
166579247,32767,32767,32767,32767,32767,32767,32767
166583248,32767,32767,32767,32767,-62,32767,32767
166587248,32767,32767,32767,32767,32767,32767,32767
166591248,32767,32767,32767,32767,32767,-62,32767
166595248,32767,32767,32767,32767,32767,32767,32767
166599248,32767,32767,32767,32767,32767,32767,32767
166603248,32767,32767,32767,32767,-42,32767,32767
166607248,32767,32767,32767,32767,32767,32767,32767
166611248,32767,32767,32767,32767,32767,32767,32767
166615248,32767,32767,32767,32767,-52,-72,32767
166619248,32767,32767,32767,32767,32767,32767,32767
166623248,32767,32767,32767,32767,32767,32767,32767
166627248,32767,32767,32767,32767,-69,32767,32767
166631248,32767,32767,32767,32767,32767,32767,32767
166635248,32767,32767,32767,32767,32767,-51,32767
166639248,32767,32767,32767,32767,32767,32767,32767
166643248,32767,32767,32767,32767,32767,32767,32767
166647253,32767,32767,32767,32767,-59,32767,32767
166651248,32767,32767,32767,32767,32767,32767,32767
166655247,32767,32767,32767,32767,32767,32767,32767
166659248,32767,32767,32767,32767,-61,-69,32767
166663248,32767,32767,32767,32767,32767,32767,32767
166667248,32767,32767,32767,32767,32767,32767,32767
166671248,32767,32767,32767,32767,-67,32767,32767
166675248,32767,32767,32767,32767,32767,32767,32767
166679248,32767,32767,32767,32767,32767,-51,32767
166683248,32767,32767,-102,32767,32767,32767,32767
166687248,32767,32767,32767,32767,32767,32767,32767
166691247,32767,32767,32767,32767,-67,32767,32767
166695248,32767,32767,32767,32767,32767,32767,32767
166699248,32767,32767,32767,32767,32767,32767,32767
166703248,32767,32767,32767,32767,-73,-83,32767
166707248,32767,32767,32767,32767,32767,32767,32767
166711247,32767,32767,32767,32767,-56,32767,32767
166715248,32767,32767,32767,32767,32767,32767,32767
166719248,32767,32767,32767,32767,32767,32767,32767
166723248,32767,32767,32767,32767,32767,-57,32767
166727248,32767,32767,32767,32767,32767,32767,32767
166731248,32767,32767,32767,32767,32767,32767,32767
166735247,32767,32767,32767,32767,-65,32767,32767
166739248,32767,32767,32767,32767,32767,32767,32767
166743286,32767,32767,32767,32767,32767,32767,32767
166747248,32767,32767,32767,32767,-59,-69,32767
166751248,32767,32767,32767,32767,32767,32767,32767
166755248,32767,32767,32767,32767,32767,32767,32767
166759248,32767,32767,32767,32767,-69,32767,32767
166763248,32767,32767,32767,32767,32767,32767,32767
166767248,32767,32767,32767,32767,32767,32767,32767
166771248,32767,32767,32767,32767,32767,-83,32767
166775248,32767,32767,32767,32767,32767,32767,32767
166779248,32767,32767,32767,32767,32767,32767,32767
166783251,32767,32767,32767,32767,-73,32767,32767
166787248,32767,32767,32767,32767,32767,32767,32767
166791248,32767,32767,32767,32767,-41,-50,32767
166795248,32767,32767,32767,32767,32767,32767,32767
166799248,32767,32767,32767,32767,32767,32767,32767
166803248,32767,32767,32767,32767,-48,32767,32767
166807248,32767,32767,32767,32767,32767,32767,32767
166811248,32767,32767,32767,32767,32767,32767,32767
166815248,32767,32767,32767,32767,32767,-62,32767
166819248,32767,32767,32767,32767,32767,32767,32767
166823248,32767,32767,32767,32767,32767,32767,32767
166827248,32767,32767,32767,32767,-65,32767,32767
166831248,32767,32767,32767,32767,32767,32767,32767
166835248,32767,32767,32767,32767,-43,-52,32767
166839248,32767,32767,32767,32767,32767,32767,32767
166843248,32767,32767,32767,32767,32767,32767,32767
166847248,32767,32767,32767,32767,-59,32767,32767
166851248,32767,32767,32767,32767,32767,32767,32767
166855248,32767,32767,32767,32767,32767,32767,32767
166859248,32767,32767,32767,32767,32767,-69,32767
166863248,32767,32767,32767,32767,32767,32767,32767
166868050,32767,32767,32767,32767,32767,32767,32767
166872048,32767,32767,32767,32767,-75,32767,32767
166876055,32767,32767,32767,32767,32767,32767,32767
166880056,32767,32767,32767,32767,-41,-50,32767
166884048,32767,32767,-68,32767,32767,32767,32767
166888047,32767,32767,32767,32767,32767,32767,32767
166892049,32767,32767,32767,32767,-63,32767,32767
166896048,32767,32767,32767,32767,32767,32767,32767
166900047,32767,32767,32767,32767,32767,32767,32767
166904048,32767,32767,32767,32767,32767,-77,32767
166908056,32767,32767,32767,32767,32767,32767,32767
166912048,32767,32767,32767,32767,32767,32767,32767
166916047,32767,32767,32767,32767,-66,32767,32767
166920054,32767,32767,32767,32767,32767,32767,32767
166924049,32767,32767,32767,32767,32767,32767,32767
166928048,32767,32767,32767,32767,-67,-77,32767
166932055,32767,32767,32767,32767,32767,32767,32767
166936050,32767,32767,32767,32767,32767,32767,32767
166940048,32767,32767,32767,32767,-63,32767,32767
166944049,32767,32767,32767,32767,32767,32767,32767
166948048,32767,32767,32767,32767,32767,32767,32767
166952054,32767,32767,32767,32767,32767,-76,32767
166956049,32767,32767,32767,32767,32767,32767,32767
166960049,32767,32767,32767,32767,32767,32767,32767
166964048,32767,32767,32767,32767,-67,32767,32767
166968049,32767,32767,32767,32767,32767,32767,32767
166972048,32767,32767,32767,32767,32767,32767,32767
166976048,32767,32767,32767,32767,-67,-76,32767
166980062,32767,32767,32767,32767,32767,32767,32767
166984048,32767,32767,32767,32767,32767,32767,32767
166988048,32767,32767,32767,32767,-67,32767,32767
166992063,32767,32767,32767,32767,32767,32767,32767
166996048,32767,32767,32767,32767,32767,32767,32767
167000047,32767,32767,32767,32767,32767,-77,32767
167004048,32767,32767,32767,32767,32767,32767,32767
167008052,32767,32767,32767,32767,-47,32767,32767
167012048,32767,32767,32767,32767,32767,32767,32767
167016052,32767,32767,32767,32767,32767,32767,32767
167020048,32767,32767,32767,32767,-51,-59,32767
167024048,32767,32767,32767,32767,32767,32767,32767
167028048,32767,32767,32767,32767,32767,32767,32767
167032052,32767,32767,32767,32767,-67,32767,32767
167036062,32767,32767,32767,32767,32767,32767,32767
167040048,32767,32767,32767,32767,32767,32767,32767
167044047,32767,32767,32767,32767,32767,-77,32767
167048050,32767,32767,32767,32767,32767,32767,32767
167052065,32767,32767,32767,32767,-47,32767,32767
167056048,32767,32767,32767,32767,32767,32767,32767
167060048,32767,32767,32767,32767,32767,32767,32767
167064048,32767,32767,32767,32767,-50,-60,32767
167068048,32767,32767,32767,32767,32767,32767,32767
167072053,32767,32767,32767,32767,32767,32767,32767
167076048,32767,32767,32767,32767,-65,32767,32767
167080049,32767,32767,32767,32767,32767,32767,32767
167084048,32767,32767,-99,32767,32767,32767,32767
167088048,32767,32767,32767,32767,32767,-77,32767
167092049,32767,32767,32767,32767,32767,32767,32767
167096050,32767,32767,32767,32767,-47,32767,32767
167100048,32767,32767,32767,32767,32767,32767,32767
167104062,32767,32767,32767,32767,32767,32767,32767
167108048,32767,32767,32767,32767,-51,-60,32767
167112048,32767,32767,32767,32767,32767,32767,32767
167116055,32767,32767,32767,32767,32767,32767,32767
167120048,32767,32767,32767,32767,-73,32767,32767
167124048,32767,32767,32767,32767,32767,32767,32767
167128050,32767,32767,32767,32767,32767,-60,32767
167132055,32767,32767,32767,32767,32767,32767,32767
167136053,32767,32767,32767,32767,32767,32767,32767
167140048,32767,32767,32767,32767,-55,32767,32767
167144048,32767,32767,32767,32767,32767,32767,32767
167148047,32767,32767,32767,32767,32767,32767,32767
167152073,32767,32767,32767,32767,-62,-70,32767
167156048,32767,32767,32767,32767,32767,32767,32767
167160049,32767,32767,32767,32767,-45,32767,32767
167164048,32767,32767,32767,32767,32767,32767,32767
167168048,32767,32767,32767,32767,32767,32767,32767
167172050,32767,32767,32767,32767,32767,-69,32767
167176048,32767,32767,32767,32767,32767,32767,32767
167180048,32767,32767,32767,32767,32767,32767,32767
167184050,32767,32767,32767,32767,-71,32767,32767
167188048,32767,32767,32767,32767,32767,32767,32767
167192048,32767,32767,32767,32767,-41,-50,32767
167196048,32767,32767,32767,32767,32767,32767,32767
167200049,32767,32767,32767,32767,32767,32767,32767
167204055,32767,32767,32767,32767,-66,32767,32767
167208048,32767,32767,32767,32767,32767,32767,32767
167212048,32767,32767,32767,32767,32767,-50,32767
167216055,32767,32767,32767,32767,32767,32767,32767
167220048,32767,32767,32767,32767,32767,32767,32767
167224053,32767,32767,32767,32767,-55,32767,32767
167228048,32767,32767,32767,32767,32767,32767,32767
167232047,32767,32767,32767,32767,32767,32767,32767
167236050,32767,32767,32767,32767,-59,-69,32767
167240047,32767,32767,32767,32767,32767,32767,32767
167244048,32767,32767,32767,32767,32767,32767,32767
167248056,32767,32767,32767,32767,-67,32767,32767
167252097,32767,32767,32767,32767,32767,32767,32767
167256048,32767,32767,32767,32767,32767,-50,32767
167260064,32767,32767,32767,32767,32767,32767,32767
167264048,32767,32767,32767,32767,32767,32767,32767
167268048,32767,32767,32767,32767,-66,32767,32767
167272052,32767,32767,32767,32767,32767,32767,32767
167276048,32767,32767,32767,32767,32767,32767,32767
167280047,32767,32767,-49,32767,-71,-81,32767
167284048,32767,32767,32767,32767,32767,32767,32767
167288047,32767,32767,32767,32767,-46,32767,32767
167292050,32767,32767,32767,32767,32767,32767,32767
167296048,32767,32767,32767,32767,32767,32767,32767
167300049,32767,32767,32767,32767,32767,-69,32767
167304049,32767,32767,32767,32767,32767,32767,32767
167308848,32767,32767,32767,32767,32767,32767,32767
167312848,32767,32767,32767,32767,-75,32767,32767
167316850,32767,32767,32767,32767,32767,32767,32767
167320848,32767,32767,32767,32767,32767,32767,32767
167324848,32767,32767,32767,32767,-69,-87,32767
167328850,32767,32767,32767,32767,32767,32767,32767
167332851,32767,32767,32767,32767,-44,32767,32767
167336851,32767,32767,32767,32767,32767,32767,32767
167340848,32767,32767,32767,32767,32767,32767,32767
167344848,32767,32767,32767,32767,32767,-64,32767
167348851,32767,32767,32767,32767,32767,32767,32767
167352848,32767,32767,32767,32767,32767,32767,32767
167356848,32767,32767,32767,32767,-63,32767,32767
167360849,32767,32767,32767,32767,32767,32767,32767
167364848,32767,32767,32767,32767,32767,32767,32767
167368848,32767,32767,32767,32767,-63,-73,32767
167372848,32767,32767,32767,32767,32767,32767,32767
167376848,32767,32767,32767,32767,-41,32767,32767
167380848,32767,32767,32767,32767,32767,32767,32767
167384848,32767,32767,32767,32767,32767,32767,32767
167388848,32767,32767,32767,32767,32767,-49,32767
167392848,32767,32767,32767,32767,32767,32767,32767
167396848,32767,32767,32767,32767,32767,32767,32767
167400848,32767,32767,32767,32767,-44,32767,32767
167404848,32767,32767,32767,32767,32767,32767,32767
