timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
60014840,-31.507019,25.38,101704.0,1.2084118
60026599,-31.507019,25.38,101704.0,1.2084118
60038332,-31.507019,25.38,101704.0,1.2084118
60060430,-31.422464,25.38,101703.0,1.2083999
60071931,-31.422464,25.38,101703.0,1.2083999
60082415,-31.174086,25.38,101700.0,1.2083642
60103735,-31.33791,25.38,101701.99,1.2083879
60115840,-31.83995,25.38,101707.99,1.2084591
60126636,-31.08953,25.38,101699.0,1.2083523
60148738,-31.422464,25.38,101703.0,1.2083999
60159986,-31.507019,25.38,101704.0,1.2084118
60170139,-30.925709,25.38,101697.0,1.2083286
60192723,-31.670841,25.39,101706.0,1.2084355
60205183,-31.507019,25.39,101704.0,1.2084118
60215632,-31.25864,25.39,101700.99,1.208376
60239743,-31.83995,25.39,101707.99,1.2084591
60252158,-31.591572,25.39,101705.0,1.2084236
60263733,-31.507019,25.39,101704.0,1.2084118
60287523,-31.010262,25.39,101698.0,1.2083405
60299359,-30.841154,25.39,101696.0,1.2083167
60309957,-31.174086,25.39,101700.0,1.2083642
60333344,-30.67733,25.38,101694.0,1.208293
60344546,-30.67733,25.38,101694.0,1.208293
60355221,-30.925709,25.38,101697.0,1.2083286
60377642,-31.010262,25.39,101698.0,1.2083405
60390817,-30.841154,25.39,101696.0,1.2083167
60401362,-31.08953,25.39,101699.0,1.2083523
60423795,-30.7566,25.39,101694.99,1.2083048
60436161,-30.925709,25.39,101697.0,1.2083286
60447442,-30.344398,25.39,101690.0,1.2082454
60471621,-31.010262,25.39,101698.0,1.2083405
60483336,-30.50822,25.39,101692.0,1.2082692
60493943,-30.67733,25.39,101694.0,1.208293
60517344,-30.7566,25.4,101694.99,1.2083048
60530379,-30.7566,25.4,101694.99,1.2083048
60541344,-30.67733,25.4,101694.0,1.208293
60563040,-31.010262,25.39,101698.0,1.2083405
60575786,-30.344398,25.39,101690.0,1.2082454
60586699,-30.50822,25.39,101692.0,1.2082692
60609354,-30.7566,25.39,101694.99,1.2083048
60620159,-30.259844,25.39,101688.99,1.2082335
60631385,-30.841154,25.39,101696.0,1.2083167
60652436,-30.428951,25.4,101691.0,1.2082573
60663947,-30.259844,25.4,101688.99,1.2082335
60675181,-30.09602,25.4,101687.0,1.2082098
60699153,-31.010262,25.4,101698.0,1.2083405
60711495,-30.09602,25.4,101687.0,1.2082098
60722410,-30.592775,25.4,101693.0,1.208281
60744720,-29.763088,25.4,101682.99,1.2081622
60755331,-30.17529,25.4,101688.0,1.2082217
60767766,-30.011465,25.4,101686.0,1.208198
60790416,-30.259844,25.4,101688.99,1.2082335
60800990,-30.259844,25.4,101688.99,1.2082335
60810415,-30.344398,25.4,101690.0,1.2082454
60831929,-30.259844,25.41,101688.99,1.2082335
60843611,-30.344398,25.41,101690.0,1.2082454
60855746,-30.344398,25.41,101690.0,1.2082454
60878408,-29.92691,25.41,101685.0,1.208186
60889897,-30.67733,25.41,101694.0,1.208293
60900408,-30.50822,25.41,101692.0,1.2082692
60922416,-30.428951,25.41,101691.0,1.2082573
60933972,-30.011465,25.41,101686.0,1.208198
60944422,-30.428951,25.41,101691.0,1.2082573
60967918,-30.011465,25.41,101686.0,1.208198
60979202,-30.17529,25.41,101688.0,1.2082217
60990425,-29.92691,25.41,101685.0,1.208186
61011496,-30.259844,25.41,101688.99,1.2082335
61023897,-30.259844,25.41,101688.99,1.2082335
61034441,-29.763088,25.41,101682.99,1.2081622
61056005,-30.67733,25.41,101694.0,1.208293
61067047,-30.09602,25.41,101687.0,1.2082098
