timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
216190213,215182941,1200.0,0.36274433,0.06776364,1.2875091,0.0,255,0,6,4,1,0,1,1,1,1,36
216303191,216300125,1200.0,0.36274433,0.06776364,1.2875091,0.0,255,0,6,4,1,0,1,1,1,1,36
217258209,217257074,1200.0,0.36274433,0.062447894,1.1062199,0.0,255,0,6,4,1,0,1,1,1,1,36
218184640,218180155,1200.0,0.36274433,0.04184638,1.6459577,0.0,255,0,6,4,1,0,1,1,1,1,36
219190019,218180155,1200.0,0.36274433,0.020977365,1.103809,0.0,255,0,6,4,1,0,1,1,1,1,36
219260950,219255379,1200.0,0.36274433,0.020977365,1.103809,0.0,255,0,6,4,1,0,1,1,1,1,36
220196422,220188198,1200.0,0.36274433,0.041790918,1.5761147,0.0,255,0,6,4,1,0,1,1,1,1,36
221185153,221178128,1200.0,0.36274433,0.06244313,0.97133756,0.0,255,0,6,4,1,0,1,1,1,1,36
222191234,221178128,1200.0,0.36274433,0.022826472,1.5065471,0.0,255,0,6,4,1,0,1,1,1,1,36
222222362,222222184,1200.0,0.36274433,0.022826472,1.5065471,0.0,255,0,6,4,1,0,1,1,1,1,36
223194214,223188150,1200.0,0.36274433,0.039900128,1.397502,0.0,255,0,6,4,1,0,1,1,1,1,36
224201213,223188150,1200.0,0.36274433,0.062630855,1.3878201,0.0,255,0,6,4,1,0,1,1,1,1,36
224301399,224298180,1200.0,0.36274433,0.062630855,1.3878201,0.0,255,0,6,4,1,0,1,1,1,1,36
225227822,225225077,1200.0,0.36274433,0.04166216,1.2409371,0.0,255,0,6,4,1,0,1,1,1,1,36
226235410,225225077,1200.0,0.36274433,0.046952948,1.2357616,0.0,255,0,6,4,1,0,1,1,1,1,36
226245153,226244197,1200.0,0.36274433,0.046952948,1.2357616,0.0,255,0,6,4,1,0,1,1,1,1,36
227248590,226244197,1200.0,0.36274433,0.06266007,1.3387372,0.0,255,0,6,4,1,0,1,1,1,1,36
227368640,227362128,1200.0,0.36274433,0.06266007,1.3387372,0.0,255,0,6,4,1,0,1,1,1,1,36
228332228,228325162,1200.0,0.36274433,0.041590128,1.0526264,0.0,255,0,6,4,1,0,1,1,1,1,36
229210208,229209547,1200.0,0.36274433,0.041749213,1.6421356,0.0,255,0,6,4,1,0,1,1,1,1,36
230217613,229209547,1200.0,0.36274433,0.04197112,1.1442127,0.0,255,0,6,4,1,0,1,1,1,1,36
230327357,230318964,1200.0,0.36274433,0.04197112,1.1442127,0.0,255,0,6,4,1,0,1,1,1,1,36
231214125,231212235,1200.0,0.36274433,0.04171127,1.5204751,0.0,255,0,6,4,1,0,1,1,1,1,36
232220229,231212235,1200.0,0.36274433,0.041832957,0.9890507,0.0,255,0,6,4,1,0,1,1,1,1,36
232250326,232245064,1200.0,0.36274433,0.041832957,0.9890507,0.0,255,0,6,4,1,0,1,1,1,1,36
233250823,232245064,1200.0,0.36274433,0.04162013,1.5211166,0.0,255,0,6,4,1,0,1,1,1,1,36
233301337,233301073,1200.0,0.36274433,0.04162013,1.5211166,0.0,255,0,6,4,1,0,1,1,1,1,36
234270678,234269065,1200.0,0.36274433,0.041960724,1.4096805,0.0,255,0,6,4,1,0,1,1,1,1,36
235249994,235242298,1200.0,0.36274433,0.02083261,1.3660239,0.0,255,0,6,4,1,0,1,1,1,1,36
236259197,235242298,1200.0,0.36274433,0.08829811,1.2202998,0.0,255,0,6,4,1,0,1,1,1,1,36
236319197,236310236,1200.0,0.36274433,0.08829811,1.2202998,0.0,255,0,6,4,1,0,1,1,1,1,36
237221152,237218352,1200.0,0.36274433,0.041694377,1.4463978,0.0,255,0,6,4,1,0,1,1,1,1,36
238222436,237218352,1200.0,0.36274433,0.041973848,1.1552802,0.0,255,0,6,4,1,0,1,1,1,1,36
238242569,238240836,1200.0,0.36274433,0.041973848,1.1552802,0.0,255,0,6,4,1,0,1,1,1,1,36
239246380,238240836,1200.0,0.36274433,0.04191282,1.0737666,0.0,255,0,6,4,1,0,1,1,1,1,36
239357329,239352151,1200.0,0.36274433,0.04191282,1.0737666,0.0,255,0,6,4,1,0,1,1,1,1,36
240324434,240315112,1200.0,0.36274433,0.041790586,1.6308279,0.0,255,0,6,4,1,0,1,1,1,1,36
241190248,241190115,1200.0,0.36274433,0.041613948,1.1344755,0.0,255,0,6,4,1,0,1,1,1,1,36
242197341,241190115,1200.0,0.36274433,0.041680433,1.5719478,0.0,255,0,6,4,1,0,1,1,1,1,36
242392239,242391919,1200.0,0.36274433,0.041680433,1.5719478,0.0,255,0,6,4,1,0,1,1,1,1,36
243229152,243227190,1200.0,0.36274433,0.041822795,1.1770129,0.0,255,0,6,4,1,0,1,1,1,1,36
244236393,244230164,1200.0,0.36274433,0.04192282,1.3435265,0.0,255,0,6,4,1,0,1,1,1,1,36
245243193,244230164,1200.0,0.36274433,0.06733413,1.3783692,0.0,255,0,6,4,1,0,1,1,1,1,36
245293224,245293074,1200.0,0.36274433,0.06733413,1.3783692,0.0,255,0,6,4,1,0,1,1,1,1,36
246293786,245293074,1200.0,0.36274433,0.041958123,1.354648,0.0,255,0,6,4,1,0,1,1,1,1,36
246313197,246310136,1200.0,0.36274433,0.041958123,1.354648,0.0,255,0,6,4,1,0,1,1,1,1,36
247239326,247233110,1200.0,0.36274433,0.041832667,1.2649401,0.0,255,0,6,4,1,0,1,1,1,1,36
248246439,247233110,1200.0,0.36274433,0.04199563,1.4038539,0.0,255,0,6,4,1,0,1,1,1,1,36
248289245,248283178,1200.0,0.36274433,0.04199563,1.4038539,0.0,255,0,6,4,1,0,1,1,1,1,36
249296228,248283178,1200.0,0.36274433,0.04158502,1.1277461,0.0,255,0,6,4,1,0,1,1,1,1,36
249317208,249308159,1200.0,0.36274433,0.04158502,1.1277461,0.0,255,0,6,4,1,0,1,1,1,1,36
250206212,250201068,1200.0,0.36274433,0.041682296,1.054959,0.0,255,0,6,4,1,0,1,1,1,1,36
251214416,250201068,1200.0,0.36274433,0.041600425,1.6759028,0.0,255,0,6,4,1,0,1,1,1,1,36
251294685,251291148,1200.0,0.36274433,0.041600425,1.6759028,0.0,255,0,6,4,1,0,1,1,1,1,36
252222299,252219103,1200.0,0.36274433,0.041803937,1.0998417,0.0,255,0,6,4,1,0,1,1,1,1,36
253227445,252219103,1200.0,0.36274433,0.041640267,1.570433,0.0,255,0,6,4,1,0,1,1,1,1,36
253237374,253228133,1200.0,0.36274433,0.041640267,1.570433,0.0,255,0,6,4,1,0,1,1,1,1,36
254238252,253228133,1200.0,0.36274433,0.041612502,1.3454709,0.0,255,0,6,4,1,0,1,1,1,1,36
254298387,254294219,1200.0,0.36274433,0.041612502,1.3454709,0.0,255,0,6,4,1,0,1,1,1,1,36
255208362,255199149,1200.0,0.36274433,0.041932236,1.1890785,0.0,255,0,6,4,1,0,1,1,1,1,36
256216300,255199149,1200.0,0.36274433,0.0417556,1.4346032,0.0,255,0,6,4,1,0,1,1,1,1,36
256226358,256226186,1200.0,0.36274433,0.0417556,1.4346032,0.0,255,0,6,4,1,0,1,1,1,1,36
257230716,256226186,1200.0,0.36274433,0.041766938,1.4916763,0.0,255,0,6,4,1,0,1,1,1,1,36
257310210,257302200,1200.0,0.36274433,0.041766938,1.4916763,0.0,255,0,6,4,1,0,1,1,1,1,36
258207713,258201065,1200.0,0.36274433,0.041744437,1.3050107,0.0,255,0,6,4,1,0,1,1,1,1,36
