timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
151579923,-0.054084387,-0.10012739,-0.14531331,0.0,0.99564964,-0.030565185,-0.047932137,-0.07382481,0.0,0.0,-0.38365084,1,0,0,0,0,0
151680197,-0.06264838,-0.08933949,-0.14179397,0.0,0.99590486,-0.03437092,-0.04230451,-0.07212727,0.0,0.0,-0.379458,1,0,0,0,0,0
151780013,-0.056276087,-0.09122781,-0.15707721,0.0,0.99538565,-0.031594545,-0.043234468,-0.07962418,0.0,0.0,-0.37493044,1,0,0,0,0,0
151880196,-0.06722664,-0.08279684,-0.003702578,0.0,0.9985745,-0.033654712,-0.041300982,-0.0032395332,0.0,0.0,-0.3748187,1,0,0,0,0,0
152000249,-0.07787844,-0.11222519,-0.0035881216,0.0,0.99766374,-0.03896859,-0.055970818,-0.0039731576,0.0,0.0,-0.3684396,1,0,0,0,0,0
152100384,-0.07495637,-0.13720185,-0.003521048,0.0,0.99694127,-0.037501816,-0.068433076,-0.0043235654,0.0,0.0,-0.37255743,1,0,0,0,0,0
152200392,-0.08473675,-0.17726529,-0.003554743,0.0,0.9951726,-0.04234656,-0.088362075,-0.0055179833,0.0,0.0,-0.38062263,1,0,0,0,0,0
152300419,-0.083514825,-0.23520955,-0.0035881216,0.0,0.99221647,-0.04166718,-0.11715701,-0.0066782413,0.0,0.0,-0.3891418,1,0,0,0,0,0
152400615,-0.084584095,-0.29058486,-0.0036702405,0.0,0.9885659,-0.04209935,-0.1445753,-0.007935442,0.0,0.0,-0.3984169,1,0,0,0,0,0
152500626,-0.079226635,-0.35181662,-0.0036864446,0.0,0.98378116,-0.039314058,-0.17479303,-0.008743958,0.0,0.0,-0.4076,1,0,0,0,0,0
152600325,-0.073855616,-0.40347674,-0.0036864446,0.0,0.9790365,-0.036539704,-0.20016913,-0.009202242,0.0,0.0,-0.4174856,1,0,0,0,0,0
152700307,-0.079212226,-0.46525925,-0.0036211926,0.0,0.9722823,-0.038946204,-0.23028617,-0.010888719,0.0,0.0,-0.43599528,1,0,0,0,0,0
152800340,-0.06486104,-0.4826325,-0.0034870273,0.0,0.9704987,-0.0319017,-0.23880003,-0.009441008,0.0,0.0,-0.44223452,1,0,0,0,0,0
152900392,-0.061265185,-0.50563407,-0.0033296358,0.0,0.96774334,-0.030070381,-0.24996538,-0.009272136,0.0,0.0,-0.45782292,1,0,0,0,0,0
153000511,-0.0600707,-0.4938725,-0.0031265267,0.0,0.9692158,-0.029501783,-0.24427824,-0.008855716,0.0,0.0,-0.4631468,1,0,0,0,0,0
153100528,-0.05849467,-0.48524138,-0.0028887119,0.0,0.9702854,-0.028733509,-0.2401034,-0.008427041,0.0,0.0,-0.47997153,1,0,0,0,0,0
153200555,-0.051883295,-0.4544796,-0.0026067093,0.0,0.9739557,-0.025565417,-0.22518022,-0.0071131326,0.0,0.0,-0.48391074,1,0,0,0,0,0
153300572,-0.05604078,-0.44110426,-0.0023670318,0.0,0.97538584,-0.027596861,-0.21865001,-0.0072835633,0.0,0.0,-0.49381462,1,0,0,0,0,0
153420723,-0.06562514,-0.41134003,-0.0020426274,0.0,0.9783901,-0.0323237,-0.20408027,-0.0076991282,0.0,0.0,-0.49772626,1,0,0,0,0,0
153520597,-0.059624504,-0.37671065,-0.0018269814,0.0,0.9818715,-0.029451601,-0.18713355,-0.0064782593,0.0,0.0,-0.496191,1,0,0,0,0,0
153620626,-0.05568925,-0.36711216,-0.0016558425,0.0,0.98281515,-0.02752437,-0.18243359,-0.0058954363,0.0,0.0,-0.5029266,1,0,0,0,0,0
153720637,-0.059211314,-0.33663636,-0.001544081,0.0,0.9854318,-0.029312273,-0.16742855,-0.0057197446,0.0,0.0,-0.50477433,1,0,0,0,0,0
153820757,-0.05779451,-0.32284877,-0.0014235723,0.0,0.9865837,-0.028631952,-0.1606368,-0.005346081,0.0,0.0,-0.49909,1,0,0,0,0,0
153920751,-0.060549207,-0.29982036,-0.0013372133,0.0,0.98832816,-0.03003029,-0.14926085,-0.005181605,0.0,0.0,-0.4929113,1,0,0,0,0,0
154020761,-0.059814192,-0.29350865,-0.0010918301,0.0,0.988806,-0.029661002,-0.14614657,-0.004912412,0.0,0.0,-0.4865891,1,0,0,0,0,0
154120767,-0.06000622,-0.27997038,-0.000845728,0.0,0.98977053,-0.029764138,-0.1394531,-0.0046041985,0.0,0.0,-0.47308865,1,0,0,0,0,0
154220966,-0.051432814,-0.27178606,-0.00059802,0.0,0.99045205,-0.025517005,-0.13542274,-0.0037797058,0.0,0.0,-0.46502396,1,0,0,0,0,0
154321313,-0.050796565,-0.27245855,-0.00048828125,0.0,0.99041474,-0.025193408,-0.13575834,-0.003690727,0.0,0.0,-0.4406292,1,0,0,0,0,0
154421038,-0.050004907,-0.28219962,-0.0,0.0,0.98975253,-0.024751397,-0.14058812,-0.0035157802,0.0,0.0,-0.42928138,1,0,0,0,0,0
154521985,-0.044222005,-0.2646334,0.0,0.0,0.9910166,-0.02191594,-0.13189869,-0.002916887,0.0,0.0,-0.4109053,1,0,0,0,0,0
154641199,-0.04624436,-0.2705923,0.00034526698,0.0,0.99059707,-0.022885555,-0.13485166,-0.0029475184,0.0,0.0,-0.40332747,1,0,0,0,0,0
154741536,-0.04572657,-0.26515356,0.0,0.0,0.9909655,-0.022660675,-0.1321542,-0.0030220055,0.0,0.0,-0.39704987,1,0,0,0,0,0
154841524,-0.05519917,-0.25815922,0.00059802,0.0,0.99130416,-0.027328026,-0.12868062,-0.0032557982,0.0,0.0,-0.40065578,1,0,0,0,0,0
154941520,-0.057124164,-0.25691035,0.00059802,0.0,0.9913575,-0.028284619,-0.12805842,-0.0033619427,0.0,0.0,-0.40518716,1,0,0,0,0,0
155041510,-0.048356794,-0.24880244,0.000845728,0.0,0.9919833,-0.023936752,-0.12405446,-0.0025803037,0.0,0.0,-0.4046245,1,0,0,0,0,0
155141562,-0.05258288,-0.23748973,0.0010918301,0.0,0.99261653,-0.026038637,-0.11843929,-0.0025723989,0.0,0.0,-0.41121402,1,0,0,0,0,0
155241362,-0.057027217,-0.23344879,0.0011451211,0.0,0.99279344,-0.028249092,-0.11642838,-0.0027517974,0.0,0.0,-0.4135644,1,0,0,0,0,0
155341364,-0.04993627,-0.22850539,0.0012448779,0.0,0.99317217,-0.024731828,-0.113984175,-0.00222799,0.0,0.0,-0.40853262,1,0,0,0,0,0
155441426,-0.059128106,-0.23459873,0.0012448779,0.0,0.9926963,-0.029283801,-0.11699767,-0.0028415013,0.0,0.0,-0.40596,1,0,0,0,0,0
155541540,-0.06502244,-0.23575364,0.00119604,0.0,0.9925379,-0.032209624,-0.11756116,-0.00322922,0.0,0.0,-0.4044945,1,0,0,0,0,0
155641567,-0.06268824,-0.23829694,0.0011451211,0.0,0.9924245,-0.03104877,-0.118826166,-0.0031569414,0.0,0.0,-0.39678505,1,0,0,0,0,0
155741728,-0.07136957,-0.23970592,0.0010918301,0.0,0.9921963,-0.035356034,-0.11950942,-0.003724135,0.0,0.0,-0.39640233,1,0,0,0,0,0
155841727,-0.06997553,-0.23785886,0.0009134906,0.0,0.9923304,-0.034679376,-0.118592516,-0.003697185,0.0,0.0,-0.39268547,1,0,0,0,0,0
155961758,-0.07215373,-0.24161656,0.00069053395,0.0,0.99206704,-0.03576457,-0.12044859,-0.00400432,0.0,0.0,-0.3990195,1,0,0,0,0,0
156061795,-0.08123632,-0.2432005,0.00034526698,0.0,0.9917979,-0.04028621,-0.1212077,-0.0047544423,0.0,0.0,-0.39367437,1,0,0,0,0,0
156161827,-0.07676036,-0.24690497,0.00034526698,0.0,0.99165934,-0.0380575,-0.12305504,-0.0045537497,0.0,0.0,-0.39238277,1,0,0,0,0,0
156261882,-0.08043937,-0.2463405,0.0,0.0,0.99162155,-0.039904222,-0.12275969,-0.00494002,0.0,0.0,-0.38965157,1,0,0,0,0,0
156361883,-0.07088019,-0.24101111,0.0,0.0,0.9921246,-0.035175722,-0.12013864,-0.004259508,0.0,0.0,-0.39350104,1,0,0,0,0,0
156461909,-0.08062894,-0.23760697,0.0,0.0,0.99214435,-0.040019456,-0.11842792,-0.0047769467,0.0,0.0,-0.40054572,1,0,0,0,0,0
156561938,-0.08631402,-0.24370755,-0.0,0.0,0.99166083,-0.042823706,-0.121439256,-0.0052442118,0.0,0.0,-0.39373282,1,0,0,0,0,0
156662029,-0.07802104,-0.23733132,-0.00034526698,0.0,0.9922112,-0.038746774,-0.1182906,-0.0047884695,0.0,0.0,-0.3854785,1,0,0,0,0,0
156761972,-0.07935842,-0.25215754,-0.0,0.0,0.99128175,-0.039353926,-0.12564604,-0.004988153,0.0,0.0,-0.38240483,1,0,0,0,0,0
156862308,-0.08946817,-0.26542693,-0.0,0.0,0.9902149,-0.04432593,-0.13219185,-0.0059174295,0.0,0.0,-0.37666312,1,0,0,0,0,0
156962322,-0.07260571,-0.2833726,-0.00048828125,0.0,0.9893257,-0.035965633,-0.14111093,-0.0053668343,0.0,0.0,-0.38251123,1,0,0,0,0,0
157062327,-0.074739926,-0.2764467,-0.00034526698,0.0,0.98976994,-0.037028696,-0.13768104,-0.005318639,0.0,0.0,-0.37647554,1,0,0,0,0,0
157162319,-0.07557053,-0.27634686,-0.0,0.0,0.98976225,-0.037416242,-0.13763589,-0.0052030846,0.0,0.0,-0.37406796,1,0,0,0,0,0
157262180,-0.06979391,-0.2658494,-0.00034526698,0.0,0.9905742,-0.03460496,-0.13244694,-0.0047950875,0.0,0.0,-0.37092724,1,0,0,0,0,0
157382212,-0.07417666,-0.2670915,-0.00034526698,0.0,0.9904136,-0.03677264,-0.13305125,-0.005108126,0.0,0.0,-0.36056706,1,0,0,0,0,0
157482232,-0.06630043,-0.27613544,-0.0,0.0,0.9899396,-0.032828737,-0.13755386,-0.004561611,0.0,0.0,-0.3514096,1,0,0,0,0,0
157582235,-0.07438802,-0.26426777,0.00034526698,0.0,0.99059826,-0.03683856,-0.13166498,-0.004728161,0.0,0.0,-0.34297377,1,0,0,0,0,0
157682328,-0.05619876,-0.26337406,0.0,0.0,0.99095047,-0.027852425,-0.1312549,-0.003689153,0.0,0.0,-0.33860123,1,0,0,0,0,0
157782329,-0.05967574,-0.27265733,0.00048828125,0.0,0.9902816,-0.029523471,-0.13585347,-0.003812799,0.0,0.0,-0.34339985,1,0,0,0,0,0
157882342,-0.0648702,-0.24640292,0.00069053395,0.0,0.9918996,-0.0321412,-0.1228365,-0.0036427819,0.0,0.0,-0.35357913,1,0,0,0,0,0
157982413,-0.062804796,-0.24917418,0.0009134906,0.0,0.99176157,-0.031097144,-0.12421798,-0.0034485962,0.0,0.0,-0.3616172,1,0,0,0,0,0
158082430,-0.0676028,-0.25030002,0.00119604,0.0,0.9916146,-0.033456042,-0.124772295,-0.0036254036,0.0,0.0,-0.3614472,1,0,0,0,0,0
158182558,-0.054427315,-0.26534498,0.001504984,0.0,0.9908473,-0.02687166,-0.13225491,-0.0028538734,0.0,0.0,-0.3434246,1,0,0,0,0,0
158282657,-0.053145923,-0.26697955,0.0016558425,0.0,0.99075615,-0.026223293,-0.13306844,-0.0027160095,0.0,0.0,-0.34333605,1,0,0,0,0,0
158382708,-0.06196162,-0.23133278,0.0018911054,0.0,0.99284434,-0.030659793,-0.11538233,-0.0026360967,0.0,0.0,-0.34951156,1,0,0,0,0,0
158482715,-0.05573185,-0.25166097,0.0020716023,0.0,0.9917117,-0.02751208,-0.12547855,-0.0024694705,0.0,0.0,-0.35659015,1,0,0,0,0,0
158582788,-0.056973133,-0.23374926,0.0021836606,0.0,0.992778,-0.028161118,-0.11659223,-0.002237389,0.0,0.0,-0.36170805,1,0,0,0,0,0
158682795,-0.05360017,-0.22997165,0.0022375863,0.0,0.99304247,-0.02649159,-0.11472112,-0.001963468,0.0,0.0,-0.37100032,1,0,0,0,0,0
158802825,-0.06764296,-0.23039669,0.0021836606,0.0,0.99280757,-0.033465452,-0.114914596,-0.002802849,0.0,0.0,-0.37974808,1,0,0,0,0,0
158902912,-0.061387498,-0.2207481,0.0020716023,0.0,0.9934498,-0.03038813,-0.11012972,-0.002351373,0.0,0.0,-0.38207212,1,0,0,0,0,0
159003110,-0.059776116,-0.228581,0.0019531252,0.0,0.9930351,-0.029577315,-0.114019856,-0.0024382225,0.0,0.0,-0.37550032,1,0,0,0,0,0
159102991,-0.058094874,-0.23495421,0.0019223655,0.0,0.99269134,-0.02873055,-0.11718532,-0.0024499306,0.0,0.0,-0.37480527,1,0,0,0,0,0
159203019,-0.05189857,-0.23780544,0.0018593199,0.0,0.9926076,-0.02565292,-0.11860671,-0.0021550434,0.0,0.0,-0.3706488,1,0,0,0,0,0
159303024,-0.05341295,-0.24692279,0.0018911054,0.0,0.9920371,-0.026383631,-0.12312907,-0.0023504356,0.0,0.0,-0.36951146,1,0,0,0,0,0
159403095,-0.054843523,-0.2359668,0.0019223655,0.0,0.99267733,-0.0271146,-0.11769173,-0.0022732639,0.0,0.0,-0.37376297,1,0,0,0,0,0
159503198,-0.060768843,-0.23975211,0.0019834081,0.0,0.9923683,-0.03004317,-0.11956381,-0.0026489543,0.0,0.0,-0.3767684,1,0,0,0,0,0
159603189,-0.06532245,-0.25063762,0.0020426274,0.0,0.99163234,-0.032271728,-0.12495742,-0.0030688697,0.0,0.0,-0.37679648,1,0,0,0,0,0
159703225,-0.053437497,-0.22768755,0.0021836606,0.0,0.9931749,-0.026418632,-0.11358638,-0.0019504587,0.0,0.0,-0.38451442,1,0,0,0,0,0
159803832,-0.05167258,-0.2115842,0.0023417152,0.0,0.9940798,-0.025565377,-0.10558965,-0.0015639517,0.0,0.0,-0.39141622,1,0,0,0,0,0
159903339,-0.052393053,-0.2133731,0.002441407,0.0,0.99397594,-0.025914645,-0.10647946,-0.001575851,0.0,0.0,-0.39116353,1,0,0,0,0,0
160003370,-0.04980894,-0.23485047,0.0026744273,0.0,0.99280864,-0.024573773,-0.11715219,-0.0015898002,0.0,0.0,-0.3891495,1,0,0,0,0,0
160103428,-0.046482492,-0.22305384,0.0028887119,0.0,0.99352163,-0.022934046,-0.11129905,-0.0011514246,0.0,0.0,-0.38474756,1,0,0,0,0,0
160223508,-0.04547384,-0.21689008,0.0032572437,0.0,0.99387133,-0.022425152,-0.108241305,-0.00084202527,0.0,0.0,-0.3921019,1,0,0,0,0,0
160323485,-0.050078247,-0.23728171,0.0034870273,0.0,0.9926628,-0.024654172,-0.11836879,-0.0012326712,0.0,0.0,-0.39208046,1,0,0,0,0,0
160423537,-0.04618614,-0.23811784,0.0037505617,0.0,0.9926595,-0.022704832,-0.11878896,-0.00088118814,0.0,0.0,-0.39128253,1,0,0,0,0,0
160523590,-0.04992551,-0.24842542,0.003921482,0.0,0.99199057,-0.024524959,-0.12390326,-0.0011473695,0.0,0.0,-0.3917113,1,0,0,0,0,0
160623800,-0.05085665,-0.23898128,0.004114334,0.0,0.99255264,-0.02499909,-0.11921964,-0.0009890518,0.0,0.0,-0.40071934,1,0,0,0,0,0
160723640,-0.04636236,-0.23095393,0.0042286427,0.0,0.9930765,-0.022781128,-0.115237944,-0.00057102763,0.0,0.0,-0.40350875,1,0,0,0,0,0
160823738,-0.05190491,-0.23632173,0.0043399422,0.0,0.992697,-0.025512816,-0.117902055,-0.00090497034,0.0,0.0,-0.40722838,1,0,0,0,0,0
160923765,-0.04848058,-0.2398877,0.0043809502,0.0,0.99252766,-0.023801692,-0.11967373,-0.00072611973,0.0,0.0,-0.40614402,1,0,0,0,0,0
161023936,-0.049635123,-0.22834794,0.004528138,0.0,0.9931872,-0.024395531,-0.11394653,-0.00057843677,0.0,0.0,-0.41583455,1,0,0,0,0,0
161123947,-0.041756783,-0.23806484,0.00460644,0.0,0.99271065,-0.020455644,-0.11877307,-0.0001927323,0.0,0.0,-0.4123226,1,0,0,0,0,0
161223931,-0.050576072,-0.23269606,0.004696143,0.0,0.9929258,-0.024841832,-0.11610724,-0.0006038098,0.0,0.0,-0.41574982,1,0,0,0,0,0
161323958,-0.045931574,-0.2348724,0.004734067,0.0,0.992854,-0.022528274,-0.1171892,-0.00034046802,0.0,0.0,-0.40912747,1,0,0,0,0,0
161423901,-0.048759,-0.23492616,0.004771689,0.0,0.992818,-0.023929516,-0.11721575,-0.00048812173,0.0,0.0,-0.40953308,1,0,0,0,0,0
161543938,-0.04989962,-0.2436332,0.004734067,0.0,0.992285,-0.02447474,-0.121535994,-0.00068270747,0.0,0.0,-0.4062986,1,0,0,0,0,0
161643955,-0.05987246,-0.23934484,0.004796607,0.0,0.9924087,-0.029431397,-0.119404405,-0.0011933706,0.0,0.0,-0.39828736,1,0,0,0,0,0
161744014,-0.057778373,-0.24822123,0.0047591813,0.0,0.99189985,-0.028368453,-0.123808436,-0.0012154498,0.0,0.0,-0.39179742,1,0,0,0,0,0
161844113,-0.048914887,-0.24894872,0.004882817,0.0,0.9919708,-0.023962708,-0.12417491,-0.0006143644,0.0,0.0,-0.39694953,1,0,0,0,0,0
161944143,-0.053681143,-0.25194073,0.004931404,0.0,0.9917242,-0.026314944,-0.1256575,-0.00092648645,0.0,0.0,-0.39985296,1,0,0,0,0,0
162044177,-0.05425688,-0.24395956,0.005003399,0.0,0.9922096,-0.026619196,-0.12169973,-0.000818311,0.0,0.0,-0.40983674,1,0,0,0,0,0
162144168,-0.054380402,-0.23613434,0.004907171,0.0,0.992676,-0.026708592,-0.1178154,-0.00076681154,0.0,0.0,-0.41628137,1,0,0,0,0,0
162244191,-0.0521152,-0.23069502,0.004870595,0.0,0.993022,-0.025601251,-0.11511552,-0.0005803797,0.0,0.0,-0.40956053,1,0,0,0,0,0
162344235,-0.05828363,-0.23273201,0.004708818,0.0,0.9928206,-0.02866732,-0.1161221,-0.0010454891,0.0,0.0,-0.410416,1,0,0,0,0,0
162444240,-0.06459661,-0.22880752,0.0045149554,0.0,0.9929507,-0.03182394,-0.11416697,-0.0014447926,0.0,0.0,-0.40473682,1,0,0,0,0,0
162544282,-0.077601,-0.22577618,0.004200357,0.0,0.992894,-0.038307365,-0.1126444,-0.0022844726,0.0,0.0,-0.40727153,1,0,0,0,0,0
162644433,-0.067833684,-0.21631628,0.004026473,0.0,0.9935902,-0.03349492,-0.10795296,-0.0016602048,0.0,0.0,-0.41029277,1,0,0,0,0,0
162744411,-0.066027276,-0.21313061,0.0037664203,0.0,0.9937904,-0.032620136,-0.10636737,-0.0016393028,0.0,0.0,-0.41011244,1,0,0,0,0,0
162844597,-0.05819696,-0.20763682,0.0034870273,0.0,0.99419844,-0.028757067,-0.103638425,-0.0012817127,0.0,0.0,-0.41404542,1,0,0,0,0,0
162964516,-0.058133293,-0.21134424,0.0032754918,0.0,0.9940055,-0.028727733,-0.105478205,-0.0014374634,0.0,0.0,-0.41400003,1,0,0,0,0,0
163064570,-0.06159564,-0.22745717,0.0032204373,0.0,0.99307305,-0.030411337,-0.11347887,-0.0018954325,0.0,0.0,-0.41084552,1,0,0,0,0,0
163164711,-0.057813447,-0.21892266,0.0032018756,0.0,0.9936036,-0.028554864,-0.10924309,-0.0015667193,0.0,0.0,-0.41387615,1,0,0,0,0,0
163264632,-0.057932537,-0.22744422,0.0032388929,0.0,0.9931278,-0.028591407,-0.113476,-0.0016782352,0.0,0.0,-0.40824938,1,0,0,0,0,0
163364768,-0.06127092,-0.22903232,0.0032754918,0.0,0.99298847,-0.030242948,-0.11426209,-0.0018737852,0.0,0.0,-0.41126686,1,0,0,0,0,0
163464703,-0.057165753,-0.23777622,0.0034004871,0.0,0.9925399,-0.028175628,-0.11860787,-0.0017021468,0.0,0.0,-0.40470415,1,0,0,0,0,0
163564830,-0.051063783,-0.2362956,0.0033829133,0.0,0.99270874,-0.025151797,-0.11787742,-0.0013300757,0.0,0.0,-0.40409458,1,0,0,0,0,0
163664957,-0.065744795,-0.23213704,0.0032572437,0.0,0.99273986,-0.032456797,-0.11579854,-0.00218941,0.0,0.0,-0.40861678,1,0,0,0,0,0
163765564,-0.05800631,-0.21801405,0.003107404,0.0,0.9936502,-0.028657975,-0.10879017,-0.0016110138,0.0,0.0,-0.40793192,1,0,0,0,0,0
163865024,-0.058905885,-0.22019078,0.0029499636,0.0,0.99351823,-0.029108368,-0.10986852,-0.0017701997,0.0,0.0,-0.41242552,1,0,0,0,0,0
163965345,-0.056143768,-0.21101177,0.0028887119,0.0,0.99405086,-0.027760044,-0.10530897,-0.0015201076,0.0,0.0,-0.40682548,1,0,0,0,0,0
164065425,-0.054821465,-0.22916065,0.0029499636,0.0,0.9930732,-0.027058981,-0.11432686,-0.0016687078,0.0,0.0,-0.40710038,1,0,0,0,0,0
164165497,-0.056925282,-0.23728915,0.0030493166,0.0,0.9925718,-0.028078305,-0.11836142,-0.0018552358,0.0,0.0,-0.4041479,1,0,0,0,0,0
164265496,-0.054049753,-0.23864841,0.0033829133,0.0,0.99253076,-0.026628127,-0.119043,-0.0015378641,0.0,0.0,-0.4073726,1,0,0,0,0,0
164385531,-0.057047546,-0.24304283,0.0034353647,0.0,0.99222606,-0.028101401,-0.12122166,-0.0017529295,0.0,0.0,-0.41026062,1,0,0,0,0,0
164485241,-0.057367895,-0.23240256,0.0031455331,0.0,0.9928516,-0.028304297,-0.11593693,-0.0017636387,0.0,0.0,-0.41686273,1,0,0,0,0,0
164585360,-0.05330581,-0.23736629,0.0028471455,0.0,0.99261624,-0.026293755,-0.118400216,-0.0017423973,0.0,0.0,-0.41746128,1,0,0,0,0,0
164685379,-0.060707122,-0.2254974,0.0025371844,0.0,0.99319637,-0.030013517,-0.11249631,-0.0021545948,0.0,0.0,-0.41666117,1,0,0,0,0,0
164785503,-0.05110262,-0.2322188,0.0026067093,0.0,0.9929457,-0.025225544,-0.115843855,-0.0016656056,0.0,0.0,-0.41468304,1,0,0,0,0,0
164885554,-0.04748938,-0.22909407,0.0029701,0.0,0.99316955,-0.023417152,-0.11429939,-0.0012387804,0.0,0.0,-0.4115845,1,0,0,0,0,0
164985571,-0.041678306,-0.2339172,0.0038909637,0.0,0.9929553,-0.020468272,-0.11670683,-0.00049981475,0.0,0.0,-0.40662995,1,0,0,0,0,0
165085612,-0.045684177,-0.23448947,0.005315324,0.0,0.9928792,-0.022372415,-0.11700566,-3.301661e-05,0.0,0.0,-0.40410402,1,0,0,0,0,0
165185635,-0.04746894,-0.23965102,0.006550992,0.0,0.9925539,-0.023170505,-0.11958183,0.0004141749,0.0,0.0,-0.3988481,1,0,0,0,0,0
165285733,-0.045754198,-0.25102794,0.007804887,0.0,0.9918775,-0.022206584,-0.12523954,0.0010071308,0.0,0.0,-0.4014888,1,0,0,0,0,0
165385764,-0.053751566,-0.2348326,0.009095703,0.0,0.99276,-0.026154673,-0.11722455,0.0013668934,0.0,0.0,-0.40682763,1,0,0,0,0,0
165485737,-0.061576124,-0.23311457,0.010137025,0.0,0.99274963,-0.029984789,-0.11639192,0.0014518731,0.0,0.0,-0.40974495,1,0,0,0,0,0
165585780,-0.059015498,-0.22088285,0.011850324,0.0,0.9934767,-0.028670438,-0.110340886,0.0026347372,0.0,0.0,-0.40735123,1,0,0,0,0,0
165706222,-0.05126031,-0.21722835,0.01472163,0.0,0.9937743,-0.024677994,-0.10854974,0.004537021,0.0,0.0,-0.40584376,1,0,0,0,0,0
165805886,-0.05492623,-0.2135067,0.018122654,0.0,0.99391806,-0.02633711,-0.10675355,0.0060804957,0.0,0.0,-0.39891353,1,0,0,0,0,0
165906132,-0.056851696,-0.21025845,0.022509128,0.0,0.9940478,-0.027082808,-0.105204746,0.008205376,0.0,0.0,-0.39908913,1,0,0,0,0,0
166005965,-0.055770237,-0.22100006,0.029981751,0.0,0.99344915,-0.026055925,-0.11063544,0.011818802,0.0,0.0,-0.39949137,1,0,0,0,0,0
166106306,-0.052391015,-0.21606116,0.0059802085,0.0,0.9938333,-0.025717417,-0.10786095,0.00014757004,0.0,0.0,-0.39903763,1,0,0,0,0,0
166206341,-0.053720254,-0.22728465,0.00650534,0.0,0.99319595,-0.026314806,-0.113443166,0.00018501873,0.0,0.0,-0.39544776,1,0,0,0,0,0
166306335,-0.06299508,-0.22547853,0.0068620592,0.0,0.99316514,-0.030906428,-0.1125515,-0.000135335,0.0,0.0,-0.38902664,1,0,0,0,0,0
166406311,-0.06328413,-0.2264825,0.0073323688,0.0,0.9931041,-0.031019876,-0.11305731,6.595802e-05,0.0,0.0,-0.38057923,1,0,0,0,0,0
166506312,-0.062257897,-0.24182886,0.00761157,0.0,0.99222493,-0.030437626,-0.12067829,2.2017688e-05,0.0,0.0,-0.37198097,1,0,0,0,0,0
166606213,-0.057467625,-0.21374677,0.007941161,0.0,0.9938884,-0.028142346,-0.1067386,0.0008816949,0.0,0.0,-0.37208715,1,0,0,0,0,0
166706219,-0.06941721,-0.21400549,0.008126642,0.0,0.9936887,-0.034069184,-0.106873654,0.00033157913,0.0,0.0,-0.3783996,1,0,0,0,0,0
166806235,-0.054810558,-0.20785825,0.008822935,0.0,0.99423367,-0.026796246,-0.10382239,0.0015433042,0.0,0.0,-0.38980916,1,0,0,0,0,0
166906370,-0.05573419,-0.20188142,0.009530906,0.0,0.9945256,-0.027241318,-0.100861214,0.0019315822,0.0,0.0,-0.39571977,1,0,0,0,0,0
167006306,-0.051591806,-0.1965637,0.010923813,0.0,0.9948421,-0.02513243,-0.09822981,0.0029028417,0.0,0.0,-0.3926483,1,0,0,0,0,0
167126337,-0.039796468,-0.19416577,0.012700092,0.0,0.9950863,-0.019187445,-0.097035065,0.004390273,0.0,0.0,-0.3786204,1,0,0,0,0,0
167226357,-0.04779913,-0.20947973,0.014850631,0.0,0.9942269,-0.022989597,-0.104692206,0.0048840907,0.0,0.0,-0.37465122,1,0,0,0,0,0
167326362,-0.045931626,-0.20519952,0.017177027,0.0,0.9944625,-0.0219628,-0.10258525,0.0061891307,0.0,0.0,-0.37015533,1,0,0,0,0,0
167426418,-0.05362852,-0.19174401,0.018679822,0.0,0.9950305,-0.025793033,-0.09593588,0.0067271604,0.0,0.0,-0.36538467,1,0,0,0,0,0
167526516,-0.059057087,-0.18651569,0.020168189,0.0,0.9951977,-0.028455835,-0.09337382,0.0072864895,0.0,0.0,-0.36187315,1,0,0,0,0,0
167626546,-0.060839195,-0.17173548,0.023022335,0.0,0.99581873,-0.029314093,-0.08606571,0.008854919,0.0,0.0,-0.35446426,1,0,0,0,0,0
167726638,-0.05525365,-0.103096135,0.026338546,0.0,0.9982228,-0.026905956,-0.051864404,0.011723206,0.0,0.0,-0.35096306,1,0,0,0,0,0
167826946,-0.074515566,-0.03885246,0.029533008,0.0,0.9990192,-0.03695145,-0.019959329,0.01402945,0.0,0.0,-0.3463928,1,0,0,0,0,0
167926723,-0.08069564,0.034925323,0.032776378,0.0,0.99888813,-0.040611222,0.016784301,0.017075881,0.0,0.0,-0.33952755,1,0,0,0,0,0
168027139,-0.0933387,0.11578879,0.0060948054,0.0,0.9972247,-0.046750173,0.05765686,0.0057383724,0.0,0.0,-0.32574353,1,0,0,0,0,0
168126823,-0.23823392,-0.06266176,-1.4857354,0.0,0.7284359,-0.10852184,0.05743228,-0.6740221,0.0,0.0,-0.31648666,1,0,0,0,0,0
168227128,-0.3246587,-0.08996098,-1.5031573,0.0,0.71531564,-0.14825854,0.07781929,-0.6784446,0.0,0.0,-0.29726285,1,0,0,0,0,0
168327147,-0.37561974,-0.103820324,-1.520494,0.0,0.7042882,-0.17024498,0.09154764,-0.68309134,0.0,0.0,-0.29913616,1,0,0,0,0,0
168427108,-0.44492647,-0.18812932,-1.5349228,0.0,0.6844491,-0.22168884,0.08658,-0.68912077,0.0,0.0,-0.3158972,1,0,0,0,0,0
