timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
63021028,63020893,-0.030296927,-0.038465478,0.13752377,0.6804726,0.0,0.0,0.0,-1.0
63121038,63120895,-0.053659413,-0.05366586,0.10554378,0.6817871,0.0,0.0,0.0,-1.0
63224985,63224848,0.01175463,-0.089085124,0.05966636,0.6887771,0.0,0.0,0.0,-1.0
63324985,63324848,-0.049387656,-0.06754839,-0.1344608,0.69064856,0.0,0.0,0.0,-1.0
63424986,63424848,-0.0035876818,-0.093053855,-0.034911215,0.6686091,0.0,0.0,0.0,-1.0
63529793,63529660,0.0059213657,-0.09495892,-0.017572485,0.64467674,0.0,0.0,0.0,-1.0
63629786,63629648,-0.007801757,-0.08230048,0.0076682437,0.6381685,0.0,0.0,0.0,-1.0
63729789,63729648,-0.012277827,-0.10104503,0.01527568,0.62335783,0.0,0.0,0.0,-1.0
63833784,63833648,0.0050013075,-0.101124786,0.12459953,0.60657877,0.0,0.0,0.0,-1.0
63934610,63934465,-0.0512597,-0.10370159,0.120123476,0.5898605,0.0,0.0,0.0,-1.0
64034598,64034461,-0.011790855,-0.084003896,0.065905795,0.55918455,0.0,0.0,0.0,-1.0
64138595,64138448,-0.028815841,-0.07823459,0.034683406,0.5662296,0.0,0.0,0.0,-1.0
64238585,64238448,-0.052084688,-0.10714024,-0.04407085,0.5747545,0.0,0.0,0.0,-1.0
64339384,64339248,-0.073000684,-0.071690425,-0.013718955,0.5868591,0.0,0.0,0.0,-1.0
64439396,64439248,-0.047123976,-0.04992547,-0.009101611,0.585178,0.0,0.0,0.0,-1.0
64543391,64543255,-0.014500973,-0.08506233,0.017806284,0.57587457,0.0,0.0,0.0,-1.0
64643397,64643247,-0.020799901,-0.09722863,0.022209445,0.60687065,0.0,0.0,0.0,-1.0
64744190,64744048,-0.0061148657,-0.06664099,0.029315524,0.6117334,0.0,0.0,0.0,-1.0
64848187,64848048,-0.01815668,-0.06358905,0.023660894,0.6195706,0.0,0.0,0.0,-1.0
64948192,64948048,-0.041188516,-0.06865307,0.020204097,0.626238,0.0,0.0,0.0,-1.0
65052196,65052048,-0.0045411233,-0.07948276,0.023477579,0.6058625,0.0,0.0,0.0,-1.0
65152994,65152854,-0.015646458,-0.07293811,0.022351433,0.58864963,0.0,0.0,0.0,-1.0
65252986,65252848,-0.00030053267,-0.07382032,0.022023994,0.59939706,0.0,0.0,0.0,-1.0
65352989,65352848,0.0060118553,-0.06940689,0.024341617,0.6053122,0.0,0.0,0.0,-1.0
65457008,65456866,-0.025496282,-0.088310495,0.014242496,0.6063306,0.0,0.0,0.0,-1.0
65556989,65556848,-0.011736334,-0.08917032,0.009344614,0.61253136,0.0,0.0,0.0,-1.0
65657793,65657660,0.029280122,-0.0620149,0.023715079,0.59944344,0.0,0.0,0.0,-1.0
65761786,65761648,-0.034744307,-0.06866112,0.018682074,0.6009274,0.0,0.0,0.0,-1.0
65861785,65861648,-0.027215116,-0.050347507,0.018650442,0.5907561,0.0,0.0,0.0,-1.0
65965793,65965660,0.022917552,-0.08421405,0.021877462,0.59491885,0.0,0.0,0.0,-1.0
66066586,66066449,-0.004980055,-0.08981889,0.018098958,0.59013534,0.0,0.0,0.0,-1.0
66170586,66170448,-0.05268923,-0.07082013,0.025296723,0.5932354,0.0,0.0,0.0,-1.0
66270597,66270448,-0.013371378,-0.06474609,0.02246416,0.5970662,0.0,0.0,0.0,-1.0
66374597,66374460,-0.003027955,-0.086074956,0.017808946,0.58997077,0.0,0.0,0.0,-1.0
66475439,66475295,-0.002728926,-0.06968382,0.023797665,0.5875958,0.0,0.0,0.0,-1.0
66575384,66575248,-0.040506057,-0.06580556,0.018825734,0.58566797,0.0,0.0,0.0,-1.0
66679387,66679248,-0.03835453,-0.079044536,0.025523609,0.5776485,0.0,0.0,0.0,-1.0
66779384,66779248,0.00956353,-0.028291024,0.029458959,0.5597758,0.0,0.0,0.0,-1.0
66880190,66880049,-0.023744196,-0.081427276,0.019803002,0.5652499,0.0,0.0,0.0,-1.0
66984230,66984050,-0.015064384,-0.058553677,0.026392825,0.57004124,0.0,0.0,0.0,-1.0
67084188,67084047,-0.0021214548,-0.09098543,0.025655735,0.5670937,0.0,0.0,0.0,-1.0
67184187,67184048,-0.021561518,-0.07133335,0.019356638,0.5707125,0.0,0.0,0.0,-1.0
67288188,67288048,-0.021189537,-0.0841236,0.029996533,0.58090854,0.0,0.0,0.0,-1.0
67389025,67388867,-0.015544979,-0.09181563,0.027744234,0.5715414,0.0,0.0,0.0,-1.0
67488985,67488848,-0.025314884,-0.083872035,0.017471712,0.5629914,0.0,0.0,0.0,-1.0
67592984,67592848,-0.011429241,-0.07846959,0.025008833,0.55205333,0.0,0.0,0.0,-1.0
67692984,67692848,-0.009687465,-0.07175466,0.023552347,0.5467071,0.0,0.0,0.0,-1.0
67793785,67793648,-0.007104803,-0.07825738,0.025793454,0.5563636,0.0,0.0,0.0,-1.0
67897795,67897660,-0.013897619,-0.07959603,0.019905677,0.55486876,0.0,0.0,0.0,-1.0
67997784,67997648,-0.021195943,-0.08731713,0.01979776,0.5616225,0.0,0.0,0.0,-1.0
68097789,68097648,-0.005503902,-0.09023974,0.023951018,0.55652684,0.0,0.0,0.0,-1.0
68198585,68198448,0.022541303,-0.066384375,0.022881115,0.56456536,0.0,0.0,0.0,-1.0
68302589,68302448,-0.012501185,-0.06711861,0.018555194,0.5535482,0.0,0.0,0.0,-1.0
68402584,68402448,-0.020201543,-0.08340963,0.024604281,0.557822,0.0,0.0,0.0,-1.0
68506585,68506448,0.010790667,-0.087530464,0.029668966,0.5491105,0.0,0.0,0.0,-1.0
68607389,68607250,-0.009381425,-0.06388392,0.025834175,0.5456409,0.0,0.0,0.0,-1.0
68707397,68707248,-0.004166795,-0.08637776,0.028322682,0.5380337,0.0,0.0,0.0,-1.0
68807387,68807248,-0.012474563,-0.059531234,0.017218776,0.53212774,0.0,0.0,0.0,-1.0
68911402,68911258,-0.012606526,-0.110970505,0.024780743,0.52997226,0.0,0.0,0.0,-1.0
69011399,69011248,0.0021454664,-0.0795863,0.026357012,0.52163494,0.0,0.0,0.0,-1.0
69112197,69112049,-0.004272256,-0.064899474,0.024051273,0.5150537,0.0,0.0,0.0,-1.0
69216195,69216048,-0.022209581,-0.079067856,0.020559624,0.521087,0.0,0.0,0.0,-1.0
69316188,69316047,0.004960416,-0.08692972,0.012500717,0.5141302,0.0,0.0,0.0,-1.0
69420189,69420049,0.0030651388,-0.066724226,0.010075781,0.52215725,0.0,0.0,0.0,-1.0
69520984,69520848,-0.011382932,-0.079971455,0.017853592,0.52083564,0.0,0.0,0.0,-1.0
69620985,69620848,-0.036412943,-0.06766242,0.0147732245,0.52123964,0.0,0.0,0.0,-1.0
69720986,69720848,-0.01683508,-0.087113895,0.021011807,0.51787806,0.0,0.0,0.0,-1.0
69824997,69824861,-0.03177484,-0.07061242,0.022689197,0.52752185,0.0,0.0,0.0,-1.0
69925787,69925648,-0.0136451265,-0.079436295,0.02830495,0.5242694,0.0,0.0,0.0,-1.0
70025807,70025660,-0.008449503,-0.0659038,0.021790098,0.5286117,0.0,0.0,0.0,-1.0
70129789,70129648,-0.018319154,-0.08134797,0.024868323,0.5283845,0.0,0.0,0.0,-1.0
70229785,70229648,0.00548854,-0.06271242,0.025897162,0.5298371,0.0,0.0,0.0,-1.0
70330595,70330448,-0.015988609,-0.081240326,0.01736358,0.53525174,0.0,0.0,0.0,-1.0
70434597,70434461,-0.014630778,-0.08061525,0.02842986,0.5235587,0.0,0.0,0.0,-1.0
70534599,70534463,-0.037713163,-0.088173315,0.024912992,0.50306594,0.0,0.0,0.0,-1.0
70634598,70634462,-0.007832846,-0.07126906,0.026660347,0.5133756,0.0,0.0,0.0,-1.0
70739388,70739248,-0.010676579,-0.07013365,0.016388534,0.50577056,0.0,0.0,0.0,-1.0
70839387,70839248,-0.014750574,-0.055648994,0.019060457,0.510945,0.0,0.0,0.0,-1.0
70939388,70939248,0.0019390141,-0.076562904,0.019029368,0.49857458,0.0,0.0,0.0,-1.0
71043386,71043248,-0.005408584,-0.07380808,0.013941133,0.50510925,0.0,0.0,0.0,-1.0
71143384,71143248,-0.014666605,-0.072841816,0.026325518,0.50780547,0.0,0.0,0.0,-1.0
71244986,71244848,-0.00989167,-0.080476925,0.020195216,0.5065488,0.0,0.0,0.0,-1.0
71344984,71344848,-0.0437462,-0.09416594,0.023805477,0.5037787,0.0,0.0,0.0,-1.0
71448999,71448858,-0.010370029,-0.0798627,0.030962355,0.50909173,0.0,0.0,0.0,-1.0
71549785,71549648,-0.0036317902,-0.09619686,0.026475701,0.5123736,0.0,0.0,0.0,-1.0
71649796,71649660,-0.024290014,-0.08687164,0.023212066,0.512471,0.0,0.0,0.0,-1.0
71753784,71753648,-0.036800686,-0.08729555,0.027603421,0.4988297,0.0,0.0,0.0,-1.0
71853784,71853648,0.021811731,-0.08569571,0.0403036,0.49289164,0.0,0.0,0.0,-1.0
71955386,71955248,-0.028673299,-0.073758826,0.027953235,0.51475996,0.0,0.0,0.0,-1.0
72055388,72055248,0.017056247,-0.081280746,0.03209412,0.5531032,0.0,0.0,0.0,-1.0
72159393,72159257,-0.03618709,-0.11655322,0.027764974,0.5489969,0.0,0.0,0.0,-1.0
72260189,72260049,-0.040420003,-0.08225225,0.026365835,0.51798344,0.0,0.0,0.0,-1.0
72360188,72360049,-0.040808287,-0.0849016,0.02594974,0.51206404,0.0,0.0,0.0,-1.0
72464199,72464052,-0.019898267,-0.08272523,0.035636827,0.5061486,0.0,0.0,0.0,-1.0
72564184,72564049,-0.028737687,-0.11240557,0.026438344,0.51074123,0.0,0.0,0.0,-1.0
72668224,72668049,-0.014409699,-0.064170614,-0.042907797,0.52191633,0.0,0.0,0.0,-1.0
72768988,72768848,0.005958584,-0.090319626,-0.020829586,0.533727,0.0,0.0,0.0,-1.0
72868992,72868848,-0.017770804,-0.09514801,-0.024288774,0.5327944,0.0,0.0,0.0,-1.0
72968985,72968848,-0.018517483,-0.10299171,-0.01805381,0.5214083,0.0,0.0,0.0,-1.0
73072994,73072858,-0.0010518134,-0.08965236,-0.053016216,0.5293241,0.0,0.0,0.0,-1.0
73173798,73173648,-0.008628549,-0.10322951,-0.043768603,0.52387536,0.0,0.0,0.0,-1.0
73273793,73273660,-0.018511403,-0.06280882,-0.049481142,0.50747,0.0,0.0,0.0,-1.0
73377784,73377648,0.036987714,-0.05172443,-0.031414237,0.5184656,0.0,0.0,0.0,-1.0
73477784,73477648,0.033221453,-0.097040616,0.009126022,0.5398361,0.0,0.0,0.0,-1.0
73578584,73578448,0.022381965,-0.05730626,0.067013964,0.5342945,0.0,0.0,0.0,-1.0
73682584,73682448,0.021152094,-0.07562037,0.04079178,0.52814037,0.0,0.0,0.0,-1.0
73782580,73782448,0.024773823,-0.060921222,0.0188538,0.5069119,0.0,0.0,0.0,-1.0
73882584,73882448,0.06286295,-0.023901505,0.008934721,0.49723622,0.0,0.0,0.0,-1.0
73987384,73987248,0.052623097,-0.053977434,0.001550342,0.48923445,0.0,0.0,0.0,-1.0
74087393,74087248,0.020862376,-0.06090345,-0.003149446,0.47244376,0.0,0.0,0.0,-1.0
74187416,74187264,0.003464494,-0.08508626,-0.0034241974,0.44366565,0.0,0.0,0.0,-1.0
74291393,74291248,0.021159837,-0.041911617,-0.004509338,0.43097192,0.0,0.0,0.0,-1.0
74391384,74391248,-0.025440553,-0.044666104,0.00070356764,0.4845594,0.0,0.0,0.0,-1.0
74492985,74492848,-0.0049374015,-0.032293603,0.003522051,0.55146575,0.0,0.0,0.0,-1.0
74592990,74592848,0.013029508,-0.07718659,-0.003434687,0.5650627,0.0,0.0,0.0,-1.0
74696996,74696860,-0.027429983,-0.0823928,0.0020545856,0.56281567,0.0,0.0,0.0,-1.0
74797785,74797648,-0.0020540524,-0.10165689,0.012178671,0.5392828,0.0,0.0,0.0,-1.0
74897798,74897660,-0.0061938236,-0.07741929,-0.027420416,0.5137165,0.0,0.0,0.0,-1.0
75001786,75001648,-0.00799384,-0.08731986,-0.023753282,0.4899516,0.0,0.0,0.0,-1.0
75101785,75101648,-0.0069529284,-0.0536803,-0.020285305,0.48647082,0.0,0.0,0.0,-1.0
75202588,75202448,0.019697864,-0.084401965,0.054518886,0.48553136,0.0,0.0,0.0,-1.0
75306592,75306448,0.03297593,-0.06194234,0.021791618,0.48605657,0.0,0.0,0.0,-1.0
75406587,75406448,-0.0040893075,-0.07682282,0.020258723,0.4774367,0.0,0.0,0.0,-1.0
75506584,75506448,0.013727593,-0.059409916,0.012738701,0.46882913,0.0,0.0,0.0,-1.0
75611385,75611248,0.0238826,-0.08769602,0.016735107,0.46724048,0.0,0.0,0.0,-1.0
75712188,75712056,-0.0023564622,-0.07419026,0.015664892,0.47426975,0.0,0.0,0.0,-1.0
75812187,75812047,0.0026315437,-0.090192005,0.019419447,0.47295567,0.0,0.0,0.0,-1.0
75916189,75916049,-0.009241389,-0.092594124,0.005948834,0.46159434,0.0,0.0,0.0,-1.0
76017049,76016896,-0.0031526517,-0.09140956,0.08551218,0.44451702,0.0,0.0,0.0,-1.0
76116990,76116848,0.0038142242,-0.11853791,0.11720525,0.4400684,0.0,0.0,0.0,-1.0
76216986,76216848,0.0052050147,-0.0779875,0.10109567,0.432636,0.0,0.0,0.0,-1.0
76320998,76320860,-0.013573099,-0.06367626,0.082314335,0.44342607,0.0,0.0,0.0,-1.0
76421788,76421648,0.00042437762,-0.11738227,0.074188195,0.45962298,0.0,0.0,0.0,-1.0
76521795,76521660,-0.019854719,-0.09072253,0.069914505,0.4731142,0.0,0.0,0.0,-1.0
76625784,76625648,-0.030922558,-0.08885446,0.06856209,0.4808667,0.0,0.0,0.0,-1.0
76725784,76725648,-0.029056977,-0.09912109,0.07256001,0.48743704,0.0,0.0,0.0,-1.0
76826589,76826448,-0.044058975,-0.11401544,0.06444843,0.4938469,0.0,0.0,0.0,-1.0
76930584,76930448,-0.03416163,-0.07466717,0.077252194,0.51292485,0.0,0.0,0.0,-1.0
77030585,77030448,-0.048761453,-0.09568724,0.08892553,0.51935863,0.0,0.0,0.0,-1.0
77130583,77130448,-0.1093153,-0.07654114,0.08318311,0.52028584,0.0,0.0,0.0,-1.0
77231387,77231248,-0.039419398,-0.053991858,0.07791211,0.525032,0.0,0.0,0.0,-1.0
77336187,77336048,-0.09106679,-0.02430828,0.07152498,0.55184025,0.0,0.0,0.0,-1.0
77436196,77436064,-0.08393239,-0.059431795,0.057818793,0.5528931,0.0,0.0,0.0,-1.0
77540188,77540049,-0.10118091,-0.07203548,0.06421275,0.5576827,0.0,0.0,0.0,-1.0
77640985,77640848,-0.07280527,-0.059755724,0.07864326,0.53295285,0.0,0.0,0.0,-1.0
77740984,77740848,-0.035980128,-0.04746425,0.089960285,0.516381,0.0,0.0,0.0,-1.0
77840985,77840847,-0.051954754,-0.04730658,0.087207675,0.48827723,0.0,0.0,0.0,-1.0
77945000,77944861,-0.09053037,-0.06015168,0.08340968,0.4803467,0.0,0.0,0.0,-1.0
78045791,78045648,-0.039576314,-0.06921999,0.07578641,0.45602491,0.0,0.0,0.0,-1.0
78145793,78145660,-0.0626169,-0.05802924,0.050052036,0.40973625,0.0,0.0,0.0,-1.0
78249788,78249648,-0.08273099,-0.08742819,0.0377484,0.40522984,0.0,0.0,0.0,-1.0
78349790,78349648,-0.17899284,-0.0430888,-0.011547767,0.38718656,0.0,0.0,0.0,-1.0
78450589,78450448,-0.10191148,0.00854249,-0.035940226,0.4121065,0.0,0.0,0.0,-1.0
78554602,78554463,-0.13690586,-0.036278978,-0.010803271,0.49404627,0.0,0.0,0.0,-1.0
78654609,78654464,-0.10476659,-0.05222803,0.0005856566,0.5103343,0.0,0.0,0.0,-1.0
78754600,78754462,-0.056655236,-0.07234008,0.02676534,0.510743,0.0,0.0,0.0,-1.0
78859397,78859248,-0.09824297,-0.06667723,0.012499776,0.46483663,0.0,0.0,0.0,-1.0
78959384,78959248,-0.0384384,-0.041470576,0.026828855,0.448901,0.0,0.0,0.0,-1.0
79059387,79059248,-0.08617565,-0.07027349,0.03586174,0.42862463,0.0,0.0,0.0,-1.0
79163382,79163248,-0.08371694,-0.10563094,0.04782471,0.42120644,0.0,0.0,0.0,-1.0
79263387,79263248,-0.09488727,-0.08923322,0.034368873,0.41613656,0.0,0.0,0.0,-1.0
79364187,79364048,-0.05039831,-0.07091167,-0.058893632,0.4155814,0.0,0.0,0.0,-1.0
79468195,79468048,-0.06775942,-0.06802864,-0.0504811,0.41676244,0.0,0.0,0.0,-1.0
79568187,79568048,-0.04288073,-0.10520646,-0.035666555,0.41604048,0.0,0.0,0.0,-1.0
79668228,79668048,-0.07816638,-0.08895162,-0.019810617,0.40169337,0.0,0.0,0.0,-1.0
79772986,79772848,-0.0707213,-0.07441952,-0.00619312,0.38536277,0.0,0.0,0.0,-1.0
79872984,79872848,-0.042265426,-0.077801585,-0.002249634,0.37531763,0.0,0.0,0.0,-1.0
79972988,79972848,-0.03032907,-0.062398646,0.012911961,0.3807289,0.0,0.0,0.0,-1.0
80076987,80076848,-0.026575714,-0.053871095,0.019928787,0.38360652,0.0,0.0,0.0,-1.0
80178584,80178448,0.0044152155,-0.0407348,0.038119704,0.38658082,0.0,0.0,0.0,-1.0
80278593,80278448,-0.022480978,-0.049702875,0.04586674,0.3926234,0.0,0.0,0.0,-1.0
80378583,80378448,-0.014497631,-0.056626067,0.052855305,0.39581543,0.0,0.0,0.0,-1.0
80483384,80483247,-0.050034415,-0.074608766,0.061691448,0.40580982,0.0,0.0,0.0,-1.0
80584183,80584050,-0.022613939,-0.06451969,0.04802829,0.40733656,0.0,0.0,0.0,-1.0
80684189,80684048,-0.008831048,-0.10861141,0.03852354,0.41144395,0.0,0.0,0.0,-1.0
80788197,80788056,-0.02734244,-0.07864844,0.038231205,0.42492098,0.0,0.0,0.0,-1.0
80889793,80889660,-0.014080247,-0.08710986,0.022827452,0.43129182,0.0,0.0,0.0,-1.0
80989785,80989648,-0.04514318,-0.08069902,0.0070184004,0.47022668,0.0,0.0,0.0,-1.0
81089790,81089648,-0.081078514,-0.03892995,0.00090335123,0.45173004,0.0,0.0,0.0,-1.0
81190587,81190448,-0.03775712,-0.04512307,-0.0020695906,0.46111104,0.0,0.0,0.0,-1.0
81294625,81294484,-0.059255384,-0.06226109,0.007452095,0.4827706,0.0,0.0,0.0,-1.0
81394600,81394463,-0.060396902,0.022673227,0.02358578,0.46777287,0.0,0.0,0.0,-1.0
81498584,81498448,-0.05822385,0.051965974,0.035469897,0.40593496,0.0,0.0,0.0,-1.0
81600194,81600048,-0.043882836,-0.012399159,0.034372825,0.39252937,0.0,0.0,0.0,-1.0
81704187,81704048,-0.04510894,-0.00621696,0.027783481,0.39551613,0.0,0.0,0.0,-1.0
81804194,81804048,-0.046302438,0.039193492,0.0463717,0.41774225,0.0,0.0,0.0,-1.0
81904986,81904849,-0.04482455,0.081810206,0.04598534,0.424878,0.0,0.0,0.0,-1.0
82008996,82008848,-0.042265303,0.06277987,0.04613432,0.41501826,0.0,0.0,0.0,-1.0
82112986,82112848,-0.05274197,0.04539795,0.04137017,0.4106265,0.0,0.0,0.0,-1.0
82212993,82212848,-0.04271953,0.053089455,0.041359607,0.4074886,0.0,0.0,0.0,-1.0
82316984,82316848,-0.03377735,0.06291325,0.043644913,0.4042245,0.0,0.0,0.0,-1.0
82417786,82417648,0.05719468,-0.24321456,-0.1966379,0.0,0.0,0.0,0.0,1.0
82517793,82517648,0.0060057747,-0.2140174,0.049993016,0.56546855,0.0,0.0,0.0,1.0
82621784,82621648,-0.04465081,0.1685623,0.059852373,0.5988592,0.0,0.0,0.0,1.0
82721790,82721648,-0.06964742,0.09083831,0.045923375,0.5487212,0.0,0.0,0.0,1.0
82822584,82822448,-0.05419582,0.042220213,0.04439278,0.5245365,0.0,0.0,0.0,1.0
82926592,82926448,-0.050689295,0.042426776,0.056734778,0.53646934,0.0,0.0,0.0,1.0
83026589,83026448,-0.06274402,0.039136894,0.0734174,0.52208614,0.0,0.0,0.0,1.0
83126588,83126448,-0.040887255,0.044869,0.079073794,0.5152866,0.0,0.0,0.0,1.0
83227394,83227248,-0.044195123,0.030128052,0.07980813,0.51254606,0.0,0.0,0.0,1.0
83331393,83331256,-0.032957017,0.033530496,0.06732109,0.4979145,0.0,0.0,0.0,1.0
83435386,83435247,-0.04686279,0.016959371,0.077139035,0.48611516,0.0,0.0,0.0,1.0
83535385,83535248,-0.042683206,0.034750286,0.070976794,0.47331566,0.0,0.0,0.0,1.0
83640187,83640047,-0.042290807,0.01999897,0.06751564,0.45138943,0.0,0.0,0.0,1.0
83740187,83740048,-0.028531061,0.0353831,0.05703614,0.4352606,0.0,0.0,0.0,1.0
83840230,83840050,-0.030703882,0.021286257,0.051787376,0.41845444,0.0,0.0,0.0,1.0
83944230,83944053,-0.028825048,0.0147035085,0.057720162,0.42586794,0.0,0.0,0.0,1.0
84044228,84044053,-0.039086897,0.031496726,0.056902897,0.43724087,0.0,0.0,0.0,1.0
84144989,84144848,-0.022105776,0.043298922,0.051561475,0.4441894,0.0,0.0,0.0,1.0
84248985,84248848,-0.04822973,0.027203735,0.057484742,0.4496182,0.0,0.0,0.0,1.0
84348985,84348848,-0.044723403,0.0338027,0.056967735,0.4517904,0.0,0.0,0.0,1.0
84448987,84448848,-0.033807274,0.039011255,0.05554704,0.4461491,0.0,0.0,0.0,1.0
84553784,84553648,-0.037287973,0.025294878,0.05632489,0.44383222,0.0,0.0,0.0,1.0
84653792,84653649,-0.030376483,0.044928327,0.053245053,0.43806124,0.0,0.0,0.0,1.0
84753794,84753660,-0.04590734,0.037684947,0.05874309,0.4432179,0.0,0.0,0.0,1.0
84857784,84857648,-0.034055367,0.037844602,0.05735618,0.43999425,0.0,0.0,0.0,1.0
84958584,84958448,-0.033548515,0.027469058,0.05641447,0.43604082,0.0,0.0,0.0,1.0
85058593,85058453,-0.029744025,0.025817415,0.05697173,0.43297157,0.0,0.0,0.0,1.0
85162585,85162448,-0.046062756,0.02360894,0.05264491,0.4261893,0.0,0.0,0.0,1.0
85262585,85262448,-0.039009802,0.033912804,0.049142543,0.42450383,0.0,0.0,0.0,1.0
85362585,85362448,-0.031020602,0.026787343,0.053601738,0.41470325,0.0,0.0,0.0,1.0
85467383,85467247,-0.03095383,0.04248994,0.047582846,0.41120392,0.0,0.0,0.0,1.0
85567384,85567248,-0.023427498,0.023914576,0.052947156,0.40483072,0.0,0.0,0.0,1.0
85667395,85667251,-0.05086967,0.024022466,0.050036583,0.3986742,0.0,0.0,0.0,1.0
85771392,85771248,-0.042032696,0.027650002,0.049436748,0.39602485,0.0,0.0,0.0,1.0
85872203,85872048,-0.050511077,0.029401846,0.049869824,0.3945547,0.0,0.0,0.0,1.0
85972198,85972064,-0.034389652,0.039739806,0.04604151,0.39297107,0.0,0.0,0.0,1.0
86076187,86076049,-0.03257699,0.033162866,0.055503182,0.3933424,0.0,0.0,0.0,1.0
86176209,86176050,-0.048256736,0.025066484,0.056984693,0.38918555,0.0,0.0,0.0,1.0
86276984,86276848,-0.037335746,0.041784514,0.05504358,0.38845208,0.0,0.0,0.0,1.0
86380984,86380848,-0.018701114,0.048305377,0.054405265,0.38288614,0.0,0.0,0.0,1.0
86480998,86480848,-0.03668729,0.03654213,0.06494978,0.38211006,0.0,0.0,0.0,1.0
86580984,86580848,-0.033971824,0.0441982,0.049965516,0.3810715,0.0,0.0,0.0,1.0
86685801,86685660,-0.034853764,0.056411676,0.052316092,0.379595,0.0,0.0,0.0,1.0
86785785,86785648,-0.0416911,0.07367413,0.045251813,0.379667,0.0,0.0,0.0,1.0
86885790,86885648,-0.039375003,0.041306835,0.05106992,0.37410736,0.0,0.0,0.0,1.0
86989786,86989648,-0.062077258,0.04731504,0.038579367,0.37013972,0.0,0.0,0.0,1.0
87089783,87089648,-0.04762116,0.048777908,0.050596803,0.37338006,0.0,0.0,0.0,1.0
87191384,87191248,-0.05043876,0.04335915,0.043091632,0.37323594,0.0,0.0,0.0,1.0
87291386,87291248,-0.028421057,0.039428778,0.045194447,0.37055174,0.0,0.0,0.0,1.0
87395390,87395248,-0.033137217,0.054702915,0.043938607,0.37568069,0.0,0.0,0.0,1.0
87496226,87496050,-0.0401676,0.052253563,0.042707205,0.37520954,0.0,0.0,0.0,1.0
87596193,87596048,-0.035489477,0.03096505,0.04390249,0.38060784,0.0,0.0,0.0,1.0
87700188,87700048,-0.038844664,0.04075902,0.043324582,0.38307592,0.0,0.0,0.0,1.0
87800226,87800053,-0.062347062,0.044143237,0.036167383,0.39201885,0.0,0.0,0.0,1.0
87900984,87900848,-0.04324805,0.052287567,0.035545383,0.39692324,0.0,0.0,0.0,1.0
88004985,88004848,-0.034297828,0.053878237,0.045120083,0.39682072,0.0,0.0,0.0,1.0
88104988,88104848,-0.034345917,0.05187042,0.03787668,0.40359995,0.0,0.0,0.0,1.0
88204987,88204848,-0.04692355,0.04356054,0.040702652,0.4014048,0.0,0.0,0.0,1.0
88309800,88309659,-0.040699046,0.046052273,0.040980794,0.401985,0.0,0.0,0.0,1.0
88409785,88409648,-0.050993025,0.04030778,0.0376331,0.4017013,0.0,0.0,0.0,1.0
88509785,88509648,-0.04387747,0.038855974,0.04097808,0.40004104,0.0,0.0,0.0,1.0
88613783,88613648,-0.03661066,0.05462133,0.040040158,0.40160424,0.0,0.0,0.0,1.0
88713785,88713648,-0.054927085,0.05027317,0.04405341,0.39707956,0.0,0.0,0.0,1.0
88814613,88814480,-0.0509895,0.04069709,0.043704595,0.3988765,0.0,0.0,0.0,1.0
88918584,88918448,-0.03457291,0.034485884,0.042477217,0.4008225,0.0,0.0,0.0,1.0
89018585,89018448,-0.05275125,0.04206839,0.041047692,0.39166316,0.0,0.0,0.0,1.0
89118586,89118448,-0.039090704,0.041404255,0.2608217,0.39367965,0.0,0.0,0.0,1.0
89219388,89219247,-0.05282741,0.01596622,0.115487695,0.37329805,0.0,0.0,0.0,1.0
89323397,89323254,-0.033721276,0.021700857,0.10046157,0.37283972,0.0,0.0,0.0,1.0
89423389,89423248,-0.0028056528,0.07529366,0.083130755,0.3828082,0.0,0.0,0.0,1.0
89527395,89527248,-0.03160921,0.06116695,0.07080304,0.38984695,0.0,0.0,0.0,1.0
89628194,89628050,-0.012650004,0.065499045,0.058149163,0.3919637,0.0,0.0,0.0,1.0
89728188,89728047,-0.018135697,0.06649367,0.057569273,0.39500263,0.0,0.0,0.0,1.0
89832189,89832049,-0.023667898,0.061008,0.048858073,0.40012148,0.0,0.0,0.0,1.0
89936198,89936052,-0.019041773,0.08916786,0.040773172,0.4008817,0.0,0.0,0.0,1.0
90036191,90036048,-0.04328417,0.06691739,0.00075451285,0.40017915,0.0,0.0,0.0,1.0
90136987,90136853,-0.01173469,0.06619883,-0.00013430789,0.39037633,0.0,0.0,0.0,1.0
90240984,90240848,-0.016748764,0.06613427,-0.010204557,0.3943039,0.0,0.0,0.0,1.0
90340990,90340848,0.006618594,0.045203965,-0.0029672645,0.40294483,0.0,0.0,0.0,1.0
90440997,90440848,-0.004192815,0.048881397,-0.0028672963,0.41218498,0.0,0.0,0.0,1.0
90545786,90545648,-0.010366521,0.031571127,0.0040105768,0.42608264,0.0,0.0,0.0,1.0
90645784,90645648,-0.010258969,0.041210733,0.0069752745,0.43073863,0.0,0.0,0.0,1.0
90745798,90745660,0.016740019,0.01369909,0.020235004,0.43539372,0.0,0.0,0.0,1.0
90849790,90849648,-0.00017481757,0.005151114,0.023390025,0.44659337,0.0,0.0,0.0,1.0
90950596,90950448,0.011982578,-0.0006388116,0.025215035,0.44963852,0.0,0.0,0.0,1.0
