timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
143978448,-0.68946457,-0.021160208,0.04846796,0.7223862,-0.096729785,-1.0362011,-0.12192906,-23.922081,-61.087666,-30.289022,2.8046488e-05,-0.00027015395,4.8885708e-05,0.0004800027,0.002654444,0.0022343372,0.23129053,0.044061903,0.39557618,9.583796e-05,-0.0013838345,0.004535214,0.0,0.0,2.1273898e-07,0.00096160726,0.029386235,1.5804782e-05,4.04039e-06,4.2108e-06,1.3916389e-05,0.016015373,0.015999334,0.010606375,0.093153015,0.09387772,0.055229817,1.2005379e-11,1.2082832e-11,1.6963576e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8458145e-06,1.8466767e-06,3.005716e-06,1.8980218e-06,1.9337551e-06,2.9578387e-06,0.0,0.0,8389351,0.4324705,0.23501025,0.15105878,0.01479394,0.011708613,0.0070079938,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
144179248,-0.69062364,-0.023118384,0.044808872,0.72145456,-0.056827597,-0.9991475,-0.15518929,-23.944168,-61.29161,-30.32784,2.7951643e-05,-0.00027018593,4.888388e-05,0.0004810967,0.0026610163,0.0022377304,0.23130147,0.044065148,0.39542118,9.429305e-05,-0.0013789975,0.004384179,0.0,0.0,1.9866984e-07,0.0009439955,0.027727427,1.579259e-05,4.0767363e-06,4.25783e-06,1.4010588e-05,0.015925461,0.01593377,0.010591344,0.09324474,0.09392531,0.05511856,1.2042498e-11,1.2130348e-11,1.6977192e-11,5e-08,5e-08,5e-08,1.84104e-06,1.8440408e-06,2.994065e-06,1.8954975e-06,1.9270292e-06,2.9456096e-06,0.0,0.0,8389351,0.43263155,0.23477343,0.15100108,0.021845907,0.013509015,0.018513916,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
144379248,-0.69056183,-0.024640918,0.04152327,0.72166,-0.0017485898,-0.9700511,-0.21140952,-23.95439,-61.485195,-30.384062,2.7862821e-05,-0.00027023948,4.890026e-05,0.00048420567,0.002665623,0.0022476239,0.23130928,0.044067353,0.39529276,9.384222e-05,-0.0013759343,0.0042588273,0.0,0.0,2.3049058e-07,0.0010230495,0.028662613,1.5852407e-05,4.119011e-06,4.3079976e-06,1.4075881e-05,0.015867144,0.015902963,0.010582327,0.093414664,0.09405399,0.055061266,1.20810835e-11,1.2178638e-11,1.7002663e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8370281e-06,1.841929e-06,2.9841267e-06,1.8933175e-06,1.9211338e-06,2.9349678e-06,0.0,0.0,8389351,0.43297648,0.23465137,0.1503687,0.042963114,0.014589761,0.004507927,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
144588048,-0.69028425,-0.027088238,0.034900237,0.72218823,0.04447303,-0.957039,-0.22718255,-23.950457,-61.69186,-30.451286,2.775159e-05,-0.00027026486,4.8913476e-05,0.00048497756,0.0026703256,0.0022560242,0.23131321,0.044069108,0.3951567,9.5829644e-05,-0.0013762113,0.0041268375,0.0,0.0,2.2417987e-07,0.0010074201,0.027316365,1.5912348e-05,4.1590374e-06,4.3705822e-06,1.4132837e-05,0.015844842,0.015910095,0.010609277,0.093958825,0.094567925,0.055271015,1.2116645e-11,1.2224464e-11,1.7023542e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8325993e-06,1.8396083e-06,2.9731927e-06,1.8910796e-06,1.9147335e-06,2.9233768e-06,0.0,0.0,8389351,0.43419668,0.23509789,0.1564869,0.004290282,0.014278891,0.0022508735,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
144788048,-0.6903662,-0.027478922,0.029766094,0.72232497,0.053443585,-0.92522204,-0.21796648,-23.946508,-61.889748,-30.54639,2.7662007e-05,-0.00027027473,4.8927013e-05,0.00048661357,0.0026768527,0.0022765088,0.23131673,0.04407368,0.39502943,9.575423e-05,-0.0013758878,0.004003352,0.0,0.0,2.2598094e-07,0.0010474079,0.027392402,1.5957992e-05,4.1986536e-06,4.41764e-06,1.42012805e-05,0.015758034,0.015837,0.010599852,0.0941193,0.09469843,0.055219095,1.2147138e-11,1.22651455e-11,1.7043447e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8282636e-06,1.8373427e-06,2.96253e-06,1.8889626e-06,1.908499e-06,2.912089e-06,0.0,0.0,8389351,0.43453163,0.23498744,0.12372051,0.014375453,0.01769484,0.042704556,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
144993648,-0.69029075,-0.02739362,0.025706084,0.72255623,0.061160672,-0.87859654,-0.14565688,-23.9472,-62.08032,-30.630156,2.7608392e-05,-0.00027030086,4.894259e-05,0.000489083,0.0026842437,0.0022930722,0.23132531,0.04408111,0.39492393,9.3033144e-05,-0.0013688774,0.0039003035,0.0,0.0,2.5599567e-07,0.0010037484,0.026262281,1.6040287e-05,4.250952e-06,4.4719563e-06,1.4287941e-05,0.015711632,0.015800333,0.010705968,0.094657965,0.09521079,0.056162108,1.217936e-11,1.2306736e-11,1.7074423e-11,5.000007e-08,5.000007e-08,5.000007e-08,1.824681e-06,1.8355822e-06,2.9534785e-06,1.887124e-06,1.903043e-06,2.9022456e-06,0.0,0.0,8389351,0.4357393,0.23698546,0.12999769,0.029882599,0.018456176,0.055368155,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
145193648,-0.6871422,-0.024985649,0.025036357,0.72566146,0.09684507,-0.8290031,-0.05140858,-23.93897,-62.252827,-30.656477,2.7513463e-05,-0.0002703227,4.8941063e-05,0.0004897946,0.0026898584,0.0022948477,0.231328,0.044083774,0.3947902,9.696523e-05,-0.0013679358,0.003771848,0.0,0.0,2.6336053e-07,0.0010084003,0.025012491,1.6238082e-05,4.298709e-06,4.5057973e-06,1.4220857e-05,0.01558985,0.015692523,0.010673831,0.09463684,0.09516371,0.05588742,1.2200767e-11,1.2338238e-11,1.7092218e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8205735e-06,1.8334675e-06,2.9433625e-06,1.8852294e-06,1.8971306e-06,2.8915229e-06,0.0,0.0,8389351,0.43566105,0.23640521,0.13507265,0.010402557,0.018576702,0.0400133,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
145394462,-0.6836932,-0.02485545,0.019666204,0.72908103,0.09319677,-0.7857427,0.01175893,-23.924995,-62.434006,-30.678617,2.7404454e-05,-0.00027028422,4.894103e-05,0.00048721052,0.0026955479,0.002299466,0.2313298,0.04408814,0.39466777,9.8770164e-05,-0.0013658337,0.003654559,0.0,0.0,2.604037e-07,0.0009794191,0.025239976,1.6440934e-05,4.3410964e-06,4.5569886e-06,1.41507835e-05,0.0155029055,0.015609778,0.010647428,0.09473744,0.09524171,0.055737488,1.22223525e-11,1.2369779e-11,1.7114454e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8166415e-06,1.8314892e-06,2.933581e-06,1.8834322e-06,1.891399e-06,2.8810666e-06,0.0,0.0,8389351,0.43586597,0.23608789,0.1241626,0.05445069,0.01866911,0.05875337,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
145602448,-0.68110067,-0.023024552,0.018472033,0.7315946,0.100596674,-0.7128994,0.10388541,-23.911915,-62.59717,-30.659927,2.7320753e-05,-0.0002702939,4.8929593e-05,0.00048731946,0.0026999237,0.0022969188,0.2313312,0.0440896,0.3945586,0.00010384907,-0.0013644667,0.0035507076,0.0,0.0,4.4378106e-07,0.0009484426,0.026214575,1.6613749e-05,4.395638e-06,4.6046325e-06,1.4104403e-05,0.015481092,0.015592557,0.010666084,0.0952497,0.095739275,0.055887766,1.2241169e-11,1.2399364e-11,1.7131534e-11,5e-08,5e-08,5e-08,1.8123757e-06,1.829308e-06,2.9229668e-06,1.8815764e-06,1.8852861e-06,2.8698296e-06,0.0,0.0,8389351,0.43702286,0.23640594,0.08847653,0.0090465145,0.016967101,0.015097464,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
145803247,-0.6962897,-0.013210908,0.018533826,0.7173999,0.06604305,-0.65801084,0.09246079,-23.921621,-62.74483,-30.651075,2.7327327e-05,-0.0002702741,4.889587e-05,0.00048710985,0.0027086716,0.0023020164,0.23134115,0.044096164,0.394472,0.000101852434,-0.0013537717,0.0034681184,0.0,0.0,1.2661543e-06,0.0009771789,0.025898034,1.6092543e-05,4.4598437e-06,4.605853e-06,1.4838444e-05,0.015457493,0.0155681195,0.010650219,0.09533331,0.09580126,0.055760503,1.22583515e-11,1.2425235e-11,1.7161557e-11,5.000007e-08,5.000007e-08,5.000007e-08,1.8092172e-06,1.8278112e-06,2.9149035e-06,1.8801006e-06,1.8804168e-06,2.8609666e-06,0.0,0.0,8389351,0.4371894,0.23613662,0.09163015,0.06876391,0.018934868,0.010833973,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
146003248,-0.7386275,-0.021973073,0.04578851,0.67219794,0.06715196,-0.6309727,0.13146494,-23.912718,-62.87992,-30.632687,2.7219701e-05,-0.00027026914,4.8873546e-05,0.00048729248,0.0027123096,0.0023013803,0.2313361,0.044095114,0.39434806,0.000105702835,-0.0013620154,0.0033499089,0.0,0.0,2.1748274e-06,0.0010382402,0.02720041,1.4251363e-05,4.6066434e-06,4.6788973e-06,1.6706115e-05,0.015411652,0.0155356405,0.010636285,0.09544995,0.09590085,0.05566296,1.2271518e-11,1.2447914e-11,1.7185675e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8055945e-06,1.8260371e-06,2.9059852e-06,1.8786275e-06,1.8748339e-06,2.8513498e-06,0.0,0.0,8389351,0.4374366,0.23593,0.1397512,0.016699413,0.016601954,0.004472355,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
146208048,-0.78407145,-0.04147319,0.09925481,0.6112779,0.24447784,-0.60660374,0.15425892,-23.886118,-63.02401,-30.60061,2.7055328e-05,-0.00027022886,4.880433e-05,0.00048679794,0.0027177832,0.0023001488,0.23134561,0.044092514,0.39419565,0.00010833022,-0.0013798153,0.0032016365,0.0,0.0,2.404653e-06,0.0009476293,0.024790922,1.1955604e-05,4.9753335e-06,4.7841513e-06,1.8790657e-05,0.0154298665,0.015607577,0.010652556,0.09592501,0.09636635,0.05581382,1.2284358e-11,1.2470057e-11,1.7211252e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.8019732e-06,1.8243545e-06,2.8972902e-06,1.8770737e-06,1.8687069e-06,2.842199e-06,0.0,0.0,8389351,0.4385104,0.23624949,0.20626687,0.040466815,0.017563479,0.0005608331,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
146416054,-0.82229465,-0.06310703,0.16186503,0.5418938,0.6948419,-0.6370856,0.08979285,-23.779919,-63.179546,-30.599945,2.6732496e-05,-0.00027019126,4.8795362e-05,0.00048506202,0.0027270645,0.002308384,0.23138535,0.044098515,0.39401287,0.00010250889,-0.0013979798,0.0030060837,0.0,0.0,2.6863559e-06,0.00093929603,0.028428635,9.60378e-06,5.6048575e-06,4.862044e-06,2.0646667e-05,0.015462642,0.015793988,0.0106512485,0.09625929,0.096702434,0.05583667,1.2292109e-11,1.24865665e-11,1.722994e-11,5.000007e-08,5.000007e-08,5.000007e-08,1.7981239e-06,1.8226876e-06,2.8883621e-06,1.8750533e-06,1.8616878e-06,2.8332554e-06,0.0,0.0,8389351,0.43927407,0.23629785,0.22256008,0.073541604,0.014370976,0.016216423,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
146616848,-0.8573487,-0.06848279,0.19445348,0.47164735,1.31128,-0.66558427,0.03448802,-23.606766,-63.347126,-30.64855,2.657175e-05,-0.0002701349,4.8854945e-05,0.0004830009,0.0027489539,0.0023288187,0.23144424,0.04411708,0.3938257,8.0400045e-05,-0.00140217,0.0028007037,0.0,0.0,2.7255828e-06,0.00091482315,0.027952239,7.456086e-06,6.0555353e-06,4.83562e-06,2.2512662e-05,0.015433138,0.016038937,0.010610748,0.09631287,0.09677064,0.05569289,1.23002615e-11,1.2501139e-11,1.7249351e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.7945064e-06,1.8213728e-06,2.8801335e-06,1.872439e-06,1.8544368e-06,2.8251623e-06,0.0,0.0,8389351,0.43941268,0.23599342,0.33000827,0.10879609,0.021707674,0.036220405,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
146816848,-0.8932166,-0.05426425,0.19601087,0.40099785,1.9324979,-0.65048635,0.040957123,-23.285265,-63.488846,-30.685839,2.6236456e-05,-0.0002702211,4.8901973e-05,0.0004867242,0.0027691084,0.0023427971,0.23151274,0.04413376,0.3935751,5.3081632e-05,-0.0014252483,0.002532658,0.0,0.0,2.8610123e-06,0.0009185288,0.027857933,5.5131304e-06,6.1393685e-06,4.7115036e-06,2.4511173e-05,0.015388894,0.016330618,0.010575432,0.096465506,0.09696686,0.055560824,1.23074224e-11,1.2515099e-11,1.7250179e-11,5e-08,5e-08,5e-08,1.7899458e-06,1.8197031e-06,2.870668e-06,1.8681252e-06,1.8454207e-06,2.8162074e-06,0.0,0.0,8389351,0.43980947,0.23571344,0.34339362,0.03603267,0.02140245,0.015947979,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
147025659,-0.92885077,-0.036950864,0.17453775,0.3246653,2.4751704,-0.5986032,0.09172157,-22.820696,-63.628807,-30.71117,2.5951818e-05,-0.00027026015,4.8954276e-05,0.0004890124,0.0027817038,0.0023564734,0.23154649,0.04414229,0.39337945,2.9272742e-05,-0.0014431063,0.002337118,0.0,0.0,2.964721e-06,0.0009048589,0.026807707,3.7049826e-06,5.927099e-06,4.624475e-06,2.6621656e-05,0.01539781,0.016666085,0.010587704,0.09705259,0.097631335,0.05567947,1.2321143e-11,1.2533306e-11,1.725082e-11,5e-08,5e-08,5e-08,1.7856307e-06,1.8183509e-06,2.8627471e-06,1.8625576e-06,1.83658e-06,2.8085094e-06,0.0,0.0,8389351,0.44123,0.23596498,0.27748042,0.027106129,0.020034024,0.063997276,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
147225648,-0.9593227,-0.020621262,0.13233383,0.2485207,2.8632913,-0.53641945,-0.0067479634,-22.307669,-63.775375,-30.829807,2.5823265e-05,-0.00027017557,4.905398e-05,0.0004930934,0.0028019934,0.0024010818,0.23157734,0.04414995,0.39318278,1.0531553e-05,-0.0014402544,0.0021435644,0.0,0.0,3.1941204e-06,0.0009400289,0.028102342,2.224838e-06,5.4975735e-06,4.5717243e-06,2.8478662e-05,0.015411562,0.016923789,0.010659371,0.097219065,0.09788059,0.056285094,1.2333242e-11,1.254856e-11,1.7238157e-11,5.000007e-08,5.000007e-08,5.000007e-08,1.7808193e-06,1.8168523e-06,2.855262e-06,1.8552895e-06,1.8271203e-06,2.8011261e-06,0.0,0.0,8389351,0.44170088,0.2372448,0.26907265,0.09094319,0.028167268,0.06856751,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
147426448,-0.98171926,0.00029962906,0.083617195,0.1709835,3.045925,-0.44735068,-0.07530246,-21.721073,-63.88006,-30.977201,2.5634568e-05,-0.0002701698,4.9036935e-05,0.0004997098,0.002813518,0.0024510971,0.23160377,0.044155013,0.3930057,2.5551124e-06,-0.0014550345,0.001970141,0.0,0.0,3.1101947e-06,0.00093201,0.02611014,1.1179892e-06,5.08932e-06,4.501962e-06,2.9844132e-05,0.015403275,0.016991977,0.010641578,0.09736523,0.09812204,0.05608364,1.2342555e-11,1.2561543e-11,1.720543e-11,5.000007e-08,5.000007e-08,5.000007e-08,1.7747104e-06,1.8149113e-06,2.8472e-06,1.8450237e-06,1.8158798e-06,2.7931003e-06,0.0,0.0,8389351,0.44213942,0.23681985,0.17756277,0.026638627,0.02842044,0.12500541,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
147634461,-0.9938597,0.012534042,0.026654644,0.10665556,3.0118678,-0.36200836,-0.06550184,-21.09625,-63.969044,-31.087234,2.5460771e-05,-0.00027014274,4.894642e-05,0.0005072272,0.0028234278,0.0024838054,0.23162812,0.04415589,0.3928071,-1.6194969e-06,-0.0014842288,0.001780509,0.0,0.0,3.0788915e-06,0.0011880368,0.03258258,5.0394334e-07,4.7547956e-06,4.455214e-06,3.06102e-05,0.015448851,0.016955564,0.010655021,0.09804533,0.09892186,0.05621916,1.2361472e-11,1.2583438e-11,1.7176193e-11,5e-08,5e-08,5e-08,1.7680707e-06,1.8130252e-06,2.8396732e-06,1.8326517e-06,1.8040181e-06,2.7849755e-06,0.0,0.0,8389351,0.44380984,0.2371058,0.25684908,0.041950606,0.026051892,0.07624708,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
147836049,-0.9971078,0.015238948,-0.012023275,0.07347984,2.8237224,-0.27972594,0.045485716,-20.52666,-64.05031,-31.154032,2.5341242e-05,-0.00027005296,4.886446e-05,0.0005137175,0.0028335187,0.002503572,0.23165941,0.04415596,0.39265323,1.2150759e-05,-0.0015169501,0.0016387686,0.0,0.0,2.3897665e-06,0.0013094187,0.035629112,3.0264337e-07,4.599999e-06,4.40284e-06,3.080873e-05,0.0154051725,0.01672214,0.0106071485,0.09826805,0.09923407,0.055971347,1.238078e-11,1.2603956e-11,1.71562e-11,5e-08,5e-08,5e-08,1.7618606e-06,1.8114741e-06,2.833227e-06,1.8207206e-06,1.7932824e-06,2.7773626e-06,0.0,0.0,8389351,0.44441208,0.23658264,0.21190463,0.041004002,0.024186255,0.04441367,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
148036050,-0.99804544,0.018664021,-0.022488773,0.055239234,2.5667632,-0.2520499,0.2020425,-20.009556,-64.11156,-31.138216,2.5235384e-05,-0.00026998922,4.8754904e-05,0.0005213667,0.0028429537,0.002502029,0.23170672,0.044161987,0.39248854,4.5510216e-05,-0.0015532362,0.001494357,0.0,0.0,1.7931736e-06,0.0014513617,0.040129717,2.2763092e-07,4.531711e-06,4.343843e-06,3.0766263e-05,0.015371891,0.016492568,0.010645651,0.09851492,0.09955853,0.056569856,1.2405751e-11,1.2631254e-11,1.7133954e-11,5e-08,5e-08,5e-08,1.7546467e-06,1.8096478e-06,2.82596e-06,1.8070758e-06,1.7815182e-06,2.7687008e-06,0.0,0.0,8389351,0.44505444,0.23784418,0.17283882,0.0708986,0.030957362,0.01337475,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
148236856,-0.99856097,0.0199373,-0.021758387,0.04477719,2.3199153,-0.22263604,0.27671266,-19.514414,-64.161224,-31.105919,2.5053187e-05,-0.00026995572,4.8686397e-05,0.00052235514,0.0028484385,0.0025050237,0.23173474,0.04416313,0.39237523,7.686492e-05,-0.0015880784,0.0013990608,0.0,0.0,1.2921903e-06,0.0013308723,0.035394743,1.9335921e-07,4.4811027e-06,4.2939428e-06,3.0734427e-05,0.015410758,0.0163602,0.0105965575,0.0986483,0.09974288,0.056302052,1.2432954e-11,1.2659323e-11,1.7125254e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.7482597e-06,1.8082008e-06,2.8196798e-06,1.7951342e-06,1.7713958e-06,2.7610126e-06,0.0,0.0,8389351,0.44541126,0.23728053,0.16978604,0.07233421,0.027491368,0.044779215,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
148436848,-0.99894965,0.019980935,-0.01550528,0.03820916,2.071905,-0.18953931,0.35613576,-19.103065,-64.219795,-31.049511,2.498921e-05,-0.00026984044,4.862022e-05,0.0005317252,0.0028586811,0.002503788,0.2317812,0.0441728,0.3922385,0.00010846609,-0.0016129469,0.0012788587,0.0,0.0,9.676547e-07,0.001369165,0.03680497,1.7421725e-07,4.43634e-06,4.244565e-06,3.0659914e-05,0.015473622,0.016292324,0.0106408335,0.09879957,0.099935435,0.056831267,1.2463566e-11,1.2691754e-11,1.7112372e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.7410238e-06,1.8064418e-06,2.8126283e-06,1.7820533e-06,1.7605878e-06,2.752613e-06,0.0,0.0,8389351,0.44579703,0.2383931,0.12913394,0.07868893,0.032466266,0.021124838,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
148641648,-0.99904263,0.023040356,-0.013204183,0.034767926,1.8137467,-0.1502509,0.31829566,-18.755829,-64.244514,-30.970026,2.5028783e-05,-0.0002698182,4.852173e-05,0.0005463436,0.0028613152,0.0024950812,0.23184521,0.04418871,0.39208788,0.00014553356,-0.001623913,0.0011429968,0.0,0.0,7.1704795e-07,0.0012573459,0.034510236,1.6646425e-07,4.3905957e-06,4.1976955e-06,3.0622963e-05,0.015687415,0.016406476,0.010636127,0.09932043,0.100496024,0.056810096,1.2499974e-11,1.2729529e-11,1.7106596e-11,5.000007e-08,5.000007e-08,5.000007e-08,1.7338708e-06,1.8047449e-06,2.8057348e-06,1.769423e-06,1.7503253e-06,2.7443903e-06,0.0,0.0,8389351,0.44700834,0.2383487,0.14459263,0.17242213,0.0396126,0.0006287748,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
148841648,-0.9991961,0.022433203,-0.0061756587,0.032645248,1.6282583,-0.104070134,0.32307282,-18.451248,-64.25352,-30.892605,2.5003905e-05,-0.00026983113,4.8438123e-05,0.0005536156,0.0028606215,0.0024837425,0.23189162,0.044196103,0.391972,0.00017602714,-0.0016399832,0.0010391944,0.0,0.0,6.4843573e-07,0.0012707588,0.035031177,1.6126478e-07,4.3522505e-06,4.1531184e-06,3.061564e-05,0.01579797,0.0164473,0.010681148,0.09924317,0.1004218,0.057156704,1.2534056e-11,1.2763563e-11,1.7108133e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,1.7274817e-06,1.8032788e-06,2.7997098e-06,1.7585851e-06,1.7415899e-06,2.7371357e-06,0.0,0.0,8389351,0.4468389,0.23907468,0.18421571,0.07906246,0.041079678,0.063641205,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
