,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
39,1061088404.0,1551458536799816.0,360662943.0,142836593.0,59.01,86.0,3.0,23.754002,13.0,0.0,0.560394,0.8965091999999999,16.179869,1.0,0.0,182.51923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94,101093.0,0.0,0.0,39
40,1062084586.0,1551458537799816.0,360665091.0,142836591.0,58.31,86.0,3.0,23.891,13.0,0.0,0.569587,0.8965091999999999,16.185417,1.0,0.0,184.85873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.96,101103.0,0.0,0.0,40
41,1063091192.0,1551458538799815.0,360667291.0,142836642.0,57.36,86.0,3.0,24.206999999999997,13.0,0.0,0.566484,0.8965091999999999,16.183804000000002,1.0,0.0,187.38855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.969997,101107.0,0.0,0.0,41
42,1064083977.0,1551458539799815.0,360669473.0,142836753.0,57.85,81.0,11.0,24.476001999999998,14.0,0.0,0.5720649999999999,0.8965091999999999,16.15342,1.0,0.0,189.86269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.969997,101110.0,0.0,0.0,42
43,1065085402.0,1551458540799815.0,360671660.0,142836906.0,58.86,81.0,3.0,24.004002,13.0,0.0,0.567857,0.8965091999999999,16.146515,1.0,0.0,192.05588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.969997,101119.0,0.0,0.0,43
44,1066081518.0,1551458541799815.0,360673827.0,142837062.0,58.88,81.0,3.0,24.137001,13.0,0.0,0.56966,0.8965091999999999,16.171177,1.0,0.0,194.36868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.98,101128.0,0.0,0.0,44
45,1067084580.0,1551458542799814.0,360675974.0,142837160.0,60.81,81.0,3.0,23.951,13.0,0.0,0.563062,0.8965091999999999,16.19275,1.0,0.0,196.47351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.98,101094.0,0.0,0.0,45
46,1068084466.0,1551458543799814.0,360678119.0,142837255.0,59.34,87.0,3.0,23.393002,13.0,0.0,0.568504,0.8965091999999999,16.182920000000003,1.0,0.0,198.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.989998,101116.0,0.0,0.0,46
47,1069083402.0,1551458544799814.0,360680206.0,142837263.0,57.25,86.0,6.0,22.423000000000002,15.0,0.0,0.568988,0.8965091999999999,16.162174,1.0,0.0,200.99481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,101112.0,0.0,0.0,47
48,1070089757.0,1551458545799814.0,360682236.0,142837207.0,56.33,86.0,2.0,23.823002,14.0,0.0,0.571175,0.8965091999999999,16.16167,1.0,0.0,203.56975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02,101162.0,0.0,0.0,48
49,1071091395.0,1551458546799813.0,360684240.0,142837109.0,56.71,87.0,3.0,21.923000000000002,14.0,0.0,0.5695439999999999,0.8965091999999999,16.171523999999998,1.0,0.0,205.99663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03,101093.0,0.0,0.0,49
50,1072087313.0,1551458547799813.0,360686183.0,142837041.0,57.63,87.0,4.0,21.789001000000003,14.0,0.0,0.5684239999999999,0.8965091999999999,16.173956,1.0,0.0,208.63934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03,101156.0,0.0,0.0,50
51,1073083807.0,1551458548799813.0,360688149.0,142836991.0,58.68,87.0,2.0,21.792002,13.0,0.0,0.567394,0.8965091999999999,16.164434,1.0,0.0,211.29286000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04,101147.0,0.0,0.0,51
52,1074083405.0,1551458549799813.0,360690115.0,142836967.0,59.03,87.0,3.0,22.158,14.0,0.0,0.5638989999999999,0.8965091999999999,16.186584,1.0,0.0,213.96532000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.05,101146.0,0.0,0.0,52
53,1075084406.0,1551458550799812.0,360692140.0,142836929.0,59.08,87.0,4.0,23.265001,14.0,0.0,0.565533,0.8965091999999999,16.17677,1.0,0.0,216.79387999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.059998,101131.0,0.0,0.0,53
54,1076087405.0,1551458551799812.0,360694218.0,142836921.0,59.31,87.0,3.0,23.506,14.0,0.0,0.563723,0.8965091999999999,16.17243,1.0,0.0,219.54001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.05,101135.0,0.0,0.0,54
55,1077091324.0,1551458552799812.0,360696318.0,142836995.0,58.11,87.0,3.0,23.782001,13.0,0.0,0.5692520000000001,0.8965091999999999,16.161713,1.0,0.0,222.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.079997999999996,101147.0,0.0,0.0,55
56,1078087402.0,1551458553799812.0,360698482.0,142837074.0,57.79,87.0,3.0,23.846,14.0,0.0,0.5659689999999999,0.8965091999999999,16.162344,1.0,0.0,225.00256000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,101140.0,0.0,0.0,56
57,1079085548.0,1551458554799811.0,360700633.0,142837162.0,57.79,87.0,3.0,23.823002,13.0,0.0,0.570012,0.8965091999999999,16.158576999999998,1.0,0.0,227.63144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,101126.99,0.0,0.0,57
58,1080086404.0,1551458555799811.0,360702778.0,142837211.0,57.75,87.0,3.0,23.785002,14.0,0.0,0.567314,0.8965091999999999,16.15165,1.0,0.0,230.35234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,101169.0,0.0,0.0,58
59,1081089403.0,1551458556799811.0,360704900.0,142837308.0,58.77,87.0,3.0,23.411001000000002,14.0,0.0,0.562136,0.8965091999999999,16.170889000000003,1.0,0.0,232.75041000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.11,101162.0,0.0,0.0,59
60,1082083405.0,1551458557799811.0,360706978.0,142837373.0,60.14,87.0,2.0,22.846,14.0,0.0,0.573275,0.8965091999999999,16.188139000000003,1.0,0.0,235.19962999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.12,101147.0,0.0,0.0,60
61,1083088768.0,1551458558799810.0,360708997.0,142837451.0,60.55,87.0,10.0,22.318,14.0,0.0,0.572983,0.8965091999999999,16.191639000000002,1.0,0.0,237.62597999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.12,101125.0,0.0,0.0,61
62,1084080517.0,1551458559799810.0,360711085.0,142837554.0,60.19,87.0,3.0,23.735,12.0,0.0,0.574747,0.8965091999999999,16.139238,1.0,0.0,240.4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.129996999999996,101107.99,0.0,0.0,62
63,1085090164.0,1551458560799810.0,360713367.0,142838654.0,58.77,87.0,3.0,30.105999999999998,14.0,0.0,0.572054,0.8965091999999999,16.102186,1.0,0.0,244.19867000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.14,101103.0,0.0,0.0,63
64,1086091173.0,1551458561799810.0,360715195.0,142841528.0,58.08,87.0,6.0,35.187,15.0,0.0,0.5739770000000001,0.8965091999999999,16.087132,1.0,0.0,248.14485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.149998,101074.0,0.0,0.0,64
65,1087088404.0,1551458562799809.0,360715907.0,142845413.0,57.0,87.0,3.0,36.438004,14.0,0.0,0.570422,0.8965091999999999,16.0813,1.0,0.0,251.78118999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.149998,101087.0,0.0,0.0,65
66,1088083407.0,1551458563799809.0,360715041.0,142849281.0,55.31,87.0,4.0,35.469,14.0,0.0,0.560235,0.8965091999999999,16.098013,1.0,0.0,255.39111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16,101098.0,0.0,0.0,66
67,1089090399.0,1551458564799809.0,360713019.0,142852019.0,53.79,87.0,2.0,30.802002,13.0,0.0,0.575908,0.8965091999999999,16.079447000000002,1.0,0.0,258.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16,101082.0,0.0,0.0,67
68,1090087400.0,1551458565799809.0,360710636.0,142853038.0,52.94,87.0,3.0,25.311999999999998,13.0,0.0,0.5665979999999999,0.8965091999999999,16.080128,1.0,0.0,262.23352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17,101113.0,0.0,0.0,68
69,1091094452.0,1551458566799808.0,360708494.0,142852628.0,51.92,87.0,4.0,23.11,14.0,0.0,0.572459,0.8965091999999999,16.093546,1.0,0.0,265.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18,101137.0,0.0,0.0,69
70,1092084330.0,1551458567799808.0,360706731.0,142851519.0,51.94,87.0,4.0,20.747002,15.0,0.0,0.569643,0.8965091999999999,16.099838000000002,1.0,0.0,267.75662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,101140.0,0.0,0.0,70
71,1093085406.0,1551458568799808.0,360705317.0,142850130.0,53.1,87.0,4.0,19.791,15.0,0.0,0.571095,0.8965091999999999,16.111893,1.0,0.0,270.31177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,101154.0,0.0,0.0,71
