timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
112684048,17875248,32.387344299999995,-117.0765293,51.763542,-39.513176,-30.805325,-0.00095559197,0.00016487676,0.0,-0.88250244,-0.057662863,0.22146715,0.019116553,-0.0082502235,-0.006005967,0.011175698,-0.7488097,1.7686208,-2.5262702,3.1284318,15.565142,30.456703,-0.22146715,0.42440644,0.2370672,0.17273337,0.10313182,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
112788048,17875248,32.387344299999995,-117.0765293,51.655354,-39.51219,-30.81713,-0.00095559197,0.00016487676,0.0,-1.111985,-0.07232377,0.22329949,0.012196944,-0.0082502235,-0.006005967,0.011175698,-0.43216747,-0.025035974,-4.108253,3.1264455,15.565142,30.468508,-0.22329949,0.41264018,0.2358182,0.16860114,0.10248328,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
112892848,17875248,32.387344299999995,-117.0765293,51.517406,-39.513947,-30.830013,-0.00095559197,0.00016487676,0.0,-1.4226613,-0.08786321,0.24224794,0.020527706,-0.0082502235,-0.006005967,0.011175698,-2.0533044,0.5156682,-3.8170197,3.1257327,15.565142,30.481392,-0.24224794,0.4252695,0.23739377,0.1730585,0.10318622,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
112988848,17875248,32.387344299999995,-117.0765293,51.35903,-39.516586,-30.840757,-0.00095559197,0.00016487676,0.0,-1.7607487,-0.09159171,0.25933474,0.02747605,-0.0082502235,-0.006005967,0.011175698,-2.8672771,1.8137181,-5.226544,3.1259925,15.565142,30.492136,-0.25933474,0.41223413,0.23697372,0.1683746,0.10269988,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113092848,17875248,32.387344299999995,-117.0765293,51.1488,-39.52107,-30.853704,-0.00095559197,0.00016487676,0.0,-2.1737769,-0.091955386,0.30149963,0.05671541,-0.0082502235,-0.006005967,0.011175698,-5.381902,1.5650553,0.20311114,3.1279454,15.565142,30.505083,-0.30149963,0.42493832,0.23687229,0.17288503,0.10291551,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113196878,17875248,32.387344299999995,-117.0765293,50.893616,-39.523056,-30.864202,-0.00095559197,0.00016487676,0.0,-2.5862079,-0.090311445,0.32802796,0.07081199,-0.0082502235,-0.006005967,0.011175698,-1.4760591,0.17936516,-4.2224207,3.131887,15.565142,30.515581,-0.32802796,0.4128664,0.23707329,0.16882004,0.10257693,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113293648,17875248,32.387344299999995,-117.0765293,50.617966,-39.523945,-30.87116,-0.00095559197,0.00016487676,0.0,-2.9805717,-0.08390731,0.38038447,0.111799724,-0.0082502235,-0.006005967,0.011175698,-6.737743,-1.2162625,5.1303277,3.1350842,15.565142,30.52254,-0.38038447,0.42439267,0.23795092,0.17302136,0.10302765,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113397660,17875248,32.387344299999995,-117.0765293,50.283016,-39.521515,-30.88061,-0.00095559197,0.00016487676,0.0,-3.354484,-0.07080269,0.3872164,0.10284282,-0.0082502235,-0.006005967,0.011175698,-3.551092,0.7017534,-0.80218506,3.1378,15.565142,30.531988,-0.3872164,0.412278,0.23648398,0.1688116,0.102290094,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113501648,17875248,32.387344299999995,-117.0765293,49.912857,-39.51802,-30.895252,-0.00095559197,0.00016487676,0.0,-3.672802,-0.06575715,0.38706422,0.083566114,-0.0082502235,-0.006005967,0.011175698,-4.771931,0.21961054,0.023320252,3.137454,15.565142,30.54663,-0.38706422,0.4248126,0.23639148,0.17352983,0.10256015,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113597648,17875248,32.387344299999995,-117.0765293,49.538776,-39.514877,-30.921873,-0.00095559197,0.00016487676,0.0,-3.946754,-0.05773278,0.38055345,0.048028722,-0.0082502235,-0.006005967,0.011175698,-2.0057302,2.2558868,-0.8203791,3.1348772,15.565142,30.573252,-0.38055345,0.41188452,0.23598632,0.16923325,0.102131136,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113701648,17875248,32.387344299999995,-117.0765293,49.105057,-39.512135,-30.956123,-0.00095559197,0.00016487676,0.0,-4.215007,-0.05281149,0.39320922,0.02787544,-0.0082502235,-0.006005967,0.011175698,-5.565874,-0.52683926,5.287951,3.1298018,15.565142,30.607502,-0.39320922,0.424296,0.2358581,0.1739687,0.10244916,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113806477,17875248,32.387344299999995,-117.0765293,48.641438,-39.506718,-30.98981,-0.00095559197,0.00016487676,0.0,-4.4167657,-0.038513936,0.39803994,0.0035703322,-0.0082502235,-0.006005967,0.011175698,-0.34503806,0.7121194,1.0884901,3.1250408,15.565142,30.64119,-0.39803994,0.41245377,0.23611861,0.16999641,0.1022553,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
113902448,17875248,32.387344299999995,-117.0765293,48.200565,-39.501034,-31.015985,-0.00095559197,0.00016487676,0.0,-4.5851464,-0.03192457,0.42146996,0.006672262,-0.0082502235,-0.006005967,0.011175698,-3.172243,-1.1660264,4.666613,3.1189635,15.565142,30.667364,-0.42146996,0.42401484,0.23547186,0.1743188,0.102437325,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114006448,17875248,32.387344299999995,-117.0765293,47.702198,-39.492165,-31.041164,-0.00095559197,0.00016487676,0.0,-4.716342,-0.0068947095,0.4373254,0.0038637957,-0.0082502235,-0.006005967,0.011175698,1.2846483,1.1144046,-1.703415,3.11253,15.565142,30.692543,-0.4373254,0.41233298,0.23574384,0.17014249,0.10225618,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114110448,17875248,32.387344299999995,-117.0765293,47.193405,-39.483643,-31.06671,-0.00095559197,0.00016487676,0.0,-4.82245,0.0055158525,0.46729112,0.01359919,-0.0082502235,-0.006005967,0.011175698,2.2689123,-0.09890979,-0.69481975,3.1065989,15.565142,30.718088,-0.46729112,0.42478746,0.23566628,0.1745647,0.10262307,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114207249,17875248,32.387344299999995,-117.0765293,46.70931,-39.474163,-31.087954,-0.00095559197,0.00016487676,0.0,-4.8983827,0.0026542398,0.5005009,0.029326541,-0.0082502235,-0.006005967,0.011175698,-1.5021062,-1.5790881,2.277886,3.1030514,15.565142,30.739332,-0.5005009,0.412153,0.23534688,0.16989079,0.10225938,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114311248,17875248,32.387344299999995,-117.0765293,46.185974,-39.465767,-31.106009,-0.00095559197,0.00016487676,0.0,-4.944347,-0.00046440196,0.5245099,0.03868695,-0.0082502235,-0.006005967,0.011175698,-1.9131573,-2.327625,-0.26611522,3.1022472,15.565142,30.757387,-0.5245099,0.4246105,0.23687382,0.17411277,0.10301589,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114415248,17875248,32.387344299999995,-117.0765293,45.655727,-39.455902,-31.118244,-0.00095559197,0.00016487676,0.0,-4.9629107,0.010378027,0.55053616,0.054756444,-0.0082502235,-0.006005967,0.011175698,2.6156745,1.8827723,-1.041254,3.1025143,15.565142,30.769623,-0.55053616,0.4130328,0.23714973,0.16975814,0.10279539,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114511248,17875248,32.387344299999995,-117.0765293,45.16718,-39.44899,-31.125727,-0.00095559197,0.00016487676,0.0,-4.984951,-0.0033668955,0.5505652,0.04816261,-0.0082502235,-0.006005967,0.011175698,-0.12806816,-0.5754275,-0.3569222,3.1021643,15.565142,30.777105,-0.5505652,0.42457065,0.23638083,0.17360419,0.10292057,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114616049,17875248,32.387344299999995,-117.0765293,44.629555,-39.437046,-31.12993,-0.00095559197,0.00016487676,0.0,-5.002527,-0.00037589244,0.58485633,0.07829346,-0.0082502235,-0.006005967,0.011175698,-2.8209445,2.2543807,3.7773888,3.1015005,15.565142,30.78131,-0.58485633,0.41291502,0.236642,0.16919158,0.10270405,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114720054,17875248,32.387344299999995,-117.0765293,44.098774,-39.428917,-31.125,-0.00095559197,0.00016487676,0.0,-4.9992313,-0.017558644,0.5900892,0.08650056,-0.0082502235,-0.006005967,0.011175698,-0.85826445,0.6572577,0.24289392,3.1008432,15.565142,30.776379,-0.5900892,0.42544731,0.23654506,0.17345682,0.1030282,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114816064,17875248,32.387344299999995,-117.0765293,43.60476,-39.421867,-31.110546,-0.00095559197,0.00016487676,0.0,-4.987258,-0.03375888,0.596557,0.10448802,-0.0082502235,-0.006005967,0.011175698,3.659494,-2.9478073,-4.538414,3.100077,15.565142,30.761925,-0.596557,0.41294822,0.23624434,0.16879891,0.10262707,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
114920055,17875248,32.387344299999995,-117.0765293,43.073784,-39.418186,-31.091196,-0.00095559197,0.00016487676,0.0,-4.987781,-0.039795842,0.5975121,0.118686095,-0.0082502235,-0.006005967,0.011175698,1.1157802,-0.12872557,-1.5458175,3.0987606,15.565142,30.742575,-0.5975121,0.42546776,0.23614539,0.17306247,0.102944,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115024057,17875248,32.387344299999995,-117.0765293,42.54396,-39.40804,-31.069822,-0.00095559197,0.00016487676,0.0,-4.980848,-0.041831173,0.57435197,0.110557996,-0.0082502235,-0.006005967,0.011175698,1.0443593,0.20342293,-0.9679096,3.0990822,15.565142,30.7212,-0.57435197,0.4138087,0.23643321,0.16871451,0.10273444,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115120848,17875248,32.387344299999995,-117.0765293,42.054287,-39.402496,-31.049389,-0.00095559197,0.00016487676,0.0,-4.9869275,-0.049051154,0.5528567,0.10420914,-0.0082502235,-0.006005967,0.011175698,-1.3325667,-1.6710438,3.026903,3.100083,15.565142,30.700768,-0.5528567,0.4254012,0.2357331,0.17282526,0.102871634,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115224853,17875248,32.387344299999995,-117.0765293,41.5274,-39.397205,-31.024754,-0.00095559197,0.00016487676,0.0,-4.9721985,-0.05064443,0.52231914,0.09374837,-0.0082502235,-0.006005967,0.011175698,3.4362588,0.9508184,-0.32724077,3.1019633,15.565142,30.676132,-0.52231914,0.41386974,0.23610392,0.16881979,0.10268178,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115328848,17875248,32.387344299999995,-117.0765293,41.003494,-39.396023,-31.003115,-0.00095559197,0.00016487676,0.0,-4.982913,-0.05620127,0.5150272,0.102015175,-0.0082502235,-0.006005967,0.011175698,1.4931247,0.1636338,-2.4257524,3.104993,15.565142,30.654493,-0.5150272,0.42646226,0.23607011,0.17333503,0.103022255,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115424848,17875248,32.387344299999995,-117.0765293,40.51702,-39.390373,-30.982512,-0.00095559197,0.00016487676,0.0,-4.979654,-0.07171588,0.51023746,0.111155674,-0.0082502235,-0.006005967,0.011175698,-0.3356412,1.6123116,1.7964642,3.1073384,15.565142,30.63389,-0.51023746,0.4138355,0.23575391,0.16885038,0.102641046,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115529651,17875248,32.387344299999995,-117.0765293,39.98884,-39.389114,-30.961357,-0.00095559197,0.00016487676,0.0,-4.9745545,-0.087045714,0.48540184,0.10059802,-0.0082502235,-0.006005967,0.011175698,-2.3476155,0.15691844,1.5854104,3.108772,15.565142,30.612736,-0.48540184,0.4027065,0.23441447,0.16483909,0.102008626,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115633648,17875248,32.387344299999995,-117.0765293,39.45794,-39.38489,-30.935644,-0.00095559197,0.00016487676,0.0,-4.9715834,-0.08734689,0.46460903,0.09885475,-0.0082502235,-0.006005967,0.011175698,2.5400481,1.9817849,-2.5169437,3.1107917,15.565142,30.587023,-0.46460903,0.41495052,0.23608682,0.16948943,0.10279155,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115729648,17875248,32.387344299999995,-117.0765293,38.972115,-39.38589,-30.910059,-0.00095559197,0.00016487676,0.0,-4.9601355,-0.111149326,0.4578729,0.11005254,-0.0082502235,-0.006005967,0.011175698,0.2032522,-0.78407496,-0.46238026,3.1128693,15.565142,30.561438,-0.4578729,0.426646,0.23706675,0.17367473,0.103362195,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115833660,17875248,32.387344299999995,-117.0765293,38.444054,-39.384464,-30.881807,-0.00095559197,0.00016487676,0.0,-4.9541683,-0.11419199,0.43004352,0.10221469,-0.0082502235,-0.006005967,0.011175698,-1.8941959,2.008591,1.713427,3.1150596,15.565142,30.533186,-0.43004352,0.4149071,0.2357033,0.16952595,0.10273252,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
115938448,17875248,32.387344299999995,-117.0765293,37.91697,-39.388218,-30.852097,-0.00095559197,0.00016487676,0.0,-4.9378486,-0.13019851,0.37922645,0.07414775,-0.0082502235,-0.006005967,0.011175698,4.192847,0.85197943,-3.0959618,3.116144,15.565142,30.503475,-0.37922645,0.40363884,0.23592338,0.16560411,0.102481425,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116042447,17875248,32.387344299999995,-117.0765293,37.391285,-39.39276,-30.813292,-0.00095559197,0.00016487676,0.0,-4.925929,-0.15447825,0.35438398,0.081268676,-0.0082502235,-0.006005967,0.011175698,5.9041047,-3.4799783,-6.6411743,3.1155465,15.565142,30.46467,-0.35438398,0.4158489,0.23745944,0.170261,0.10322201,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116138457,17875248,32.387344299999995,-117.0765293,36.90927,-39.39996,-30.772137,-0.00095559197,0.00016487676,0.0,-4.9382963,-0.1432223,0.36019796,0.11990935,-0.0082502235,-0.006005967,0.011175698,0.93349004,-0.04972947,0.17522117,3.1156363,15.565142,30.423515,-0.36019796,0.40372223,0.23706892,0.165968,0.102774,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116242448,17875248,32.387344299999995,-117.0765293,36.38386,-39.401844,-30.725443,-0.00095559197,0.00016487676,0.0,-4.918741,-0.13531786,0.31668374,0.1116525,-0.0082502235,-0.006005967,0.011175698,2.6545284,1.0565848,-1.6371441,3.1158674,15.565142,30.376822,-0.31668374,0.41596112,0.23854811,0.1706957,0.10349187,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116347248,17875248,32.387344299999995,-117.0765293,35.85996,-39.40631,-30.684046,-0.00095559197,0.00016487676,0.0,-4.9098945,-0.12898707,0.27693716,0.102485016,-0.0082502235,-0.006005967,0.011175698,-0.17770277,0.16957827,1.0407174,3.115953,15.565142,30.335424,-0.27693716,0.40464813,0.23701689,0.16671558,0.10278582,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116443248,17875248,32.387344299999995,-117.0765293,35.382626,-39.407448,-30.651186,-0.00095559197,0.00016487676,0.0,-4.890675,-0.11838787,0.20646515,0.056717448,-0.0082502235,-0.006005967,0.011175698,3.3060863,1.6949381,-4.2680593,3.1168177,15.565142,30.302565,-0.20646515,0.41598243,0.23788117,0.1711073,0.10332564,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116547248,17875248,32.387344299999995,-117.0765293,34.867733,-39.407623,-30.623823,-0.00095559197,0.00016487676,0.0,-4.896715,-0.12053118,0.1835054,0.0539937,-0.0082502235,-0.006005967,0.011175698,-1.45559,-1.2990775,0.65571713,3.1190913,15.565142,30.275202,-0.1835054,0.40484008,0.23804195,0.16730937,0.103040695,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116651256,17875248,32.387344299999995,-117.0765293,34.35231,-39.399727,-30.59962,-0.00095559197,0.00016487676,0.0,-4.9008236,-0.12678376,0.135429,0.0243606,-0.0082502235,-0.006005967,0.011175698,2.0058408,-4.4184012,-1.9445016,3.1206126,15.565142,30.251,-0.135429,0.4171933,0.23948975,0.17219412,0.103749625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116747248,17875248,32.387344299999995,-117.0765293,33.87712,-39.396225,-30.572655,-0.00095559197,0.00016487676,0.0,-4.913122,-0.11454545,0.11637471,0.028516958,-0.0082502235,-0.006005967,0.011175698,-0.08643929,1.6800938,-0.98259753,3.1222348,15.565142,30.224033,-0.11637471,0.4048738,0.23895128,0.16788198,0.10326801,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116852048,17875248,32.387344299999995,-117.0765293,33.35577,-39.389256,-30.543228,-0.00095559197,0.00016487676,0.0,-4.9154444,-0.1136305,0.097769566,0.034333292,-0.0082502235,-0.006005967,0.011175698,2.7070317,-1.8978455,-3.720209,3.1240473,15.565142,30.194607,-0.097769566,0.4172506,0.24038255,0.17268556,0.10397172,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
116956048,17875248,32.387344299999995,-117.0765293,32.837498,-39.386333,-30.517347,-0.00095559197,0.00016487676,0.0,-4.9333014,-0.119969055,0.08184498,0.03827542,-0.0082502235,-0.006005967,0.011175698,-0.8116926,-2.1564152,-0.05104492,3.125842,15.565142,30.168726,-0.08184498,0.40595186,0.23877437,0.16868283,0.103228085,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117052048,17875248,32.387344299999995,-117.0765293,32.354813,-39.383636,-30.49491,-0.00095559197,0.00016487676,0.0,-4.9486465,-0.12469719,0.059401497,0.033436973,-0.0082502235,-0.006005967,0.011175698,-3.4514275,-0.9436056,3.3132288,3.126716,15.565142,30.146288,-0.059401497,0.4174219,0.23954749,0.17300786,0.10373457,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117156055,17875248,32.387344299999995,-117.0765293,31.83361,-39.386345,-30.469505,-0.00095559197,0.00016487676,0.0,-4.9498124,-0.12540121,0.020950876,0.016462767,-0.0082502235,-0.006005967,0.011175698,-1.0720578,-0.1420857,1.1703497,3.1277518,15.565142,30.120884,-0.020950876,0.40601692,0.23791109,0.16896516,0.103000514,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117260850,17875248,32.387344299999995,-117.0765293,31.309599,-39.39392,-30.445318,-0.00095559197,0.00016487676,0.0,-4.9406695,-0.1210293,-0.019132627,-0.0029934533,-0.0082502235,-0.006005967,0.011175698,2.7938576,2.3182402,-3.0581663,3.1297262,15.565142,30.096697,0.019132627,0.4184786,0.23936133,0.17377333,0.103716396,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117356848,17875248,32.387344299999995,-117.0765293,30.830233,-39.401417,-30.427526,-0.00095559197,0.00016487676,0.0,-4.947263,-0.11850718,-0.035031274,-0.0037215354,-0.0082502235,-0.006005967,0.011175698,0.06664069,3.1804936,1.5523394,3.130319,15.565142,30.078905,0.035031274,0.40608373,0.23715234,0.16935855,0.10282247,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117460848,17875248,32.387344299999995,-117.0765293,30.310064,-39.40863,-30.412762,-0.00095559197,0.00016487676,0.0,-4.9430656,-0.12535578,-0.05114601,-0.007812981,-0.0082502235,-0.006005967,0.011175698,3.2175415,-0.87768656,-3.400049,3.1302292,15.565142,30.06414,0.05114601,0.4187025,0.23866586,0.1742321,0.103548326,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117564869,17875248,32.387344299999995,-117.0765293,29.787718,-39.41532,-30.400127,-0.00095559197,0.00016487676,0.0,-4.940857,-0.12464068,-0.07029793,-0.016540753,-0.0082502235,-0.006005967,0.011175698,1.8367397,0.18114,-0.5709188,3.1311579,15.565142,30.051506,0.07029793,0.40714458,0.23873372,0.17015247,0.10325686,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117661648,17875248,32.387344299999995,-117.0765293,29.299267,-39.419735,-30.390594,-0.00095559197,0.00016487676,0.0,-4.939909,-0.119755626,-0.09966076,-0.037096836,-0.0082502235,-0.006005967,0.011175698,3.7465386,-0.5568706,-3.358553,3.131976,15.565142,30.041973,0.09966076,0.41876006,0.23954213,0.17456861,0.10378165,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117765660,17875248,32.387344299999995,-117.0765293,28.77909,-39.424877,-30.38389,-0.00095559197,0.00016487676,0.0,-4.937322,-0.119175024,-0.11294409,-0.04355362,-0.0082502235,-0.006005967,0.011175698,2.8103693,-2.7074292,-2.247306,3.1324787,15.565142,30.035269,0.11294409,0.4072859,0.23792648,0.17049211,0.103061736,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117869648,17875248,32.387344299999995,-117.0765293,28.26406,-39.429375,-30.376776,-0.00095559197,0.00016487676,0.0,-4.936772,-0.106037386,-0.119649604,-0.04283176,-0.0082502235,-0.006005967,0.011175698,0.9387927,1.6213965,-0.9820257,3.1330593,15.565142,30.028154,0.119649604,0.42004755,0.23774968,0.17547154,0.10335958,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
117965648,17875248,32.387344299999995,-117.0765293,27.784378,-39.434044,-30.371344,-0.00095559197,0.00016487676,0.0,-4.938984,-0.10063367,-0.12272964,-0.039684176,-0.0082502235,-0.006005967,0.011175698,-0.12860356,-0.2651446,1.245724,3.1331313,15.565142,30.022722,0.12272964,0.40802133,0.23725422,0.17104568,0.10291431,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118070448,17875248,32.387344299999995,-117.0765293,27.257467,-39.439865,-30.364895,-0.00095559197,0.00016487676,0.0,-4.9420757,-0.10327523,-0.12323683,-0.03325091,-0.0082502235,-0.006005967,0.011175698,3.4361246,-1.0400244,-1.2337855,3.132887,15.565142,30.016273,0.12323683,0.42074022,0.2387318,0.17592688,0.10364552,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118174463,17875248,32.387344299999995,-117.0765293,26.73557,-39.446564,-30.359118,-0.00095559197,0.00016487676,0.0,-4.9360967,-0.09577738,-0.15065897,-0.05394378,-0.0082502235,-0.006005967,0.011175698,4.1661406,0.91537535,-3.865872,3.132882,15.565142,30.010496,0.15065897,0.40951976,0.23718533,0.1717802,0.10295736,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118270448,17875248,32.387344299999995,-117.0765293,26.2546,-39.453182,-30.352568,-0.00095559197,0.00016487676,0.0,-4.9464746,-0.08714283,-0.14046161,-0.03654978,-0.0082502235,-0.006005967,0.011175698,2.1647956,3.1010435,-1.8274823,3.1326687,15.565142,30.003946,0.14046161,0.4214172,0.2397384,0.17627,0.10391752,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118374463,17875248,32.387344299999995,-117.0765293,25.732224,-39.45773,-30.34672,-0.00095559197,0.00016487676,0.0,-4.9449306,-0.08734028,-0.15785183,-0.047270894,-0.0082502235,-0.006005967,0.011175698,1.4644707,-2.03974,-1.0728202,3.1325712,15.565142,29.998098,0.15785183,0.41010103,0.23810914,0.17214979,0.103197545,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118478481,17875248,32.387344299999995,-117.0765293,25.21059,-39.461082,-30.341103,-0.00095559197,0.00016487676,0.0,-4.9374466,-0.07307662,-0.16524523,-0.047318455,-0.0082502235,-0.006005967,0.011175698,2.4930522,1.7326678,-2.4388971,3.1336937,15.565142,29.992481,0.16524523,0.42294738,0.23954748,0.17699409,0.10391036,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118575248,17875248,32.387344299999995,-117.0765293,24.726591,-39.461975,-30.334024,-0.00095559197,0.00016487676,0.0,-4.931258,-0.06172438,-0.17202972,-0.045764707,-0.0082502235,-0.006005967,0.011175698,2.655216,2.495492,-2.0787053,3.1358366,15.565142,29.985403,0.17202972,0.41048658,0.238979,0.17243369,0.10343445,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118679248,17875248,32.387344299999995,-117.0765293,24.208344,-39.462585,-30.326447,-0.00095559197,0.00016487676,0.0,-4.932289,-0.074514024,-0.16927788,-0.035049792,-0.0082502235,-0.006005967,0.011175698,2.106413,-3.7466547,-1.3344111,3.1377869,15.565142,29.977825,0.16927788,0.42346966,0.2387538,0.17736775,0.10371191,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118783248,17875248,32.387344299999995,-117.0765293,23.691393,-39.462677,-30.316666,-0.00095559197,0.00016487676,0.0,-4.933264,-0.06881025,-0.15527755,-0.012205572,-0.0082502235,-0.006005967,0.011175698,-1.5013148,-1.278022,2.5047183,3.1387787,15.565142,29.968044,0.15527755,0.41171113,0.23884295,0.1729884,0.1034333,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118879248,17875248,32.387344299999995,-117.0765293,23.215113,-39.462944,-30.304659,-0.00095559197,0.00016487676,0.0,-4.9292755,-0.05850183,-0.16601905,-0.012325259,-0.0082502235,-0.006005967,0.011175698,-2.3689828,1.2082927,1.5692271,3.139292,15.565142,29.956038,0.16601905,0.4236448,0.23959737,0.17749284,0.10393614,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
118984049,17875248,32.387344299999995,-117.0765293,22.695127,-39.461296,-30.287943,-0.00095559197,0.00016487676,0.0,-4.928397,-0.05963104,-0.17299686,-0.0050569163,-0.0082502235,-0.006005967,0.011175698,0.43020448,0.45292115,0.18082118,3.13943,15.565142,29.939322,0.17299686,0.41176072,0.23963933,0.17308524,0.1036362,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
119088049,17875248,32.387344299999995,-117.0765293,22.17934,-39.459076,-30.271467,-0.00095559197,0.00016487676,0.0,-4.926261,-0.0520868,-0.19246407,-0.010299278,-0.0082502235,-0.006005967,0.011175698,-0.17005658,-0.2758437,-1.3837587,3.1388912,15.565142,29.922846,0.19246407,0.4247252,0.23934954,0.17796408,0.103905275,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
119184048,17875248,32.387344299999995,-117.0765293,21.701714,-39.45618,-30.255932,-0.00095559197,0.00016487676,0.0,-4.9381638,-0.043893803,-0.19471967,0.00027594902,-0.0082502235,-0.006005967,0.011175698,-0.273672,0.6867875,-0.64420235,3.1388597,15.565142,29.90731,0.19471967,0.41189665,0.23888391,0.17324194,0.10345542,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
119288049,17875248,32.387344299999995,-117.0765293,21.18439,-39.45446,-30.245016,-0.00095559197,0.00016487676,0.0,-4.9370375,-0.048946243,-0.22718896,-0.023961775,-0.0082502235,-0.006005967,0.011175698,1.0457174,-0.7376728,0.09965528,3.1386592,15.565142,29.896395,0.22718896,0.42488652,0.24032937,0.17823552,0.10417122,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
