timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
91747518,0.12561409,-0.2563646,-0.06163158,0.0,0.0,-0.43950313
91779514,0.1220121,-0.2607546,-0.06393875,0.0,0.0,-0.43985704
91812326,0.12601826,-0.31462705,-0.06563696,0.0,0.0,-0.43897283
91844327,0.14948678,-0.27751908,-0.06726627,0.0,0.0,-0.43723828
91876324,0.13886902,-0.26172966,-0.068789445,0.0,0.0,-0.43610406
91904404,0.11139983,-0.29104665,-0.070076786,0.0,0.0,-0.43242735
91936317,0.08408675,-0.31539404,-0.07087834,0.0,0.0,-0.43237486
91968323,0.10605898,-0.28120205,-0.07153026,0.0,0.0,-0.42940015
92000329,0.12876616,-0.25303924,-0.071719944,0.0,0.0,-0.42509115
92032328,0.12224104,-0.23097043,-0.07223703,0.0,0.0,-0.42403603
92064407,0.09517713,-0.23835899,-0.07255727,0.0,0.0,-0.42262536
92096363,0.08892543,-0.2439152,-0.07241029,0.0,0.0,-0.4218109
92128337,0.10738982,-0.21640289,-0.0730636,0.0,0.0,-0.4191422
92156327,0.11045153,-0.20376605,-0.072875835,0.0,0.0,-0.41803536
92188332,0.1287381,-0.22182953,-0.073153704,0.0,0.0,-0.41687232
92220328,0.12053244,-0.2308311,-0.07315489,0.0,0.0,-0.41627216
92253132,0.11569859,-0.19421802,-0.073138826,0.0,0.0,-0.41741508
92285131,0.12203717,-0.21349354,-0.07304768,0.0,0.0,-0.41617543
92317131,0.097600184,-0.22915252,-0.073170416,0.0,0.0,-0.41553834
92349137,0.10396126,-0.18664126,-0.07281506,0.0,0.0,-0.4165175
92381129,0.10573235,-0.195366,-0.072530314,0.0,0.0,-0.4145672
92413120,0.14058559,-0.19157563,-0.07191845,0.0,0.0,-0.41644454
92445140,0.12844537,-0.21154071,-0.071679324,0.0,0.0,-0.41656846
92477142,0.08236611,-0.21331252,-0.07152306,0.0,0.0,-0.4162733
92509134,0.094181,-0.19419648,-0.071410015,0.0,0.0,-0.4152423
92541124,0.08948599,-0.20789944,-0.07074139,0.0,0.0,-0.4127441
92569125,0.07568411,-0.19502267,-0.070707515,0.0,0.0,-0.41568083
92601134,0.10474865,-0.17724732,-0.07007381,0.0,0.0,-0.41428486
92633127,0.10754964,-0.14503878,-0.07033597,0.0,0.0,-0.41519395
92665934,0.11131927,-0.16744007,-0.0696946,0.0,0.0,-0.41421628
92697951,0.10340319,-0.17442378,-0.06992385,0.0,0.0,-0.41437826
92729921,0.08848628,-0.21112165,-0.06918888,0.0,0.0,-0.41397813
92761931,0.12954362,-0.15384291,-0.06774747,0.0,0.0,-0.41438448
92789923,0.12257243,-0.13023022,-0.067062244,0.0,0.0,-0.4139726
92821913,0.1269059,-0.14886379,-0.06663148,0.0,0.0,-0.4124677
92853918,0.09477196,-0.19149928,-0.066362344,0.0,0.0,-0.4121398
92885912,0.09852244,-0.17195754,-0.06524211,0.0,0.0,-0.41520795
92917932,0.10257951,-0.14757942,-0.06430651,0.0,0.0,-0.41664785
92949926,0.096383534,-0.1280171,-0.06286378,0.0,0.0,-0.41493437
92981909,0.10390886,-0.11358771,-0.06190246,0.0,0.0,-0.41238576
93013920,0.066725135,-0.19282374,-0.060372885,0.0,0.0,-0.41020763
93041923,0.057365265,-0.18579371,-0.059485015,0.0,0.0,-0.4086459
93073923,0.06846176,-0.14990196,-0.05775959,0.0,0.0,-0.40860075
93106728,0.06473058,-0.111985676,-0.056402728,0.0,0.0,-0.40844032
93138724,0.09483328,-0.10403472,-0.05513107,0.0,0.0,-0.40904272
93170716,0.09626344,-0.1503296,-0.053635165,0.0,0.0,-0.40810135
93202737,0.088178605,-0.17063682,-0.05220607,0.0,0.0,-0.40720332
93230731,0.09451897,-0.119372465,-0.050536513,0.0,0.0,-0.40746737
93262715,0.09544228,-0.12032987,-0.04883096,0.0,0.0,-0.40641746
93294727,0.121017806,-0.09887581,-0.047070567,0.0,0.0,-0.4078772
93326715,0.1296585,-0.13785043,-0.045967832,0.0,0.0,-0.40868402
93358721,0.11648841,-0.14056464,-0.044446062,0.0,0.0,-0.4078142
93390721,0.119733565,-0.11752665,-0.043265805,0.0,0.0,-0.40715396
93422713,0.08198548,-0.14553624,-0.04139564,0.0,0.0,-0.40806773
93454744,0.06899173,-0.13869867,-0.040584538,0.0,0.0,-0.40889606
93482733,0.076872945,-0.12198146,-0.038901616,0.0,0.0,-0.40862024
93514740,0.090647735,-0.114866756,-0.037890363,0.0,0.0,-0.40796354
93548321,0.052576374,-0.2141105,-0.03709271,0.0,0.0,-0.4071102
93580321,0.10127081,-0.15458545,-0.03542458,0.0,0.0,-0.40825874
93612325,0.10456706,-0.1266621,-0.03441959,0.0,0.0,-0.4071913
93640328,0.10845499,-0.13666774,-0.033430934,0.0,0.0,-0.40835
93672328,0.08504317,-0.18784949,-0.03290651,0.0,0.0,-0.40736914
93704402,0.07987314,-0.14086317,-0.03223625,0.0,0.0,-0.40754887
93736313,0.09053035,-0.099324316,-0.03163735,0.0,0.0,-0.4075331
93768321,0.08315937,-0.10818158,-0.031122725,0.0,0.0,-0.4067556
93800319,0.09829907,-0.10327557,-0.030193195,0.0,0.0,-0.40709725
93832352,0.080350004,-0.14635856,-0.029308606,0.0,0.0,-0.40682808
93865136,0.074329436,-0.15987964,-0.027940989,0.0,0.0,-0.4055611
93897128,0.08465496,-0.1091338,-0.027103756,0.0,0.0,-0.4064256
93929122,0.06369141,-0.06863866,-0.025815053,0.0,0.0,-0.40653607
93961134,0.06872601,-0.10108992,-0.025074676,0.0,0.0,-0.40674773
93993127,0.077939585,-0.14505178,-0.024112135,0.0,0.0,-0.40578315
94025144,0.073329285,-0.12199979,-0.023315493,0.0,0.0,-0.40786394
94057131,0.05680719,-0.095099,-0.022240363,0.0,0.0,-0.40699062
94089130,0.08707469,-0.08290079,-0.020794766,0.0,0.0,-0.4070619
94121127,0.09925234,-0.066274926,-0.0199316,0.0,0.0,-0.40700054
94153127,0.08570066,-0.11009526,-0.018487096,0.0,0.0,-0.40536746
94185129,0.05838,-0.14596696,-0.017594384,0.0,0.0,-0.40504047
94217130,0.05246287,-0.10445606,-0.016704563,0.0,0.0,-0.4046204
94249137,0.07411046,-0.059853602,-0.015682561,0.0,0.0,-0.4054289
94277139,0.1089622,-0.058076218,-0.0151144825,0.0,0.0,-0.40650356
94309918,0.061701987,-0.11648739,-0.014334112,0.0,0.0,-0.40573114
94341931,0.03521955,-0.093539804,-0.013747803,0.0,0.0,-0.4069252
94373924,0.04376124,-0.07309054,-0.013007771,0.0,0.0,-0.406575
94405917,0.053141866,-0.06260875,-0.012119996,0.0,0.0,-0.40578878
94437924,0.059476666,-0.079127446,-0.011762688,0.0,0.0,-0.40656447
94469924,0.045413703,-0.08364485,-0.011183594,0.0,0.0,-0.40797737
94497924,0.028780239,-0.11795591,-0.010974939,0.0,0.0,-0.40390375
94529915,0.025707109,-0.09092896,-0.010471966,0.0,0.0,-0.40496877
94561930,0.04119351,-0.0577356,-0.009760589,0.0,0.0,-0.40316206
94593924,0.051977098,-0.04639497,-0.009355117,0.0,0.0,-0.40449482
94625931,0.053486206,-0.08750239,-0.009562075,0.0,0.0,-0.40281683
94657946,0.042962357,-0.089972,-0.009129366,0.0,0.0,-0.4016836
94689915,0.035292193,-0.06610776,-0.009701329,0.0,0.0,-0.40182954
94721936,0.03812006,-0.027600892,-0.009139364,0.0,0.0,-0.40173206
94750718,0.05498665,-0.04148665,-0.009337308,0.0,0.0,-0.40254453
94782717,0.043367296,-0.05845572,-0.009348082,0.0,0.0,-0.40206876
94814746,0.038954526,-0.041701857,-0.0094759315,0.0,0.0,-0.40111092
94846719,0.026169455,-0.075563565,-0.009507213,0.0,0.0,-0.40131918
94878733,0.031359773,-0.06748037,-0.009222462,0.0,0.0,-0.40066355
94910730,0.06661238,-0.04382201,-0.008857333,0.0,0.0,-0.40299374
94938736,0.056727696,-0.0839463,-0.0091101825,0.0,0.0,-0.40455255
94970725,0.036989503,-0.06442891,-0.009882431,0.0,0.0,-0.40497944
95002720,0.00504596,-0.07633668,-0.010157614,0.0,0.0,-0.40569758
95034754,0.013357535,-0.0843525,-0.010686409,0.0,0.0,-0.40508127
95066717,0.038477905,-0.07345827,-0.010754294,0.0,0.0,-0.40550283
95098742,0.06512773,-0.061244864,-0.0115770465,0.0,0.0,-0.40529117
95130718,0.043822538,-0.030484807,-0.012468241,0.0,0.0,-0.40452537
95158727,0.04937155,-0.05453021,-0.0135347545,0.0,0.0,-0.40646797
95191519,0.0371572,-0.10869931,-0.014040099,0.0,0.0,-0.40626666
95223520,0.039356273,-0.08354147,-0.015092691,0.0,0.0,-0.4073548
95255528,0.037858654,-0.049007073,-0.015959734,0.0,0.0,-0.40723506
95287523,0.050298803,-0.047014896,-0.016878013,0.0,0.0,-0.40789077
95319524,0.04409459,-0.069845065,-0.018455066,0.0,0.0,-0.40762067
95351518,0.054696392,-0.10360879,-0.019285966,0.0,0.0,-0.40692908
95383517,0.050433412,-0.07793426,-0.020217195,0.0,0.0,-0.41030073
95411525,0.04860554,-0.0745989,-0.02081412,0.0,0.0,-0.40754256
95443520,0.06873735,-0.06916679,-0.021463845,0.0,0.0,-0.41123226
95475525,0.053631295,-0.11303151,-0.022540329,0.0,0.0,-0.4098324
95507514,0.030616235,-0.10265827,-0.023575189,0.0,0.0,-0.40780416
95539524,0.02625593,-0.08847848,-0.024517808,0.0,0.0,-0.40783697
95571514,0.04813708,-0.0714924,-0.024709968,0.0,0.0,-0.40616307
95600333,0.0638775,-0.018771691,-0.025139343,0.0,0.0,-0.40780902
95632325,0.08756738,-0.053559527,-0.02599762,0.0,0.0,-0.40704575
95664581,0.06561159,-0.065470904,-0.026240023,0.0,0.0,-0.4072416
95696325,0.076770976,-0.020154301,-0.026602352,0.0,0.0,-0.40587592
95728382,0.058362707,-0.048885584,-0.027079437,0.0,0.0,-0.4039621
95760320,0.064030334,-0.016607799,-0.027274862,0.0,0.0,-0.40404734
95792323,0.0895102,-0.012092965,-0.02776509,0.0,0.0,-0.40367797
95824440,0.08059805,-0.04959341,-0.027875379,0.0,0.0,-0.4035814
95852346,0.061036803,-0.036152482,-0.028536843,0.0,0.0,-0.4045431
95884404,0.044804655,-0.031566933,-0.028645758,0.0,0.0,-0.4026803
95916308,0.038706414,-0.106113896,-0.029151836,0.0,0.0,-0.40220144
95948325,0.04007199,-0.071399435,-0.029433077,0.0,0.0,-0.40363213
95980331,0.05546383,-0.03515676,-0.029990047,0.0,0.0,-0.40564403
96012321,0.045140672,-0.061488044,-0.03021394,0.0,0.0,-0.40477628
96041140,0.0055859075,-0.13449185,-0.0309893,0.0,0.0,-0.4037385
96073136,0.014469907,-0.09907762,-0.03140819,0.0,0.0,-0.40424743
96105129,0.016958684,-0.07481458,-0.032025874,0.0,0.0,-0.40512887
96137136,0.02757447,-0.029293826,-0.032369312,0.0,0.0,-0.40532893
96169130,0.044689074,-0.064776726,-0.03300779,0.0,0.0,-0.4055192
96201139,0.040115673,-0.028186113,-0.033251517,0.0,0.0,-0.4046902
96233143,0.052383415,-0.03244082,-0.0341104,0.0,0.0,-0.40567145
96265136,0.052072957,-0.03406912,-0.034766626,0.0,0.0,-0.4042216
96297141,0.028860087,-0.044174984,-0.035516173,0.0,0.0,-0.4039473
96325133,0.04549014,0.0014332862,-0.03552755,0.0,0.0,-0.40340024
96357131,0.017635431,-0.055992447,-0.036275137,0.0,0.0,-0.4023066
96389129,0.010187362,-0.053396374,-0.036425583,0.0,0.0,-0.40245253
96421131,0.039410863,-0.016428873,-0.03743163,0.0,0.0,-0.40344444
96453156,0.034634896,-0.008727021,-0.03757197,0.0,0.0,-0.40316606
96485926,0.017784849,-0.06174684,-0.03825702,0.0,0.0,-0.40301466
96513928,0.007424976,-0.033194117,-0.03871946,0.0,0.0,-0.40323
96545923,0.0057466454,-0.012505248,-0.039101295,0.0,0.0,-0.4036085
96577925,0.009647045,-0.032154575,-0.03951905,0.0,0.0,-0.40403998
96609915,0.013112741,-0.025160415,-0.040035248,0.0,0.0,-0.40370795
96641931,0.0053841774,-0.041228354,-0.04079809,0.0,0.0,-0.40384096
96673925,-0.00096768077,0.008632971,-0.041198313,0.0,0.0,-0.40307546
96705920,-0.006450513,-0.014075039,-0.041269608,0.0,0.0,-0.4016794
96737932,-0.006489917,-0.058969602,-0.04146521,0.0,0.0,-0.3991614
96765930,-0.01261572,-0.07615257,-0.04181319,0.0,0.0,-0.40106112
96797923,-0.0023209855,-0.00092962,-0.04159151,0.0,0.0,-0.40112153
96829921,-0.0015038704,-0.0067370445,-0.0416712,0.0,0.0,-0.40194675
96861922,-0.00055723544,-0.018430272,-0.041239716,0.0,0.0,-0.4023946
96893925,0.032354224,0.0046640197,-0.040848535,0.0,0.0,-0.404259
96923526,0.003795757,0.0137271285,-0.04031474,0.0,0.0,-0.40457666
96955528,0.015803248,0.05752874,-0.039412573,0.0,0.0,-0.4041313
96987516,0.023475539,0.00914338,-0.038514953,0.0,0.0,-0.4035227
97019527,0.022324417,-0.019394964,-0.03750479,0.0,0.0,-0.40312627
97051534,-0.007712922,-0.049824875,-0.0365714,0.0,0.0,-0.404372
97083518,0.013173679,-0.030811056,-0.035215266,0.0,0.0,-0.40440482
97115526,0.008610337,0.009195418,-0.034034137,0.0,0.0,-0.4062006
97147526,0.014202578,-0.0010511787,-0.03296125,0.0,0.0,-0.4058681
97175523,0.036485713,-0.027920052,-0.03179718,0.0,0.0,-0.40588337
97207521,0.03665167,-0.053177826,-0.030700538,0.0,0.0,-0.40448558
97240338,0.02491579,-0.05360148,-0.02912929,0.0,0.0,-0.40365034
97272326,0.024098622,-0.0029624216,-0.027822673,0.0,0.0,-0.40486544
97304401,0.010790567,-0.007918461,-0.026087621,0.0,0.0,-0.4039389
97336324,0.026124103,-0.026245886,-0.024719533,0.0,0.0,-0.40468013
97364406,0.039334252,-0.0014535459,-0.02304157,0.0,0.0,-0.40539017
97396321,0.030737784,0.00055598706,-0.02148112,0.0,0.0,-0.40455133
97428358,0.04101054,0.032573413,-0.01990388,0.0,0.0,-0.4060195
97460332,0.031349193,0.029099282,-0.018271279,0.0,0.0,-0.40590405
97492356,-0.004297826,-0.017383715,-0.016993152,0.0,0.0,-0.40533537
97524416,-0.013741631,-0.0084781,-0.015718991,0.0,0.0,-0.40669635
97556359,0.0027637843,0.00014927513,-0.0144194905,0.0,0.0,-0.40620068
97588331,-0.0076389257,0.01661617,-0.013141344,0.0,0.0,-0.4071959
97616330,0.022563508,0.006432678,-0.011885459,0.0,0.0,-0.40715563
97648318,0.007114601,-0.005763584,-0.010523807,0.0,0.0,-0.40805975
97681130,-0.018812537,-0.029462209,-0.009137897,0.0,0.0,-0.40674162
97713151,-0.01168138,0.014920152,-0.00781695,0.0,0.0,-0.40745056
97745126,-0.02771939,0.013182828,-0.006401737,0.0,0.0,-0.40810576
97777126,-0.021854516,0.016188277,-0.0049285656,0.0,0.0,-0.40808785
97805129,-0.01995953,0.022302857,-0.0039253486,0.0,0.0,-0.40821907
97837128,-0.01765447,0.025570344,-0.0028936993,0.0,0.0,-0.4090437
97869151,-0.013012496,-0.0023099438,-0.0019022848,0.0,0.0,-0.40723348
97901139,-0.040929414,0.004884248,-0.0013381384,0.0,0.0,-0.40778473
97933139,-0.026662968,-0.020695904,-5.0814265e-06,0.0,0.0,-0.40677527
97965136,-0.004826263,-0.006755654,0.001342856,0.0,0.0,-0.40776515
97997129,-0.011664182,0.02349692,0.0025742655,0.0,0.0,-0.409614
98029127,0.01743739,0.037966385,0.0037480756,0.0,0.0,-0.40977642
98057125,0.0129441265,-0.031238016,0.0044632126,0.0,0.0,-0.4090487
98089124,-0.021038355,-0.04956345,0.005341846,0.0,0.0,-0.40903264
98121921,0.006520483,-0.012146868,0.00628649,0.0,0.0,-0.40863094
98153921,0.057366036,-0.024857193,0.0070725586,0.0,0.0,-0.40890843
98185915,0.029143788,-0.029736638,0.0070736427,0.0,0.0,-0.40993968
98217915,0.027999066,0.018434638,0.007491473,0.0,0.0,-0.4090489
98249924,0.009452249,-0.0013501561,0.007596509,0.0,0.0,-0.41015503
98277943,0.013323297,-0.012936634,0.0076259193,0.0,0.0,-0.4096267
98309915,0.022188693,0.026782148,0.0073007653,0.0,0.0,-0.41030264
98341923,0.04050112,0.0012534561,0.0076660844,0.0,0.0,-0.40915272
98373922,0.039793357,0.04210204,0.0076556476,0.0,0.0,-0.40850258
98405929,0.029852778,0.02515633,0.0077361763,0.0,0.0,-0.4060988
98437924,-0.0062676775,-0.017705552,0.007435416,0.0,0.0,-0.40640306
98469923,0.029173575,0.02688515,0.0074624335,0.0,0.0,-0.4055073
98501927,0.016427202,0.002896783,0.007735437,0.0,0.0,-0.4061907
98529922,0.014927445,0.015056741,0.007314161,0.0,0.0,-0.4076414
98562723,0.05440799,0.008000088,0.0073608756,0.0,0.0,-0.4064682
98594730,0.004854628,-0.043403927,0.006590416,0.0,0.0,-0.4061662
98626772,0.0014575847,-0.06553659,0.0063930918,0.0,0.0,-0.4063981
98658713,0.012664474,-0.026197776,0.005282738,0.0,0.0,-0.40671825
98690738,0.012926888,-0.014207771,0.005467906,0.0,0.0,-0.4079107
98718730,0.014265349,-0.019442065,0.0047588698,0.0,0.0,-0.407697
98750717,0.037112538,-0.029806692,0.0042576403,0.0,0.0,-0.4056663
98782722,0.03630136,-0.03921809,0.0043350216,0.0,0.0,-0.4066335
98814732,0.021657351,0.03244632,0.004048749,0.0,0.0,-0.4072538
98846728,0.020449074,0.024236852,0.0036755675,0.0,0.0,-0.40787354
98878714,0.039086808,0.0071692127,0.0030383086,0.0,0.0,-0.40790835
98910714,0.022715488,0.05151029,0.00216113,0.0,0.0,-0.4076553
98942736,0.017024862,0.087515175,0.002057865,0.0,0.0,-0.4085151
98971510,0.0022040987,0.16667369,0.0010907027,0.0,0.0,-0.40766647
99004336,0.0037953467,0.23141065,0.0009867344,0.0,0.0,-0.40861598
99036327,-0.025992779,0.21124415,-0.0003798234,0.0,0.0,-0.40720806
99068322,-0.034531187,0.26717922,-0.00053119357,0.0,0.0,-0.4099882
99100323,-0.023423843,0.29151475,-0.0010488371,0.0,0.0,-0.40861413
99128331,-0.0060738055,0.30268538,-0.0012386186,0.0,0.0,-0.40960693
99160323,0.01981434,0.3035725,-0.0016396286,0.0,0.0,-0.41083097
99192318,-0.0087360535,0.22761124,-0.0019425615,0.0,0.0,-0.40861508
99224315,-0.001581004,0.22872022,-0.002500079,0.0,0.0,-0.40836626
99256361,-0.0033702827,0.21029091,-0.0029037804,0.0,0.0,-0.40917477
99288314,0.012502769,0.25029916,-0.00399268,0.0,0.0,-0.40835598
99317126,0.042917326,0.22837862,-0.0043939906,0.0,0.0,-0.40912488
99349135,0.067828946,0.23959225,-0.004933334,0.0,0.0,-0.40808064
99381128,0.047283255,0.20612393,-0.0042689256,0.0,0.0,-0.4095571
99413134,0.05468044,0.18519148,-0.0048084315,0.0,0.0,-0.40998116
99445128,0.052272707,0.19945188,-0.004218609,0.0,0.0,-0.41204813
99477149,0.04546675,0.19308968,-0.004553846,0.0,0.0,-0.41239104
99509126,0.052832276,0.215004,-0.0045158034,0.0,0.0,-0.41474432
99541136,0.058466256,0.20291416,-0.0045628874,0.0,0.0,-0.41415164
99569142,0.048017096,0.16432697,-0.0042516165,0.0,0.0,-0.4170339
99601132,0.05608242,0.1942702,-0.0047513773,0.0,0.0,-0.41610634
99633129,0.042053908,0.16710377,-0.0041365325,0.0,0.0,-0.4169312
99665134,0.057842568,0.17180797,-0.0042106034,0.0,0.0,-0.41750833
99697134,0.06371669,0.16273378,-0.004058426,0.0,0.0,-0.4174614
99729927,0.05023782,0.18859029,-0.0036471472,0.0,0.0,-0.41768116
99761926,0.050784465,0.17763764,-0.0029460236,0.0,0.0,-0.41695362
99789933,0.019468427,0.17271164,-0.0017650343,0.0,0.0,-0.41833484
99821914,-0.025179291,0.17433223,-0.0010673188,0.0,0.0,-0.41823372
99853918,-0.05336972,0.1353454,0.0003343657,0.0,0.0,-0.41937685
99885913,-0.0457642,0.17779171,0.000497573,0.0,0.0,-0.41841838
99917926,-0.024130259,0.14440913,0.0015150902,0.0,0.0,-0.41829577
99949916,-0.050534178,0.09584975,0.0020580168,0.0,0.0,-0.41779065
99981916,-0.043538913,0.121721186,0.0030382515,0.0,0.0,-0.41664293
100013921,-0.032934073,0.107961394,0.0038158912,0.0,0.0,-0.41570967
100041929,0.006030415,0.13095245,0.0043669622,0.0,0.0,-0.41754994
100073914,0.008041392,0.16978213,0.0046077287,0.0,0.0,-0.41918868
100105926,-0.016190205,0.12572712,0.0046918443,0.0,0.0,-0.41775942
100137922,0.00093096646,0.11825093,0.0044989074,0.0,0.0,-0.41670612
100170733,-0.0038365067,0.13016199,0.0050464068,0.0,0.0,-0.41669646
100202733,0.03437284,0.17719813,0.0049965866,0.0,0.0,-0.4180588
100230726,0.03400118,0.18580468,0.004878598,0.0,0.0,-0.4175288
100262733,5.0036717e-05,0.15327391,0.004413851,0.0,0.0,-0.41516522
100294728,-0.019881506,0.12672688,0.003732737,0.0,0.0,-0.4134108
100326717,-0.009538826,0.17082858,0.0034714642,0.0,0.0,-0.41298488
100358714,-0.00084105745,0.14576676,0.0032260688,0.0,0.0,-0.41431537
100390711,0.0035094784,0.17935705,0.0029852213,0.0,0.0,-0.41315085
100422722,0.008589961,0.15870842,0.0026767913,0.0,0.0,-0.41335535
100454745,0.0009202489,0.153357,0.002461633,0.0,0.0,-0.41274676
100482734,0.036624484,0.1410973,0.00247905,0.0,0.0,-0.41198125
100514760,0.04705539,0.20255665,0.0021665248,0.0,0.0,-0.4131091
100546729,0.013945275,0.16695803,0.0027685317,0.0,0.0,-0.413335
100578715,0.014949113,0.12738228,0.0036237775,0.0,0.0,-0.41134623
100611528,0.00038831725,0.09854828,0.005736658,0.0,0.0,-0.41049755
100643528,0.030284505,0.119419076,0.006801592,0.0,0.0,-0.4112055
100675535,0.012546715,0.10104861,0.008763421,0.0,0.0,-0.41155553
100703542,0.0052223275,0.14259347,0.010049414,0.0,0.0,-0.40998608
100735512,0.0035123958,0.17221111,0.011072522,0.0,0.0,-0.4124404
100767522,-0.0077432953,0.14784004,0.013229918,0.0,0.0,-0.41007924
100799527,-0.0076314085,0.105425075,0.0154714985,0.0,0.0,-0.4107485
100831523,-0.03152629,0.11389768,0.01722673,0.0,0.0,-0.41052955
100863518,-0.06365747,0.09519895,0.019070506,0.0,0.0,-0.41024277
100895521,-0.054656092,0.1326997,0.020063844,0.0,0.0,-0.40976524
100927518,-0.07423327,0.12479496,0.020816471,0.0,0.0,-0.40874884
100959565,-0.09482061,0.14737347,0.02153409,0.0,0.0,-0.40976503
100991523,-0.09213012,0.15890446,0.022003777,0.0,0.0,-0.40998197
101023513,-0.08140088,0.16864607,0.021471351,0.0,0.0,-0.40639997
101056317,-0.10682783,0.14817818,0.021074694,0.0,0.0,-0.40521112
101088322,-0.094165556,0.15796186,0.019575564,0.0,0.0,-0.40427744
101120359,-0.0961798,0.18609573,0.01783787,0.0,0.0,-0.4051468
101152322,-0.053352486,0.18748571,0.016212838,0.0,0.0,-0.4052077
101184320,-0.025686681,0.15002373,0.013996058,0.0,0.0,-0.4027208
101216326,-0.030902512,0.1689607,0.011436439,0.0,0.0,-0.4045166
101248319,0.00019850698,0.1787015,0.007709344,0.0,0.0,-0.40671375
101280331,0.00076399406,0.18040018,0.003493516,0.0,0.0,-0.4059706
101312326,-0.005400348,0.17226756,-0.00043706925,0.0,0.0,-0.40501863
101340326,-0.031517133,0.16734943,-0.0044014817,0.0,0.0,-0.40296724
101372320,-0.021823138,0.1529265,-0.007195579,0.0,0.0,-0.40223646
101404411,-0.043038074,0.15020573,-0.009302067,0.0,0.0,-0.4020897
101436319,-0.032646887,0.16369328,-0.01131075,0.0,0.0,-0.4018385
101469141,-0.025094707,0.1486297,-0.013621124,0.0,0.0,-0.39897877
101501143,0.018095542,0.17597142,-0.015748383,0.0,0.0,-0.39959124
101529124,0.01265496,0.19898228,-0.017212683,0.0,0.0,-0.3999219
101561191,-0.0023009407,0.21456553,-0.018920947,0.0,0.0,-0.39892146
101593123,0.0334487,0.16577022,-0.01960427,0.0,0.0,-0.3995696
101625197,0.08466242,0.16095614,-0.020294333,0.0,0.0,-0.39544746
101657146,0.08224277,0.20822804,-0.02083813,0.0,0.0,-0.39860788
101689222,0.10137666,0.21656972,-0.021193806,0.0,0.0,-0.39880568
101721127,0.060598344,0.25996098,-0.021726834,0.0,0.0,-0.40106598
101753141,0.06588998,0.1464572,-0.022050455,0.0,0.0,-0.39998844
101781146,0.07746224,0.13697769,-0.02235724,0.0,0.0,-0.39755425
101813184,0.06182507,0.18107702,-0.02243936,0.0,0.0,-0.39927185
101845132,0.05437038,0.1528357,-0.022699986,0.0,0.0,-0.3971049
101877137,0.008217388,0.1441593,-0.022757517,0.0,0.0,-0.39798996
101909917,-0.016850902,0.14784981,-0.022757966,0.0,0.0,-0.3953194
101941917,0.013541121,0.16394785,-0.022686396,0.0,0.0,-0.3929263
101973925,0.036653437,0.23020665,-0.021972306,0.0,0.0,-0.39336562
102001947,0.055960875,0.17642592,-0.02128805,0.0,0.0,-0.3900209
102033920,0.04544816,0.20641057,-0.020938477,0.0,0.0,-0.39056042
102065932,0.034161717,0.19281414,-0.020185329,0.0,0.0,-0.3896015
102097925,0.038041763,0.20448604,-0.019362053,0.0,0.0,-0.38708863
102129914,0.04262986,0.17593074,-0.018625781,0.0,0.0,-0.3888694
102161920,0.071585916,0.18412384,-0.016338937,0.0,0.0,-0.3862172
102193926,0.03460098,0.21344854,-0.014453324,0.0,0.0,-0.38452157
102225936,0.08982693,0.2349666,-0.01217747,0.0,0.0,-0.38773122
102253929,0.014676597,0.20632446,-0.009917125,0.0,0.0,-0.38642934
102285921,-0.020549607,0.26445428,-0.0074933246,0.0,0.0,-0.38844198
102317929,0.03708724,0.18194328,-0.00580588,0.0,0.0,-0.38555327
102351521,-0.026670927,0.21904874,-0.002584619,0.0,0.0,-0.38731363
102383522,0.009243225,0.18929009,0.0024876425,0.0,0.0,-0.3851782
102411520,0.025789008,0.24879293,0.0050121336,0.0,0.0,-0.3879646
102443516,0.08176114,0.22729902,0.0085119475,0.0,0.0,-0.38495377
102475527,0.07425289,0.2238346,0.009851202,0.0,0.0,-0.38436052
102507511,0.10048568,0.21856429,0.011879428,0.0,0.0,-0.38483325
102539522,0.04764281,0.20593914,0.012869304,0.0,0.0,-0.3837794
102571524,0.055205096,0.23034419,0.015646147,0.0,0.0,-0.3834797
102603523,0.09181396,0.17567937,0.01967992,0.0,0.0,-0.38108346
102635524,0.0677007,0.25145158,0.021288196,0.0,0.0,-0.3843317
102664321,0.115287155,0.22800075,0.022877,0.0,0.0,-0.38246584
102696335,0.1256091,0.18147722,0.023999978,0.0,0.0,-0.38196447
102728330,0.044260956,0.21179499,0.025959397,0.0,0.0,-0.38168135
102760317,0.0091248695,0.24021426,0.025786644,0.0,0.0,-0.38304654
102792321,-0.030565463,0.18341742,0.027508413,0.0,0.0,-0.38022068
102824442,0.014773266,0.2070602,0.028243858,0.0,0.0,-0.38273036
102852335,0.011777683,0.22309881,0.028659578,0.0,0.0,-0.3834658
102884399,-0.02441957,0.22380078,0.029273707,0.0,0.0,-0.38204738
102916312,-0.031831957,0.21355364,0.029297862,0.0,0.0,-0.3827338
102948313,0.0083517,0.14472021,0.028941194,0.0,0.0,-0.38062993
102980321,0.008199604,0.16865548,0.028921919,0.0,0.0,-0.3817672
103012359,0.042921044,0.16563895,0.02903465,0.0,0.0,-0.38266107
103044325,0.022388602,0.13416982,0.029624008,0.0,0.0,-0.38010097
103076348,-0.042220365,0.18794093,0.02956643,0.0,0.0,-0.38206887
