timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
66165221,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
66365231,nan,nan,nan,-0.55894786,-0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
66565398,nan,nan,nan,-0.55894786,-0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
66765444,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
66966041,nan,nan,nan,-0.55894786,-0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
67165623,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
67366840,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
67585901,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
67786199,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
67986202,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
68186123,nan,nan,nan,-0.55894786,0.0,8.483238,-5.302974,-1.7027336,-1.3877326e-09,1.9340612e-11,-9.804637e-09,0.0,0.0,0.0,nan,nan,nan
