timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
995667081,1532985620535117,-1532984624871594,-1532984624869973,7051
995767963,1532985620633909,-1532984624869629,-1532984624869972,7327
995871797,1532985620739328,-1532984624874649,-1532984624869972,14230
995969029,1532985620835628,-1532984624870829,-1532984624869974,8403
996066015,1532985620930917,-1532984624868884,-1532984624869970,7912
996201564,1532985621069658,-1532984624889464,-1532984624869970,42726
996267155,1532985621135386,-1532984624872447,-1532984624869978,8380
996369020,1532985621235434,-1532984624871953,-1532984624869978,11070
996469458,1532985621338493,-1532984624873362,-1532984624869988,8597
996567198,1532985621433376,-1532984624870351,-1532984624869988,8288
996668029,1532985621532840,-1532984624869049,-1532984624869985,8425
996770043,1532985621634821,-1532984624870637,-1532984624869985,11713
996871028,1532985621737220,-1532984624872125,-1532984624869985,11853
996968276,1532985621836424,-1532984624872378,-1532984624869992,8401
997062318,1532985621931877,-1532984624871026,-1532984624869995,2898
997214894,1532985622081118,-1532984624893939,-1532984624869995,55424
997372001,1532985622236893,-1532984624871098,-1532984624869995,12404
997471582,1532985622338529,-1532984624872414,-1532984624869995,10929
997567451,1532985622435445,-1532984624871917,-1532984624870000,7810
997669055,1532985622535042,-1532984624870410,-1532984624870001,8795
997764269,1532985622632658,-1532984624870525,-1532984624870002,4221
997865070,1532985622731122,-1532984624869464,-1532984624870000,6753
997968587,1532985622836468,-1532984624871682,-1532984624870005,7579
998072425,1532985622938286,-1532984624871792,-1532984624870005,11857
998200272,1532985623066783,-1532984624885971,-1532984624870005,38912
998272709,1532985623137810,-1532984624869173,-1532984624870002,8094
998364281,1532985623233961,-1532984624872749,-1532984624870010,6110
998467152,1532985623335573,-1532984624871392,-1532984624870014,5887
998560761,1532985623429726,-1532984624870693,-1532984624870016,3421
998670019,1532985623536631,-1532984624871254,-1532984624870020,9258
998767125,1532985623635001,-1532984624872094,-1532984624870026,8395
998872019,1532985623736310,-1532984624870711,-1532984624870026,12833
998973431,1532985623840609,-1532984624874513,-1532984624870026,14655
999075994,1532985623941443,-1532984624872022,-1532984624870026,13140
999206771,1532985624069300,-1532984624886287,-1532984624870026,46885
999272019,1532985624138295,-1532984624872182,-1532984624870026,11807
999368050,1532985624234880,-1532984624871532,-1532984624870030,9362
999470075,1532985624337286,-1532984624872037,-1532984624870036,9597
999571256,1532985624437348,-1532984624871474,-1532984624870036,10758
999671855,1532985624536994,-1532984624871108,-1532984624870036,11933
999767183,1532985624633445,-1532984624869596,-1532984624870035,6643
999867169,1532985624733659,-1532984624869603,-1532984624870033,6193
999967007,1532985624832357,-1532984624869147,-1532984624870031,7566
1000066021,1532985624933830,-1532984624871959,-1532984624870037,8266
1000202024,1532985625066706,-1532984624884794,-1532984624870037,40218
1000269041,1532985625135104,-1532984624871405,-1532984624870037,10679
1000372213,1532985625237924,-1532984624871109,-1532984624870037,10788
1000463197,1532985625331413,-1532984624870633,-1532984624870039,4806
1000573381,1532985625439819,-1532984624872068,-1532984624870039,11244
1000670033,1532985625536813,-1532984624871009,-1532984624870042,8424
1000769037,1532985625635114,-1532984624871463,-1532984624870042,10756
1000869873,1532985625736753,-1532984624871168,-1532984624870045,8533
1000966389,1532985625835566,-1532984624873173,-1532984624870054,7950
1001070637,1532985625939136,-1532984624874047,-1532984624870054,11078
1001201778,1532985626065496,-1532984624885380,-1532984624870054,43319
1001269932,1532985626135784,-1532984624871517,-1532984624870054,11325
1001367338,1532985626232479,-1532984624868984,-1532984624870051,7514
1001467082,1532985626335340,-1532984624872097,-1532984624870057,7606
1001564417,1532985626432889,-1532984624870842,-1532984624870059,4701
1001672019,1532985626538813,-1532984624873064,-1532984624870059,12527
1001769080,1532985626636082,-1532984624871674,-1532984624870064,9268
1001877097,1532985626744795,-1532984624873840,-1532984624870064,12279
1001965016,1532985626832566,-1532984624870256,-1532984624870065,5378
1002087164,1532985626950509,-1532984624876390,-1532984624870065,26084
1002200333,1532985627068374,-1532984624887607,-1532984624870065,39126
1002266043,1532985627131083,-1532984624869132,-1532984624870062,8142
1002369112,1532985627234994,-1532984624869791,-1532984624870061,7776
1002465148,1532985627333748,-1532984624872453,-1532984624870068,7659
1002563467,1532985627432623,-1532984624870772,-1532984624870070,3207
1002681389,1532985627549144,-1532984624879235,-1532984624870070,22944
1002767071,1532985627632546,-1532984624870315,-1532984624870071,9617
1002871023,1532985627736163,-1532984624871141,-1532984624870071,11995
1002971048,1532985627835362,-1532984624870886,-1532984624870071,13138
1003065146,1532985627931345,-1532984624869471,-1532984624870069,6503
1003201872,1532985628066491,-1532984624886183,-1532984624870069,43123
1003279024,1532985628144298,-1532984624873245,-1532984624870069,15937
1003370984,1532985628236969,-1532984624872351,-1532984624870069,12727
1003466306,1532985628331334,-1532984624869078,-1532984624870066,8041
1003562329,1532985628431694,-1532984624871182,-1532984624870069,3608
1003670052,1532985628536894,-1532984624871766,-1532984624870074,9823
1003766583,1532985628632012,-1532984624869213,-1532984624870072,7526
1003870266,1532985628736205,-1532984624871223,-1532984624870072,10562
1003969083,1532985628835329,-1532984624870845,-1532984624870074,9122
1004071240,1532985628937216,-1532984624871080,-1532984624870074,10203
1004200145,1532985629065329,-1532984624885452,-1532984624870074,40530
1004271803,1532985629138567,-1532984624872047,-1532984624870074,10553
1004367090,1532985629235126,-1532984624871772,-1532984624870079,7447
1004466163,1532985629331614,-1532984624869659,-1532984624870078,8391
1004576415,1532985629443134,-1532984624874436,-1532984624870078,15421
1004668239,1532985629535191,-1532984624870067,-1532984624870078,6185
1004774026,1532985629639164,-1532984624871679,-1532984624870078,13068
1004865166,1532985629734618,-1532984624871649,-1532984624870082,4352
1004970127,1532985629836487,-1532984624872264,-1532984624870082,11795
1005071082,1532985629936094,-1532984624871329,-1532984624870082,12621
1005202589,1532985630070012,-1532984624889674,-1532984624870082,44488
1005271036,1532985630137493,-1532984624871096,-1532984624870085,9245
1005369936,1532985630236483,-1532984624871813,-1532984624870085,10513
1005476020,1532985630341498,-1532984624872524,-1532984624870085,14086
1005566443,1532985630435589,-1532984624873027,-1532984624870094,7723
1005674160,1532985630539258,-1532984624873340,-1532984624870094,12278
1005771996,1532985630637549,-1532984624871665,-1532984624870094,12217
1005876019,1532985630741582,-1532984624873399,-1532984624870094,15667
1005971407,1532985630839415,-1532984624874261,-1532984624870094,12498
1006072029,1532985630937235,-1532984624871084,-1532984624870094,11748
1006199800,1532985631065510,-1532984624885551,-1532984624870094,38907
1006267055,1532985631133730,-1532984624870028,-1532984624870094,6679
1006367912,1532985631236648,-1532984624872833,-1532984624870102,8135
1006469031,1532985631334233,-1532984624869013,-1532984624870099,7581
1006568633,1532985631436155,-1532984624871858,-1532984624870104,8631
1006662160,1532985631530884,-1532984624870821,-1532984624870106,4150
1006769361,1532985631634867,-1532984624869835,-1532984624870106,8615
1006866007,1532985631731315,-1532984624869178,-1532984624870103,7715
1006972158,1532985631838155,-1532984624871890,-1532984624870103,11773
1007066104,1532985631931986,-1532984624869425,-1532984624870101,7044
1007197101,1532985632065213,-1532984624885601,-1532984624870101,34973
1007265110,1532985632131206,-1532984624869611,-1532984624870099,6982
1007367092,1532985632235751,-1532984624871569,-1532984624870104,5789
1007467085,1532985632333038,-1532984624868813,-1532984624870100,5665
1007565101,1532985632431719,-1532984624869724,-1532984624870099,6186
1007675047,1532985632539922,-1532984624872872,-1532984624870099,15989
1007763130,1532985632631496,-1532984624870886,-1532984624870102,5007
1007868172,1532985632732934,-1532984624869109,-1532984624870099,8653
1007968050,1532985632834473,-1532984624870701,-1532984624870100,8515
1008065875,1532985632933172,-1532984624870738,-1532984624870102,6855
1008202295,1532985633070158,-1532984624889415,-1532984624870102,43096
1008270398,1532985633136266,-1532984624871347,-1532984624870102,10953
1008371390,1532985633236972,-1532984624871449,-1532984624870102,11728
1008467471,1532985633334233,-1532984624870490,-1532984624870104,7414
1008569032,1532985633434539,-1532984624869922,-1532984624870103,8789
1008671645,1532985633537242,-1532984624871165,-1532984624870103,11129
1008776368,1532985633641279,-1532984624872816,-1532984624870103,15788
1008869032,1532985633734746,-1532984624869833,-1532984624870102,8196
1008970037,1532985633835297,-1532984624869499,-1532984624870101,8437
1009069170,1532985633935130,-1532984624870307,-1532984624870101,8646
1009210998,1532985634077582,-1532984624891115,-1532984624870101,49057
1009268414,1532985634137641,-1532984624872928,-1532984624870110,7377
1009371033,1532985634235889,-1532984624871401,-1532984624870110,13083
1009478038,1532985634346552,-1532984624876538,-1532984624870110,16043
1009569040,1532985634435772,-1532984624870613,-1532984624870111,7735
1009671025,1532985634536545,-1532984624871414,-1532984624870111,11782
1009766372,1532985634634802,-1532984624872403,-1532984624870118,7905
1009867098,1532985634733179,-1532984624869879,-1532984624870118,7554
1009966106,1532985634834520,-1532984624872123,-1532984624870124,7370
1010070114,1532985634935619,-1532984624870892,-1532984624870124,10761
1010202683,1532985635068363,-1532984624887240,-1532984624870124,43112
1010272011,1532985635137229,-1532984624871056,-1532984624870124,11670
1010374646,1532985635237462,-1532984624868699,-1532984624870124,11750
1010464197,1532985635332941,-1532984624870559,-1532984624870126,3597
1010567228,1532985635432525,-1532984624868995,-1532984624870123,7349
1010667430,1532985635533763,-1532984624869471,-1532984624870121,6235
1010775164,1532985635639411,-1532984624871805,-1532984624870121,15110
1010871203,1532985635737231,-1532984624871157,-1532984624870121,10251
1010978020,1532985635843324,-1532984624873935,-1532984624870121,17248
1011074006,1532985635939154,-1532984624871864,-1532984624870121,13425
1011204361,1532985636069259,-1532984624886584,-1532984624870121,43356
1011268220,1532985636136842,-1532984624872720,-1532984624870129,8153
1011369151,1532985636235971,-1532984624870544,-1532984624870131,7406
1011465499,1532985636333507,-1532984624870429,-1532984624870132,4808
1011573305,1532985636442678,-1532984624876755,-1532984624870132,14748
1011665506,1532985636531173,-1532984624869221,-1532984624870129,7081
1011785562,1532985636653291,-1532984624879170,-1532984624870129,22874
1011873874,1532985636736832,-1532984624870035,-1532984624870129,14146
1011970082,1532985636836429,-1532984624872195,-1532984624870129,11636
1012073774,1532985636940669,-1532984624874026,-1532984624870129,14256
1012208038,1532985637073183,-1532984624889969,-1532984624870129,49633
1012278812,1532985637141074,-1532984624871927,-1532984624870129,18407
1012368011,1532985637233769,-1532984624870019,-1532984624870129,8495
1012467237,1532985637333414,-1532984624869981,-1532984624870129,7567
1012567047,1532985637435398,-1532984624871643,-1532984624870134,6540
1012670773,1532985637536659,-1532984624871158,-1532984624870134,10538
1012772381,1532985637639647,-1532984624872831,-1532984624870134,11125
1012869023,1532985637733985,-1532984624869485,-1532984624870132,9003
1012973300,1532985637839053,-1532984624872692,-1532984624870132,13865
1013067142,1532985637935925,-1532984624871847,-1532984624870137,6092
1013196369,1532985638065317,-1532984624886523,-1532984624870137,35145
1013278005,1532985638143918,-1532984624873813,-1532984624870137,15795
1013372057,1532985638238121,-1532984624871281,-1532984624870137,10427
1013473037,1532985638340330,-1532984624872899,-1532984624870137,11206
1013567662,1532985638435772,-1532984624869984,-1532984624870137,3722
1013669120,1532985638536044,-1532984624870384,-1532984624870138,6895
1013773422,1532985638642898,-1532984624873377,-1532984624870148,7761
1013869216,1532985638737447,-1532984624869898,-1532984624870147,3293
1013974032,1532985638840909,-1532984624871110,-1532984624870150,8425
1014074007,1532985638937128,-1532984624867400,-1532984624870142,8531
1014202946,1532985639069960,-1532984624885286,-1532984624870142,36530
1014285027,1532985639152468,-1532984624876287,-1532984624870142,17685
1014374734,1532985639240617,-1532984624870381,-1532984624870143,8968
1014475993,1532985639343288,-1532984624871563,-1532984624870148,8509
1014572167,1532985639440203,-1532984624870512,-1532984624870149,4926
1014674236,1532985639541090,-1532984624870231,-1532984624870150,6713
1014782706,1532985639648649,-1532984624873557,-1532984624870150,15221
1014876049,1532985639744256,-1532984624872867,-1532984624870158,9293
1014980160,1532985639846546,-1532984624872392,-1532984624870158,12006
1015071235,1532985639940814,-1532984624871244,-1532984624870161,3303
1015204146,1532985640071804,-1532984624885601,-1532984624870161,35878
1015273163,1532985640141889,-1532984624871449,-1532984624870165,5420
1015380644,1532985640249120,-1532984624874067,-1532984624870165,11177
1015480007,1532985640346275,-1532984624871528,-1532984624870165,10512
1015576809,1532985640441185,-1532984624868642,-1532984624870161,8491
1015675627,1532985640545024,-1532984624873073,-1532984624870170,7318
1015777056,1532985640643130,-1532984624869947,-1532984624870170,7704
1015872766,1532985640740843,-1532984624869763,-1532984624870169,3338
1015978028,1532985640844224,-1532984624870306,-1532984624870169,8177
1016077271,1532985640944864,-1532984624872797,-1532984624870169,10395
1016206023,1532985641071949,-1532984624884307,-1532984624870169,36741
1016277382,1532985641144419,-1532984624870451,-1532984624870170,6762
1016381398,1532985641247333,-1532984624871290,-1532984624870170,10705
1016477344,1532985641343980,-1532984624870157,-1532984624870171,7001
1016580048,1532985641448597,-1532984624873186,-1532984624870180,9248
1016676026,1532985641540038,-1532984624868417,-1532984624870175,8768
1016774428,1532985641640918,-1532984624870192,-1532984624870175,7366
1016874539,1532985641743812,-1532984624872887,-1532984624870184,7051
1016973845,1532985641842814,-1532984624872382,-1532984624870191,6800
1017075216,1532985641942722,-1532984624871336,-1532984624870194,7619
1017203021,1532985642068637,-1532984624883042,-1532984624870194,34847
1017273121,1532985642141354,-1532984624870891,-1532984624870197,5282
1017381245,1532985642247683,-1532984624872868,-1532984624870197,12854
1017476042,1532985642342880,-1532984624870667,-1532984624870199,7616
1017574048,1532985642442370,-1532984624871118,-1532984624870202,5567
1017676297,1532985642542120,-1532984624869678,-1532984624870200,7669
1017781020,1532985642646443,-1532984624871551,-1532984624870200,12250
1017876167,1532985642742595,-1532984624870246,-1532984624870201,7406
1017973368,1532985642841946,-1532984624871028,-1532984624870204,4865
1018083009,1532985642948339,-1532984624871572,-1532984624870204,12478
1018196829,1532985643065840,-1532984624882130,-1532984624870204,26232
1018274168,1532985643143038,-1532984624871288,-1532984624870207,4794
1018385588,1532985643251281,-1532984624873583,-1532984624870207,15772
1018481415,1532985643345699,-1532984624871062,-1532984624870207,13542
1018575045,1532985643440533,-1532984624869747,-1532984624870206,8476
1018681324,1532985643547471,-1532984624871271,-1532984624870206,10235
1018781997,1532985643644615,-1532984624868834,-1532984624870206,12425
1018883024,1532985643749416,-1532984624872382,-1532984624870206,11973
1018978620,1532985643845407,-1532984624872344,-1532984624870206,11094
1019083095,1532985643950703,-1532984624875001,-1532984624870206,14770
1019203149,1532985644068207,-1532984624882777,-1532984624870206,34559
1019285036,1532985644150832,-1532984624874421,-1532984624870206,17244
1019373108,1532985644241296,-1532984624870936,-1532984624870208,5455
1019479811,1532985644348251,-1532984624874422,-1532984624870208,11958
1019579704,1532985644447949,-1532984624873747,-1532984624870208,10990
1019683096,1532985644550528,-1532984624874802,-1532984624870208,14732
1019776427,1532985644642498,-1532984624869943,-1532984624870208,7717
1019880791,1532985644749836,-1532984624875128,-1532984624870208,12159
1019976194,1532985644842877,-1532984624870148,-1532984624870208,6889
1020080650,1532985644950479,-1532984624875851,-1532984624870208,12037
1020205052,1532985645071118,-1532984624884009,-1532984624870208,35878
1020285021,1532985645151165,-1532984624873447,-1532984624870208,14601
1020374112,1532985645242589,-1532984624870955,-1532984624870210,4915
1020486015,1532985645352041,-1532984624873950,-1532984624870210,15841
1020585163,1532985645449630,-1532984624871874,-1532984624870210,14809
1020686221,1532985645553866,-1532984624875195,-1532984624870210,15087
1020780014,1532985645644641,-1532984624871233,-1532984624870210,13196
1020891100,1532985645756432,-1532984624875052,-1532984624870210,19426
1020975630,1532985645845053,-1532984624872169,-1532984624870216,5451
1021070331,1532985645940088,-1532984624871509,-1532984624870220,3478
1021210615,1532985646072692,-1532984624883926,-1532984624870220,43684
1021274028,1532985646140974,-1532984624870454,-1532984624870221,6991
1021374772,1532985646241262,-1532984624870429,-1532984624870222,7851
1021478597,1532985646343795,-1532984624870689,-1532984624870222,10968
1021579240,1532985646446172,-1532984624872292,-1532984624870222,10715
1021673015,1532985646540804,-1532984624870556,-1532984624870224,5492
1021778603,1532985646645241,-1532984624872037,-1532984624870224,10791
1021875237,1532985646741308,-1532984624869941,-1532984624870223,7699
1021981160,1532985646847402,-1532984624872719,-1532984624870223,12946
1022078229,1532985646943563,-1532984624869808,-1532984624870222,8912
1022202105,1532985647070236,-1532984624884919,-1532984624870222,33569
1022280155,1532985647146348,-1532984624871638,-1532984624870222,10882
1022384450,1532985647250028,-1532984624871651,-1532984624870222,12128
1022477143,1532985647342780,-1532984624869583,-1532984624870221,7850
1022580497,1532985647449088,-1532984624873851,-1532984624870221,10514
1022675159,1532985647543619,-1532984624871111,-1532984624870224,5267
1022779097,1532985647644381,-1532984624870067,-1532984624870224,9526
1022881359,1532985647748610,-1532984624872241,-1532984624870230,9952
1022978975,1532985647846156,-1532984624871614,-1532984624870235,8831
1023075068,1532985647941783,-1532984624870680,-1532984624870237,7868
1023201853,1532985648066080,-1532984624879887,-1532984624870237,31315
1023279035,1532985648145364,-1532984624870546,-1532984624870238,8392
1023378075,1532985648246947,-1532984624872501,-1532984624870245,7201
1023476021,1532985648342632,-1532984624870390,-1532984624870246,7516
1023580032,1532985648446667,-1532984624871223,-1532984624870250,9140
1023682692,1532985648550803,-1532984624873682,-1532984624870250,11136
1023775485,1532985648640628,-1532984624869096,-1532984624870247,7878
1023905172,1532985648774631,-1532984624887792,-1532984624870247,36660
1024011247,1532985648877832,-1532984624888063,-1532984624870247,42951
1024115546,1532985648982402,-1532984624890390,-1532984624870247,47055
1024216985,1532985649081645,-1532984624888691,-1532984624870247,48055
1024313016,1532985649179653,-1532984624888244,-1532984624870247,43209
1024378013,1532985649244200,-1532984624870390,-1532984624870248,8364
1024477312,1532985649345731,-1532984624872546,-1532984624870255,8208
1024581027,1532985649447208,-1532984624872131,-1532984624870255,11886
1024679055,1532985649546634,-1532984624872348,-1532984624870262,9497
1024781323,1532985649649818,-1532984624874227,-1532984624870262,11459
1024880823,1532985649746409,-1532984624871186,-1532984624870262,11192
1024977342,1532985649844937,-1532984624871065,-1532984624870265,6899
1025077808,1532985649943591,-1532984624870060,-1532984624870265,8514
1025202212,1532985650071109,-1532984624884855,-1532984624870265,31909
1025277945,1532985650146560,-1532984624873871,-1532984624870265,10506
1025383005,1532985650249525,-1532984624872444,-1532984624870265,11842
1025477524,1532985650346127,-1532984624873539,-1532984624870275,9844
1025582829,1532985650445842,-1532984624868625,-1532984624870275,11217
1025674155,1532985650543029,-1532984624872337,-1532984624870282,6898
1025779452,1532985650646690,-1532984624871303,-1532984624870286,8096
1025880231,1532985650745440,-1532984624871498,-1532984624870286,12564
1025981179,1532985650849291,-1532984624872801,-1532984624870294,9335
1026075511,1532985650944991,-1532984624873162,-1532984624870303,7322
1026211510,1532985651077392,-1532984624887260,-1532984624870303,42749
1026279472,1532985651145862,-1532984624872002,-1532984624870303,11218
1026381013,1532985651246921,-1532984624872300,-1532984624870303,12771
1026480458,1532985651345765,-1532984624870986,-1532984624870303,11350
1026582090,1532985651448531,-1532984624872816,-1532984624870303,12745
1026676033,1532985651541796,-1532984624869616,-1532984624870301,7660
1026779773,1532985651643696,-1532984624868920,-1532984624870298,9952
1026889619,1532985651756528,-1532984624877377,-1532984624870298,20922
1026982103,1532985651848377,-1532984624872192,-1532984624870298,11820
1027077042,1532985651943537,-1532984624870148,-1532984624870298,7266
1027213022,1532985652078702,-1532984624886837,-1532984624870298,42306
1027278109,1532985652144833,-1532984624870977,-1532984624870300,8464
1027394573,1532985652261773,-1532984624877065,-1532984624870300,19725
1027474018,1532985652341001,-1532984624870032,-1532984624870300,6071
1027581621,1532985652451166,-1532984624874771,-1532984624870300,10439
1027677444,1532985652544277,-1532984624870667,-1532984624870301,7615
1027784158,1532985652649647,-1532984624873721,-1532984624870301,16449
1027878631,1532985652742559,-1532984624869284,-1532984624870301,10706
1027982076,1532985652848522,-1532984624873648,-1532984624870301,14397
1028074817,1532985652941227,-1532984624869927,-1532984624870300,7007
1028202282,1532985653067203,-1532984624879921,-1532984624870300,29992
1028276457,1532985653142072,-1532984624869776,-1532984624870299,8281
1028387174,1532985653254752,-1532984624876697,-1532984624870299,18233
1028478843,1532985653344727,-1532984624871441,-1532984624870299,11106
1028581090,1532985653446832,-1532984624872198,-1532984624870299,12897
1028673118,1532985653541868,-1532984624871447,-1532984624870303,5350
1028776524,1532985653641570,-1532984624869107,-1532984624870300,8095
1028876780,1532985653745048,-1532984624871967,-1532984624870305,7357
1028973490,1532985653842851,-1532984624871825,-1532984624870310,4887
1029077050,1532985653943418,-1532984624870351,-1532984624870311,7925
1029205088,1532985654072296,-1532984624884580,-1532984624870311,34739
1029280587,1532985654146309,-1532984624871599,-1532984624870311,11748
1029377569,1532985654247051,-1532984624873352,-1532984624870320,7697
1029483020,1532985654348383,-1532984624871657,-1532984624870320,12583
1029582315,1532985654451171,-1532984624874854,-1532984624870320,11990
1029681533,1532985654548844,-1532984624872757,-1532984624870320,10884
1029775098,1532985654641484,-1532984624869042,-1532984624870317,5268
1029875073,1532985654741431,-1532984624870092,-1532984624870317,7427
1029973318,1532985654841039,-1532984624869569,-1532984624870316,3671
1030080032,1532985654945940,-1532984624869961,-1532984624870315,8071
1030204139,1532985655072499,-1532984624886454,-1532984624870315,36175
1030278083,1532985655145254,-1532984624872206,-1532984624870315,10063
1030374194,1532985655243162,-1532984624871956,-1532984624870320,5948
1030471171,1532985655340583,-1532984624871067,-1532984624870323,3283
1030577032,1532985655442331,-1532984624869871,-1532984624870323,9101
1030675408,1532985655543329,-1532984624871411,-1532984624870327,6938
1030779234,1532985655646115,-1532984624872118,-1532984624870327,10460
1030881016,1532985655745831,-1532984624871159,-1532984624870327,12681
1030976757,1532985655845836,-1532984624872798,-1532984624870335,7396
1031086149,1532985655951888,-1532984624872200,-1532984624870335,12909
1031208760,1532985656077514,-1532984624888338,-1532984624870335,39154
1031288054,1532985656156384,-1532984624875839,-1532984624870335,15012
1031385859,1532985656252103,-1532984624872375,-1532984624870335,12249
1031485003,1532985656351386,-1532984624871544,-1532984624870335,10317
1031586045,1532985656448541,-1532984624870544,-1532984624870335,10113
1031680843,1532985656546861,-1532984624869525,-1532984624870333,6987
1031781305,1532985656648809,-1532984624871281,-1532984624870337,7510
1031882169,1532985656747790,-1532984624869711,-1532984624870336,8138
1031982110,1532985656849115,-1532984624870354,-1532984624870336,6656
1032087077,1532985656952560,-1532984624871625,-1532984624870336,12271
1032201161,1532985657067516,-1532984624879475,-1532984624870336,26233
1032282025,1532985657148209,-1532984624869935,-1532984624870336,7475
1032382198,1532985657248537,-1532984624869768,-1532984624870335,6832
1032481826,1532985657349955,-1532984624871627,-1532984624870340,6969
1032586273,1532985657450133,-1532984624868912,-1532984624870340,10099
1032682284,1532985657552119,-1532984624873158,-1532984624870349,6619
1032783057,1532985657650672,-1532984624870825,-1532984624870351,6394
1032891038,1532985657757147,-1532984624871323,-1532984624870351,10415
1032993031,1532985657857704,-1532984624871187,-1532984624870351,13023
1033202020,1532985658067549,-1532984624875979,-1532984624870351,20887
1033288183,1532985658154556,-1532984624870142,-1532984624870351,7510
1033390054,1532985658255809,-1532984624870003,-1532984624870351,8471
1033496666,1532985658363722,-1532984624872758,-1532984624870351,11397
1033592380,1532985658458323,-1532984624869888,-1532984624870351,7862
1033697047,1532985658563543,-1532984624872209,-1532984624870351,11418
1033797123,1532985658663747,-1532984624872003,-1532984624870351,10753
1033899028,1532985658765165,-1532984624873008,-1532984624870351,13729
1034001498,1532985658867965,-1532984624872166,-1532984624870351,11363
1034094048,1532985658962904,-1532984624872668,-1532984624870358,7583
1034203372,1532985659070997,-1532984624875859,-1532984624870358,16461
1034295090,1532985659161597,-1532984624870729,-1532984624870360,8402
1034394886,1532985659264759,-1532984624872588,-1532984624870368,5402
1034493939,1532985659361320,-1532984624871060,-1532984624870371,7316
1034604010,1532985659469900,-1532984624871791,-1532984624870371,11796
1034694252,1532985659562611,-1532984624871624,-1532984624870375,6503
1034802023,1532985659669504,-1532984624872807,-1532984624870375,10646
1034894282,1532985659763694,-1532984624871350,-1532984624870379,3848
1034997311,1532985659865563,-1532984624873035,-1532984624870387,9524
1035103531,1532985659970895,-1532984624874936,-1532984624870387,15139
1035203608,1532985660069968,-1532984624873965,-1532984624870387,15195
1035297027,1532985660162203,-1532984624869553,-1532984624870386,8713
1035400213,1532985660266545,-1532984624872550,-1532984624870386,12428
1035494049,1532985660362921,-1532984624871346,-1532984624870389,4921
1035596021,1532985660461757,-1532984624869571,-1532984624870387,7505
1035706020,1532985660572296,-1532984624873050,-1532984624870387,13535
1035798113,1532985660666647,-1532984624873132,-1532984624870396,9155
1035897513,1532985660765339,-1532984624871576,-1532984624870401,7473
1035997151,1532985660863730,-1532984624870396,-1532984624870401,7606
1036095067,1532985660964039,-1532984624871312,-1532984624870405,4639
1036202294,1532985661071843,-1532984624875568,-1532984624870405,12033
1036297029,1532985661164142,-1532984624870410,-1532984624870406,6552
1036401763,1532985661267467,-1532984624871252,-1532984624870406,11088
1036503226,1532985661368729,-1532984624871389,-1532984624870406,11767
1036593432,1532985661463157,-1532984624871433,-1532984624870409,3382
1036703151,1532985661569349,-1532984624872331,-1532984624870409,12251
1036796159,1532985661663087,-1532984624871226,-1532984624870413,8554
1036898434,1532985661768016,-1532984624874668,-1532984624870413,10165
1037002582,1532985661867302,-1532984624870478,-1532984624870413,11500
1037102170,1532985661967402,-1532984624870584,-1532984624870413,10691
1037203509,1532985662071948,-1532984624873914,-1532984624870413,10943
1037301022,1532985662166406,-1532984624870172,-1532984624870413,9544
1037403479,1532985662271285,-1532984624874985,-1532984624870413,14352
1037513032,1532985662378801,-1532984624876816,-1532984624870413,22089
1037599083,1532985662467688,-1532984624872082,-1532984624870418,6902
1037704348,1532985662570955,-1532984624873996,-1532984624870418,14764
1037793194,1532985662663179,-1532984624871690,-1532984624870423,3369
1037906205,1532985662772182,-1532984624872425,-1532984624870423,12882
1038000947,1532985662869917,-1532984624872975,-1532984624870431,7808
1038106013,1532985662971451,-1532984624872041,-1532984624870431,13193
1038202407,1532985663068337,-1532984624870299,-1532984624870432,8224
1038311019,1532985663176086,-1532984624873296,-1532984624870432,16453
1038401099,1532985663267782,-1532984624870334,-1532984624870433,7261
1038511085,1532985663378573,-1532984624875577,-1532984624870433,16172
1038604022,1532985663468337,-1532984624868635,-1532984624870429,8597
1038714585,1532985663581281,-1532984624874173,-1532984624870429,14947
1038806332,1532985663674269,-1532984624873489,-1532984624870429,11091
1038910173,1532985663779939,-1532984624877297,-1532984624870429,15049
1039010147,1532985663876013,-1532984624873408,-1532984624870429,15072
1039212052,1532985664078983,-1532984624873176,-1532984624870429,12482
1039403233,1532985664272890,-1532984624871531,-1532984624870433,3707
1039505213,1532985664372393,-1532984624869976,-1532984624870432,5559
1039609112,1532985664478087,-1532984624873251,-1532984624870442,8511
1039712410,1532985664577466,-1532984624871331,-1532984624870442,12537
1039821016,1532985664682371,-1532984624871519,-1532984624870442,20322
1039912240,1532985664780471,-1532984624874598,-1532984624870442,12721
1040014283,1532985664881571,-1532984624871819,-1532984624870447,9020
1040109144,1532985664977879,-1532984624870621,-1532984624870448,3736
1040259425,1532985665123351,-1532984624891122,-1532984624870448,54387
1040310049,1532985665178445,-1532984624870942,-1532984624870451,5064
1040459004,1532985665324137,-1532984624891280,-1532984624870451,52286
1040554421,1532985665422037,-1532984624889943,-1532984624870451,44648
1040657494,1532985665521704,-1532984624888280,-1532984624870451,48135
1040859002,1532985665724963,-1532984624890677,-1532984624870451,49426
1040955582,1532985665823126,-1532984624890122,-1532984624870451,45151
1041066046,1532985665929462,-1532984624891801,-1532984624870451,52674
1041154916,1532985666022474,-1532984624887701,-1532984624870451,40280
1041258293,1532985666126836,-1532984624890396,-1532984624870451,43700
