timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
663445405,0.0,-0.0,3.1069021,2.0620501e-20,0.017344397,0.0,0.0,0.99984956,0.5874622,-1.0,1,0,0,0,0,0,0
663549468,0.0,-0.0,3.1069021,3.2693738e-22,0.017344397,0.0,0.0,0.99984956,0.59955454,-1.0,1,0,0,0,0,0,0
663649911,0.0,-0.0,3.1069021,-7.196458e-24,0.017344397,0.0,0.0,0.99984956,0.5912862,-1.0,1,0,0,0,0,0,0
663750374,0.0,-0.0,3.1069021,-2.100852e-25,0.017344397,0.0,0.0,0.99984956,0.59558475,-1.0,1,0,0,0,0,0,0
663849917,0.0,-0.0,3.1069021,1.5194743e-26,0.017344397,0.0,0.0,0.99984956,0.6014789,-1.0,1,0,0,0,0,0,0
663953565,0.0,-0.0,3.1069021,3.3733713e-28,0.017344397,0.0,0.0,0.99984956,0.5920916,-1.0,1,0,0,0,0,0,0
664055019,0.0,-0.0,3.1069021,5.182968e-30,0.017344397,0.0,0.0,0.99984956,0.6049217,-1.0,1,0,0,0,0,0,0
664154359,0.0,-0.0,3.1069021,-1.2628209e-31,0.017344397,0.0,0.0,0.99984956,0.59744596,-1.0,1,0,0,0,0,0,0
664359712,0.0,-0.0,3.1069021,-3.2600462e-35,0.017344397,0.0,0.0,0.99984956,0.5966854,-1.0,1,0,0,0,0,0,0
664459503,0.0,-0.0,3.1069021,8.476991e-37,0.017344397,0.0,0.0,0.99984956,0.59791386,-1.0,1,0,0,0,0,0,0
664563511,0.0,-0.0,3.1069021,3.340275e-38,0.017344397,0.0,0.0,0.99984956,0.6080037,-1.0,1,0,0,0,0,0,0
664664839,0.0,-0.0,3.1069021,7.35806e-40,0.017344397,0.0,0.0,0.99984956,0.5990666,-1.0,1,0,0,0,0,0,0
664764197,0.0,-0.0,3.1069021,-2.73e-42,0.017344397,0.0,0.0,0.99984956,0.60353017,-1.0,1,0,0,0,0,0,0
664868322,0.0,-0.0,3.1069021,-2.83e-43,0.017344397,0.0,0.0,0.99984956,0.60183746,-1.0,1,0,0,0,0,0,0
664968768,0.0,-0.0,3.0973318,-0.27313766,0.02212864,0.0,0.0,0.99975514,0.493653,-1.0,1,0,0,0,0,0,0
665068421,0.0,-0.0,3.0663729,-0.16267535,0.037601024,0.0,0.0,0.99929285,0.48732892,-1.0,1,0,0,0,0,0,0
665173588,0.0,-0.0,3.0634954,0.0020405604,0.039038707,0.0,0.0,0.9992377,0.5295774,-1.0,1,0,0,0,0,0,0
665277536,0.0,-0.0,3.063435,8.491938e-05,0.03906884,0.0,0.0,0.9992365,0.5641617,-1.0,1,0,0,0,0,0,0
665376987,0.0,-0.0,3.0634353,2.004462e-06,0.03906872,0.0,0.0,0.9992365,0.5843005,-1.0,1,0,0,0,0,0,0
665478674,0.0,-0.0,3.0634353,-1.4814677e-07,0.03906872,0.0,0.0,0.9992365,0.59131086,-1.0,1,0,0,0,0,0,0
665582362,0.0,-0.0,3.0634353,-2.6127251e-09,0.03906872,0.0,0.0,0.9992365,0.60074794,-1.0,1,0,0,0,0,0,0
665682052,0.0,-0.0,3.0634353,-3.137312e-11,0.03906872,0.0,0.0,0.9992365,0.60518694,-1.0,1,0,0,0,0,0,0
665782335,0.0,-0.0,3.0634353,1.4312886e-12,0.03906872,0.0,0.0,0.9992365,0.61092454,-1.0,1,0,0,0,0,0,0
665887780,0.0,-0.0,3.0634353,2.959236e-14,0.03906872,0.0,0.0,0.9992365,0.6075513,-1.0,1,0,0,0,0,0,0
665991056,0.0,-0.0,3.0634353,4.2635173e-16,0.03906872,0.0,0.0,0.9992365,0.6202563,-1.0,1,0,0,0,0,0,0
666090814,0.0,-0.0,3.0634353,-1.25412434e-17,0.03906872,0.0,0.0,0.9992365,0.62707525,-1.0,1,0,0,0,0,0,0
666191939,0.0,-0.0,3.0634353,-3.1416333e-19,0.03906872,0.0,0.0,0.9992365,0.62795115,-1.0,1,0,0,0,0,0,0
666295958,0.0,-0.0,3.0634353,-1.5829752e-21,0.03906872,0.0,0.0,0.9992365,0.6272585,-1.0,1,0,0,0,0,0,0
666395635,0.0,-0.0,3.0634353,4.802937e-22,0.03906872,0.0,0.0,0.9992365,0.6239321,-1.0,1,0,0,0,0,0,0
666499647,0.0,-0.0,3.0634353,6.6896864e-24,0.03906872,0.0,0.0,0.9992365,0.6196104,-1.0,1,0,0,0,0,0,0
666600976,0.0,-0.0,3.0634353,-2.1544213e-25,0.03906872,0.0,0.0,0.9992365,0.61224663,-1.0,1,0,0,0,0,0,0
666700457,0.0,-0.0,3.0634353,-5.1670547e-27,0.03906872,0.0,0.0,0.9992365,0.6321355,-1.0,1,0,0,0,0,0,0
666804046,0.0,-0.0,3.0634353,-8.436868e-29,0.03906872,0.0,0.0,0.9992365,0.62614053,-1.0,1,0,0,0,0,0,0
666905049,0.0,-0.0,3.0634353,1.6769104e-30,0.03906872,0.0,0.0,0.9992365,0.62981516,-1.0,1,0,0,0,0,0,0
667005256,0.0,-0.0,3.0634353,5.19195e-32,0.03906872,0.0,0.0,0.9992365,0.63762724,-1.0,1,0,0,0,0,0,0
667105596,0.0,-0.0,3.0634353,7.2392044e-34,0.03906872,0.0,0.0,0.9992365,0.6370325,-1.0,1,0,0,0,0,0,0
667209256,0.0,-0.0,3.0634353,-9.590848e-36,0.03906872,0.0,0.0,0.9992365,0.6369872,-1.0,1,0,0,0,0,0,0
667310594,0.0,-0.010832893,3.0634353,-4.8014445e-37,0.039068148,0.0054122843,-0.0002116126,0.99922186,0.6291441,-1.0,1,0,0,0,0,0,0
667409766,0.0,-0.025370425,3.063406,-0.0018680639,0.03908023,0.01267518,-0.00049576757,0.9991555,0.6330345,-1.0,1,0,0,0,0,0,0
667514023,0.0,-0.018269036,3.063235,0.00024441254,0.039167147,0.009127381,-0.000357783,0.9991909,0.6224797,-1.0,1,0,0,0,0,0,0
667614770,0.0,-0.013619985,3.063237,3.6675615e-06,0.03916692,0.0068047144,-0.00026673058,0.99920946,0.62066555,-1.0,1,0,0,0,0,0,0
667714804,0.0,-0.007820103,3.063237,-4.1842284e-08,0.03916753,0.0039070416,-0.00015314785,0.999225,0.61998546,-1.0,1,0,0,0,0,0,0
667818534,0.0,-0.014726933,3.063237,-2.2413649e-09,0.039166767,0.0073577496,-0.0002884084,0.9992055,0.62828714,-1.0,1,0,0,0,0,0,0
667920190,0.0,0.0011605482,3.063237,-6.6945394e-11,0.03916782,-0.00057982875,2.2728074e-05,0.9992325,0.61935157,-1.0,1,0,0,0,0,0,0
668019592,0.0,4.4624185e-06,3.063237,-4.049779e-14,0.03916783,-2.229497e-06,8.739162e-08,0.99923265,0.6171328,-1.0,1,0,0,0,0,0,0
668120969,0.0,-1.1253378e-06,3.063237,7.6124315e-14,0.03916783,5.622371e-07,-2.2038519e-08,0.99923265,0.61724854,-1.0,1,0,0,0,0,0,0
668223983,0.0,-1.594704e-08,3.063237,9.840616e-16,0.03916783,7.967401e-09,-3.1230546e-10,0.99923265,0.62769043,-1.0,1,0,0,0,0,0,0
668323707,0.0,-1.278326e-10,3.063237,5.964617e-18,0.03916783,6.386726e-11,-2.5034627e-12,0.99923265,0.6183386,-1.0,1,0,0,0,0,0,0
668424455,0.015318512,1.2025291e-11,3.063237,-8.415024e-19,0.03916668,0.0002999935,0.007653304,0.9992033,0.6185202,-1.0,1,0,0,0,0,0,0
668528374,0.31775656,1.9611153e-13,3.063237,-1.2876816e-20,0.038674526,0.00619677,0.15808931,0.98664767,0.6125884,-1.0,1,0,0,0,0,0,0
668628041,0.49559152,2.100197e-15,3.063237,-1.2256192e-22,0.037971463,0.009606601,0.24507944,0.9687115,0.6163497,-1.0,1,0,0,0,0,0,0
668732459,0.49232394,-1.1513616e-16,3.063237,8.7109816e-24,0.03798711,0.00954455,0.24349643,0.9691106,0.63474286,-1.0,1,0,0,0,0,0,0
668833142,0.40805885,-2.256199e-18,3.063237,1.5533016e-25,0.038355414,0.00793606,0.20246133,0.9785067,0.63883466,-1.0,1,0,0,0,0,0,0
668932839,0.37460762,1.9745242e-20,3.063237,-2.1502798e-27,0.038482778,0.0072934628,0.18606766,0.9817559,0.6323463,-1.0,1,0,0,0,0,0,0
669036825,0.3444073,1.076355e-21,3.063237,-8.3655554e-29,0.03858852,0.006711557,0.17122233,0.98445356,0.62501395,-1.0,1,0,0,0,0,0,0
669138827,0.33504024,2.48166e-23,3.063237,-1.751084e-30,0.03861953,0.006530754,0.16660976,0.9852447,0.6210703,-1.0,1,0,0,0,0,0,0
669241900,0.3298696,2.3595956e-26,3.063237,7.245622e-33,0.038636282,0.006430888,0.16406202,0.9856721,0.6179591,-1.0,1,0,0,0,0,0,0
669341994,0.30181125,-8.721206e-27,3.0626888,-0.035696052,0.038993437,0.0059294067,0.15021655,0.98786604,0.5582677,-1.0,1,0,0,0,0,0,0
669445976,0.2393406,-2.5534598e-28,3.0438354,-0.3850783,0.048509724,0.005833045,0.11924229,0.99166226,0.1106017,-1.0,1,0,0,0,0,0,0
669546726,0.118396066,-2.9700817e-30,2.9813337,-0.8754595,0.07990353,0.004735665,0.05897363,0.99504524,0.2362672,-1.0,1,0,0,0,0,0,0
669646748,0.016878307,5.548321e-32,2.887219,-0.9501497,0.12683971,0.0010704452,0.0083708875,0.9918874,0.1,-1.0,1,0,0,0,0,0,0
669751386,-0.0004243745,6.345771e-33,2.8212533,-0.07650286,0.15948571,-3.3840835e-05,-0.00020947131,0.98720026,0.11208564,-1.0,1,0,0,0,0,0,0
669855997,-9.732114e-06,6.0707464e-35,2.8950942,1.4117378,0.12293745,-5.9822065e-07,-4.8291454e-06,0.9924144,0.111214995,-1.0,1,0,0,0,0,0,0
669955221,-1.5355569e-07,-1.0695636e-37,3.1255593,3.0873175,0.008016576,-6.1549543e-10,-7.677538e-08,0.9999679,0.10621652,-1.0,1,0,0,0,0,0,0
670055638,3.4350487e-09,-7.645644e-38,-2.817467,3.4658322,0.16135436,2.7713004e-10,-1.6950188e-09,-0.9868965,0.1,-1.0,1,0,0,0,0,0,0
670159676,0.0,-0.0,-2.4580905,3.4555266,0.3351374,0.0,-0.0,-0.94216925,0.1,-1.0,1,0,0,0,0,0,0
670260421,0.0,-0.0,-2.4166873,3.455313,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
670360566,0.0,-0.0,-2.4166873,3.45531,0.35456866,0.0,-0.0,-0.93503,0.10000001,-1.0,1,0,0,0,0,0,0
670464551,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
670564009,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
670665078,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
670769330,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
670869120,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.10000001,-1.0,1,0,0,0,0,0,0
670969639,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
671074128,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.10000001,-1.0,1,0,0,0,0,0,0
671174402,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
671274534,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.10000001,-1.0,1,0,0,0,0,0,0
671378859,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
671478704,0.0,-0.0,-2.4166873,3.4553103,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
671578821,0.0,-0.0,-2.4166873,3.385823,0.35456866,0.0,-0.0,-0.93503,0.1,-1.0,1,0,0,0,0,0,0
671680361,0.0,-0.0,2.9883628,3.35568,0.07654,0.0,0.0,0.9970665,0.1,-1.0,1,0,0,0,0,0,0
671783969,0.0,-0.0,2.9877377,3.35568,0.07685164,0.0,0.0,0.99704254,0.1,-1.0,1,0,0,0,0,0,0
671883671,0.0,-0.0,2.9869418,3.35568,0.07724839,0.0,0.0,0.9970119,0.1,-1.0,1,0,0,0,0,0,0
671987635,0.0,-0.0,2.9860175,3.35568,0.07770917,0.0,0.0,0.9969761,0.1,-1.0,1,0,0,0,0,0,0
672088753,0.0,-0.0,2.9850628,3.35568,0.07818503,0.0,0.0,0.9969389,0.1,-1.0,1,0,0,0,0,0,0
672188012,0.0,-0.0,2.9842777,3.35568,0.07857638,0.0,0.0,0.99690807,0.1,-1.0,1,0,0,0,0,0,0
672288539,0.0,-0.0,2.9834592,3.35568,0.07898436,0.0,0.0,0.9968759,0.1,-1.0,1,0,0,0,0,0,0
672393171,0.0,-0.0,2.9825537,3.35568,0.07943569,0.0,0.0,0.99684,0.1,-1.0,1,0,0,0,0,0,0
672492821,0.0,-0.0,2.981722,3.35568,0.07985017,0.0,0.0,0.99680686,0.1,-1.0,1,0,0,0,0,0,0
672593161,0.0,-0.0,2.9809437,3.35568,0.08023814,0.0,0.0,0.99677575,0.1,-1.0,1,0,0,0,0,0,0
672697357,0.0,-0.0,2.9801202,3.35568,0.08064856,0.0,0.0,0.9967426,0.1,-1.0,1,0,0,0,0,0,0
672798366,0.0,-0.0,2.9792051,3.35568,0.08110458,0.0,0.0,0.9967056,0.1,-1.0,1,0,0,0,0,0,0
672897631,0.0,-0.0,2.9783354,3.35568,0.081538014,0.0,0.0,0.99667025,0.1,-1.0,1,0,0,0,0,0,0
673001761,0.0,-0.0,2.9775326,3.35568,0.08193805,0.0,0.0,0.9966374,0.1,-1.0,1,0,0,0,0,0,0
673102334,0.0,-0.0,2.9766371,3.35568,0.08238429,0.0,0.0,0.9966006,0.1,-1.0,1,0,0,0,0,0,0
673202440,0.0,-0.0,2.9758358,3.35568,0.08278358,0.0,0.0,0.99656755,0.1,-1.0,1,0,0,0,0,0,0
673306837,0.0,-0.0,2.9749756,3.35568,0.083212204,0.0,0.0,0.99653184,0.1,-1.0,1,0,0,0,0,0,0
673407144,0.0,-0.0,2.9741318,3.35568,0.08363261,0.0,0.0,0.9964967,0.1,-1.0,1,0,0,0,0,0,0
673507643,0.0,-0.0,2.9733117,3.35568,0.08404125,0.0,0.0,0.9964623,0.1,-1.0,1,0,0,0,0,0,0
673611451,0.0,-0.0,2.9725246,3.35568,0.08443336,0.0,0.0,0.99642915,0.1,-1.0,1,0,0,0,0,0,0
673712023,0.0,-0.0,2.971937,3.35568,0.08472616,0.0,0.0,0.9964043,0.1,-1.0,1,0,0,0,0,0,0
673811625,0.0,-0.0,2.9712873,3.35568,0.08504983,0.0,0.0,0.9963767,0.1,-1.0,1,0,0,0,0,0,0
673916462,0.0,-0.0,2.9703827,3.35568,0.085500464,0.0,0.0,0.9963381,0.1,-1.0,1,0,0,0,0,0,0
674016704,0.0,-0.0,2.9695792,3.35568,0.085900724,0.0,0.0,0.9963037,0.1,-1.0,1,0,0,0,0,0,0
674116403,0.0,-0.0,2.9688094,3.35568,0.08628422,0.0,0.0,0.99627054,0.1,-1.0,1,0,0,0,0,0,0
674217297,0.0,-0.0,2.9679642,3.35568,0.08670523,0.0,0.0,0.996234,0.1,-1.0,1,0,0,0,0,0,0
674321285,0.0,-0.0,2.967165,3.35568,0.08710331,0.0,0.0,0.9961993,0.1,-1.0,1,0,0,0,0,0,0
674421157,0.0,-0.0,2.9662707,3.35568,0.087548755,0.0,0.0,0.9961602,0.1,-1.0,1,0,0,0,0,0,0
674525115,0.0,-0.0,2.965367,3.35568,0.087998815,0.0,0.0,0.9961206,0.1,-1.0,1,0,0,0,0,0,0
674626089,0.0,-0.0,2.9646418,3.35568,0.08836004,0.0,0.0,0.9960886,0.1,-1.0,1,0,0,0,0,0,0
674726643,0.0,-0.0,2.9639072,3.35568,0.08872588,0.0,0.0,0.9960561,0.1,-1.0,1,0,0,0,0,0,0
674826020,0.0,-0.0,2.9626725,3.35568,0.08934081,0.0,0.0,0.9960011,0.1,-1.0,1,0,0,0,0,0,0
674930745,0.0,-0.0,2.9618068,3.35568,0.08977192,0.0,0.0,0.9959623,0.1,-1.0,1,0,0,0,0,0,0
675030923,0.0,-0.0,2.9608836,3.35568,0.09023163,0.0,0.0,0.9959208,0.1,-1.0,1,0,0,0,0,0,0
675130425,0.0,-0.0,2.9600694,3.35568,0.09063706,0.0,0.0,0.995884,0.1,-1.0,1,0,0,0,0,0,0
675234831,0.0,-0.0,2.9591715,3.35568,0.091084145,0.0,0.0,0.9958432,0.1,-1.0,1,0,0,0,0,0,0
675335691,0.0,-0.0,2.9581506,3.35568,0.09159246,0.0,0.0,0.99579656,0.1,-1.0,1,0,0,0,0,0,0
675435632,0.0,-0.0,2.9571762,3.35568,0.09207761,0.0,0.0,0.99575186,0.1,-1.0,1,0,0,0,0,0,0
675539246,0.0,-0.0,2.9562201,3.35568,0.0925536,0.0,0.0,0.9957077,0.1,-1.0,1,0,0,0,0,0,0
675639910,0.0,-0.0,2.9552755,3.35568,0.093023874,0.0,0.0,0.9956639,0.1,-1.0,1,0,0,0,0,0,0
675763998,0.0,-0.0,2.9539728,3.35568,0.09367239,0.0,0.0,0.9956031,0.1,-1.0,1,0,0,0,0,0,0
675868424,0.0,-0.0,2.9528441,3.35568,0.09423423,0.0,0.0,0.99555004,0.1,-1.0,1,0,0,0,0,0,0
675969016,0.0,-0.0,2.951741,3.35568,0.094783336,0.0,0.0,0.99549794,0.1,-1.0,1,0,0,0,0,0,0
676069225,0.0,-0.0,2.9506354,3.35568,0.09533361,0.0,0.0,0.9954454,0.1,-1.0,1,0,0,0,0,0,0
676173207,0.0,-0.0,2.9495885,3.35568,0.09585466,0.0,0.0,0.99539536,0.1,-1.0,1,0,0,0,0,0,0
676273315,0.0,-0.0,2.9485886,3.35568,0.09635231,0.0,0.0,0.9953473,0.1,-1.0,1,0,0,0,0,0,0
676373241,0.0,-0.0,2.9476857,3.35568,0.096801646,0.0,0.0,0.9953037,0.1,-1.0,1,0,0,0,0,0,0
676477655,0.0,-0.0,2.9465952,3.35568,0.09734433,0.0,0.0,0.99525076,0.1,-1.0,1,0,0,0,0,0,0
676578242,0.0,-0.0,2.9456916,3.35568,0.09779398,0.0,0.0,0.99520665,0.1,-1.0,1,0,0,0,0,0,0
676677973,0.0,-0.0,2.9446611,3.35568,0.09830672,0.0,0.0,0.99515617,0.1,-1.0,1,0,0,0,0,0,0
676887424,0.0,-0.0,2.9425108,3.35568,0.099376604,0.0,0.0,0.9950499,0.1,-1.0,1,0,0,0,0,0,0
676986801,0.0,-0.0,2.9415317,3.35568,0.09986376,0.0,0.0,0.99500114,0.1,-1.0,1,0,0,0,0,0,0
677090826,0.0,-0.0,2.9405234,3.35568,0.10036536,0.0,0.0,0.99495065,0.1,-1.0,1,0,0,0,0,0,0
677191913,0.0,-0.0,2.9396048,3.35568,0.10082235,0.0,0.0,0.99490446,0.1,-1.0,1,0,0,0,0,0,0
677291600,0.0,-0.0,2.938581,3.35568,0.101331614,0.0,0.0,0.9948527,0.1,-1.0,1,0,0,0,0,0,0
677395594,0.0,-0.0,2.937561,3.35568,0.101838954,0.0,0.0,0.9948009,0.1,-1.0,1,0,0,0,0,0,0
677496314,0.0,-0.0,2.9365668,3.35568,0.10233346,0.0,0.0,0.99475014,0.1,-1.0,1,0,0,0,0,0,0
677596420,0.0,-0.0,2.9354334,3.35568,0.10289719,0.0,0.0,0.99469197,0.1,-1.0,1,0,0,0,0,0,0
677696690,0.0,-0.0,2.9343245,3.35568,0.10344867,0.0,0.0,0.9946348,0.1,-1.0,1,0,0,0,0,0,0
677801340,0.0,-0.0,2.933198,3.35568,0.1040089,0.0,0.0,0.9945764,0.1,-1.0,1,0,0,0,0,0,0
677901201,0.0,-0.0,2.932217,3.35568,0.10449677,0.0,0.0,0.99452525,0.1,-1.0,1,0,0,0,0,0,0
678001570,0.0,-0.0,2.9312124,3.35568,0.104996234,0.0,0.0,0.9944726,0.1,-1.0,1,0,0,0,0,0,0
678100829,0.0,-0.0,2.930209,3.35568,0.1054952,0.0,0.0,0.9944198,0.1,-1.0,1,0,0,0,0,0,0
678206012,0.0,-0.0,2.929146,3.35568,0.106023654,0.0,0.0,0.9943636,0.1,-1.0,1,0,0,0,0,0,0
678306234,0.0,-0.0,2.928187,3.35568,0.10650052,0.0,0.0,0.99431264,0.1,-1.0,1,0,0,0,0,0,0
678509631,0.0,-0.0,2.9261281,3.35568,0.10752398,0.0,0.0,0.9942025,0.1,-1.0,1,0,0,0,0,0,0
678611181,0.0,-0.0,2.9250715,3.35568,0.108049236,0.0,0.0,0.9941456,0.1,-1.0,1,0,0,0,0,0,0
678714730,0.0,-0.0,2.9241114,3.35568,0.10852647,0.0,0.0,0.99409354,0.1,-1.0,1,0,0,0,0,0,0
678814860,0.0,-0.0,2.923214,3.35568,0.10897251,0.0,0.0,0.9940448,0.1,-1.0,1,0,0,0,0,0,0
678915206,0.0,-0.0,2.922327,3.35568,0.10941332,0.0,0.0,0.9939963,0.1,-1.0,1,0,0,0,0,0,0
679015963,0.0,-0.0,2.9214594,3.35568,0.109844506,0.0,0.0,0.99394876,0.1,-1.0,1,0,0,0,0,0,0
679120950,0.0,-0.0,2.9205725,3.35568,0.11028527,0.0,0.0,0.9939,0.1,-1.0,1,0,0,0,0,0,0
679223899,0.0,-0.0,2.9196365,3.35568,0.11075042,0.0,0.0,0.99384826,0.1,-1.0,1,0,0,0,0,0,0
679324295,0.0,-0.0,2.9188528,3.35568,0.11113984,0.0,0.0,0.99380475,0.1,-1.0,1,0,0,0,0,0,0
679428422,0.0,-0.0,2.9179382,3.35568,0.11159428,0.0,0.0,0.99375385,0.1,-1.0,1,0,0,0,0,0,0
679528629,0.0,-0.0,2.917052,3.35568,0.112034604,0.0,0.0,0.9937043,0.1,-1.0,1,0,0,0,0,0,0
679629607,0.0,-0.0,2.9162393,3.35568,0.112438425,0.0,0.0,0.9936587,0.1,-1.0,1,0,0,0,0,0,0
679733319,0.0,-0.0,2.915339,3.35568,0.11288569,0.0,0.0,0.993608,0.1,-1.0,1,0,0,0,0,0,0
679833244,0.0,-0.0,2.9144375,3.35568,0.11333353,0.0,0.0,0.993557,0.1,-1.0,1,0,0,0,0,0,0
679933095,0.0,-0.0,2.9135396,3.35568,0.11377957,0.0,0.0,0.993506,0.1,-1.0,1,0,0,0,0,0,0
680034040,0.0,-0.0,2.9125552,3.35568,0.11426857,0.0,0.0,0.99344987,0.1,-1.0,1,0,0,0,0,0,0
680138012,0.0,-0.0,2.911583,3.35568,0.11475151,0.0,0.0,0.99339426,0.1,-1.0,1,0,0,0,0,0,0
680238773,0.0,-0.0,2.9106898,3.35568,0.1151951,0.0,0.0,0.9933429,0.1,-1.0,1,0,0,0,0,0,0
680338830,0.0,-0.0,2.9098072,3.35568,0.11563347,0.0,0.0,0.993292,0.1,-1.0,1,0,0,0,0,0,0
680442806,0.0,-0.0,2.9088328,3.35568,0.116117395,0.0,0.0,0.99323547,0.1,-1.0,1,0,0,0,0,0,0
680542705,0.0,-0.0,2.9079382,3.35568,0.11656163,0.0,0.0,0.99318343,0.1,-1.0,1,0,0,0,0,0,0
680647122,0.0,-0.0,2.9069,3.35568,0.11707723,0.0,0.0,0.9931228,0.1,-1.0,1,0,0,0,0,0,0
680747686,0.0,-0.0,2.9059772,3.35568,0.11753539,0.0,0.0,0.9930687,0.1,-1.0,1,0,0,0,0,0,0
680848069,0.0,-0.0,2.9051197,3.35568,0.117961206,0.0,0.0,0.9930182,0.1,-1.0,1,0,0,0,0,0,0
680947641,0.0,-0.0,2.9042308,3.35568,0.1184025,0.0,0.0,0.9929657,0.1,-1.0,1,0,0,0,0,0,0
681052467,0.0,-0.0,2.9032633,3.35568,0.118882835,0.0,0.0,0.9929083,0.1,-1.0,1,0,0,0,0,0,0
681152450,0.0,-0.0,2.9023948,3.35568,0.11931402,0.0,0.0,0.99285656,0.1,-1.0,1,0,0,0,0,0,0
681252425,0.0,-0.0,2.901615,3.35568,0.11970116,0.0,0.0,0.99280995,0.1,-1.0,1,0,0,0,0,0,0
681356418,0.0,-0.0,2.9007862,3.35568,0.120112546,0.0,0.0,0.9927603,0.1,-1.0,1,0,0,0,0,0,0
681457621,0.0,-0.0,2.8999562,3.35568,0.120524496,0.0,0.0,0.99271035,0.1,-1.0,1,0,0,0,0,0,0
681557203,0.0,-0.0,2.8991892,3.35568,0.12090519,0.0,0.0,0.99266404,0.1,-1.0,1,0,0,0,0,0,0
681661254,0.0,-0.0,2.8983908,3.35568,0.12130148,0.0,0.0,0.9926157,0.1,-1.0,1,0,0,0,0,0,0
681761086,0.0,-0.0,2.8976355,3.35568,0.12167634,0.0,0.0,0.9925698,0.1,-1.0,1,0,0,0,0,0,0
681862598,0.0,-0.0,2.8969245,3.35568,0.12202917,0.0,0.0,0.99252653,0.1,-1.0,1,0,0,0,0,0,0
681965934,0.0,-0.0,2.8961766,3.35568,0.12240033,0.0,0.0,0.9924808,0.1,-1.0,1,0,0,0,0,0,0
682166716,0.0,-0.0,2.8945522,3.35568,0.123206355,0.0,0.0,0.9923811,0.1,-1.0,1,0,0,0,0,0,0
682270765,0.0,-0.0,2.893809,3.35568,0.12357509,0.0,0.0,0.9923352,0.1,-1.0,1,0,0,0,0,0,0
682370868,0.0,-0.0,2.893076,3.35568,0.12393884,0.0,0.0,0.99228984,0.1,-1.0,1,0,0,0,0,0,0
682470988,0.0,-0.0,2.8923109,3.35568,0.12431843,0.0,0.0,0.9922424,0.1,-1.0,1,0,0,0,0,0,0
682571221,0.0,-0.0,2.8915613,3.35568,0.1246903,0.0,0.0,0.9921957,0.1,-1.0,1,0,0,0,0,0,0
682675646,0.0,-0.0,2.8908076,3.35568,0.12506418,0.0,0.0,0.99214864,0.1,-1.0,1,0,0,0,0,0,0
682775697,0.0,-0.0,2.8899217,3.35568,0.12550366,0.0,0.0,0.99209315,0.1,-1.0,1,0,0,0,0,0,0
682876057,0.0,-0.0,2.8890848,3.35568,0.12591878,0.0,0.0,0.9920406,0.1,-1.0,1,0,0,0,0,0,0
682980437,0.0,-0.0,2.8882537,3.35568,0.12633102,0.0,0.0,0.9919881,0.1,-1.0,1,0,0,0,0,0,0
683081018,0.0,-0.0,2.8874438,3.35568,0.12673272,0.0,0.0,0.9919369,0.1,-1.0,1,0,0,0,0,0,0
683181194,0.0,-0.0,2.886576,3.35568,0.12716313,0.0,0.0,0.99188185,0.1,-1.0,1,0,0,0,0,0,0
683285243,0.0,-0.0,2.885738,3.35568,0.12757874,0.0,0.0,0.99182844,0.1,-1.0,1,0,0,0,0,0,0
683385115,0.0,-0.0,2.8850513,3.35568,0.12791924,0.0,0.0,0.9917846,0.1,-1.0,1,0,0,0,0,0,0
683485237,0.0,-0.0,2.884351,3.35568,0.12826648,0.0,0.0,0.99173975,0.1,-1.0,1,0,0,0,0,0,0
683590030,0.0,-0.0,2.8836243,3.35568,0.12862682,0.0,0.0,0.9916931,0.1,-1.0,1,0,0,0,0,0,0
683689905,0.0,-0.0,2.8829145,3.35568,0.12897874,0.0,0.0,0.99164736,0.1,-1.0,1,0,0,0,0,0,0
