timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,previous._padding0,current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,current._padding0,next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force,next._padding0
1133486131,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1133686213,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1133887748,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1134087053,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1134288422,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1134487780,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1134686240,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1134886394,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1135086274,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1135286174,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1135486314,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1135587039,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1184594779,0,40.552517494704205,-74.663270689678,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,2.7333891,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,5,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.613409,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1225302234,0,40.55251693725586,-74.66326141357422,0.0,0.0,0.0,0.0,0.0,0.0,11.464154,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,5,0,0,0,0,0,0,-1,0,0,0,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
1229721762,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1229921531,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1230122526,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1230322704,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1230519940,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1230721989,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1230919967,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1231119980,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1231321182,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1231520757,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1231721230,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1231921382,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,13.063215,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1232070232,0,40.552514024559706,-74.66324396799251,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,-3.0106564,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,3,0,0,0,0,1,0,-1,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0768478,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,4,0,0,0,0,1,0,1,0,0,0,0,40.55251693725586,-74.66324615478516,0.0,0.0,0.0,0.0,0.0,0.0,12.634203,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1304236818,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0768478,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,5,0,0,0,0,1,0,1,0,0,0,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
1310579056,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1310777821,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1310978374,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1311176640,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1311376731,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1311576558,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1311776576,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1311977045,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,3,0,0,0,0,1,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.414387,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
1312027112,0,40.55255830071127,-74.66324825270394,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,2.6204038,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,3,0,0,0,0,1,0,-1,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599476,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,4,0,0,0,0,1,0,1,0,0,0,0,40.55255889892578,-74.66325378417969,0.0,0.0,0.0,0.0,0.0,0.0,13.697704,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,0,0,0,0,0,0,0,0,-1,0,0,0
