timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
1154095031,1154095031,0,0,0,0,0,0,0,0,0,0,0
1154967055,1154967055,0,0,0,0,0,0,0,0,0,0,0
1156009096,1156009096,0,0,0,0,0,0,0,0,0,0,0
1157028206,1157028206,0,0,0,0,0,0,0,0,0,0,0
1157980017,1157980017,0,0,0,0,0,0,0,0,0,0,0
1159068996,1159068996,0,0,0,0,0,0,0,0,0,0,0
1160029923,1160029923,0,0,0,0,0,0,0,0,0,0,0
1160967153,1160967153,0,0,0,0,0,0,0,0,0,0,0
1162027057,1162027057,0,0,0,0,0,0,0,0,0,0,0
1163103781,1163103781,0,0,0,0,0,0,0,0,0,0,0
1163978005,1163978005,0,0,0,0,0,0,0,0,0,0,0
1164970049,1164970049,0,0,0,0,0,0,0,0,0,0,0
1165992166,1165992166,0,0,0,0,0,0,0,0,0,0,0
1166967049,1166967049,0,0,0,0,0,0,0,0,0,0,0
1168015830,1168015830,0,0,0,0,0,0,0,0,0,0,0
1169104964,1169104964,0,0,0,0,0,0,0,0,0,0,0
1170066321,1170066321,0,0,0,0,0,0,0,0,0,0,0
1170968008,1170968008,0,0,0,0,0,0,0,0,0,0,0
1171980015,1171980015,0,0,0,0,0,0,0,0,0,0,0
1172997006,1172997006,0,0,0,0,0,0,0,0,0,0,0
1173970012,1173970012,0,0,0,0,0,0,0,0,0,0,0
1174984986,1174984986,0,0,0,0,0,0,0,0,0,0,0
1176009327,1176009327,0,0,0,0,0,0,0,0,0,0,0
1177026022,1177026022,0,0,0,0,0,0,0,0,0,0,0
1177992001,1177992001,0,0,0,0,0,0,0,0,0,0,0
1179078900,1179078900,0,0,0,0,0,0,0,0,0,0,0
1179978652,1179978652,0,0,0,0,0,0,0,0,0,0,0
1180985032,1180985032,0,0,0,0,0,0,0,0,0,0,0
1182007512,1182007512,0,0,0,0,0,0,0,0,0,0,0
1182973108,1182973108,0,0,0,0,0,0,0,0,0,0,0
1183994043,1183994043,0,0,0,0,0,0,0,0,0,0,0
1185020358,1185020358,0,0,0,0,0,0,0,0,0,0,0
1186041650,1186041650,0,0,0,0,0,0,0,0,0,0,0
1187005015,1187005015,0,0,0,0,0,0,0,0,0,0,0
1187965290,1187965290,0,0,0,0,0,0,0,0,0,0,0
1188993135,1188993135,0,0,0,0,0,0,0,0,0,0,0
1190004613,1190004613,0,0,0,0,0,0,0,0,0,0,0
1190966021,1190966021,0,0,0,0,0,0,0,0,0,0,0
1191984289,1191984289,0,0,0,0,0,0,0,0,0,0,0
1193006990,1193006990,0,0,0,0,0,0,0,0,0,0,0
1194033150,1194033150,0,0,0,0,0,0,0,0,0,0,0
1194977088,1194977088,0,0,0,0,0,0,0,0,0,0,0
1196075992,1196075992,0,0,0,0,0,0,0,0,0,0,0
1196974005,1196974005,0,0,0,0,0,0,0,0,0,0,0
1197974650,1197974650,0,0,0,0,0,0,0,0,0,0,0
1198980215,1198980215,0,0,0,0,0,0,0,0,0,0,0
1199975083,1199975083,0,0,0,0,0,0,0,0,0,0,0
1200991463,1200991463,0,0,0,0,0,0,0,0,0,0,0
1202018150,1202018150,0,0,0,0,0,0,0,0,0,0,0
1203043030,1203043030,0,0,0,0,0,0,0,0,0,0,0
1204068287,1204068287,0,0,0,0,0,0,0,0,0,0,0
1205083979,1205083979,0,0,0,0,0,0,0,0,0,0,0
1205989028,1205989028,0,0,0,0,0,0,0,0,0,0,0
1206985937,1206985937,0,0,0,0,0,0,0,0,0,0,0
1208033055,1208033055,0,0,0,0,0,0,0,0,0,0,0
1209053987,1209053987,0,0,0,0,0,0,0,0,0,0,0
1210077069,1210077069,0,0,0,0,0,0,0,0,0,0,0
1211030009,1211030009,0,0,0,0,0,0,0,0,0,0,0
1212054687,1212054687,0,0,0,0,0,0,0,0,0,0,0
1213080412,1213080412,0,0,0,0,0,0,0,0,0,0,0
1213970759,1213970759,0,0,0,0,0,0,0,0,0,0,0
1214993004,1214993004,0,0,0,0,0,0,0,0,0,0,0
1215984393,1215984393,0,0,0,0,0,0,0,0,0,0,0
1216963225,1216963225,0,0,0,0,0,0,0,0,0,0,0
1217987649,1217987649,0,0,0,0,0,0,0,0,0,0,0
1218999019,1218999019,0,0,0,0,0,0,0,0,0,0,0
1220022090,1220022090,0,0,0,0,0,0,0,0,0,0,0
1221062437,1221062437,0,0,0,0,0,0,0,0,0,0,0
1221967553,1221967553,0,0,0,0,0,0,0,0,0,0,0
1222973983,1222973983,0,0,0,0,0,0,0,0,0,0,0
1223998947,1223998947,0,0,0,0,0,0,0,0,0,0,0
1224968432,1224968432,0,0,0,0,0,0,0,0,0,0,0
1225977372,1225977372,0,0,0,0,0,0,0,0,0,0,0
1226996856,1226996856,0,0,0,0,0,0,0,0,0,0,0
1227966779,1227966779,0,0,0,0,0,0,0,0,0,0,0
1229053003,1229053003,0,0,0,0,0,0,0,0,0,0,0
1229978054,1229978054,0,0,0,0,0,0,0,0,0,0,0
1230986448,1230986448,0,0,0,0,0,0,0,0,0,0,0
1231964322,1231964322,0,0,0,0,0,0,0,0,0,0,0
1233024021,1233024021,0,0,0,0,0,0,0,0,0,0,0
1234048844,1234048844,0,0,0,0,0,0,0,0,0,0,0
1234983007,1234983007,0,0,0,0,0,0,0,0,0,0,0
1235969014,1235969014,0,0,0,0,0,0,0,0,0,0,0
1237026202,1237026202,0,0,0,0,0,0,0,0,0,0,0
1237999995,1237999995,0,0,0,0,0,0,0,0,0,0,0
1238965995,1238965995,0,0,0,0,0,0,0,0,0,0,0
1239967050,1239967050,0,0,0,0,0,0,0,0,0,0,0
1240973027,1240973027,0,0,0,0,0,0,0,0,0,0,0
1241978762,1241978762,0,0,0,0,0,0,0,0,0,0,0
1243048481,1243048481,0,0,0,0,0,0,0,0,0,0,0
1244003147,1244003147,0,0,0,0,0,0,0,0,0,0,0
1244974281,1244974281,0,0,0,0,0,0,0,0,0,0,0
1245782537,1245782537,0,0,0,0,0,0,0,0,0,0,0
1246806177,1246806177,0,0,0,0,0,0,0,0,0,0,0
1247701161,1247701161,0,0,0,0,0,0,0,0,0,0,0
1248707390,1248707390,0,0,0,0,0,0,0,0,0,0,0
1249740196,1249740196,0,0,0,0,0,0,0,0,0,0,0
1250709875,1250709875,0,0,0,0,0,0,0,0,0,0,0
1251719213,1251719213,0,0,0,0,0,0,0,0,0,0,0
1252824950,1252824950,0,0,0,0,0,0,0,0,0,0,0
1253710005,1253710005,0,0,0,0,0,0,0,0,0,0,0
1254801032,1254801032,0,0,0,0,0,0,0,0,0,0,0
1255823692,1255823692,0,0,0,0,0,0,0,0,0,0,0
1256848963,1256848963,0,0,0,0,0,0,0,0,0,0,0
1257741871,1257741871,0,0,0,0,0,0,0,0,0,0,0
1258763857,1258763857,0,0,0,0,0,0,0,0,0,0,0
1259709859,1259709859,0,0,0,0,0,0,0,0,0,0,0
1260709106,1260709106,0,0,0,0,0,0,0,0,0,0,0
1261760763,1261760763,0,0,0,0,0,0,0,0,0,0,0
1262767211,1262767211,0,0,0,0,0,0,0,0,0,0,0
1263793871,1263793871,0,0,0,0,0,0,0,0,0,0,0
1264705933,1264705933,0,0,0,0,0,0,0,0,0,0,0
1265724162,1265724162,0,0,0,0,0,0,0,0,0,0,0
1266733763,1266733763,0,0,0,0,0,0,0,0,0,0,0
1267707160,1267707160,0,0,0,0,0,0,0,0,0,0,0
1268732499,1268732499,0,0,0,0,0,0,0,0,0,0,0
1269749017,1269749017,0,0,0,0,0,0,0,0,0,0,0
1270768846,1270768846,0,0,0,0,0,0,0,0,0,0,0
1271734008,1271734008,0,0,0,0,0,0,0,0,0,0,0
1272823986,1272823986,0,0,0,0,0,0,0,0,0,0,0
1273722859,1273722859,0,0,0,0,0,0,0,0,0,0,0
1274738855,1274738855,0,0,0,0,0,0,0,0,0,0,0
1275746017,1275746017,0,0,0,0,0,0,0,0,0,0,0
1276720591,1276720591,0,0,0,0,0,0,0,0,0,0,0
1277708954,1277708954,0,0,0,0,0,0,0,0,0,0,0
1278763934,1278763934,0,0,0,0,0,0,0,0,0,0,0
1279787582,1279787582,0,0,0,0,0,0,0,0,0,0,0
1280810847,1280810847,0,0,0,0,0,0,0,0,0,0,0
1281814909,1281814909,0,0,0,0,0,0,0,0,0,0,0
1282714856,1282714856,0,0,0,0,0,0,0,0,0,0,0
1283731881,1283731881,0,0,0,0,0,0,0,0,0,0,0
1284761239,1284761239,0,0,0,0,0,0,0,0,0,0,0
1285722792,1285722792,0,0,0,0,0,0,0,0,0,0,0
1286744048,1286744048,0,0,0,0,0,0,0,0,0,0,0
1287709852,1287709852,0,0,0,0,0,0,0,0,0,0,0
1288732917,1288732917,0,0,0,0,0,0,0,0,0,0,0
1289706034,1289706034,0,0,0,0,0,0,0,0,0,0,0
1290704928,1290704928,0,0,0,0,0,0,0,0,0,0,0
1291720940,1291720940,0,0,0,0,0,0,0,0,0,0,0
1292764843,1292764843,0,0,0,0,0,0,0,0,0,0,0
1293783610,1293783610,0,0,0,0,0,0,0,0,0,0,0
1294734189,1294734189,0,0,0,0,0,0,0,0,0,0,0
1295775943,1295775943,0,0,0,0,0,0,0,0,0,0,0
1296767851,1296767851,0,0,0,0,0,0,0,0,0,0,0
1297806874,1297806874,0,0,0,0,0,0,0,0,0,0,0
1298716837,1298716837,0,0,0,0,0,0,0,0,0,0,0
1299734549,1299734549,0,0,0,0,0,0,0,0,0,0,0
1301705120,1301705120,0,0,0,0,0,0,0,0,0,0,0
1302725920,1302725920,0,0,0,0,0,0,0,0,0,0,0
1303746650,1303746650,0,0,0,0,0,0,0,0,0,0,0
1304767426,1304767426,0,0,0,0,0,0,0,0,0,0,0
1305729748,1305729748,0,0,0,0,0,0,0,0,0,0,0
1306758916,1306758916,0,0,0,0,0,0,0,0,0,0,0
1307708261,1307708261,0,0,0,0,0,0,0,0,0,0,0
1308714343,1308714343,0,0,0,0,0,0,0,0,0,0,0
1309725856,1309725856,0,0,0,0,0,0,0,0,0,0,0
1310714228,1310714228,0,0,0,0,0,0,0,0,0,0,0
1311795730,1311795730,0,0,0,0,0,0,0,0,0,0,0
1312797872,1312797872,0,0,0,0,0,0,0,0,0,0,0
1313710142,1313710142,0,0,0,0,0,0,0,0,0,0,0
1314721866,1314721866,0,0,0,0,0,0,0,0,0,0,0
1315718876,1315718876,0,0,0,0,0,0,0,0,0,0,0
1316720424,1316720424,0,0,0,0,0,0,0,0,0,0,0
1317746848,1317746848,0,0,0,0,0,0,0,0,0,0,0
1318711892,1318711892,0,0,0,0,0,0,0,0,0,0,0
1319724578,1319724578,0,0,0,0,0,0,0,0,0,0,0
1320747717,1320747717,0,0,0,0,0,0,0,0,0,0,0
1321716449,1321716449,0,0,0,0,0,0,0,0,0,0,0
1322791848,1322791848,0,0,0,0,0,0,0,0,0,0,0
1323799929,1323799929,0,0,0,0,0,0,0,0,0,0,0
1324705476,1324705476,0,0,0,0,0,0,0,0,0,0,0
1325732250,1325732250,0,0,0,0,0,0,0,0,0,0,0
1326746645,1326746645,0,0,0,0,0,0,0,0,0,0,0
1327767171,1327767171,0,0,0,0,0,0,0,0,0,0,0
1329759860,1329759860,0,0,0,0,0,0,0,0,0,0,0
1330785868,1330785868,0,0,0,0,0,0,0,0,0,0,0
1331810621,1331810621,0,0,0,0,0,0,0,0,0,0,0
1332766205,1332766205,0,0,0,0,0,0,0,0,0,0,0
1333709195,1333709195,0,0,0,0,0,0,0,0,0,0,0
1334747405,1334747405,0,0,0,0,0,0,0,0,0,0,0
1335774406,1335774406,0,0,0,0,0,0,0,0,0,0,0
1336719702,1336719702,0,0,0,0,0,0,0,0,0,0,0
1337746885,1337746885,0,0,0,0,0,0,0,0,0,0,0
1338771858,1338771858,0,0,0,0,0,0,0,0,0,0,0
1339792639,1339792639,0,0,0,0,0,0,0,0,0,0,0
1340726758,1340726758,0,0,0,0,0,0,0,0,0,0,0
1341709866,1341709866,0,0,0,0,0,0,0,0,0,0,0
1342718391,1342718391,0,0,0,0,0,0,0,0,0,0,0
1343706597,1343706597,0,0,0,0,0,0,0,0,0,0,0
1344710830,1344710830,0,0,0,0,0,0,0,0,0,0,0
1345728193,1345728193,0,0,0,0,0,0,0,0,0,0,0
1347783076,1347783076,0,0,0,0,0,0,0,0,0,0,0
1348806864,1348806864,0,0,0,0,0,0,0,0,0,0,0
1349704830,1349704830,0,0,0,0,0,0,0,0,0,0,0
1350731986,1350731986,0,0,0,0,0,0,0,0,0,0,0
1351729109,1351729109,0,0,0,0,0,0,0,0,0,0,0
1352708994,1352708994,0,0,0,0,0,0,0,0,0,0,0
1353714842,1353714842,0,0,0,0,0,0,0,0,0,0,0
1354816848,1354816848,0,0,0,0,0,0,0,0,0,0,0
1355710938,1355710938,0,0,0,0,0,0,0,0,0,0,0
