timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
397718181,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
398726187,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
399732002,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
400738594,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
401741501,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
402747119,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
403758139,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
404761392,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
405762870,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
406772354,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
407778842,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
407811442,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
409824582,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
410835389,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
411837253,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
412840420,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
413846597,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
414851922,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
415855177,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
416861951,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
417868223,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
418877976,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
419880479,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
420890877,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
421893227,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
422899809,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
423910072,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
424920245,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
425927102,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
426248552,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
426328565,2162735,2162703,2162735,4,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
428346212,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
429346950,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
430349181,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
431356214,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
432365264,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
432853475,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
433559186,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
434560403,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
435561045,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
436563604,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
437564241,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
438574226,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
439576543,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
440586329,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
441590422,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
441909326,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
442915880,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
443926122,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
444933215,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
445938380,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
446944677,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
447947577,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
448950266,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
449960213,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
450967358,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
451969278,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
452971227,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
453973407,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
454984679,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
455994258,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
457005268,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
458010207,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
459022642,2162735,2162703,2162735,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
459798277,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
459809328,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
461822561,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
462823620,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
463825271,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
464826180,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
465366278,2162735,2162703,2162735,3,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
465401776,2162735,2162703,2162735,3,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
465600302,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
466607228,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
467608179,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
468610420,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
469620801,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
470624465,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
471630322,2162735,2162703,2162735,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
472011040,2162735,2162703,2162735,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
472046860,2162735,2162703,2162735,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
473047218,2162735,2162703,2162735,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
474055477,2162735,2162703,2162735,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
475066663,2162735,2162703,2162735,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
475761290,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
475772327,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
476763362,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
477766224,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
478769300,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
479781821,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
480791794,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
481795365,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
482806108,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
483807742,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
484818552,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
485825392,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
486827608,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
487829329,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
488836958,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
489839373,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
490849223,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
491857224,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
492858245,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
493860271,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
494864503,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
495871581,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
496876569,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
497885179,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
498893585,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
499903999,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
500906228,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
501909960,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
502911913,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
503922896,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
504931175,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
505935362,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
506701166,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
507705305,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
508706134,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
509714183,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
510133887,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
511144002,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
512147068,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
513153998,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
514155884,2162735,2162703,2162735,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
515166747,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
516177087,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
517186617,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
518197420,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
519206286,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
520216467,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
521221312,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
522225506,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
523227147,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
523587193,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
524597175,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
525602178,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
526606288,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
527611253,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
528615230,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
529617146,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
530621220,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
531629278,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
532633301,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
533640306,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
534646318,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
535657282,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
536667570,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
537673875,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
538683721,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
539684236,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
540693048,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
540901864,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
541912266,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
542921658,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
543924651,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
544935997,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
545937283,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
546948219,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
547955233,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
548294991,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
549297457,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
550308355,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
551319904,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
552325488,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
553335364,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
554343271,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
555344001,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
556351348,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
557361034,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
558371210,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
559381517,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
560386268,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
561398538,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
562409169,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
563415913,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
564425531,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0
565261488,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
566262116,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
567272746,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
568280264,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
569281342,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
570289223,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
571293598,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
572295669,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
573306754,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
574316702,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
575317177,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
576325806,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
577326281,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
578335093,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
579344715,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
580349342,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
581350289,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
582354212,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
582991177,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
583991611,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
584995408,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
586003904,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
587012263,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
588021279,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
589023801,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
590029590,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
591032280,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
592033864,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
593040181,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
594040232,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
595049036,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
596051451,2162735,2162703,65583,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
596336321,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
597344941,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
597490547,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
597569640,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
598577222,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
599412549,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
600224987,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
601135682,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
601927686,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
602936258,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
603936801,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
604945206,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
605949591,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
606953578,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
607961555,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
608967897,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
609450601,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
610455632,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
611462036,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
611760428,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
612771777,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
613778637,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
614780597,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
615787407,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
616661394,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
617672261,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
618682010,2162735,2162703,65583,15,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
619022270,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
620031611,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
621039363,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
622050224,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
623055385,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
623908826,2162735,2162703,65583,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
624902827,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
625910577,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
626913316,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
627921570,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
628929330,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
629936297,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
630937179,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
631942635,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
632949016,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
633771877,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
634769540,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
635770289,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
636776960,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
637784262,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
638785303,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
639795903,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
