,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
29,902088716.0,1553851440600007.0,472226564.0,88183899.0,407.92,86.0,3.0,0.54300004,15.0,0.0,0.5782189999999999,0.84055024,12.6939125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57,98210.0,0.0,0.0,29
30,903088539.0,1553851441600008.0,472226565.0,88183957.0,407.96,86.0,3.0,0.51000005,15.0,0.0,0.575761,0.84055024,12.696087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.559998,98207.99,0.0,0.0,30
31,904089710.0,1553851442600008.0,472226570.0,88183984.0,408.41,86.0,4.0,0.049000002,14.0,0.0,0.592546,0.84055024,12.693686999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55,98210.0,0.0,0.0,31
32,905090619.0,1553851443600009.0,472226563.0,88183997.0,408.92,86.0,3.0,0.018000001,15.0,0.0,0.584673,0.84055024,12.689908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.539997,98207.0,0.0,0.0,32
33,906088488.0,1553851444600009.0,472226563.0,88184007.0,409.19,86.0,4.0,0.171,16.0,0.0,0.570755,0.84055024,12.688416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52,98213.0,0.0,0.0,33
34,907088548.0,1553851445600010.0,472226559.0,88184070.0,408.96,92.0,3.0,0.6709999999999999,15.0,0.0,0.590138,0.84055024,12.689583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52,98209.0,0.0,0.0,34
35,908088483.0,1553851446600010.0,472226560.0,88184158.0,408.62,92.0,4.0,1.2090001,16.0,0.0,0.588406,0.84055024,12.686606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51,98205.0,0.0,0.0,35
36,909083485.0,1553851447600010.0,472226537.0,88184260.0,408.48,92.0,3.0,0.94100004,16.0,0.0,0.582804,0.84055024,12.688112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51,98212.0,0.0,0.0,36
37,910091535.0,1553851448600011.0,472226513.0,88184391.0,408.28,92.0,3.0,1.1440000000000001,15.0,0.0,0.587929,0.84055024,12.689503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.48,98218.0,0.0,0.0,37
38,911094820.0,1553851449600011.0,472226518.0,88184533.0,408.36,100.0,4.0,0.8640000000000001,15.0,0.0,0.5922970000000001,0.84055024,12.687688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.48,98213.0,0.0,0.0,38
39,912092517.0,1553851450600012.0,472226539.0,88184657.0,408.24,100.0,3.0,1.1270001,16.0,0.0,0.587634,0.84055024,12.688097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.469997,98212.0,0.0,0.0,39
